gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Shisa7,chr7,4825552,4844696,-,4844696,4854696,6.097499700737,4.662578365103404,0.7646705361116856,Mixed,Neu,Mecp2
Isoc2a,chr7,4877153,4896973,+,4867153,4877153,5.206052062193553,4.94280922986269,0.9494352286173745,Mixed,Neu,Mecp2
Epn1,chr7,5080235,5098178,+,5070235,5080235,6.864336494763692,4.723304529190063,0.6880933842321296,Mixed,Neu,Mecp2
Zfp606,chr7,12478293,12496235,+,12468293,12478293,5.624108770211538,4.127311074757576,0.7338604645447383,Mixed,Neu,Mecp2
Ercc2,chr7,19382010,19395694,+,19372010,19382010,6.251241027990976,4.499138388673464,0.7197192315138419,Mixed,Neu,Mecp2
Ppp1r37,chr7,19530800,19563076,-,19563076,19573076,8.196676393667857,5.18140765469869,0.6321351979567548,Mixed,Neu,Mecp2
Clasrp,chr7,19581035,19604486,-,19604486,19614486,5.651077654393514,4.031783240890502,0.7134538733078517,Mixed,Neu,Mecp2
Gm19345,chr7,19852003,19858350,+,19842003,19852003,5.897430125284195,4.266357683515548,0.723426576132592,Mixed,Neu,Mecp2
Zfp428,chr7,24507006,24515682,+,24497006,24507006,6.1747104747136445,4.367714660477638,0.7073553777726224,Mixed,Neu,Mecp2
Xrcc1,chr7,24546289,24573440,+,24536289,24546289,7.424395189158122,4.497790108076731,0.6058123245708787,Mixed,Neu,Mecp2
Pou2f2,chr7,25087344,25179726,-,25179726,25189726,5.062456407229106,4.620690261363983,0.9127368000178159,Mixed,Neu,Mecp2
Tmem145,chr7,25306106,25316195,+,25296106,25306106,6.709350273068746,5.126466492621104,0.764077933626253,Mixed,Neu,Mecp2
B3gnt8,chr7,25626654,25635100,+,25616654,25626654,6.3233854546546935,4.320442823680242,0.6832483729898089,Mixed,Neu,Mecp2
Eid2,chr7,28267881,28269272,+,28257881,28267881,3.283998634974162,3.362721225667,1.023971566204216,Mixed,Neu,Mecp2
Lrfn1,chr7,28451980,28468242,+,28441980,28451980,5.384759159247079,3.8821348784367244,0.7209486559431456,Mixed,Neu,Mecp2
Dpf1,chr7,29303951,29318243,+,29293951,29303951,5.420082583967845,3.9789595433712006,0.7341141913853183,Mixed,Neu,Mecp2
Syne4,chr7,30314807,30319046,+,30304807,30314807,5.679166462643941,4.267394678680102,0.7514121494324736,Mixed,Neu,Mecp2
Lrfn3,chr7,30355489,30362772,-,30362772,30372772,6.076120908610026,4.478384470017751,0.7370466350779427,Mixed,Neu,Mecp2
Nphs1os,chr7,30462164,30465591,-,30465591,30475591,5.786816615263621,4.759661069440842,0.8225007609341727,Mixed,Neu,Mecp2
Cox6b1,chr7,30616861,30626151,-,30626151,30636151,4.400616681098938,4.516648833513259,1.026367248234251,Mixed,Neu,Mecp2
Lrp3,chr7,35200027,35215498,-,35215498,35225498,3.383212007427215,3.7967120001951855,1.122221129465197,Mixed,Neu,Mecp2
