gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Prkcg,chr7,3289179,3331099,+,3279179,3289179,5.3957568171978,5.234000908329487,0.9700216458323787,Mixed,NSC,Mecp2
3300002P13Rik,chr7,3421665,3423445,-,3423445,3433445,5.150416300058366,4.966051670289039,0.9642039363367118,Mixed,NSC,Mecp2
Ccdc106,chr7,5020553,5060785,+,5010553,5020553,7.700565431010722,5.9385908064365385,0.7711889288702636,Mixed,NSC,Mecp2
Zfp583,chr7,6315660,6331285,-,6331285,6341285,4.543902610957623,5.363528955554962,1.1803793819481978,Mixed,NSC,Mecp2
Zfp954,chr7,7114690,7121488,-,7121488,7131488,4.113763604736328,4.071728854231834,0.9897819236729845,Mixed,NSC,Mecp2
Zfp606,chr7,12478293,12496235,+,12468293,12478293,4.223168192601204,4.578995094325542,1.0842559153451976,Mixed,NSC,Mecp2
Zfp329,chr7,12804977,12818858,-,12818858,12828858,4.428656251931191,4.544548223547936,1.0261686536556567,Mixed,NSC,Mecp2
Zfp110,chr7,12834761,12850577,+,12824761,12834761,4.838081133246422,5.187910790276527,1.0723075218036628,Mixed,NSC,Mecp2
Zfp324,chr7,12965838,12974236,+,12955838,12965838,5.2956694830656055,4.713567800402641,0.8900796802888854,Mixed,NSC,Mecp2
Trim28,chr7,12999114,13031035,+,12989114,12999114,6.232696242809295,4.579553080387115,0.7347627578787556,Mixed,NSC,Mecp2
Mzf1,chr7,13042303,13054764,-,13054764,13064764,3.729575703668594,4.249257543635368,1.1393407404106557,Mixed,NSC,Mecp2
Zfp541,chr7,16061814,16096334,+,16051814,16061814,5.649304960358142,5.671706796011924,1.003965414473281,Mixed,NSC,Mecp2
Meis3,chr7,16175090,16186504,+,16165090,16175090,5.493455466032029,4.851843155741692,0.8832042392520242,Mixed,NSC,Mecp2
Bbc3,chr7,16308393,16318205,+,16298393,16308393,8.001813887858392,6.228602174010277,0.7783987807391134,Mixed,NSC,Mecp2
Sae1,chr7,16320234,16387806,-,16387806,16397806,6.618152136528492,5.980688749408722,0.9036795507311884,Mixed,NSC,Mecp2
Strn4,chr7,16815889,16840931,+,16805889,16815889,7.758520277130604,6.051430502815247,0.7799722481428245,Mixed,NSC,Mecp2
Prkd2,chr7,16842902,16870464,+,16832902,16842902,6.460716318881511,5.239125375938416,0.8109202010041854,Mixed,NSC,Mecp2
Gng8,chr7,16891786,16895436,+,16881786,16891786,7.027095501697064,6.496131922740936,0.9244405346664353,Mixed,NSC,Mecp2
Ptgir,chr7,16906490,16910905,+,16896490,16906490,6.7716231402158735,6.5354178322076795,0.9651183618584149,Mixed,NSC,Mecp2
Sympk,chr7,19024377,19054618,+,19014377,19024377,6.13284830160141,4.985740633211136,0.8129567841926334,Mixed,NSC,Mecp2
A930016O22Rik,chr7,19417466,19421417,-,19421417,19431417,8.117560613870621,6.571969242329598,0.8095990353431987,Mixed,NSC,Mecp2
Exoc3l2,chr7,19463331,19496762,+,19453331,19463331,7.070049972200394,6.745251876296999,0.9540599999744686,Mixed,NSC,Mecp2
Ppp1r37,chr7,19530800,19563076,-,19563076,19573076,8.451561209499836,6.327553560757638,0.748684580742935,Mixed,NSC,Mecp2
Zfp296,chr7,19577287,19580656,+,19567287,19577287,8.302291980171203,6.955494451632499,0.8377800333022097,Mixed,NSC,Mecp2
Clasrp,chr7,19581035,19604486,-,19604486,19614486,7.253557087552548,6.059994719176292,0.8354514407249285,Mixed,NSC,Mecp2
Gm19345,chr7,19852003,19858350,+,19842003,19852003,6.666667665147782,5.472160616397858,0.8208239695230938,Mixed,NSC,Mecp2
Zfp180,chr7,24081924,24107713,+,24071924,24081924,4.656989379751682,5.001827476215363,1.074047430291127,Mixed,NSC,Mecp2
Zfp235,chr7,24134169,24143241,+,24124169,24134169,6.813393831133843,4.952537698459626,0.7268826404587059,Mixed,NSC,Mecp2
Xrcc1,chr7,24546289,24573440,+,24536289,24546289,5.847790753817558,6.271412055883408,1.0724412551508107,Mixed,NSC,Mecp2
Tmem145,chr7,25306106,25316195,+,25296106,25306106,7.086503790497781,5.591078131175042,0.788975536663377,Mixed,NSC,Mecp2
Dmac2,chr7,25619414,25625551,+,25609414,25619414,6.137161933815479,5.214995455231667,0.8497405659930989,Mixed,NSC,Mecp2
B3gnt8,chr7,25626654,25635100,+,25616654,25626654,7.404133682978154,6.542964245066642,0.883690722671403,Mixed,NSC,Mecp2
Ccdc97,chr7,25711106,25719088,-,25719088,25729088,6.875240734732151,6.570966213507653,0.9557434375079591,Mixed,NSC,Mecp2
Itpkc,chr7,27207172,27228661,-,27228661,27238661,6.804192648994922,5.975252858347892,0.8781722044907889,Mixed,NSC,Mecp2
Zfp60,chr7,27731389,27753702,+,27721389,27731389,5.913348823446035,5.02064183653593,0.8490352905665599,Mixed,NSC,Mecp2
Zfp974,chr7,27907392,27929460,-,27929460,27939460,2.02062288159132,1.9750364422082902,0.9774394124711047,Mixed,NSC,Mecp2
Eid2,chr7,28267881,28269272,+,28257881,28267881,4.178803471362591,3.1980921660232546,0.765312891103837,Mixed,NSC,Mecp2
Fbxo17,chr7,28716804,28738144,+,28706804,28716804,5.5414289681792255,4.740623875980377,0.8554876193852986,Mixed,NSC,Mecp2
Actn4,chr7,28893248,28962340,-,28962340,28972340,6.64858292633295,5.336500855922699,0.8026523719492907,Mixed,NSC,Mecp2
Fam98c,chr7,29152510,29156234,-,29156234,29166234,7.975017914915085,6.334523261237145,0.7942958033222917,Mixed,NSC,Mecp2
2200002D01Rik,chr7,29246561,29248466,-,29248466,29258466,7.3110043125867845,5.866555111160277,0.80242807421961,Mixed,NSC,Mecp2
Dpf1,chr7,29303951,29318243,+,29293951,29303951,7.615820228183269,5.621211068525314,0.7380966068137138,Mixed,NSC,Mecp2
Zfp74,chr7,29930815,29954089,-,29954089,29964089,5.101970992678405,5.067162338092326,0.9931774103310209,Mixed,NSC,Mecp2
Lrfn3,chr7,30355489,30362772,-,30362772,30372772,6.772754711723328,6.1211813385295875,0.9037949252663917,Mixed,NSC,Mecp2
Nfkbid,chr7,30421732,30428746,+,30411732,30421732,5.896820414531231,5.185493086762428,0.8793710376500672,Mixed,NSC,Mecp2
Aplp1,chr7,30434982,30445535,-,30445535,30455535,6.32151082599163,5.189107067799568,0.8208650132281587,Mixed,NSC,Mecp2
Kmt2b,chr7,30568858,30588726,-,30588726,30598726,7.252367399466038,6.947189346079827,0.9579202160374998,Mixed,NSC,Mecp2
Mir3569,chr7,30589380,30589437,+,30579380,30589380,8.191157764792443,6.380204766154288,0.77891367122459,Mixed,NSC,Mecp2
Atp4a,chr7,30712209,30725534,+,30702209,30712209,6.984351112663745,5.632604323434831,0.8064606478935485,Mixed,NSC,Mecp2
Chst8,chr7,34674468,34812711,-,34812711,34822711,7.156257723772526,5.5699637717103965,0.7783347088251747,Mixed,NSC,Mecp2
Pepd,chr7,34912379,35044708,+,34902379,34912379,4.973397663855552,5.429221521339416,1.0916524051146341,Mixed,NSC,Mecp2
Lrp3,chr7,35200027,35215498,-,35215498,35225498,5.3109652309179305,5.130867854566574,0.9660895207328953,Mixed,NSC,Mecp2
Rhpn2,chr7,35334170,35392289,+,35324170,35334170,5.041840468406677,4.203756904649735,0.8337742796487583,Mixed,NSC,Mecp2
Rgs9bp,chr7,35578993,35585582,-,35585582,35595582,6.299758342814446,5.719124479207993,0.9078323592731572,Mixed,NSC,Mecp2
Ankrd27,chr7,35586244,35639226,+,35576244,35586244,5.948668804574012,5.313541309275626,0.8932319959030115,Mixed,NSC,Mecp2
Tshz3,chr7,36698118,36773553,+,36688118,36698118,6.969453745555877,4.905519221353531,0.703859929407175,Mixed,NSC,Mecp2
Zfp536,chr7,37318024,37773641,-,37773641,37783641,4.695280815780163,4.625234768795967,0.9850816064613684,Mixed,NSC,Mecp2
Uri1,chr7,37959992,38023551,-,38023551,38033551,3.241811403751373,4.123115498194695,1.2718554489084375,Mixed,NSC,Mecp2
Ccne1,chr7,38097984,38107534,-,38107534,38117534,6.062734627699852,5.85777011156559,0.9661927284104098,Mixed,NSC,Mecp2
Pop4,chr7,38261996,38271423,-,38271423,38281423,3.201625649368763,2.793194801130295,0.8724301673685695,Mixed,NSC,Mecp2
Zfp619,chr7,39517766,39540420,+,39507766,39517766,1.4987812448024749,1.6195402724599837,1.0805714830474968,Mixed,NSC,Mecp2
