gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
Prkcg,0.9700216458323787,0.8455738288615372,-0.043911153786979316,-0.2419973699595429,0.19808621617256358
3300002P13Rik,0.9642039363367118,0.8815118107670293,-0.05258977537736324,-0.18194819553944067,0.12935842016207744
Ccdc106,0.7711889288702636,0.8368976916528582,-0.374843754391344,-0.25687682667150263,-0.11796692771984135
Zfp583,1.1803793819481978,1.2297045443456287,0.23925062610208184,0.29831172726357963,-0.05906110116149779
Zfp954,0.9897819236729845,0.9681797893293659,-0.014817400293557327,-0.04665311651035404,0.03183571621679671
Zfp606,1.0842559153451976,0.9808483474137909,0.11670531409416995,-0.027898001610059547,0.1446033157042295
Zfp329,1.0261686536556567,1.1904264076971638,0.03726786135114297,0.25147843578502865,-0.2142105744338857
Zfp110,1.0723075218036628,1.1478851285718104,0.1007187085545155,0.19897827552255562,-0.09825956696804013
Zfp324,0.8900796802888854,0.8532043077688893,-0.1679936023902393,-0.22903684512410896,0.06104324273386966
Trim28,0.7347627578787556,0.8762896291067315,-0.4446495909003493,-0.19052031020295523,-0.25412928069739404
Mzf1,1.1393407404106557,0.8907176319817769,0.18819927556643387,-0.16695994204417808,0.355159217610612
Zfp541,1.003965414473281,0.8514115423112515,0.005709570855107077,-0.2320714464845268,0.23778101733963386
Meis3,0.8832042392520242,0.7775526651096368,-0.17918099802808002,-0.3629876998765095,0.18380670184842945
Bbc3,0.7783987807391134,0.7671882049309836,-0.3614186445615191,-0.38234755495153105,0.020928910390011934
Sae1,0.9036795507311884,0.8176906370829202,-0.14611681840851343,-0.29037297392661515,0.14425615551810173
Strn4,0.7799722481428245,0.6134388769390764,-0.35850530191118407,-0.7050084939982977,0.3465031920871136
Prkd2,0.8109202010041854,0.8138410204120694,-0.3023681425654551,-0.29718109580578883,-0.005187046759666247
Gng8,0.9244405346664353,0.7239847831255698,-0.11334757471818716,-0.46596872014792373,0.35262114542973655
Ptgir,0.9651183618584149,0.7141036650387568,-0.05122220992140794,-0.4857945721997231,0.4345723622783152
Sympk,0.8129567841926334,0.7267939557862582,-0.2987494324863194,-0.46038167310489064,0.16163224061857123
A930016O22Rik,0.8095990353431987,0.6433755122687794,-0.3047205238600955,-0.636267068751712,0.3315465448916165
Exoc3l2,0.9540599999744686,0.7500233147021514,-0.06784809601121955,-0.41499265196900975,0.3471445559577902
Ppp1r37,0.748684580742935,0.8486225657051163,-0.4175700526267264,-0.23680505307462035,-0.18076499955210606
Zfp296,0.8377800333022097,0.8833297973779501,-0.2553565938282415,-0.17897591611947747,-0.07638067770876403
Clasrp,0.8354514407249285,0.832717319751586,-0.25937211849946074,-0.2641012638892327,0.004729145389771983
Gm19345,0.8208239695230938,0.8960433594070215,-0.28485523406034646,-0.15835954911345365,-0.1264956849468928
Zfp180,1.074047430291127,0.7746747052923835,0.10305770462210129,-0.3683374613780873,0.4713951660001886
Zfp235,0.7268826404587059,1.0730179983491444,-0.46020564366666156,0.10167427545257196,-0.5618799191192335
Xrcc1,1.0724412551508107,0.9064879373471667,0.10089862373997202,-0.14164027276151567,0.2425388965014877
Tmem145,0.788975536663377,0.8587307438204359,-0.3419475268179332,-0.2197222515898002,-0.12222527522813303
Dmac2,0.8497405659930989,0.8256845173969358,-0.23490565514957024,-0.27633744172712954,0.041431786577559304
B3gnt8,0.883690722671403,0.8067351844871193,-0.17838655664987413,-0.30983291670656954,0.1314463600566954
Ccdc97,0.9557434375079591,0.8777701415500301,-0.06530470587737557,-0.1880848989326234,0.12278019305524783
Itpkc,0.8781722044907889,0.8303495682619553,-0.18742422323082372,-0.2682092714081182,0.08078504817729446
Zfp60,0.8490352905665599,0.8972460088435246,-0.2361035735386967,-0.15642449427087557,-0.07967907926782114
Zfp974,0.9774394124711047,0.8410038697909978,-0.032920816545630185,-0.2498156559819283,0.21689483943629811
Eid2,0.765312891103837,0.8056455911673006,-0.38587839393881906,-0.3117827676873132,-0.07409562625150584
Fbxo17,0.8554876193852986,0.8708692045583516,-0.2251811187006429,-0.19947203749210343,-0.025709081208539458
Actn4,0.8026523719492907,0.6886842477793504,-0.3171528018563175,-0.5380854161304915,0.22093261427417404
Fam98c,0.7942958033222917,0.7526686922186065,-0.3322517140774945,-0.4099131320817128,0.07766141800421833
2200002D01Rik,0.80242807421961,0.7009043787913624,-0.3175560130787478,-0.5127104575746838,0.195154444495936
Dpf1,0.7380966068137138,0.8090125889298581,-0.43811843707110737,-0.3057659424850544,-0.13235249458605297
Zfp74,0.9931774103310209,0.7491686255168524,-0.009876646878484469,-0.41663761276374167,0.40676096588525723
Lrfn3,0.9037949252663917,0.7806365858493324,-0.14593263846880297,-0.3572770161913135,0.21134437772251055
Nfkbid,0.8793710376500672,0.82854350739797,-0.18545607714996418,-0.2713506385278155,0.08589456137785131
Aplp1,0.8208650132281587,0.7978853039568222,-0.28478309670620516,-0.32574672100289076,0.0409636242966856
Kmt2b,0.9579202160374998,0.7798631686447148,-0.062022594166343835,-0.3587070776236065,0.29668448345726267
Mir3569,0.77891367122459,0.7482312604564322,-0.36046465491592333,-0.4184438531855351,0.05797919826961179
Atp4a,0.8064606478935485,0.8893562900487664,-0.3103239576303814,-0.16916659381778817,-0.14115736381259322
Chst8,0.7783347088251747,0.7033030436592949,-0.36153740121854666,-0.5077816340685756,0.1462442328500289
Pepd,1.0916524051146341,0.8495329620902633,0.1265135584130932,-0.23525816946540035,0.36177172787849354
Lrp3,0.9660895207328953,0.8970141504506778,-0.0497712152119698,-0.15679735096468075,0.10702613575271094
Rhpn2,0.8337742796487583,0.984858224074597,-0.26227122645359924,-0.022012039502201108,-0.24025918695139814
Rgs9bp,0.9078323592731572,0.7274434264713934,-0.1395021814839115,-0.4590930413995375,0.31959085991562597
Ankrd27,0.8932319959030115,0.7890002694711081,-0.1628931649273191,-0.3419023019178744,0.17900913699055532
Tshz3,0.703859929407175,0.6806158067062872,-0.5066397388309529,-0.555087437866006,0.04844769903505308
Zfp536,0.9850816064613684,0.9137929772138043,-0.021684849140340422,-0.13006073986316177,0.10837589072282135
Uri1,1.2718554489084375,1.0976158351192504,0.3469347122941595,0.13437320029247865,0.21256151200168086
