gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Fbxo4,chr15,3965445,3979573,-,3979573,3989573,3.1823580531954767,5.066788306949536,1.5921490361092023,Mixed,NSC,GFP
Prkaa1,chr15,5143861,5181899,+,5133861,5143861,5.372862413764,5.151253739100695,0.9587540760218247,Mixed,NSC,GFP
Ptger4,chr15,5206661,5244187,-,5244187,5254187,4.985793432164193,4.748917281063398,0.9524897783424666,Mixed,NSC,GFP
Dab2,chr15,6299788,6440712,+,6289788,6299788,3.4382328563928604,3.8784108204325047,1.1280244772314365,Mixed,NSC,GFP
Nup155,chr15,8109273,8161247,+,8099273,8109273,5.873436446392535,4.252766056128343,0.7240677744526192,Mixed,NSC,GFP
Nipbl,chr15,8290617,8444463,-,8444463,8454463,4.621807525098324,5.341045064004263,1.155618237020945,Mixed,NSC,GFP
Amacr,chr15,10981756,10996626,+,10971756,10981756,5.067610243928432,5.087035097519556,1.0038331388279904,Mixed,NSC,GFP
Pdzd2,chr15,12359711,12739924,-,12739924,12749924,6.356158441603183,5.405603943951925,0.8504514155233197,Mixed,NSC,GFP
Myo10,chr15,25622525,25813673,+,25612525,25622525,5.318456499636174,4.967490669667721,0.9340098334935217,Mixed,NSC,GFP
Marchf11,chr15,26309048,26409576,+,26299048,26309048,3.540339322352409,4.053761524764697,1.1450206196820536,Mixed,NSC,GFP
Fbxl7,chr15,26540459,26895580,-,26895580,26905580,4.036728867888451,4.742810915788015,1.174914409911534,Mixed,NSC,GFP
Otulinl,chr15,27655069,27681579,-,27681579,27691579,5.426567664986849,4.788116258629164,0.8823471030358501,Mixed,NSC,GFP
Ctnnd2,chr15,30172593,31029341,+,30162593,30172593,5.099283245158196,5.845636932941279,1.1463644304308358,Mixed,NSC,GFP
Ankrd33b,chr15,31291478,31367726,-,31367726,31377726,7.364910411858559,5.902277048738797,0.8014051385112964,Mixed,NSC,GFP
Sema5a,chr15,32244810,32696341,+,32234810,32244810,4.864190039694309,4.930212789913019,1.0135732258978227,Mixed,NSC,GFP
Laptm4b,chr15,34238028,34284302,+,34228028,34238028,4.569975494122505,3.929385799705982,0.8598264486887528,Mixed,NSC,GFP
Matn2,chr15,34306677,34436273,+,34296677,34306677,5.7606584302783,4.592588281957308,0.7972332221293388,Mixed,NSC,GFP
Nipal2,chr15,34572799,34679212,-,34679212,34689212,3.8209691574931144,4.062900101590157,1.0633166440568105,Mixed,NSC,GFP
Osr2,chr15,35296098,35303305,+,35286098,35296098,5.819639319562912,5.265532935349146,0.9047868168820843,Mixed,NSC,GFP
Cox6c,chr15,35925886,35938246,-,35938246,35948246,5.708081307172776,5.470811630217234,0.9584326739254067,Mixed,NSC,GFP
Rgs22,chr15,36009479,36140400,-,36140400,36150400,5.8172538703084,5.90132579567035,1.014452167162767,Mixed,NSC,GFP
Ncald,chr15,37366175,37792570,-,37792570,37802570,5.679958433628082,4.765134299755096,0.8389382343967893,Mixed,NSC,GFP
Rrm2b,chr15,37923952,37961318,-,37961318,37971318,3.2853631048321725,4.590043492519855,1.3971190842706958,Mixed,NSC,GFP
Fzd6,chr15,39006034,39038188,+,38996034,39006034,4.072805308020115,5.012598373949528,1.230748340481384,Mixed,NSC,GFP
Rspo2,chr15,43020794,43170826,-,43170826,43180826,2.709054574966431,3.7939667241374657,1.4004762987044947,Mixed,NSC,GFP
Emc2,chr15,43477229,43527763,+,43467229,43477229,2.6545557942986484,3.746251687848568,1.4112537004852643,Mixed,NSC,GFP
Kcnv1,chr15,45106284,45114920,-,45114920,45124920,2.862146935224533,4.151563055475553,1.4505066124950243,Mixed,NSC,GFP
Csmd3,chr15,47580637,48792063,-,48792063,48802063,3.710490054190159,3.9032409497737883,1.0519475575378407,Mixed,NSC,GFP
