gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
Fbxo4,1.1679595489878016,1.5921490361092023,0.22399030890519295,0.6709753883890784,-0.4469850794838855
Prkaa1,1.0241718734363645,0.9587540760218247,0.0344578443878248,-0.06076728882305798,0.09522513321088277
Ptger4,0.9981003674288419,0.9524897783424666,-0.0027431968486727448,-0.07022448450057346,0.06748128765190071
Dab2,0.9400169867142135,1.1280244772314365,-0.08924126743014049,0.17379837340804644,-0.26303964083818693
Nup155,0.9663492653112296,0.7240677744526192,-0.049383381744722524,-0.46580335159762437,0.41641996985290186
Nipbl,1.012238932138716,1.155618237020945,0.017549868614881975,0.20866487662685843,-0.19111500801197645
Amacr,1.0270766742403317,1.0038331388279904,0.03854388702828721,0.005519478659400018,0.0330244083688872
Pdzd2,0.8434156858292743,0.8504514155233197,-0.2456842418052103,-0.2336992747372707,-0.011984967067939611
Myo10,1.0514183806696233,0.9340098334935217,0.07233686112678649,-0.09849035581146433,0.17082721693825081
Marchf11,1.0872264560211446,1.1450206196820536,0.12065246745977704,0.19537357879836742,-0.07472111133859038
Fbxl7,1.1268854384744225,1.174914409911534,0.17234085557600573,0.2325556632637084,-0.06021480768770268
Otulinl,0.8111355210567396,0.8823471030358501,-0.3019851209841079,-0.18058179135079153,-0.12140332963331638
Ctnnd2,1.0695539967271877,1.1463644304308358,0.09700931919681684,0.19706575124693174,-0.1000564320501149
Ankrd33b,0.7369927917460599,0.8014051385112964,-0.44027758596466804,-0.31939633470562656,-0.12088125125904148
Sema5a,1.0505644801428582,1.0135732258978227,0.0711647125368906,0.019450320500391253,0.05171439203649936
Laptm4b,1.047293300967839,0.8598264486887528,0.06666553452682103,-0.21788260586735075,0.28454814039417176
Matn2,0.9246196674767437,0.7972332221293388,-0.11306804458974519,-0.3269262637839248,0.21385821919417963
Nipal2,1.0316266551358964,1.0633166440568105,0.044920955028796374,0.08857127964005847,-0.043650324611262094
Osr2,0.8653602478804279,0.9047868168820843,-0.20862724579730774,-0.14435018606957445,-0.06427705972773329
Cox6c,1.102082372868181,0.9584326739254067,0.14023205919684997,-0.06125100300999384,0.2014830622068438
