gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Pdzd2,chr15,12359711,12739924,-,12739924,12749924,5.1370463025728865,4.944536631250382,0.9625252216967392,Mixed,Neu,Mecp2
Vps13b,chr15,35371160,35931229,+,35361160,35371160,4.914914683977763,5.395164839784305,1.097712816332727,Mixed,Neu,Mecp2
Sybu,chr15,44671856,44788063,-,44788063,44798063,1.9255958353678384,2.2249337082306546,1.1554520774114756,Mixed,Neu,Mecp2
Med30,chr15,52712408,52730564,+,52702408,52712408,2.6615597866058347,4.593971776858965,1.7260449304869636,Mixed,Neu,Mecp2
Ptp4a3,chr15,73723145,73758766,+,73713145,73723145,4.038810231208801,4.168519019444784,1.0321155936552042,Mixed,Neu,Mecp2
Ly6e,chr15,74955051,74959905,+,74945051,74955051,3.5792418321927393,3.9496193124771124,1.1034793114433037,Mixed,Neu,Mecp2
Rhpn1,chr15,75704280,75715485,+,75694280,75704280,5.366799859682719,3.926837043325106,0.7316906063192111,Mixed,Neu,Mecp2
Scx,chr15,76457452,76459458,+,76447452,76457452,6.385205431715647,4.826945221098264,0.7559577013955693,Mixed,Neu,Mecp2
Pdxp,chr15,78913919,78919517,+,78903919,78913919,4.763384631315867,4.3923057324091594,0.9220976411463546,Mixed,Neu,Mecp2
Baiap2l2,chr15,79258195,79285537,-,79285537,79295537,5.939461577733358,4.613180818112691,0.7767001701647833,Mixed,Neu,Mecp2
Tomm22,chr15,79670861,79673400,+,79660861,79670861,6.169305201816559,4.662458437848092,0.7557509776749618,Mixed,Neu,Mecp2
Nptxr,chr15,79786351,79804766,-,79804766,79814766,6.467805418968201,4.037181534004211,0.624196504453323,Mixed,Neu,Mecp2
Sgsm3,chr15,80977765,81012290,+,80967765,80977765,6.179757553577423,4.795503680745761,0.7760019125620347,Mixed,Neu,Mecp2
L3mbtl2,chr15,81663889,81688315,+,81653889,81663889,6.306373579978943,4.77123312215805,0.7565731813455272,Mixed,Neu,Mecp2
Prr5,chr15,84669620,84703673,+,84659620,84669620,5.150830220540365,4.454622466365496,0.8648358178457238,Mixed,Neu,Mecp2
Cdpf1,chr15,85806972,85811697,-,85811697,85821697,5.281438999239604,5.3026352087815605,1.004013339838822,Mixed,Neu,Mecp2
Zbed4,chr15,88751660,88784516,+,88741660,88751660,4.338676812966665,4.714139750997226,1.0865385817418904,Mixed,Neu,Mecp2
Mapk12,chr15,89130584,89140703,-,89140703,89150703,5.551504122320811,4.05213614080747,0.7299168030003139,Mixed,Neu,Mecp2
Mapk11,chr15,89142486,89149628,-,89149628,89159628,5.908900027624765,4.529542602197329,0.7665627411229186,Mixed,Neu,Mecp2
Mapk8ip2,chr15,89453913,89464468,+,89443913,89453913,5.214251670519511,4.347320505158106,0.8337381430468949,Mixed,Neu,Mecp2
Shank3,chr15,89499623,89560261,+,89489623,89499623,6.034483997821808,3.653658639009794,0.605463307273432,Mixed,Neu,Mecp2
Twf1,chr15,94577951,94589889,-,94589889,94599889,2.036182712872823,4.064542542672157,1.9961580642915626,Mixed,Neu,Mecp2
Vdr,chr15,97854425,97910630,-,97910630,97920630,4.083290539741516,4.613311551133791,1.1298024243520588,Mixed,Neu,Mecp2
Ccdc184,chr15,98167158,98170134,+,98157158,98167158,4.957698952420553,4.536533929594358,0.915048286136744,Mixed,Neu,Mecp2
Rnd1,chr15,98663421,98677461,-,98677461,98687461,3.8363682432810466,5.1023011357784265,1.3299821112622632,Mixed,Neu,Mecp2
C1ql4,chr15,99084086,99087817,-,99087817,99097817,5.98162030377388,3.595880346632004,0.6011548985085726,Mixed,Neu,Mecp2
Dnajc22,chr15,99093170,99104737,+,99083170,99093170,6.472728320916494,3.9626271853844326,0.6122035390515744,Mixed,Neu,Mecp2
Bcdin3d,chr15,99470079,99474730,-,99474730,99484730,4.258070957183838,4.641891457676888,1.0901395266430451,Mixed,Neu,Mecp2
Aqp5,chr15,99590782,99594829,+,99580782,99590782,5.639879141394297,4.051187336579958,0.7183110196184841,Mixed,Neu,Mecp2
Racgap1,chr15,99620496,99651656,-,99651656,99661656,7.4223727232933046,4.595674736865361,0.6191651791404867,Mixed,Neu,Mecp2
Fignl2,chr15,101050194,101078567,-,101078567,101088567,5.205366573015849,4.678934333578745,0.898867403082411,Mixed,Neu,Mecp2
Krt87,chr15,101431038,101438804,-,101438804,101448804,4.486723256587982,4.604536787192027,1.0262582566087746,Mixed,Neu,Mecp2
Eif4b,chr15,102073773,102097173,+,102063773,102073773,4.289708530521392,5.362019397234917,1.249972896546235,Mixed,Neu,Mecp2
Espl1,chr15,102296266,102324357,+,102286266,102296266,6.306664024829864,5.08718468114535,0.8066363867040764,Mixed,Neu,Mecp2
Pcbp2,chr15,102470539,102500061,+,102460539,102470539,4.500446688238779,4.206671637721856,0.9347231350868662,Mixed,Neu,Mecp2
Smug1,chr15,103153290,103167092,-,103167092,103177092,5.939191333198547,3.9283762633403136,0.6614328522103176,Mixed,Neu,Mecp2
