seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr17,6256745,6257192,0,77106,Tmem181a
chr11,96365874,96366265,0,15407,Hoxb1
chr11,6447281,6447509,-2838,77605,H2az2
chr6,108185236,108185566,0,58911,Sumf1
chr9,3199798,3200105,0,114673,4930433N12Rik
chr5,147270137,147270628,178,18609,Pdx1
chr9,26755649,26756070,365,76898,B3gat1
chr6,142414629,142414856,108,319552,Spx
chr16,17734077,17734299,-1186,94112,Med15
chr11,57831407,57831734,413,15110,Hand1
chr10,22819309,22819799,375,21412,Tcf21
chr8,70743137,70743596,58,110385,Pde4c
chr7,123982572,123983871,0,628779,Hs3st4
chr18,20558001,20558498,0,13511,Dsg2
chr8,78434795,78435860,785,18997,Pou4f2
chr7,45357719,45357941,2172,76787,Ppfia3
chr9,118559594,118559833,-528,54214,Golga4
chr14,44858992,44859201,174,19214,Ptgdr
chr14,15438703,15439065,0,218763,Lrrc3b
chrX,47892197,47892471,0,93761,Smarca1
chr10,80304774,80305091,2954,23805,Apc2
chr7,44351977,44353713,1215,243961,Shank1
chr6,3763576,3763862,0,12311,Calcr
chr18,37732639,37733134,1630,93702,Pcdhgb5
chr10,19872458,19872687,-2784,18634,Pex7
chrX,49493802,49494341,0,75404,Arhgap36
chr3,89187162,89187479,0,68521,Entrep3
chr4,118212042,118212247,-1301,19268,Ptprf
chr17,26844182,26844781,228,18091,Nkx2-5
chr18,37491259,37491518,1794,93889,Pcdhb18
chr5,120631230,120631441,2794,546886,Cfap73
chrX,135036000,135036213,0,320606,3632454L22Rik
chr15,103014200,103015327,0,751557,Mir615
chr13,96132369,96132813,0,75209,Sv2c
chr17,26841124,26841502,63,18091,Nkx2-5
chr12,108352800,108353060,576,13116,Cyp46a1
chr1,78310063,78310738,0,433323,Sgpp2
chr4,132144135,132144728,0,18386,Oprd1
chr12,65225693,65226020,0,70948,Wdr20rt
chr17,35469967,35470988,0,15007,H2-Q10
chr8,45044282,45044515,41,14107,Fat1
chr4,64017529,64017827,2898,21923,Tnc
chr11,103117220,103117987,989,192231,Hexim1
chr10,19849468,19849700,1759,76157,Slc35d3
chr4,134510936,134511296,0,69885,Aunip
chr19,6829958,6830465,-14,100628576,Mir5046
chr13,58384781,58385404,0,70153,Qng1
chr1,132229003,132229380,819,213409,Lemd1
chr7,19532718,19532966,16,232947,Ppp1r37
chr5,28466765,28467039,0,654796,9530036O11Rik
chr7,19857825,19858108,-1589,330483,Ceacam16
chr9,119974190,119974410,2925,215418,Csrnp1
chr15,101052673,101054340,59,668225,Fignl2
chr8,25038304,25038809,153,330723,Htra4
chr2,154558715,154558959,0,56846,Necab3
chr4,41731024,41731519,0,550619,Arid3c
chr13,105444636,105445143,997,15550,Htr1a
chr2,32361401,32361747,-1263,68379,Ciz1
chr3,134829264,134829633,257,21338,Tacr3
chr2,105682175,105682387,-76,18508,Pax6
chr4,12140246,12141000,0,72397,Rbm12b1
chr9,99875089,99876419,0,20669,Sox14
chr7,107209177,107210585,0,76572,Rbmxl2
chr5,31137309,31137593,1236,22226,Ucn
chr2,28909689,28910009,2486,54422,Barhl1
chr7,99468221,99469101,0,72184,Klhl35
chr2,25877801,25878096,0,227632,Kcnt1
chr2,31637900,31638106,-1931,381359,Prdm12
chr15,75713267,75713500,679,14787,Rhpn1
chr9,119578474,119579349,0,20271,Scn5a
chr17,45595310,45595950,0,63959,Slc29a1
chr15,84446017,84446399,146,72301,Shisal1
chr2,28911901,28912165,330,54422,Barhl1
chr2,74762807,74763831,0,102634678,Haglr
chr3,94363448,94364383,1010,271944,C2cd4d
chr11,69981202,69981639,0,54351,Elp5
chr11,116238045,116238278,0,14027,Evpl
chr12,71111371,71111657,0,75266,Tomm20l
chr14,67231826,67232086,-1206,13592,Ebf2
chr11,102248721,102249264,0,217216,Hrob
chrX,170674488,170675049,1844,107626,Asmt
chr2,181697242,181697469,0,277496,Lkaaear1
chr14,55826542,55826917,-121,73181,Nfatc4
chr2,180641944,180642920,0,277353,Tcfl5
chr15,89523944,89524282,-40,58234,Shank3
chr17,23666650,23666884,524,212733,Bicdl2
chr7,123369426,123369630,-154,30949,Lcmt1
chr6,54943914,54944335,-461,107607,Nod1
chr2,26138465,26138848,1673,109299,Tmem250-ps
chr5,92392340,92392638,0,109979,Art3
chr11,97534456,97535279,1666,56013,Srcin1
chr16,17576597,17576806,0,224022,Slc7a4
chrX,73503078,73503605,0,320707,Atp2b3
chr10,88459494,88459991,0,20962,Sycp3
chr18,37505887,37506400,1623,93891,Pcdhb20
chr15,102954317,102955305,0,109663,Hoxc11
chr10,81031112,81031665,2247,106947,Slc39a3
chr2,32352843,32353458,0,13429,Dnm1
chr14,79773910,79774336,-2598,18530,Pcdh8
chr17,25392290,25392523,-2818,58226,Cacna1h
chr5,31094256,31094492,309,22784,Slc30a3
chr19,16436343,16436900,581,14675,Gna14
chr6,125285873,125286114,0,22144,Tuba3a
chr16,18591672,18591958,-1001,21380,Tbx1
chr7,29289213,29289701,0,68458,Ppp1r14a
chr10,74991402,74991727,561,14687,Gnaz
chr10,120089622,120089870,2339,117599,Helb
chr19,5726129,5726453,0,114601,Ehbp1l1
chr8,71461441,71461908,1714,64296,Abhd8
chr11,85886267,85886603,0,21387,Tbx4
chr7,127611029,127612140,2220,320683,Zfp629
chr5,151233486,151233844,0,243362,Stard13
chr7,16061523,16061849,0,666528,Zfp541
chr8,25676543,25676764,2107,234135,Nsd3
chr12,80692630,80693046,39,217682,Plekhd1
chr8,71481002,71481718,2020,382014,Ano8
chr11,85829287,85829622,2587,69909,2610027K06Rik
chr8,57320892,57321132,0,15111,Hand2
chr7,44669185,44669406,0,71960,Myh14
chr14,70554072,70555129,16,15460,Hr
chr18,65938026,65939035,0,19434,Rax
chr8,71375735,71376272,0,13864,Nr2f6
chr2,25195267,25195834,925,227612,Tor4a
chr3,88365848,88366065,-657,68957,Paqr6
chr15,79933429,79933638,192,52609,Cbx7
chr19,7421280,7421530,252,108899,Zfta
chr8,71525485,71525831,0,619297,Ccdc194
chr2,163749780,163750326,0,11486,Ada
chr2,127362915,127363630,0,11552,Adra2b
chr9,121454340,121454592,44,67095,Trak1
chr4,136424467,136425144,0,15552,Htr1d
chr8,71725501,71725746,0,74015,Fcho1
chr7,127042181,127042549,0,110033,Kif22
chr17,35234965,35235208,0,66237,Atp6v1g2
chr11,77983936,77984392,1134,268448,Phf12
chr4,129810838,129811070,-149,19244,Ptp4a2
chr14,70176603,70177143,0,213019,Pdlim2
chr8,110902334,110902546,0,234730,Fcsk
chr11,61683994,61685104,0,69640,Fam83g
chr7,25178797,25179014,712,18987,Pou2f2
chr18,37763392,37763874,1513,93705,Pcdhgb8
chr10,81135307,81135560,87,16969,Zbtb7a
chr8,3537720,3538031,-5,50767,Pnpla6
chr10,61978049,61979302,0,12817,Col13a1
chr2,155775691,155775896,349,17391,Mmp24
chr13,112651959,112652503,0,13206,Ddx4
chr4,129377790,129378041,75,73680,Zbtb8a
chr11,52167784,52168135,24,257871,Or2y7
chr1,58795582,58795852,105,12370,Casp8
chr7,25689173,25689551,246,21803,Tgfb1
chr14,21847624,21848111,0,69156,Comtd1
chr13,112988703,112989010,616,218630,Ccno
chr4,135856857,135857077,725,14105,Srsf10
chr7,144896464,144897267,0,14170,Fgf15
chr5,111223315,111223544,-1914,209683,Ttc28
chr5,64821980,64822270,-78,16599,Klf3
chr9,121762634,121763050,-967,270210,Zbtb47
chr2,32213733,32214145,1535,227723,Prrc2b
chr11,101079716,101080050,1305,15485,Hsd17b1
chr1,75450376,75450680,0,241118,Asic4
chr1,87475331,87475685,2792,73234,Snorc
chr2,122301684,122301888,2784,66811,Duoxa2
chr7,19796556,19796825,0,80794,Cblc
chr17,85685053,85685475,2779,20472,Six2
chr2,168755929,168756239,0,99377,Sall4
chr2,84889031,84889266,-2321,269295,Rtn4rl2
chr6,91212723,91212972,0,14115,Fbln2
chr18,37021445,37022221,1296,192164,Pcdha12
chr18,37020351,37020802,202,192164,Pcdha12
chr8,69886006,69886293,1394,68709,Cilp2
chr3,88332967,88333238,1030,71913,Tmem79
chrX,52612365,52612567,1354,14734,Gpc3
chr2,105660037,105660246,1097,103164605,Paupar
chr4,152279912,152280168,900,100129,Gpr153
chr8,109961725,109962289,0,73608,Marveld3
chr12,80757414,80759425,1262,380768,Ccdc177
chr11,100440746,100441142,0,68106,Nt5c3b
chr5,147189815,147190269,1119,14842,Gsx1
chr12,110976985,110977510,745,74251,Ankrd9
chr17,34630771,34631135,-269,260297,Prrt1
chr6,83758091,83758487,952,110935,Atp6v1b1
chr17,56141808,56142011,-1465,20359,Sema6b
chrX,147553565,147554232,0,210297,Lrch2
chr13,48870067,48870547,572,18676,Phf2
chr3,88081963,88082194,0,404710,Iqgap3
chr4,62470753,62471016,0,71354,Wdr31
chr9,62677691,62677940,0,319480,Itga11
chr4,42916954,42917600,0,230085,Phf24
chr2,36090914,36091737,2536,16874,Lhx6
chr2,29250311,29250526,-2179,171171,Ntng2
chr19,45076782,45077218,643,107250,Kazald1
chr3,87997017,87997448,0,12032,Bcan
chr7,6977238,6977454,0,116811,Zim3
chr1,36068460,36069216,60,50785,Hs6st1
chr1,72824693,72824937,190,16008,Igfbp2
chr5,4192186,4192573,0,208595,Mterf1b
chr1,136234222,136234663,0,67313,Inava
chr19,3685805,3686592,0,16973,Lrp5
chr11,115323362,115323699,437,237987,Otop2
chr10,79988381,79988831,0,12798,Cnn2
chr16,91228328,91228538,2871,50913,Olig2
chr4,123104618,123105643,0,12164,Bmp8b
chr2,70475115,70477188,192,64406,Sp5
chr8,70086828,70087130,2684,330790,Hapln4
chr6,113193928,113194365,0,269788,Lhfpl4
chr17,34264511,34265096,1180,14961,H2-Ab1
chr1,171437430,171437953,0,16456,F11r
chr6,126642985,126643351,1445,16485,Kcna1
chr6,89356691,89356901,816,18844,Plxna1
chr17,85687043,85688613,0,20472,Six2
chr4,48051612,48052178,364,18124,Nr4a3
chr2,118711070,118711517,0,18796,Plcb2
chr10,81194489,81194691,0,69678,Atcayos
chr2,168765055,168765272,0,99377,Sall4
chr6,6863683,6864073,0,13396,Dlx6
chr7,105425727,105426166,0,12426,Cckbr
chr10,62949130,62949337,2020,327762,Dna2
chr9,107598789,107599151,-1714,434436,Lsmem2
chr11,115334602,115334892,0,69602,Otop3
chr1,56970858,56971119,-293,329160,9130024F11Rik
chr5,28464442,28465440,-1544,654796,9530036O11Rik
chr12,116262812,116263097,0,217935,Dync2i1
chr4,41725709,41726228,-2539,53598,Dctn3
chr7,44551986,44552399,0,22260,Nr1h2
chr1,36683084,36683438,0,381337,Fam178b
chr6,91409724,91409960,1403,22421,Wnt7a
chr11,112783817,112784076,1593,20682,Sox9
chr11,60476668,60477169,-2746,17910,Myo15a
chr4,130307788,130308064,-531,14077,Fabp3
chr5,139324992,139325322,300,231821,Adap1
chr9,35281558,35281765,453,71133,4933422A05Rik
chr9,110857871,110858267,0,235631,Prss50
chr19,5503575,5503862,0,75555,Nscme3l
chr2,58357611,58358052,0,269275,Acvr1c
chr18,37753253,37753712,1653,93704,Pcdhgb7
chr19,45742423,45742922,0,14179,Fgf8
