gene,chrom,start,end,s2s_signal,s3_signal,ratio,state
Fezf2,chr14,12343189,12353189,28.701288988498845,28.701288988498845,1.0,intermediate
Il3ra,chr14,14341275,14351275,30.75854401619236,30.75854401619236,1.0,intermediate
Nr1d2,chr14,18234127,18244127,55.47253933911622,55.47253933911622,1.0,intermediate
Ppp3cb,chr14,20541573,20551573,9.247552968462307,9.247552968462307,1.0,intermediate
Tasor,chr14,27423834,27433834,12.332834234533708,12.332834234533708,1.0,intermediate
Cacna2d3,chr14,29716864,29726864,12.280515846461057,12.280515846461057,1.0,intermediate
Selenok,chr14,29963308,29973308,35.55927861487667,35.55927861487667,1.0,intermediate
Chdh,chr14,30004023,30014023,22.052293409689266,22.052293409689266,1.0,intermediate
Dcp1a,chr14,30474535,30484535,16.71822118872404,16.71822118872404,1.0,intermediate
Capn7,chr14,31331638,31341638,16.244241760311525,16.244241760311525,1.0,intermediate
Dph3,chr14,32080729,32090729,42.37485267148415,42.37485267148415,1.0,intermediate
Vstm4,chr14,32851756,32861756,12.740283803343774,12.740283803343774,1.0,intermediate
Gdf10,chr14,33918587,33928587,11.633539091112217,11.633539091112217,1.0,intermediate
Ghitm,chr14,37130272,37140272,30.73187344259421,30.73187344259421,1.0,intermediate
Txndc16,chr14,45215328,45225328,36.54111739194989,36.54111739194989,1.0,intermediate
Tmem260,chr14,48441124,48451124,26.961309581816195,26.961309581816195,1.0,intermediate
Parp2,chr14,50802841,50812841,26.884666850123807,26.884666850123807,1.0,intermediate
Pnp,chr14,50926082,50936082,37.221037974298,37.221037974298,1.0,intermediate
Hnrnpc,chr14,52099028,52109028,118.65648944485189,118.65648944485189,1.0,intermediate
Tox4,chr14,52274146,52284146,26.24687741251985,26.24687741251985,1.0,intermediate
Prmt5,chr14,54512525,54522525,70.87741242351136,70.87741242351136,1.0,intermediate
Acin1,chr14,54681931,54691931,55.58573268937469,55.58573268937469,1.0,intermediate
Ngdn,chr14,55010454,55020454,68.49402309760849,68.49402309760849,1.0,intermediate
Dcaf11,chr14,55555006,55565006,63.100653021552155,63.100653021552155,1.0,intermediate
Tinf2,chr14,55676820,55686820,21.53560838274161,21.53560838274161,1.0,intermediate
Mphosph8,chr14,56663248,56673248,24.99579234598676,24.99579234598676,1.0,intermediate
Mtmr6,chr14,60260228,60270228,18.753346967893837,18.753346967893837,1.0,intermediate
Kpna3,chr14,61434874,61444874,32.53481765052477,32.53481765052477,1.0,intermediate
Spryd7,chr14,61551886,61561886,31.232119898299374,31.232119898299374,1.0,intermediate
Dleu2,chr14,61677373,61687373,40.86978693056306,40.86978693056306,1.0,intermediate
Ints6,chr14,62756169,62766169,40.646244276738166,40.646244276738166,1.0,intermediate
Mir8098,chr14,62832721,62842721,83.6282780911247,83.6282780911247,1.0,intermediate
Fdft1,chr14,63174578,63184578,37.107721123717226,37.107721123717226,1.0,intermediate
Fam167a,chr14,63431394,63441394,14.169129296265046,14.169129296265046,1.0,intermediate
Xkr6,chr14,63601503,63611503,14.475110796803238,14.475110796803238,1.0,intermediate
Fzd3,chr14,65257463,65267463,27.2805318845888,27.2805318845888,1.0,intermediate
Kctd9,chr14,67710937,67720937,181.3448382944723,181.3448382944723,1.0,intermediate
Polr3d,chr14,70438447,70448447,25.184612536040945,25.184612536040945,1.0,intermediate
Tsc22d1,chr14,76409961,76419961,30.755216251190507,30.755216251190507,1.0,intermediate
Akap11,chr14,78531808,78541808,33.66919909217159,33.66919909217159,1.0,intermediate
Rgcc,chr14,79296645,79306645,18.428903028935196,18.428903028935196,1.0,intermediate
Elf1,chr14,79476194,79486194,23.170284811937808,23.170284811937808,1.0,intermediate
Cnmd,chr14,79657170,79667170,34.390316517611346,34.390316517611346,1.0,intermediate
Pcdh17,chr14,84438563,84448563,31.350097305506466,31.350097305506466,1.0,intermediate
Spry2,chr14,105891819,105901819,48.56422394803167,48.56422394803167,1.0,intermediate
Slitrk1,chr14,108909158,108919158,7.8598384336888785,7.8598384336888785,1.0,intermediate
Slitrk5,chr14,111670097,111680097,13.490347647849717,13.490347647849717,1.0,intermediate
Abcc4,chr14,118701219,118711219,47.11800417425235,47.11800417425235,1.0,intermediate
Hs6st3,chr14,119133341,119143341,7.9953790108263485,7.9953790108263485,1.0,intermediate
Rap2a,chr14,120473444,120483444,138.99503868279257,138.99503868279257,1.0,intermediate
Ubac2,chr14,121873620,121883620,28.42646842608849,28.42646842608849,1.0,intermediate
