chrom,start,end,gfp_s2s,gfp_s3,gfp_diff,m2_s2s,m2_s3,m2_diff,condition_diff,abs_condition_diff,is_significant,change_type
chrY,0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,10000,20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,20000,30000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,30000,40000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,40000,50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,50000,60000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,60000,70000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,70000,80000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,80000,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,90000,100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,100000,110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,110000,120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,120000,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,130000,140000,0.563429457604885,0.6220976629257202,0.058668205320835165,0.2891330291032791,0.36796287608146666,0.07882984697818757,0.020161641657352403,0.020161641657352403,True,S2S to S3
chrY,140000,150000,0.3178829860687256,0.4593249700963497,0.1414419840276241,0.5013552002906799,0.390997488061587,-0.11035771222909291,-0.251799696256717,0.251799696256717,True,S3 to S2S
chrY,150000,160000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,160000,170000,0.04666200590133667,0.03487553042173386,-0.011786475479602813,0.0,0.0575729676882426,0.0575729676882426,0.06935944316784541,0.06935944316784541,True,S2S to S3
chrY,170000,180000,0.21815656161308292,0.1643088119029999,-0.05384774971008302,0.10923852133750916,0.0917357404232025,-0.017502780914306668,0.03634496879577635,0.03634496879577635,True,S2S to S3
chrY,180000,190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,190000,200000,0.0,0.03428139019012451,0.03428139019012451,0.04603469586372375,0.028786523739496864,-0.01724817212422689,-0.05152956231435139,0.05152956231435139,True,S3 to S2S
chrY,200000,210000,0.13391812753677368,0.28389547342062,0.1499773458838463,0.25753088569641114,0.18449145555496216,-0.07303943014144898,-0.2230167760252953,0.2230167760252953,True,S3 to S2S
chrY,210000,220000,0.0,0.026936690628528596,0.026936690628528596,0.0,0.028786523739496864,0.028786523739496864,0.001849833110968268,0.001849833110968268,True,S2S to S3
chrY,220000,230000,0.0,0.0780616608262062,0.0780616608262062,0.0,0.0,0.0,-0.0780616608262062,0.0780616608262062,True,S3 to S2S
