chrom,start,end,gfp_s2s,gfp_s3,gfp_diff,m2_s2s,m2_s3,m2_diff,condition_diff,abs_condition_diff,is_significant,change_type
chr1,4780000,4790000,6.108065962910652,4.409183858066797,-1.6988821048438556,4.307968626022339,4.7337306652069095,0.4257620391845709,2.1246441440284265,2.1246441440284265,True,S2S to S3
chr1,5680000,5690000,3.290553811252117,3.276832675904035,-0.0137211353480819,2.542985398650169,4.769434242963791,2.2264488443136217,2.240169979661704,2.240169979661704,True,S2S to S3
chr1,6160000,6170000,4.333851736009121,3.005900196045637,-1.3279515399634845,2.941829947531223,3.781394541859626,0.8395645943284036,2.167516134291888,2.167516134291888,True,S2S to S3
chr1,10080000,10090000,4.735201545238494,4.796816689223052,0.0616151439845573,3.126875869333744,5.511849973917008,2.384974104583264,2.3233589605987066,2.3233589605987066,True,S2S to S3
chr1,10860000,10870000,4.4324223161935805,3.8198462638854975,-0.6125760523080821,3.015266624629497,4.407200307528178,1.39193368289868,2.0045097352067622,2.0045097352067622,True,S2S to S3
chr1,13080000,13090000,6.291458843529225,4.077040378659963,-2.214418464869261,3.395803150713444,4.872994797031084,1.4771916463176402,3.6916101111869017,3.6916101111869017,True,S2S to S3
chr1,13110000,13120000,6.375884708583355,4.28492247530818,-2.0909622332751745,4.61022064447403,5.083564386328062,0.4733437418540323,2.5643059751292068,2.5643059751292068,True,S2S to S3
chr1,14100000,14110000,4.964850580394268,5.087569193899632,0.1227186135053637,4.222275318861008,6.6942028405268985,2.471927521665891,2.349208908160527,2.349208908160527,True,S2S to S3
chr1,15280000,15290000,7.224983311235904,4.37211030998826,-2.8528730012476444,4.53234960603714,4.29325652507941,-0.2390930809577298,2.6137799202899146,2.6137799202899146,True,S2S to S3
chr1,20550000,20560000,5.425096352219581,3.656008834570646,-1.7690875176489356,4.368530967235565,5.085295562704404,0.7167645954688391,2.4858521131177747,2.4858521131177747,True,S2S to S3
chr1,20810000,20820000,6.863263325989247,4.721263749212026,-2.141999576777221,5.452679866731167,5.342628024260203,-0.1100518424709635,2.0319477343062573,2.0319477343062573,True,S2S to S3
chr1,21030000,21040000,6.265020221889019,3.480117961496114,-2.7849022603929043,5.356970550954342,4.967805467208227,-0.3891650837461151,2.395737176646789,2.395737176646789,True,S2S to S3
chr1,21090000,21100000,6.017347422242164,4.5953684024214745,-1.4219790198206894,4.748052770912647,5.971613643964132,1.2235608730514853,2.6455398928721747,2.6455398928721747,True,S2S to S3
chr1,21180000,21190000,6.408125332117081,4.918946277737618,-1.4891790543794627,4.909049481153488,5.69266905327638,0.783619572122892,2.2727986265023548,2.2727986265023548,True,S2S to S3
chr1,21260000,21270000,4.888681114971638,4.378089738547802,-0.5105913764238359,3.742222725272179,5.253264201442401,1.511041476170222,2.021632852594058,2.021632852594058,True,S2S to S3
chr1,24370000,24380000,4.87743548810482,3.7980167163610457,-1.0794187717437742,3.9351968688368792,5.164453881382943,1.2292570125460631,2.3086757842898376,2.3086757842898376,True,S2S to S3
chr1,25190000,25200000,3.5812208361625677,4.085295937210321,0.504075101047754,2.8115507923364635,5.617898398518562,2.806347606182099,2.302272505134345,2.302272505134345,True,S2S to S3
chr1,28170000,28180000,4.415888169407845,3.5305905848145485,-0.8852975845932964,2.909925312042236,4.328894714514415,1.4189694024721788,2.3042669870654757,2.3042669870654757,True,S2S to S3
chr1,34170000,34180000,6.037318883657456,4.566510430425405,-1.470808453232051,4.96913865250349,5.687228667616844,0.7180900151133534,2.188898468345404,2.188898468345404,True,S2S to S3
chr1,34690000,34700000,5.385688050448895,4.298379486113786,-1.0873085643351086,3.7562072085142137,4.912209287405014,1.1560020788908003,2.243310643225909,2.243310643225909,True,S2S to S3
chr1,34740000,34750000,7.275003731966018,5.16487577983737,-2.110127952128648,5.4610439708232885,5.359691078980764,-0.1013528918425246,2.008775060286124,2.008775060286124,True,S2S to S3
chr1,34800000,34810000,9.229013869583609,4.616058319866657,-4.61295554971695,6.832863951861858,5.349502065777778,-1.4833618860840805,3.1295936636328694,3.1295936636328694,True,S2S to S3
chr1,35000000,35010000,6.020832569777966,4.4333004044890405,-1.5875321652889252,4.689665220201015,5.363833551843961,0.6741683316429459,2.261700496931871,2.261700496931871,True,S2S to S3
chr1,35010000,35020000,5.765687407255173,3.944113265901804,-1.8215741413533693,3.3823680220842363,4.556042534430822,1.1736745123465857,2.995248653699955,2.995248653699955,True,S2S to S3
chr1,35760000,35770000,7.350857459843159,4.412972709178924,-2.9378847506642343,5.344332709610463,4.475219856977463,-0.8691128526329992,2.068771898031235,2.068771898031235,True,S2S to S3
chr1,35770000,35780000,7.036205223023891,4.582892161488533,-2.4533130615353578,4.155873563587665,4.322108782807986,0.1662352192203204,2.6195482807556782,2.6195482807556782,True,S2S to S3
chr1,35810000,35820000,6.438432699263096,4.127372769802808,-2.311059929460288,4.4916727388501165,4.4993582497835165,0.0076855109333999,2.318745440393688,2.318745440393688,True,S2S to S3
chr1,35850000,35860000,6.583323581337929,4.192043021589518,-2.3912805597484112,4.712405174612999,4.851880472222963,0.1394752976099642,2.5307558573583755,2.5307558573583755,True,S2S to S3
chr1,35960000,35970000,7.191065404593944,4.598903036415576,-2.592162368178368,5.133015873491764,5.036601943254471,-0.0964139302372926,2.4957484379410757,2.4957484379410757,True,S2S to S3
chr1,36060000,36070000,9.773673940122128,5.186784805417061,-4.586889134705067,7.316145388245584,5.457043883562089,-1.8591015046834949,2.727787630021572,2.727787630021572,True,S2S to S3
