gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Kif3c,chr12,3365132,3406494,+,3355132,3365132,6.9818649361252785,6.168056382524967,0.8834396595973181,Mixed,NSC,GFP
Dtnb,chr12,3572381,3781796,+,3562381,3572381,6.623178838336468,6.2418466850717875,0.9424246026609695,Mixed,NSC,GFP
Efr3b,chr12,3962554,4038915,-,4038915,4048915,7.094046466588974,5.627968844075998,0.793336901665671,Mixed,NSC,GFP
Sf3b6,chr12,4817544,4827659,+,4807544,4817544,5.5502279410362245,4.838978599500656,0.8718522285766198,Mixed,NSC,GFP
Klhl29,chr12,5077472,5375682,-,5375682,5385682,5.2889516264915475,5.585094463209312,1.0559927293028035,Mixed,NSC,GFP
Ldah,chr12,8208107,8285759,+,8198107,8208107,3.1638801474690434,3.5175618769248325,1.1117873348453853,Mixed,NSC,GFP
Wdr35,chr12,8973892,9028847,+,8963892,8973892,4.587422911381721,4.218453123346964,0.9195692668492985,Mixed,NSC,GFP
Rdh14,chr12,10390772,10395562,+,10380772,10390772,3.2086284147620203,3.6294807864983873,1.1311627017326595,Mixed,NSC,GFP
Kcns3,chr12,11090202,11151056,-,11151056,11161056,5.757866740202904,4.936925146885713,0.8574226132075676,Mixed,NSC,GFP
Vsnl1,chr12,11325242,11436613,-,11436613,11446613,4.791837465333939,4.538899011282126,0.9472147258996846,Mixed,NSC,GFP
Lratd1,chr12,14146830,14152054,-,14152054,14162054,3.900741882920266,4.161672374435266,1.0668925295102214,Mixed,NSC,GFP
Ntsr2,chr12,16653382,16660227,+,16643382,16653382,8.066831308817864,6.018108748642604,0.7460313124515447,Mixed,NSC,GFP
E2f6,chr12,16810963,16839742,+,16800963,16810963,6.554532641458511,5.973301345105966,0.9113237620213895,Mixed,NSC,GFP
Adam17,chr12,21323509,21373632,-,21373632,21383632,5.56197500294447,4.440145923475424,0.7983038257318386,Mixed,NSC,GFP
Cys1,chr12,24665833,24681813,-,24681813,24691813,6.251578826999664,5.492671170314153,0.878605440691574,Mixed,NSC,GFP
Cmpk2,chr12,26469204,26479837,+,26459204,26469204,5.641721198081969,4.891431854108969,0.8670105597865989,Mixed,NSC,GFP
Trappc12,chr12,28690628,28750472,-,28750472,28760472,4.476352198457718,3.670094971752167,0.819885212119069,Mixed,NSC,GFP
Eipr1,chr12,28751803,28869865,+,28741803,28751803,5.720257589811086,6.06487699855566,1.0602454353381585,Mixed,NSC,GFP
Lamb1,chr12,31265234,31329644,+,31255234,31265234,6.584851566910745,4.944432570914427,0.7508798825110171,Mixed,NSC,GFP
Prkar2b,chr12,31958476,32061296,-,32061296,32071296,4.908306009447575,5.4324063096165665,1.1067782447060546,Mixed,NSC,GFP
Twist1,chr12,33957671,33959829,+,33947671,33957671,3.59798879956007,4.097330916162332,1.1387836773319908,Mixed,NSC,GFP
Ahr,chr12,35497974,35535038,-,35535038,35545038,3.087570426464081,3.8342646401206646,1.2418387633384953,Mixed,NSC,GFP
Crppa,chr12,36381450,36689503,+,36371450,36381450,4.288220104336738,3.522914652486642,0.8215330759080832,Mixed,NSC,GFP
Etv1,chr12,38779380,38870484,+,38769380,38779380,4.160640901744365,5.039001093725363,1.211111752425628,Mixed,NSC,GFP
Immp2l,chr12,41024090,41955588,+,41014090,41024090,1.9863354117274286,3.11589941161871,1.5686673022200965,Mixed,NSC,GFP
Stxbp6,chr12,44852484,45074709,-,45074709,45084709,4.123413109278679,4.812049033596118,1.1670062897088438,Mixed,NSC,GFP
G2e3,chr12,51348061,51376986,+,51338061,51348061,4.502054311835765,5.080692997495333,1.128527699929862,Mixed,NSC,GFP
Egln3,chr12,54178981,54203860,-,54203860,54213860,6.552272108674049,6.018461804608504,0.9185305043484268,Mixed,NSC,GFP
Baz1a,chr12,54892989,55014348,-,55014348,55024348,6.3358257476568225,5.760358336488405,0.9091724687376003,Mixed,NSC,GFP
Ralgapa1,chr12,55602896,55821167,-,55821167,55831167,5.833872835218907,5.752083871004978,0.9859803313297864,Mixed,NSC,GFP
Nkx2-9,chr12,56611389,56613284,-,56613284,56623284,3.754365467715263,4.453785372153917,1.1862951037806901,Mixed,NSC,GFP
Pax9,chr12,56691767,56712822,+,56681767,56691767,5.252651451468467,4.964186635176341,0.9450820563752652,Mixed,NSC,GFP
Prps1l3,chr12,57230412,57239882,+,57220412,57230412,3.5424798380732536,4.351768621047338,1.2284526151076853,Mixed,NSC,GFP
Lrfn5,chr12,61523150,61858342,+,61513150,61523150,2.8107645599842073,3.9098329506715133,1.391021150022427,Mixed,NSC,GFP
Gm527,chr12,64917906,64924592,+,64907906,64917906,4.0460361192941665,5.014811974525451,1.2394382617128707,Mixed,NSC,GFP
Mdga2,chr12,66466060,67222549,-,67222549,67232549,4.2328772033810615,4.754306710578997,1.1231855974421932,Mixed,NSC,GFP
Pole2,chr12,69201773,69228195,-,69228195,69238195,6.238080948114395,5.649473547816277,0.9056428723522676,Mixed,NSC,GFP
Vcpkmt,chr12,69577628,69583110,-,69583110,69593110,5.2303067882061,5.562294645170371,1.0634738783799214,Mixed,NSC,GFP
L2hgdh,chr12,69690433,69724873,-,69724873,69734873,6.29409494793415,5.2490044691244755,0.8339569886608249,Mixed,NSC,GFP
Sav1,chr12,69965012,69987002,-,69987002,69997002,5.277026227092742,5.086528427370389,0.9639005395227487,Mixed,NSC,GFP
Nin,chr12,70011435,70113717,-,70113717,70123717,5.341445363104343,5.073295619497696,0.9497982801698445,Mixed,NSC,GFP
Dact1,chr12,71309884,71320107,+,71299884,71309884,4.880029011976719,5.039051385784149,1.0325863582813037,Mixed,NSC,GFP
Gpr135,chr12,72067976,72071125,-,72071125,72081125,5.760472921133042,6.354832214514414,1.1031789058847734,Mixed,NSC,GFP
Six1,chr12,73040015,73053887,-,73053887,73063887,6.478140949451923,5.316095514965057,0.8206205385844253,Mixed,NSC,GFP
Six4,chr12,73099609,73113456,-,73113456,73123456,4.376602657580376,4.193998475476106,0.958277185207116,Mixed,NSC,GFP
Syne2,chr12,75818134,76110926,+,75808134,75818134,4.582668192780018,5.242119969058037,1.1439012707306595,Mixed,NSC,GFP
Tmem229b,chr12,78961795,79007627,-,79007627,79017627,6.100379714143276,5.7521725748856865,0.9429204155193327,Mixed,NSC,GFP
Plekhh1,chr12,79029163,79081655,+,79019163,79029163,6.853596091222763,6.151888662393887,0.8976147091995199,Mixed,NSC,GFP
Actn1,chr12,80167547,80260371,-,80260371,80270371,5.897153285253048,5.014216676576932,0.8502774871251749,Mixed,NSC,GFP
Dnal1,chr12,84114366,84147498,+,84104366,84114366,6.182302477860451,5.125827152597904,0.8291129673700197,Mixed,NSC,GFP
Ptgr2,chr12,84285232,84315832,+,84275232,84285232,6.177423814260959,4.808861044470469,0.7784573616867473,Mixed,NSC,GFP
Entpd5,chr12,84373857,84409029,-,84409029,84419029,5.017911497366429,4.920437810246149,0.9805748492831257,Mixed,NSC,GFP
D030025P21Rik,chr12,84875769,84879755,+,84865769,84875769,8.551925988185404,5.818702807956934,0.6803967686338197,Mixed,NSC,GFP
Ism2,chr12,87278638,87299705,-,87299705,87309705,5.356070011258125,5.288686345656713,0.9874191962652139,Mixed,NSC,GFP
Adck1,chr12,88360554,88461724,+,88350554,88360554,4.3170545692324644,4.142425830157598,0.9595491008338322,Mixed,NSC,GFP
Flrt2,chr12,95692226,95785215,+,95682226,95692226,2.4783851701021193,4.24956313337485,1.714650000588791,Mixed,NSC,GFP
Galc,chr12,98202294,98259459,-,98259459,98269459,5.545716413390637,5.111725277407964,0.9217429988062927,Mixed,NSC,GFP
Kcnk10,chr12,98429437,98578310,-,98578310,98588310,5.0197557693719865,4.973008165160816,0.9906872751665726,Mixed,NSC,GFP
Ppp4r4,chr12,103532283,103613831,+,103522283,103532283,4.931398102104664,5.182808501559497,1.050981566332585,Mixed,NSC,GFP
Gsc,chr12,104471209,104473330,-,104473330,104483330,6.16603467130661,5.403616835316022,0.8763520030890406,Mixed,NSC,GFP
Dicer1,chr12,104687742,104751952,-,104751952,104761952,5.521424607336521,4.391209211826324,0.7953036623902393,Mixed,NSC,GFP
Tunar,chr12,105333870,105383932,+,105323870,105333870,6.145333409428597,5.521546686549982,0.898494242489503,Mixed,NSC,GFP
Gskip,chr12,105684829,105703023,+,105674829,105684829,6.164671427869797,5.824560939608017,0.9448290971803983,Mixed,NSC,GFP
Vrk1,chr12,106010228,106077426,+,106000228,106010228,6.792214891600608,6.05442327397267,0.8913768734643089,Mixed,NSC,GFP
Wdr25,chr12,108893631,109028452,+,108883631,108893631,5.147375328040122,5.111257351624966,0.9929832246313174,Mixed,NSC,GFP
Wdr20,chr12,110737944,110804238,+,110727944,110737944,6.42577724802494,6.006614282139143,0.9347685190901018,Mixed,NSC,GFP
Mok,chr12,110807798,110840939,-,110840939,110850939,8.675116586595774,6.6686166853904725,0.7687062898606326,Mixed,NSC,GFP
Traf3,chr12,111166370,111267153,+,111156370,111166370,7.010949026823044,6.489728473464648,0.9256562055487397,Mixed,NSC,GFP
Amn,chr12,111271095,111276426,+,111261095,111271095,9.142292139291763,6.4570443709194665,0.7062828744192462,Mixed,NSC,GFP
Cdc42bpb,chr12,111292976,111377718,-,111377718,111387718,7.091658120274544,6.119515079987049,0.862917384933122,Mixed,NSC,GFP
2810029C07Rik,chr12,111572317,111574402,-,111574402,111584402,7.20625236582756,5.781903989386557,0.8023454766592216,Mixed,NSC,GFP
Ckb,chr12,111669361,111672338,-,111672338,111682338,9.899391115677357,8.094638096527259,0.817690502571217,Mixed,NSC,GFP
Klc1,chr12,111758849,111807844,+,111748849,111758849,8.557262822151184,6.588339770257473,0.7699120509893665,Mixed,NSC,GFP
Ppp1r13b,chr12,111828457,111908110,-,111908110,111918110,7.834583814740181,6.023912204305332,0.7688873265956762,Mixed,NSC,GFP
Tmem179,chr12,112500189,112516747,-,112516747,112526747,9.598035730206966,6.755891988897324,0.7038827713086294,Mixed,NSC,GFP
Mta1,chr12,113098278,113137206,+,113088278,113098278,8.64329570029974,6.4840903987964,0.7501872692578987,Mixed,NSC,GFP
D430020J02Rik,chr12,116401947,116405210,-,116405210,116415210,3.9727525767087934,4.553264880696934,1.146123447856162,Mixed,NSC,GFP
Ptprn2,chr12,116485720,117276849,+,116475720,116485720,6.748447890341282,5.123033881704013,0.7591425413592298,Mixed,NSC,GFP
Cdca7l,chr12,117804289,117878706,+,117794289,117804289,2.501001660108566,2.212587388590972,0.8846804957718123,Mixed,NSC,GFP
Sp8,chr12,118846329,118852576,+,118836329,118846329,4.7192803674817085,4.180544068570931,0.8858435488124524,Mixed,NSC,GFP
