gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type
Pisd-ps1,chr11,3125904,3131004,+,3115904,3125904,3.4023555066585542,3.3499705526113512,0.9846033273287629,Mixed,Neu
Drg1,chr11,3187360,3266415,-,3266415,3276415,5.533532346248626,3.5207263915141422,0.6362529702931916,Mixed,Neu
Eif4enif1,chr11,3202392,3244588,+,3192392,3202392,226.6501009918928,149.1287604650895,0.6579690889721853,Mixed,Neu
Patz1,chr11,3288874,3309083,+,3278874,3288874,5.8184748431444175,4.917711108287175,0.8451890299193161,Mixed,Neu
Pik3ip1,chr11,3330401,3342971,+,3320401,3330401,4.058656142950058,5.800680882406234,1.4292122017979023,Mixed,Neu
Limk2,chr11,3344256,3409189,-,3409189,3419189,3.9705501509666443,4.591540768647194,1.1563991371647497,Mixed,Neu
Rnf185,chr11,3415982,3452363,-,3452363,3462363,6.694596619105339,4.809053623739878,0.7183485275297373,Mixed,Neu
Selenom,chr11,3514684,3517351,+,3504684,3514684,4.582895868182183,4.418207594021161,0.9640645829846564,Mixed,Neu
Smtn,chr11,3517523,3540612,-,3540612,3550612,6.100970898842812,4.03273943245411,0.6609996178180445,Mixed,Neu
Tug1,chr11,3639785,3649673,-,3649673,3659673,3.803183678722382,4.522313094496727,1.18908616478285,Mixed,Neu
Osbp2,chr11,3703731,3863903,-,3863903,3873903,4.0204114819765095,3.635841506743431,0.9043456181146868,Mixed,Neu
4921536K21Rik,chr11,3886088,3895098,-,3895098,3905098,5.9595893188714975,4.4438612612009045,0.7456656865816368,Mixed,Neu
Slc35e4,chr11,3907021,3914664,-,3914664,3924664,6.3992145081758505,4.701566432881356,0.7347099283630011,Mixed,Neu
Mtfp1,chr11,4091480,4095445,-,4095445,4105445,4.302824937224388,4.631572005470594,1.0764026129443858,Mixed,Neu
Sec14l2,chr11,4097039,4123415,-,4123415,4133415,4.337854121088982,5.043116068164507,1.1625831407392915,Mixed,Neu
Rnf215,chr11,4135202,4141172,+,4125202,4135202,4.13089830110073,4.85398431037267,1.175043285156467,Mixed,Neu
Ccdc157,chr11,4141123,4160293,-,4160293,4170293,4.760733688116074,5.181287969565392,1.0883381237012106,Mixed,Neu
Tbc1d10a,chr11,4186789,4215505,+,4176789,4186789,4.639888042736053,4.912530786633492,1.0587606298656869,Mixed,Neu
Castor1,chr11,4218225,4222409,+,4208225,4218225,5.709348759055137,4.764951888839404,0.8345876368617521,Mixed,Neu
Lif,chr11,4257557,4272514,+,4247557,4257557,4.510463599848747,3.906381075310707,0.866070856982795,Mixed,Neu
Mtmr3,chr11,4480868,4594863,-,4594863,4604863,3.8325353165507314,4.4104191259781516,1.150783688001997,Mixed,Neu
Ascc2,chr11,4637747,4685699,+,4627747,4637747,4.889717293834686,3.74117126797835,0.7651099323667431,Mixed,Neu
Cabp7,chr11,4736892,4746778,-,4746778,4756778,5.336230769038201,3.4307770227273306,0.6429214123634485,Mixed,Neu
Nf2,chr11,4765845,4849536,-,4849536,4859536,4.356775375366211,4.420932772612573,1.0147258905311292,Mixed,Neu
