gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type
Fam171a1,chr2,3114224,3227806,+,3104224,3114224,5.859137448179721,4.251863792351881,0.7256808412427366,Mixed,NSC
Nmt2,chr2,3284212,3328877,+,3274212,3284212,4.451475750291348,4.628481537163258,1.039763394613646,Mixed,NSC
Rpp38,chr2,3328949,3332643,-,3332643,3342643,4.974852531045675,4.663661451272169,0.937447175000362,Mixed,NSC
Meig1,chr2,3409043,3422648,-,3422648,3432648,5.580810073363781,4.991947825944424,0.8944844494476003,Mixed,NSC
Suv39h2,chr2,3455815,3475031,-,3475031,3485031,4.046040576219559,4.213598635955651,1.0414128470981996,Mixed,NSC
Cdnf,chr2,3513030,3526376,+,3503030,3513030,5.6264591777324675,4.9967597620685895,0.8880824696718665,Mixed,NSC
Fam107b,chr2,3570488,3782142,+,3560488,3570488,4.297435871362686,4.126261832940579,0.9601683321064128,Mixed,NSC
Bend7,chr2,4717831,4802142,+,4707831,4717831,4.251019009411335,5.26963750209411,1.2396174871078331,Mixed,NSC
Sephs1,chr2,4881564,4910557,+,4871564,4881564,6.1454459182500845,5.144649878191948,0.8371483447464602,Mixed,NSC
Mcm10,chr2,4989714,5012791,-,5012791,5022791,6.192949193674326,5.504103056844076,0.8887692898346624,Mixed,NSC
Optn,chr2,5020642,5064051,-,5064051,5074051,4.5076894733011725,3.7756780507047973,0.8376082853683592,Mixed,NSC
Ccdc3,chr2,5137776,5230878,+,5127776,5137776,6.176995474290847,5.638992621457576,0.9129021779160301,Mixed,NSC
Camk1d,chr2,5293457,5714515,-,5714515,5724515,6.278697950422764,5.565937631567319,0.8864795974446498,Mixed,NSC
Nudt5,chr2,5845019,5871895,+,5835019,5845019,5.700871870070696,5.1271136629343035,0.8993560598776837,Mixed,NSC
Sec61a2,chr2,5870987,5895432,-,5895432,5905432,4.9993784950017925,4.578171554883321,0.9157481393858097,Mixed,NSC
Dhtkd1,chr2,5896115,5942792,-,5942792,5952792,6.582919598901272,5.793542029050986,0.8800870103317018,Mixed,NSC
Upf2,chr2,5951469,6056703,+,5941469,5951469,6.365641719758511,5.532928948171933,0.8691863588549298,Mixed,NSC
Proser2,chr2,6097607,6130211,-,6130211,6140211,3.1140741566658017,3.7671505035479864,1.2097176605394089,Mixed,NSC
Usp6nl,chr2,6322667,6446390,+,6312667,6322667,5.40576313432455,5.175337341052294,0.9573740492236629,Mixed,NSC
Celf2,chr2,6539694,7509563,-,7509563,7519563,4.133595654761791,4.279542622892062,1.0353075095678852,Mixed,NSC
Gata3,chr2,9857078,9890034,-,9890034,9900034,5.635252284777165,4.845509619760514,0.8598567330960445,Mixed,NSC
Taf3,chr2,9914552,10048596,-,10048596,10058596,5.940993683552741,5.410729266901811,0.9107448273983301,Mixed,NSC
Sfmbt2,chr2,10370510,10595253,+,10360510,10370510,4.775202134370804,3.994513766626517,0.8365119746188182,Mixed,NSC
Prkcq,chr2,11172108,11301222,+,11162108,11172108,4.851847827076912,5.150339143359662,1.0615211620234555,Mixed,NSC
Pfkfb3,chr2,11471433,11554077,-,11554077,11564077,6.1951316095829005,5.106398315147559,0.8242598603149542,Mixed,NSC
Rbm17,chr2,11585437,11604153,-,11604153,11614153,5.216048726493121,5.180460844373703,0.993177233575549,Mixed,NSC
Fbh1,chr2,11742573,11777582,-,11777582,11787582,6.69949633655548,5.903877814853192,0.8812420394409302,Mixed,NSC
Ankrd16,chr2,11777876,11790329,+,11767876,11777876,5.527988783383369,5.4145836895346635,0.9794852887202682,Mixed,NSC
Itga8,chr2,12106632,12301922,-,12301922,12311922,3.5019225031018255,4.847228017918269,1.3841619892001722,Mixed,NSC
Mindy3,chr2,12347263,12419470,-,12419470,12429470,3.4574285567402843,4.650812753677369,1.3451652513861994,Mixed,NSC
C1ql3,chr2,13003457,13011806,-,13011806,13021806,4.494980425560475,4.648618770786126,1.034179980929838,Mixed,NSC
Rsu1,chr2,13076821,13271415,-,13271415,13281415,5.86066402465105,5.898065759936969,1.0063818255284045,Mixed,NSC
Vim,chr2,13573927,13582826,+,13563927,13573927,6.394122230160237,5.945069588545959,0.9297710263503948,Mixed,NSC
Hacd1,chr2,13850282,14056135,-,14056135,14066135,3.8793155559897423,4.921368031044802,1.2686176105076343,Mixed,NSC
Stam,chr2,14074098,14149634,+,14064098,14074098,4.373859316194057,4.707933976626396,1.0763798367257584,Mixed,NSC
Cacnb2,chr2,14603088,14987908,+,14593088,14603088,4.152290975034237,4.295500517098109,1.0344892838495479,Mixed,NSC
Arl5b,chr2,15049395,15082456,+,15039395,15049395,3.6796971644163134,4.3774699558417005,1.1896277764847178,Mixed,NSC
Nebl,chr2,17343909,17731464,-,17731464,17741464,5.509777782571315,4.935958061353365,0.8958542896170745,Mixed,NSC
A930004D18Rik,chr2,18025193,18037737,-,18037737,18047737,5.62383456813097,5.863782343459129,1.0426662222050218,Mixed,NSC
Mllt10,chr2,18055237,18212388,+,18045237,18055237,5.186316414988041,6.095253936449687,1.1752568583811989,Mixed,NSC
Mir7655,chr2,18057846,18057903,+,18047846,18057846,5.8552450909137725,6.125462703267733,1.0461496672057822,Mixed,NSC
Dnajc1,chr2,18195654,18392830,-,18392830,18402830,3.768643345296383,4.164584446529547,1.105061971896952,Mixed,NSC
Commd3,chr2,18672384,18676231,+,18662384,18672384,3.927321593797207,5.2952844081282615,1.348319530667315,Mixed,NSC
Bmi1,chr2,18677018,18686629,+,18667018,18677018,3.848259343862533,5.0521560817201925,1.3128418929918837,Mixed,NSC
Spag6,chr2,18694032,18750413,+,18684032,18694032,4.695937861979008,5.125259111829599,1.0914239631079066,Mixed,NSC
Carlr,chr2,18799245,18801818,-,18801818,18811818,5.509301838982106,4.840409370116393,0.8785885238429236,Mixed,NSC
Pip4k2a,chr2,18842255,18998126,-,18998126,19008126,6.440928803110123,5.495080827196439,0.8531503755394776,Mixed,NSC
Msrb2,chr2,19371440,19394976,+,19361440,19371440,4.727379926919937,4.509939123908679,0.9540039501007636,Mixed,NSC
Otud1,chr2,19657752,19660583,+,19647752,19657752,4.1385040538191795,4.593435507051151,1.1099265452723532,Mixed,NSC
Etl4,chr2,19909780,20810713,+,19899780,19909780,4.2006403385996816,4.343544490814209,1.0340196114628957,Mixed,NSC
Gm13375,chr2,20969054,20969997,+,20959054,20969054,6.334942934501171,5.412115733969212,0.8543274643397202,Mixed,NSC
Thnsl1,chr2,21205724,21215009,+,21195724,21205724,4.3690042490839955,4.753643063326677,1.0880380957110134,Mixed,NSC
Gpr158,chr2,21367542,21830547,+,21357542,21367542,5.2680117710948,4.768619004984697,0.9052027998778904,Mixed,NSC
Gad2,chr2,22622205,22693874,+,22612205,22622205,4.583070890843868,4.243128875950972,0.925826585931272,Mixed,NSC
Pdss1,chr2,22895522,22940266,+,22885522,22895522,3.4665329488396646,3.8848377830704055,1.120669510546772,Mixed,NSC
Abi1,chr2,22940073,23040241,-,23040241,23050241,4.463474491763115,4.474815281061331,1.0025407985010655,Mixed,NSC
Acbd5,chr2,23068167,23115558,+,23058167,23068167,4.177349583959579,4.2487622968177,1.0170952206471624,Mixed,NSC
Mastl,chr2,23115606,23156024,-,23156024,23166024,4.381217214477062,4.926117460449537,1.1243718855508773,Mixed,NSC
Spopl,chr2,23506220,23572106,-,23572106,23582106,4.368688384962082,4.619609266968568,1.0574362050793567,Mixed,NSC
Psd4,chr2,24367580,24414954,+,24357580,24367580,5.791370337843895,5.483013740042845,0.9467558488211186,Mixed,NSC
Cacna1b,chr2,24603887,24763152,-,24763152,24773152,5.578470017409325,5.182020806384087,0.9289322682047234,Mixed,NSC
Ehmt1,chr2,24789928,24919614,-,24919614,24929614,8.046663493931295,6.428945775679748,0.7989579507740554,Mixed,NSC
Arrdc1,chr2,24925352,24935252,-,24935252,24945252,7.375926521205902,6.09486234057347,0.8263182019303807,Mixed,NSC
Zmynd19,chr2,24949792,24962075,+,24939792,24949792,6.59896546649933,5.8221899387955665,0.8822882872099901,Mixed,NSC
Dph7,chr2,24962400,24972163,+,24952400,24962400,7.332171808302403,5.727407970488071,0.7811339014182377,Mixed,NSC
