gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type
Fam171a1,chr2,3114224,3227806,+,3104224,3114224,3.8754574505090713,4.760920617198944,1.228479651240542,Mixed,Neu
Nmt2,chr2,3284212,3328877,+,3274212,3284212,3.9001069849014276,5.24742860502402,1.3454576054806981,Mixed,Neu
Rpp38,chr2,3328949,3332643,-,3332643,3342643,5.2574063755512235,5.6124613146225615,1.0675342390731801,Mixed,Neu
Meig1,chr2,3409043,3422648,-,3422648,3432648,3.6742002907991407,5.362337690806389,1.4594570971633334,Mixed,Neu
Suv39h2,chr2,3455815,3475031,-,3475031,3485031,3.9155276151895526,4.332337502249082,1.1064505037437595,Mixed,Neu
Cdnf,chr2,3513030,3526376,+,3503030,3513030,5.272655139684677,5.174302917599678,0.9813467371790069,Mixed,Neu
Fam107b,chr2,3570488,3782142,+,3560488,3570488,4.979674306130409,3.568460098346075,0.7166051189237401,Mixed,Neu
Frmd4a,chr2,4017717,4614043,+,4007717,4017717,2.166856917142868,5.117588730223973,2.361756648413973,Mixed,Neu
Bend7,chr2,4717831,4802142,+,4707831,4717831,3.2425717180490494,4.613963582424323,1.4229333947316347,Mixed,Neu
Sephs1,chr2,4881564,4910557,+,4871564,4881564,5.125888569879532,6.1021546109914775,1.190457913355477,Mixed,Neu
Mcm10,chr2,4989714,5012791,-,5012791,5022791,3.8637130214929583,4.235529120262464,1.0962328456335078,Mixed,Neu
Optn,chr2,5020642,5064051,-,5064051,5074051,2.844338086915016,3.213610900950432,1.129827328099358,Mixed,Neu
Ccdc3,chr2,5137776,5230878,+,5127776,5137776,5.45480304248333,4.48457699449857,0.8221336241788377,Mixed,Neu
Camk1d,chr2,5293457,5714515,-,5714515,5724515,3.143033123254776,4.861541073322296,1.5467673685500056,Mixed,Neu
Nudt5,chr2,5845019,5871895,+,5835019,5845019,3.2556431790351867,4.3979152297576265,1.350859104608925,Mixed,Neu
Sec61a2,chr2,5870987,5895432,-,5895432,5905432,5.067090055704117,4.240677668364842,0.836905920705126,Mixed,Neu
Dhtkd1,chr2,5896115,5942792,-,5942792,5952792,5.623179935288428,4.946954923907916,0.8797433090951184,Mixed,Neu
Upf2,chr2,5951469,6056703,+,5941469,5951469,5.858439908933639,4.66540276705424,0.7963558284416102,Mixed,Neu
Proser2,chr2,6097607,6130211,-,6130211,6140211,4.738786083102227,4.487272131435076,0.946924392184739,Mixed,Neu
Usp6nl,chr2,6322667,6446390,+,6312667,6322667,3.5202795320153237,6.122893351252874,1.7393202146499942,Mixed,Neu
Celf2,chr2,6539694,7509563,-,7509563,7519563,3.5193254604101183,4.92850508134365,1.4004118507327015,Mixed,Neu
Gata3,chr2,9857078,9890034,-,9890034,9900034,3.575684898734093,4.426884400892257,1.2380521567936584,Mixed,Neu
Taf3,chr2,9914552,10048596,-,10048596,10058596,4.3499619004487995,4.138285235762596,0.9513382715686857,Mixed,Neu
Sfmbt2,chr2,10370510,10595253,+,10360510,10370510,3.9756459352970124,3.9181252057552336,0.9855317273021996,Mixed,Neu
Prkcq,chr2,11172108,11301222,+,11162108,11172108,2.5591876828193665,4.2877790121078485,1.6754453145007928,Mixed,Neu
Pfkfb3,chr2,11471433,11554077,-,11554077,11564077,7.270129317426681,4.364495986437798,0.6003326482757319,Mixed,Neu
Rbm17,chr2,11585437,11604153,-,11604153,11614153,5.312168243873119,4.835826433666548,0.9103300595277705,Mixed,Neu
Fbh1,chr2,11742573,11777582,-,11777582,11787582,5.467328180766105,4.4368841798146565,0.811526953041429,Mixed,Neu
Ankrd16,chr2,11777876,11790329,+,11767876,11777876,4.575749200487136,5.55261899634997,1.2134884918427864,Mixed,Neu
Itga8,chr2,12106632,12301922,-,12301922,12311922,3.038851813006401,4.234467486556371,1.3934432302465982,Mixed,Neu
Mindy3,chr2,12347263,12419470,-,12419470,12429470,4.365498000264168,3.9454981597661978,0.9037910816881477,Mixed,Neu
C1ql3,chr2,13003457,13011806,-,13011806,13021806,2.85144948079586,4.382545168654124,1.5369534681115669,Mixed,Neu
Rsu1,chr2,13076821,13271415,-,13271415,13281415,3.4866731309890753,4.91593020439148,1.4099200067535334,Mixed,Neu
Vim,chr2,13573927,13582826,+,13563927,13573927,6.018708648538589,4.325923401983579,0.718746105617517,Mixed,Neu
St8sia6,chr2,13651021,13794064,-,13794064,13804064,3.8024340004682546,5.8752111493031185,1.545118507929292,Mixed,Neu
Hacd1,chr2,13850282,14056135,-,14056135,14066135,5.387149394452572,5.066163808941841,0.9404164313985303,Mixed,Neu
Stam,chr2,14074098,14149634,+,14064098,14074098,3.3075010120153427,5.074760536599159,1.5343186648057838,Mixed,Neu
Cacnb2,chr2,14603088,14987908,+,14593088,14603088,3.563475307655334,3.922095329332352,1.1006377175973698,Mixed,Neu
Arl5b,chr2,15049395,15082456,+,15039395,15049395,4.3245837051868445,5.349259762525559,1.2369421260385671,Mixed,Neu
Plxdc2,chr2,16356304,16755839,+,16346304,16356304,3.9938668636083605,4.734909684276581,1.1855451986696188,Mixed,Neu
Nebl,chr2,17343909,17731464,-,17731464,17741464,3.072717071294784,4.721603380306562,1.5366215862877894,Mixed,Neu
A930004D18Rik,chr2,18025193,18037737,-,18037737,18047737,3.1057078635931017,4.646722898602486,1.4961880198308577,Mixed,Neu
Mllt10,chr2,18055237,18212388,+,18045237,18055237,2.130644746541977,4.136478361344338,1.9414209562893188,Mixed,Neu
Mir7655,chr2,18057846,18057903,+,18047846,18057846,2.5311128338813784,3.8395513112147657,1.5169419789662004,Mixed,Neu
Dnajc1,chr2,18195654,18392830,-,18392830,18402830,3.114393259167671,4.174505246361097,1.3403911770207027,Mixed,Neu
