gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Xkr4,chr1,3205901,3671498,-,3671498,3681498,4.045978656578065,4.1464116255005194,1.0248229112032432,Mixed,NSC,GFP
Lypla1,chr1,4807788,4848410,+,4797788,4807788,4.18303912127018,4.682302945148945,1.1193543281343168,Mixed,NSC,GFP
Rb1cc1,chr1,6206197,6276648,+,6196197,6206197,3.5438639624595645,4.376370990912119,1.2349150636907535,Mixed,NSC,GFP
Sntg1,chr1,8361475,9299878,-,9299878,9309878,4.0771197635293,4.273663741091887,1.0482065744844473,Mixed,NSC,GFP
Sgk3,chr1,9798107,9900845,+,9788107,9798107,4.85071549333334,4.996251932491859,1.030003087041188,Mixed,NSC,GFP
A830018L16Rik,chr1,11414105,11975901,+,11404105,11414105,3.6280916501283644,4.762304509699344,1.3126196824523026,Mixed,NSC,GFP
Prdm14,chr1,13113457,13127163,-,13127163,13137163,5.719267761981488,5.0326360945602255,0.8799441299136914,Mixed,NSC,GFP
Eya1,chr1,14168954,14310235,-,14310235,14320235,2.748670367896557,4.180307996372382,1.520847332294486,Mixed,NSC,GFP
Terf1,chr1,15805646,15844052,+,15795646,15805646,3.753849058187008,4.405379402375222,1.1735632770761655,Mixed,NSC,GFP
Sbspon,chr1,15853862,15892722,-,15892722,15902722,4.965643734025956,5.115339569969971,1.0301463101185167,Mixed,NSC,GFP
4930444P10Rik,chr1,16065979,16093325,-,16093325,16103325,4.538231453001499,4.747934676567714,1.046208137627604,Mixed,NSC,GFP
Stau2,chr1,16228674,16520112,-,16520112,16530112,4.340318663024902,3.806682630868753,0.8770514163620784,Mixed,NSC,GFP
Gdap1,chr1,17145362,17164271,+,17135362,17145362,4.383916283750533,3.8369469998439154,0.8752327260595693,Mixed,NSC,GFP
Col19a1,chr1,24261890,24587472,-,24587472,24597472,4.762789245676995,4.467369271556536,0.937973326367821,Mixed,NSC,GFP
Khdrbs2,chr1,32172714,32658568,+,32162714,32172714,2.0808540532827378,3.212805709799131,1.543984165891229,Mixed,NSC,GFP
Prim2,chr1,33453810,33669795,-,33669795,33679795,5.362786370038986,5.36602457767725,1.0006038293183477,Mixed,NSC,GFP
Rab23,chr1,33719887,33742564,+,33709887,33719887,4.411331901180744,4.489921958291531,1.0178154940211486,Mixed,NSC,GFP
Zfp451,chr1,33761545,33814595,-,33814595,33824595,3.2608033019900327,3.854156182150046,1.1819652475811395,Mixed,NSC,GFP
Ptpn18,chr1,34459762,34475733,+,34449762,34459762,6.373304817223549,5.95438492033879,0.9342695965595984,Mixed,NSC,GFP
Arhgef4,chr1,34801794,34801964,+,34791794,34801794,7.813999909365178,6.0618122897187865,0.7757630355809997,Mixed,NSC,GFP
Uggt1,chr1,36140027,36244720,-,36244720,36254720,6.6769328199028966,5.687228228012721,0.8517725700429364,Mixed,NSC,GFP
Zap70,chr1,36761798,36782818,+,36751798,36761798,7.549962987470627,5.366441960287094,0.7107904991313009,Mixed,NSC,GFP
Tmem131,chr1,36792191,36943666,-,36943666,36953666,4.742853952646255,4.304261680881183,0.9075256636312063,Mixed,NSC,GFP
Vwa3b,chr1,37026596,37187613,+,37016596,37026596,5.188081760060787,4.83005746478637,0.9309910074990372,Mixed,NSC,GFP
Lonrf2,chr1,38793645,38836711,-,38836711,38846711,5.089182559943199,4.875646959161759,0.9580412771076101,Mixed,NSC,GFP
Chst10,chr1,38863867,38898161,-,38898161,38908161,4.570846510219574,3.841205805552006,0.8403707709203919,Mixed,NSC,GFP
Il1r1,chr1,40225080,40317257,+,40215080,40225080,5.662598763942718,5.176362913250923,0.9141320317823045,Mixed,NSC,GFP
Fhl2,chr1,43123074,43196984,-,43196984,43206984,5.023047209858894,4.19958101379474,0.836062421542065,Mixed,NSC,GFP
Nck2,chr1,43444579,43570515,+,43434579,43444579,5.376888674467802,5.0609191659450525,0.9412356238612243,Mixed,NSC,GFP
Tpp2,chr1,43933647,44003000,+,43923647,43933647,5.063298515439033,4.770029914307595,0.9420795356550276,Mixed,NSC,GFP
Gulp1,chr1,44551511,44796838,+,44541511,44551511,3.9389893832743166,3.7870710497577984,0.9614321546126547,Mixed,NSC,GFP
Dnah7c,chr1,46425592,46807476,+,46415592,46425592,3.3246635138034817,2.8564345329562824,0.8591650015397991,Mixed,NSC,GFP
Tmeff2,chr1,50900647,51187270,+,50890647,50900647,3.639760699862242,4.403856940150261,1.2099303507279857,Mixed,NSC,GFP
Gls,chr1,52163448,52233232,-,52233232,52243232,3.075436060130596,3.508691577951114,1.140876125970286,Mixed,NSC,GFP
