gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Vcpip1,chr1,9718622,9748382,-,9748382,9758382,4.081873563599586,4.797093041618665,1.1752184301829194,Mixed,Neu,GFP
Sgk3,chr1,9798107,9900845,+,9788107,9798107,3.3033606469631196,5.0753106316486996,1.5364082744990584,Mixed,Neu,GFP
Arfgef1,chr1,10137571,10232670,-,10232670,10242670,3.9747331548929212,4.29554948802789,1.0807139298747748,Mixed,Neu,GFP
Gdap1,chr1,17145362,17164271,+,17135362,17145362,6.8439783540964125,4.17589349954923,0.6101558601584092,Mixed,Neu,GFP
Vwa3b,chr1,37026596,37187613,+,37016596,37026596,4.001914749884605,4.98017560608387,1.244448199759246,Mixed,Neu,GFP
Tsga10,chr1,37754776,37866429,-,37866429,37876429,4.000898475968838,5.831779152925809,1.4576173796846004,Mixed,Neu,GFP
Lipt1,chr1,37871738,37876228,+,37861738,37871738,3.235396068263054,5.885707326984406,1.819161302914048,Mixed,Neu,GFP
Mfsd6,chr1,52656286,52727462,-,52727462,52737462,3.861064542174339,3.8628016673405967,1.0004499083471108,Mixed,Neu,GFP
Ica1l,chr1,59982490,60043184,-,60043184,60053184,4.217651390480995,2.7827199232260384,0.6597794994404902,Mixed,Neu,GFP
Tns1,chr1,73910231,74124449,-,74124449,74134449,3.498906351828575,3.926836032144229,1.12230383933883,Mixed,Neu,GFP
Fev,chr1,74881509,74885419,-,74885419,74895419,4.392476842164994,3.8790645944277444,0.8831155482007742,Mixed,Neu,GFP
Speg,chr1,75375297,75432320,+,75365297,75375297,4.5126622306108475,4.593824780726433,1.017985514086349,Mixed,Neu,GFP
Obsl1,chr1,75479310,75506452,-,75506452,75516452,5.857878745317459,4.124483418520292,0.7040916341631738,Mixed,Neu,GFP
Slc4a3,chr1,75546266,75562172,+,75536266,75546266,4.2045064474821086,5.204224262873332,1.2377729295646365,Mixed,Neu,GFP
Ap1s3,chr1,79606876,79671972,-,79671972,79681972,5.247217740178108,4.54518375608921,0.8662083376656161,Mixed,Neu,GFP
Cops7b,chr1,86582904,86609375,+,86572904,86582904,3.5752736682891846,4.97411858124733,1.39125533951853,Mixed,Neu,GFP
Nppc,chr1,86666291,86670571,-,86670571,86680571,5.277548667669297,4.782425315435727,0.9061830816896608,Mixed,Neu,GFP
Twist2,chr1,91801461,91848028,+,91791461,91801461,6.569669758439064,4.919846243357658,0.7488726867949297,Mixed,Neu,GFP
Dusp28,chr1,92906981,92908435,+,92896981,92906981,5.378156042718887,4.952980900271734,0.9209440672472179,Mixed,Neu,GFP
Cdh20,chr1,104768529,104995481,+,104758529,104768529,1.5746120159626007,4.676159898952643,2.9697219705858697,Mixed,Neu,GFP
Vps4b,chr1,106764071,106796728,-,106796728,106806728,5.79187535777092,4.089508680287996,0.7060767761172778,Mixed,Neu,GFP
Ralb,chr1,119470305,119504794,-,119504794,119514794,6.680503122663498,5.2638725893417995,0.7879455323483343,Mixed,Neu,GFP
Tmem185b,chr1,119526160,119528983,+,119516160,119526160,5.9522997171878815,4.875245495875676,0.8190524213352194,Mixed,Neu,GFP
2900009J06Rik,chr1,127753616,127774092,-,127774092,127784092,3.7867336337566373,5.260009350283941,1.3890624107790062,Mixed,Neu,GFP
Rab29,chr1,131867224,131872887,+,131857224,131867224,4.546458660960197,4.197568582884471,0.9232611348539037,Mixed,Neu,GFP
Lemd1,chr1,132191431,132259227,+,132181431,132191431,3.6885550167560583,4.091357932806015,1.109203445311277,Mixed,Neu,GFP
Klhdc8a,chr1,132298626,132307357,+,132288626,132298626,4.82360640501976,3.826621197080612,0.7933112438648353,Mixed,Neu,GFP
Snrpe,chr1,133603871,133610291,-,133610291,133620291,4.749561400938035,4.7772038714567815,1.005820004877353,Mixed,Neu,GFP
Ube2t,chr1,134962565,134974162,+,134952565,134962565,3.067585368037224,4.293079050342242,1.3994978249257795,Mixed,Neu,GFP
Gm4793,chr1,135584773,135599948,+,135574773,135584773,4.512355619382858,4.619090702279409,1.0236539607911375,Mixed,Neu,GFP
Ascl5,chr1,136050804,136051370,+,136040804,136050804,5.212744885444641,4.348356828204792,0.8341779472742952,Mixed,Neu,GFP
Inava,chr1,136213531,136234264,-,136234264,136244264,5.217015674924851,4.468367092100779,0.8564986901568288,Mixed,Neu,GFP
Kif14,chr1,136466343,136531511,+,136456343,136466343,3.847497576713562,4.976768263808887,1.2935078358281695,Mixed,Neu,GFP
Dhx9,chr1,153455758,153487660,-,153487660,153497660,4.506592824578285,4.284890400966009,0.9508048691678679,Mixed,Neu,GFP
BC034090,chr1,155212471,155244444,-,155244444,155254444,5.401614726924897,3.9697693272113805,0.7349227088380929,Mixed,Neu,GFP
Brinp2,chr1,158245269,158356326,-,158356326,158366326,1.8553479080200197,4.160286561703682,2.24232153102942,Mixed,Neu,GFP
Dnm3,chr1,161982453,162478034,-,162478034,162488034,3.95496231353283,4.39633690571785,1.1116002017705082,Mixed,Neu,GFP
Dcaf8,chr1,172148084,172197005,+,172138084,172148084,3.268908601808548,5.113060792040825,1.5641492053990087,Mixed,Neu,GFP
Igsf9,chr1,172481788,172498878,+,172471788,172481788,4.109023001480102,4.741861822366714,1.1540119927921209,Mixed,Neu,GFP
Exo1,chr1,175880581,175913489,+,175870581,175880581,2.6213459082245825,4.264420581007003,1.6268057441893513,Mixed,Neu,GFP
Catspere2,chr1,177983423,178172705,+,177973423,177983423,3.7599782824516295,4.907529175782204,1.3052014684995292,Mixed,Neu,GFP
Desi2,chr1,178187417,178257301,+,178177417,178187417,2.9957406162023545,1.925745571756363,0.6428278741293681,Mixed,Neu,GFP
Smyd3,chr1,178951960,179518041,-,179518041,179528041,4.1445808780431745,3.9284974296331403,0.9478636188390523,Mixed,Neu,GFP
Capn2,chr1,182467260,182517608,-,182517608,182527608,4.8471273171901705,4.9224929952224095,1.0155485245384328,Mixed,Neu,GFP
Mia3,chr1,183326725,183369553,-,183369553,183379553,3.5527255175113677,4.626086424040794,1.3021232294020002,Mixed,Neu,GFP
Kcnk2,chr1,189207930,189402273,-,189402273,189412273,4.151376416921616,4.375267119860649,1.0539316796295373,Mixed,Neu,GFP
