gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Vcpip1,chr1,9718622,9748382,-,9748382,9758382,4.097995618311565,4.553307397119204,1.1111059701413821,Mixed,Neu,Mecp2
Sgk3,chr1,9798107,9900845,+,9788107,9798107,3.6350247440338133,4.848013408708572,1.333694747653546,Mixed,Neu,Mecp2
Arfgef1,chr1,10137571,10232670,-,10232670,10242670,4.571347981135051,5.051669527451198,1.1050721905876184,Mixed,Neu,Mecp2
Gdap1,chr1,17145362,17164271,+,17135362,17145362,6.235526944128672,4.3677410871505735,0.7004606228609448,Mixed,Neu,Mecp2
Vwa3b,chr1,37026596,37187613,+,37016596,37026596,3.859733737595876,4.584961273392042,1.1878957423233787,Mixed,Neu,Mecp2
Tsga10,chr1,37754776,37866429,-,37866429,37876429,4.262951910209655,5.388995553398132,1.2641464569402325,Mixed,Neu,Mecp2
Lipt1,chr1,37871738,37876228,+,37861738,37871738,3.0035101221402485,5.398595226772627,1.7974286775253758,Mixed,Neu,Mecp2
Mfsd6,chr1,52656286,52727462,-,52727462,52737462,4.202665396531423,3.9799975532054894,0.947017470505811,Mixed,Neu,Mecp2
Ica1l,chr1,59982490,60043184,-,60043184,60053184,4.223513068294525,3.432344620045026,0.8126752692708071,Mixed,Neu,Mecp2
Tns1,chr1,73910231,74124449,-,74124449,74134449,4.211056014696757,4.216736882177988,1.0013490363133153,Mixed,Neu,Mecp2
Fev,chr1,74881509,74885419,-,74885419,74895419,4.558244037564596,4.036567703429857,0.8855532240407508,Mixed,Neu,Mecp2
Speg,chr1,75375297,75432320,+,75365297,75375297,4.487403406620026,4.12980664288203,0.9203109835834119,Mixed,Neu,Mecp2
Obsl1,chr1,75479310,75506452,-,75506452,75516452,5.757319889354705,3.8155341357866916,0.6627274858987114,Mixed,Neu,Mecp2
Slc4a3,chr1,75546266,75562172,+,75536266,75546266,5.067368458429972,4.849426738588015,0.9569911440958287,Mixed,Neu,Mecp2
Ap1s3,chr1,79606876,79671972,-,79671972,79681972,3.614781024169922,4.80906609497865,1.3303893272713463,Mixed,Neu,Mecp2
Cops7b,chr1,86582904,86609375,+,86572904,86582904,6.442545842488606,5.142871575903892,0.7982669742117535,Mixed,Neu,Mecp2
Nppc,chr1,86666291,86670571,-,86670571,86680571,5.492329279740652,4.69075847389698,0.8540563092601903,Mixed,Neu,Mecp2
Twist2,chr1,91801461,91848028,+,91791461,91801461,6.765040253734589,4.457325186721484,0.6588763731687851,Mixed,Neu,Mecp2
Dusp28,chr1,92906981,92908435,+,92896981,92906981,5.4465868177255,4.142895886747042,0.7606407508761827,Mixed,Neu,Mecp2
Cdh20,chr1,104768529,104995481,+,104758529,104768529,2.2892706677118935,5.073851095302899,2.2163613795716737,Mixed,Neu,Mecp2
Vps4b,chr1,106764071,106796728,-,106796728,106806728,5.993840197753907,3.149316040404637,0.5254254261875035,Mixed,Neu,Mecp2
