gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Xkr4,chr1,3205901,3671498,-,3671498,3681498,3.6375904042363167,4.2035982348728185,1.1555996601424208,Mixed,NSC,Mecp2
Lypla1,chr1,4807788,4848410,+,4797788,4807788,4.272490512037278,4.691190414228439,1.0979990244592748,Mixed,NSC,Mecp2
Rb1cc1,chr1,6206197,6276648,+,6196197,6206197,3.8821242555260658,4.3606137092638,1.1232545437093164,Mixed,NSC,Mecp2
Sntg1,chr1,8361475,9299878,-,9299878,9309878,4.416868815433979,4.738284900870323,1.0727701226518687,Mixed,NSC,Mecp2
Sgk3,chr1,9798107,9900845,+,9788107,9798107,5.4109852806687355,5.023036372985839,0.9283034627595678,Mixed,NSC,Mecp2
A830018L16Rik,chr1,11414105,11975901,+,11404105,11414105,4.033259870111943,4.279057735490799,1.060942729527625,Mixed,NSC,Mecp2
Prdm14,chr1,13113457,13127163,-,13127163,13137163,6.364236030423641,5.070843244066238,0.7967717130265977,Mixed,NSC,Mecp2
Eya1,chr1,14168954,14310235,-,14310235,14320235,4.1375213662981984,4.43942520828247,1.0729673191402471,Mixed,NSC,Mecp2
Terf1,chr1,15805646,15844052,+,15795646,15805646,4.558513329029084,4.474838301091195,0.9816442287433849,Mixed,NSC,Mecp2
Sbspon,chr1,15853862,15892722,-,15892722,15902722,5.316257017743588,4.994667128477097,0.9395082126027485,Mixed,NSC,Mecp2
4930444P10Rik,chr1,16065979,16093325,-,16093325,16103325,5.016222904205322,4.505394121479988,0.8981646564595277,Mixed,NSC,Mecp2
Stau2,chr1,16228674,16520112,-,16520112,16530112,3.6025299114108087,4.259978998098374,1.1824964963108655,Mixed,NSC,Mecp2
Gdap1,chr1,17145362,17164271,+,17135362,17145362,4.262985243666172,4.2454367420911785,0.9958835181048148,Mixed,NSC,Mecp2
Col19a1,chr1,24261890,24587472,-,24587472,24597472,4.748851343309879,4.436739271168709,0.9342763018722686,Mixed,NSC,Mecp2
Khdrbs2,chr1,32172714,32658568,+,32162714,32172714,1.972243326818943,2.944420705990791,1.4929297343547796,Mixed,NSC,Mecp2
Prim2,chr1,33453810,33669795,-,33669795,33679795,5.162678089678288,4.684693997073174,0.9074154761729682,Mixed,NSC,Mecp2
Rab23,chr1,33719887,33742564,+,33709887,33719887,4.689246418082714,5.184098458652496,1.1055291184232778,Mixed,NSC,Mecp2
Zfp451,chr1,33761545,33814595,-,33814595,33824595,4.421512011468411,3.5638882496356965,0.8060338274309262,Mixed,NSC,Mecp2
Ptpn18,chr1,34459762,34475733,+,34449762,34459762,6.784875200915337,5.946581783418655,0.8764467447561026,Mixed,NSC,Mecp2
Arhgef4,chr1,34801794,34801964,+,34791794,34801794,6.500973934459686,5.831687357010842,0.8970482601228165,Mixed,NSC,Mecp2
Uggt1,chr1,36140027,36244720,-,36244720,36254720,6.065697905659675,5.337949935388565,0.8800223846307815,Mixed,NSC,Mecp2
Zap70,chr1,36761798,36782818,+,36751798,36761798,6.912755099546909,5.413507052536011,0.7831185937558869,Mixed,NSC,Mecp2
Tmem131,chr1,36792191,36943666,-,36943666,36953666,5.385213001775742,4.875569493918419,0.9053624234195989,Mixed,NSC,Mecp2
Vwa3b,chr1,37026596,37187613,+,37016596,37026596,4.834073972737789,5.085613966250419,1.0520347836899504,Mixed,NSC,Mecp2
Lonrf2,chr1,38793645,38836711,-,38836711,38846711,5.311478640007973,4.7671475956773754,0.8975179829905556,Mixed,NSC,Mecp2
Chst10,chr1,38863867,38898161,-,38898161,38908161,4.545665112280846,3.8507447804427146,0.8471246089025142,Mixed,NSC,Mecp2
Il1r1,chr1,40225080,40317257,+,40215080,40225080,5.303178660154343,4.632561461281776,0.8735442944980758,Mixed,NSC,Mecp2
Fhl2,chr1,43123074,43196984,-,43196984,43206984,3.4733504463315015,3.7325772173547747,1.0746330596433378,Mixed,NSC,Mecp2
Nck2,chr1,43444579,43570515,+,43434579,43444579,5.446319184452295,5.262821938080788,0.9663080256303487,Mixed,NSC,Mecp2
Tpp2,chr1,43933647,44003000,+,43923647,43933647,4.371310641217232,4.618606274032592,1.0565724225781628,Mixed,NSC,Mecp2
Gulp1,chr1,44551511,44796838,+,44541511,44551511,4.232056057083607,4.302445963225365,1.0166325552384732,Mixed,NSC,Mecp2
