gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
Ighmbp2,chr19,3278017,3288017,25.978489909283315,11.866453114295005,2.1892379853579116,Neurons,intermediate,1.0
Tesmin,chr19,3383857,3393857,20.699663031482697,16.360934911092123,1.2651882758514656,Neither,,
Ppp6r3,chr19,3570749,3580749,186.69307013098398,42.03839273197253,4.441013511655824,Neurons,intermediate,1.0
Lrp5,chr19,3681564,3691564,19.601276083024345,18.370187961530686,1.067015543013044,Neither,,
1810055G02Rik,chr19,3703293,3713293,27.134278779832524,19.166681659436225,1.4157003941511,Neither,,
Kmt5b,chr19,3762421,3772421,30.012168626467385,16.420474061052005,1.8277285122756441,Neither,,
Tcirg1,chr19,3902133,3912133,33.85503898822466,15.029129654590287,2.252628047418864,Neurons,intermediate,1.0
Ndufv1,chr19,4007806,4017806,30.17670403734843,19.267819425892828,1.5661712086005866,Neither,,
Cdk2ap2,chr19,4092182,4102182,71.60877995773951,23.680818708340325,3.02391487556632,Neurons,intermediate,1.0
Pitpnm1,chr19,4094998,4104998,72.94453545029957,21.359739721790948,3.4150479547221466,Neurons,intermediate,1.0
Aip,chr19,4120858,4130858,54.62481876632373,18.910706810673076,2.8885656846783667,Neurons,intermediate,1.0
Carns1,chr19,4170479,4180479,11.902780063883464,16.140426371208825,0.7374514024682493,Neither,,
Rad9a,chr19,4196662,4206662,17.096122418578464,14.957943056122462,1.1429460825217421,Neither,,
Gm45928,chr19,4209357,4219357,30.820978366883594,14.182332308407624,2.173195331815218,Neurons,intermediate,1.0
Ankrd13d,chr19,4278137,4288137,31.805275974114736,21.11775749385357,1.5060915432603021,Neither,,
Pcx,chr19,4505472,4515472,82.37070250692368,27.480854921889303,2.997385006436354,Neurons,intermediate,1.0
Rce1,chr19,4620641,4630641,21.658115876142187,16.13990936300357,1.3418982343102637,Neither,,
Gm21992,chr19,4806612,4816612,39.04465935322444,15.398606881546973,2.5355968662343003,Neurons,intermediate,1.0
Rbm4,chr19,4788901,4798901,41.125316444953285,25.503483440772694,1.6125372261581254,Neither,,
Dpp3,chr19,4923287,4933287,28.976475024938583,23.487906575926147,1.2336763572892413,Neither,,
Npas4,chr19,4985316,4995316,27.702040749231973,13.855397348086038,1.999368192284914,Neither,,
B4gat1,chr19,5033826,5043826,32.2916150422732,19.829487216440835,1.6284644524493748,Neither,,
Brms1,chr19,5036354,5046354,33.405582801246645,19.63886451069514,1.700993597825082,Neither,,
Tmem151a,chr19,5080531,5090531,65.71873091370266,50.94601984690826,1.2899679133166064,Neither,,
Rab1b,chr19,5102072,5112072,24.70783830946286,12.389098955790203,1.994320845901012,Neither,,
Klc2,chr19,5113560,5123560,17.40233130399386,16.362392556667327,1.063556643304147,Neither,,
Sf3b2,chr19,5290455,5300455,29.064805755694707,21.99551168358326,1.3213971183670048,Neither,,
Banf1,chr19,5362168,5372168,21.493370109828316,9.531478860418003,2.2549879640488153,Neurons,intermediate,1.0
Sart1,chr19,5383703,5393703,19.070033231051763,12.27857295406262,1.5531147880456293,Neither,,
Ccdc85b,chr19,5452894,5462894,19.708952673912048,18.88393600825469,1.0436888085882476,Neither,,
Cfl1,chr19,5485455,5495455,97.84334673921266,32.448489563047886,3.0153436433181775,Neurons,intermediate,1.0
Snx32,chr19,5505538,5515538,44.0269496500651,23.173623741753897,1.8998733275684452,Neither,,
Kat5,chr19,5605237,5615237,26.738518529454865,20.87373924223582,1.280964479778126,Neither,,
Pcnx3,chr19,5683908,5693908,86.61003842789331,40.01180016590754,2.164612391063831,Neurons,intermediate,1.0
Ehbp1l1,chr19,5721317,5731317,19.461290777190527,17.443378015621505,1.1156835998028518,Neither,,
Ltbp3,chr19,5735904,5745904,30.52455940000216,27.1277409312884,1.1252156778302156,Neither,,
Malat1,chr19,5797672,5807672,30.626241683737437,16.667216472244263,1.8375138845012897,Neither,,
Neat1,chr19,5840478,5850478,109.30902368526459,58.09058429787953,1.8816995044282017,Neither,,
Syvn1,chr19,6041576,6051576,25.877121316814424,18.17437154010137,1.4238248216570846,Neither,,
Fau,chr19,6052844,6062844,28.691907588974633,21.260206189974152,1.3495592344022096,Neither,,
Cdca5,chr19,6079983,6089983,15.505871288347244,10.250578261943659,1.5126825913728603,Neither,,
Arl2,chr19,6136548,6146548,56.00424491941134,28.52855756588777,1.9630941659096308,Neither,,
Atg2a,chr19,6236668,6246668,32.69745314547221,13.96067402205467,2.342111354639304,Neurons,intermediate,1.0
Ehd1,chr19,6271725,6281725,38.51680186700821,18.101028697252275,2.127879167047287,Neurons,intermediate,1.0
Cdc42bpg,chr19,6301456,6311456,30.103152167749403,12.963136707973481,2.322212042185229,Neurons,intermediate,1.0
Sf1,chr19,6358690,6368690,132.6570751047929,38.61843112051487,3.4350715773723617,Neurons,intermediate,1.0
Rasgrp2,chr19,6394340,6404340,21.25031142695745,17.71217971821626,1.1997569901067775,Neither,,
Nrxn2,chr19,6413731,6423731,38.74461416843732,24.46493720820745,1.583679281034057,Neither,,
Prdx5,chr19,6905106,6915106,41.22249021759033,21.72321414387226,1.8976238941703052,Neither,,
Esrra,chr19,6916840,6926840,75.08236743847529,28.82272251343727,2.6049713868449307,Neurons,intermediate,1.0
Catsperz,chr19,6920380,6930380,75.18768943715095,29.933745350678763,2.511803603468753,Neurons,intermediate,1.0
Gpr137,chr19,6937480,6947480,32.40667003965378,16.55625190059344,1.957367539116278,Neither,,
Bad,chr19,6936861,6946861,32.40886534285546,16.712304484351478,1.9392218094878186,Neither,,
Cox8a,chr19,7212616,7222616,43.001286166636156,17.543192457993825,2.4511665291024016,Neurons,intermediate,1.0
Naa40,chr19,7236183,7246183,15.111516858243943,13.208023466618856,1.1441164453134005,Neither,,
Mir6991,chr19,7417573,7427573,47.568234112334245,22.12511734112104,2.149965280587481,Neurons,intermediate,1.0
Rtn3,chr19,7478281,7488281,44.40439488686721,21.90680210283597,2.0269683671045162,Neurons,intermediate,1.0
Atl3,chr19,7489040,7499040,28.5850103243192,15.702653363029162,1.8203936407091987,Neither,,
Plaat5,chr19,7607541,7617541,12.352154575403532,9.112434044432641,1.3555274600807936,Neither,,
Wdr74,chr19,8730827,8740827,11.748027283795674,7.2659466760158535,1.6168612030383749,Neither,,
Taf6l,chr19,8781417,8791417,20.649913312880198,9.225958324114481,2.2382404718766384,Neurons,intermediate,1.0
Hnrnpul2,chr19,8815010,8825010,66.71242443108558,30.245745244344075,2.205679638314111,Neurons,intermediate,1.0
Ints5,chr19,8888005,8898005,16.990680043975512,14.859082105954487,1.1434542135793724,Neither,,
Eef1g,chr19,8962041,8972041,61.833104546165465,30.082495237787565,2.0554513200253073,Neurons,intermediate,1.0
Incenp,chr19,9894551,9904551,32.20094522984822,23.198432017326354,1.3880655902001526,Neither,,
Fth1,chr19,9975598,9985598,71.53779007620811,26.977300432538986,2.651777195242337,Neurons,intermediate,1.0
Fads2,chr19,10096746,10106746,57.871755076694484,27.93602262337208,2.071581765840829,Neurons,intermediate,1.0
Dagla,chr19,10299877,10309877,17.142799900134403,11.293468309617042,1.5179393460143964,Neither,,
Ddb1,chr19,10600327,10610327,41.03120025365353,21.813328116623563,1.8810151314041967,Neither,,
Prpf19,chr19,10890231,10900231,20.195434976164503,13.044924101909002,1.548145073010359,Neither,,
Patl1,chr19,11907399,11917399,33.96680962692897,19.95953070342541,1.7017839813788638,Neither,,
Osbp,chr19,11960941,11970941,251.9168226546685,124.32118891774019,2.026338589967594,Neurons,intermediate,1.0
A330040F15Rik,chr19,12591566,12601566,17.656427304585776,12.232363126834235,1.4434191596105193,Neither,,
Lpxn,chr19,12791193,12801193,72.39240916646322,22.581054966255028,3.205891366663158,Neurons,intermediate,1.0
