gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Gucy1a2,chr9,3532778,3894736,+,3522778,3532778,3.8529171694159503,4.596776660692692,1.1930639716787632,Mixed,NSC,GFP
Pdgfd,chr9,6168584,6378850,+,6158584,6168584,3.667949773955345,5.293520928819974,1.4431825011365107,Mixed,NSC,GFP
Dcun1d5,chr9,7184520,7208205,+,7174520,7184520,4.153556497275829,4.76648310448726,1.1475666955808659,Mixed,NSC,GFP
Tmem123,chr9,7764041,7794333,+,7754041,7764041,5.427878673148156,5.027683825371663,0.9262704876296765,Mixed,NSC,GFP
Yap1,chr9,7931999,8004596,-,8004596,8014596,5.679192356503009,5.411344321215153,0.9528369496093658,Mixed,NSC,GFP
Cep126,chr9,8076461,8134294,-,8134294,8144294,3.1154122334241867,4.537978571701049,1.456622184061113,Mixed,NSC,GFP
Pgr,chr9,8899833,8968611,+,8889833,8899833,4.858529621058702,4.6913057886123655,0.9655813907727298,Mixed,NSC,GFP
Amotl1,chr9,14541966,14645056,-,14645056,14655056,5.307933790004254,5.134892741382122,0.967399546515068,Mixed,NSC,GFP
Gpr83,chr9,14860210,14870789,+,14850210,14860210,6.050730530023575,6.119924939135711,1.0114357115671893,Mixed,NSC,GFP
Panx1,chr9,15002128,15045478,-,15045478,15055478,7.364352617573739,6.4996880116899804,0.882587832117057,Mixed,NSC,GFP
4931406C07Rik,chr9,15283337,15306448,-,15306448,15316448,3.7830922898054125,4.294289330430826,1.1351267697071454,Mixed,NSC,GFP
Zfp560,chr9,20345136,20385177,-,20385177,20395177,5.667233384227752,5.455636437722046,0.9626630964070417,Mixed,NSC,GFP
Zfp426,chr9,20468549,20492746,-,20492746,20502746,4.048694386899472,5.072799258693059,1.2529469438610445,Mixed,NSC,GFP
Fbxl12,chr9,20618118,20644767,-,20644767,20654767,8.514691741383075,6.5233279999514435,0.7661261497285671,Mixed,NSC,GFP
Icam5,chr9,21032073,21039036,+,21022073,21032073,10.370057133293152,6.6537473906596505,0.6416307359867615,Mixed,NSC,GFP
Mir1900,chr9,21032251,21032328,-,21032328,21042328,7.702276747643948,6.358300417963663,0.8255092132217406,Mixed,NSC,GFP
Tyk2,chr9,21104068,21131243,-,21131243,21141243,9.262621905565261,6.629252810380856,0.7156993859803131,Mixed,NSC,GFP
S1pr5,chr9,21242912,21248443,-,21248443,21258443,7.878333023178577,6.080962230773768,0.7718589976944583,Mixed,NSC,GFP
Slc44a2,chr9,21320698,21355028,+,21310698,21320698,8.546730948996544,6.8764366412997235,0.8045692186094935,Mixed,NSC,GFP
Qtrt1,chr9,21411837,21420274,+,21401837,21411837,10.375742546337843,7.4696626885175705,0.719915963137888,Mixed,NSC,GFP
Kank2,chr9,21766784,21798744,-,21798744,21808744,9.13986402182579,6.642532961146036,0.7267649655710212,Mixed,NSC,GFP
Dock6,chr9,21799860,21852635,-,21852635,21862635,8.137463562548161,6.839255512515703,0.8404652702830736,Mixed,NSC,GFP
Rab3d,chr9,21907491,21918192,-,21918192,21928192,8.281753735041619,5.99281319993337,0.7236164454609026,Mixed,NSC,GFP
