gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Gucy1a2,chr9,3532778,3894736,+,3522778,3532778,4.924731527793407,4.416018322582245,0.8967023476629805,Mixed,NSC,Mecp2
Pdgfd,chr9,6168584,6378850,+,6158584,6168584,4.1166264534115795,4.585780819029809,1.1139657364902338,Mixed,NSC,Mecp2
Dcun1d5,chr9,7184520,7208205,+,7174520,7184520,4.56287409889698,4.613232934880257,1.0110366481502195,Mixed,NSC,Mecp2
Tmem123,chr9,7764041,7794333,+,7754041,7764041,4.2273163379669185,4.731015978562832,1.1191535244410316,Mixed,NSC,Mecp2
Yap1,chr9,7931999,8004596,-,8004596,8014596,5.508279276657104,4.694872130398751,0.8523300825168039,Mixed,NSC,Mecp2
Cep126,chr9,8076461,8134294,-,8134294,8144294,3.964004186403751,4.344769286899567,1.096055675673051,Mixed,NSC,Mecp2
Pgr,chr9,8899833,8968611,+,8889833,8899833,4.645920385098457,5.417802141561507,1.1661418389645288,Mixed,NSC,Mecp2
Amotl1,chr9,14541966,14645056,-,14645056,14655056,5.752189360189438,4.939774343576432,0.8587642085923524,Mixed,NSC,Mecp2
Gpr83,chr9,14860210,14870789,+,14850210,14860210,4.691332958698273,5.0054984104394915,1.0669672040989373,Mixed,NSC,Mecp2
Panx1,chr9,15002128,15045478,-,15045478,15055478,6.780643950033188,5.527491169657706,0.8151867596042485,Mixed,NSC,Mecp2
4931406C07Rik,chr9,15283337,15306448,-,15306448,15316448,5.651908848834037,5.032393465881348,0.8903882918988524,Mixed,NSC,Mecp2
Zfp560,chr9,20345136,20385177,-,20385177,20395177,5.504848192310334,4.86429242125988,0.883637886337131,Mixed,NSC,Mecp2
Zfp426,chr9,20468549,20492746,-,20492746,20502746,5.218719854271412,5.516546295228005,1.0570688692386558,Mixed,NSC,Mecp2
Fbxl12,chr9,20618118,20644767,-,20644767,20654767,7.427239564085007,6.638358120007515,0.8937853778283672,Mixed,NSC,Mecp2
Icam5,chr9,21032073,21039036,+,21022073,21032073,7.747517997705937,6.3428711619234095,0.818697183252953,Mixed,NSC,Mecp2
Mir1900,chr9,21032251,21032328,-,21032328,21042328,7.252790931499004,6.380941120824813,0.8797911288345936,Mixed,NSC,Mecp2
Tyk2,chr9,21104068,21131243,-,21131243,21141243,8.411451382613182,7.0325083414840694,0.8360636020580889,Mixed,NSC,Mecp2
S1pr5,chr9,21242912,21248443,-,21248443,21258443,6.265407540881634,6.093658977670669,0.9725878066047086,Mixed,NSC,Mecp2
Slc44a2,chr9,21320698,21355028,+,21310698,21320698,5.898456353259087,5.925441232995988,1.0045749053855406,Mixed,NSC,Mecp2
Qtrt1,chr9,21411837,21420274,+,21401837,21411837,8.323387782752514,6.552764905381203,0.7872713703138589,Mixed,NSC,Mecp2
Kank2,chr9,21766784,21798744,-,21798744,21808744,8.061375171005725,6.336452969870568,0.7860263088437852,Mixed,NSC,Mecp2
Dock6,chr9,21799860,21852635,-,21852635,21862635,7.82567703795433,6.3031573908090595,0.8054456324020158,Mixed,NSC,Mecp2
Rab3d,chr9,21907491,21918192,-,21918192,21928192,7.422004539000988,5.875783722834587,0.7916707261439475,Mixed,NSC,Mecp2
Tbx20,chr9,24718138,24774303,-,24774303,24784303,5.510128623390198,5.596782985610962,1.0157263773939724,Mixed,NSC,Mecp2
Igsf9b,chr9,27299204,27357546,+,27289204,27299204,6.075204706418514,5.787887803564072,0.952706630189615,Mixed,NSC,Mecp2
Opcml,chr9,27790775,28925410,+,27780775,27790775,4.761192501425743,4.613134912729263,0.9689032550874295,Mixed,NSC,Mecp2
Ntm,chr9,28994750,29963141,-,29963141,29973141,5.434610077679157,5.3880201911449435,0.9914271887277497,Mixed,NSC,Mecp2
Adamts8,chr9,30942562,30963838,+,30932562,30942562,5.862184060049057,5.025791280217171,0.8573240329432974,Mixed,NSC,Mecp2
Zbtb44,chr9,31030644,31075885,+,31020644,31030644,6.096011933994293,4.713260053691863,0.7731710673675783,Mixed,NSC,Mecp2
Barx2,chr9,31846044,31913462,-,31913462,31923462,5.659239157235622,5.4655473200654985,0.9657742265720509,Mixed,NSC,Mecp2
Fli1,chr9,32422204,32542861,-,32542861,32552861,5.893909722042084,6.254328860530853,1.0611511128412556,Mixed,NSC,Mecp2
Kirrel3,chr9,34485894,35036716,+,34475894,34485894,5.793060279381275,6.1614529551792145,1.0635920667197485,Mixed,NSC,Mecp2
St3gal4,chr9,35046576,35119268,-,35119268,35129268,6.203674680674076,5.618751890153884,0.9057134971402732,Mixed,NSC,Mecp2
Tirap,chr9,35184551,35200291,-,35200291,35210291,6.175784916639328,6.0909747135734555,0.9862672997504545,Mixed,NSC,Mecp2
Pknox2,chr9,36890982,37147407,-,37147407,37157407,5.713955363273621,4.848848878645898,0.8485976124020526,Mixed,NSC,Mecp2
Tbrg1,chr9,37648763,37657312,-,37657312,37667312,4.819289505505562,5.012492022695542,1.0400894191912033,Mixed,NSC,Mecp2
Scn3b,chr9,40269217,40291618,+,40259217,40269217,3.4297345264315604,3.6149531532096866,1.0540037794035433,Mixed,NSC,Mecp2
Gramd1b,chr9,40293233,40531383,-,40531383,40541383,4.820723147070408,4.5109355218386655,0.9357383496664804,Mixed,NSC,Mecp2
Jhy,chr9,40894849,40964118,-,40964118,40974118,5.670959368824959,4.855029130678177,0.8561213041602438,Mixed,NSC,Mecp2
Ubash3b,chr9,41011098,41161697,-,41161697,41171697,4.328227924251556,4.324283111410141,0.9990885847717695,Mixed,NSC,Mecp2
Grik4,chr9,42518135,42944493,-,42944493,42954493,6.52278888282776,5.807933057236672,0.8904064138158672,Mixed,NSC,Mecp2
Nlrx1,chr9,44252717,44268599,-,44268599,44278599,7.0131064686059945,6.113441606044769,0.8717166398958074,Mixed,NSC,Mecp2
Hmbs,chr9,44336339,44344228,-,44344228,44354228,6.332882116413116,5.802211346654892,0.9162039084253805,Mixed,NSC,Mecp2
Bcl9l,chr9,44482825,44511896,+,44472825,44482825,7.672973233699799,6.1736734442710866,0.8045998931882405,Mixed,NSC,Mecp2
Dscaml1,chr9,45426628,45753712,+,45416628,45426628,6.4671525958895675,5.7675230477952955,0.8918179928924289,Mixed,NSC,Mecp2
Zbtb16,chr9,48654297,48836222,-,48836222,48846222,6.338237263321877,5.149263390779495,0.8124125331465993,Mixed,NSC,Mecp2
Zw10,chr9,49055613,49078775,+,49045613,49055613,6.816243347465992,5.4751089147758485,0.8032443437940454,Mixed,NSC,Mecp2
Ppp2r1b,chr9,50845301,50894229,+,50835301,50845301,6.0283975703239445,5.394731205086708,0.8948864341070348,Mixed,NSC,Mecp2
Sik2,chr9,50892801,51009073,-,51009073,51019073,3.9082636239647863,5.389335490524769,1.3789590490974841,Mixed,NSC,Mecp2
Arhgap20,chr9,51765337,51853856,+,51755337,51765337,4.220395168292522,4.6903062276840215,1.1113429052620243,Mixed,NSC,Mecp2
Fdx1,chr9,51943306,51963556,-,51963556,51973556,5.6245002918005,5.195460134940147,0.9237194177968459,Mixed,NSC,Mecp2
Slc35f2,chr9,53771538,53818154,+,53761538,53771538,4.356797611415386,4.817413057713509,1.1057233976375789,Mixed,NSC,Mecp2
Tnfaip8l3,chr9,54023405,54068388,-,54068388,54078388,4.938276101756096,4.893750444898605,0.9909835626967765,Mixed,NSC,Mecp2
Gldn,chr9,54286486,54341786,+,54276486,54286486,5.006825405979157,4.684896841588021,0.9357020590319189,Mixed,NSC,Mecp2
Cib2,chr9,54544794,54560218,-,54560218,54570218,4.846139450550079,4.989104724321365,1.0295008584111334,Mixed,NSC,Mecp2
Idh3a,chr9,54586334,54604661,+,54576334,54586334,5.346548188948631,5.191716450166702,0.9710408036530993,Mixed,NSC,Mecp2
Crabp1,chr9,54764748,54773110,+,54754748,54764748,7.025387095499038,5.459390698089599,0.7770946460142065,Mixed,NSC,Mecp2
Hykk,chr9,54917283,54949924,+,54907283,54917283,4.549078155565262,5.266006147847176,1.157598521670778,Mixed,NSC,Mecp2
Ube2q2,chr9,55148854,55207529,+,55138854,55148854,5.102860287261009,4.933297869319916,0.9667711031861099,Mixed,NSC,Mecp2
Rcn2,chr9,56041845,56061882,+,56031845,56041845,3.0811395518779756,3.5226589151859278,1.143297424824151,Mixed,NSC,Mecp2
Lingo1,chr9,56618475,56796468,-,56796468,56806468,7.7632150269866,6.71892835928917,0.8654827073490473,Mixed,NSC,Mecp2
Fam219b,chr9,57537528,57543184,+,57527528,57537528,5.25267206594944,5.441336012721062,1.035917709006553,Mixed,NSC,Mecp2
Ulk3,chr9,57589452,57596233,+,57579452,57589452,6.852309203040599,6.251972142753601,0.9123890877515264,Mixed,NSC,Mecp2
Neo1,chr9,58874687,59036441,-,59036441,59046441,6.06793051942587,5.031453507041931,0.829187725689053,Mixed,NSC,Mecp2
Arih1,chr9,59388258,59486618,-,59486618,59496618,4.443515340495109,5.283740326538085,1.1890901508510052,Mixed,NSC,Mecp2
Lrrc49,chr9,60568859,60688158,-,60688158,60698158,6.660076429522038,5.532840488920212,0.8307472965918017,Mixed,NSC,Mecp2
Larp6,chr9,60712989,60738801,+,60702989,60712989,5.477022837412358,5.2377480634212485,0.9563129858877573,Mixed,NSC,Mecp2
Uaca,chr9,60794542,60880370,+,60784542,60794542,7.0340699486970895,5.740623170156479,0.8161168728809424,Mixed,NSC,Mecp2
Spesp1,chr9,62270729,62282208,-,62282208,62292208,4.70707672533989,4.1980205058288576,0.8918530015092808,Mixed,NSC,Mecp2
Map2k5,chr9,63163768,63377902,-,63377902,63387902,4.858389321351051,5.2470155043840405,1.0799907453536304,Mixed,NSC,Mecp2
2300009A05Rik,chr9,63394447,63399246,-,63399246,63409246,4.395051862049103,4.876170888457299,1.109468338829541,Mixed,NSC,Mecp2
Smad3,chr9,63646767,63757994,-,63757994,63767994,5.4099958542108535,5.761327619881629,1.0649412264146778,Mixed,NSC,Mecp2
Smad6,chr9,63953076,64022059,-,64022059,64032059,7.820744484174252,6.422175093188285,0.8211718342395591,Mixed,NSC,Mecp2
Tipin,chr9,64281581,64305424,+,64271581,64281581,4.593326416397095,3.810064338223934,0.8294782457921781,Mixed,NSC,Mecp2
Rasl12,chr9,65398506,65414853,+,65388506,65398506,7.337945799136161,5.566282507677078,0.7585614094250128,Mixed,NSC,Mecp2
Snx22,chr9,66065176,66069719,-,66069719,66079719,4.964212135243416,3.7404430043601993,0.7534817011152545,Mixed,NSC,Mecp2
Herc1,chr9,66350450,66508775,+,66340450,66350450,4.354988019466401,4.908893533229827,1.1271887571877395,Mixed,NSC,Mecp2
Aph1b,chr9,66775202,66795490,-,66795490,66805490,4.918517180383205,4.900556506514549,0.9963483559760066,Mixed,NSC,Mecp2
M5C1000I18Rik,chr9,67758712,67760230,-,67760230,67770230,5.642912662863731,4.140271598601341,0.7337117984917009,Mixed,NSC,Mecp2
C2cd4a,chr9,67830489,67832330,-,67832330,67842330,5.154335584044456,4.75443924562931,0.9224155408792071,Mixed,NSC,Mecp2
Vps13c,chr9,67840396,67995638,+,67830396,67840396,5.325194036531449,4.445047124443054,0.8347202175074777,Mixed,NSC,Mecp2
Anxa2,chr9,69453620,69491795,+,69443620,69453620,5.757850032567978,5.647349685430528,0.9808087486627074,Mixed,NSC,Mecp2
Gtf2a2,chr9,70012550,70022866,+,70002550,70012550,4.75931065326929,4.717951522922515,0.9913098485558272,Mixed,NSC,Mecp2
Sltm,chr9,70542754,70592234,+,70532754,70542754,5.128087626063824,5.4899983413839335,1.0705742065483974,Mixed,NSC,Mecp2
Pigb,chr9,73007419,73040378,-,73040378,73050378,6.2729157831788065,5.489355757403374,0.8750883874646308,Mixed,NSC,Mecp2
