gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
Gucy1a2,0.8967023476629805,1.1930639716787632,-0.15729892001480678,0.2546714019177531,-0.4119703219325599
Pdgfd,1.1139657364902338,1.4431825011365107,0.1557048587499103,0.5292537508590427,-0.3735488921091324
Dcun1d5,1.0110366481502195,1.1475666955808659,0.015835293132432482,0.19857800426004932,-0.18274271112761684
Tmem123,1.1191535244410316,0.9262704876296765,0.16240795745569436,-0.1104945469967181,0.2729025044524125
Yap1,0.8523300825168039,0.9528369496093658,-0.2305158426200805,-0.06969873501804136,-0.16081710760203916
Cep126,1.096055675673051,1.456622184061113,0.13232108386168298,0.5426267223816148,-0.41030563851993185
Pgr,1.1661418389645288,0.9655813907727298,0.221743275610048,-0.0505302229561982,0.2722734985662462
Amotl1,0.8587642085923524,0.967399546515068,-0.2196660308009977,-0.04781623339117811,-0.1718497974098196
Gpr83,1.0669672040989373,1.0114357115671893,0.09351583200959039,0.016404622861333654,0.07711120914825674
Panx1,0.8151867596042485,0.882587832117057,-0.2947974756805161,-0.1801882372917818,-0.11460923838873432
4931406C07Rik,0.8903882918988524,1.1351267697071454,-0.16749347270447823,0.18285342510647667,-0.3503468978109549
Zfp560,0.883637886337131,0.9626630964070417,-0.17847281872594434,-0.05489710905570558,-0.12357570967023876
Zfp426,1.0570688692386558,1.2529469438610445,0.08006937300478467,0.3253253249158276,-0.24525595191104294
Fbxl12,0.8937853778283672,0.7661261497285671,-0.16199965219858647,-0.38434613014787977,0.2223464779492933
Icam5,0.818697183252953,0.6416307359867615,-0.28859816317206727,-0.6401848421319524,0.3515866789598851
Mir1900,0.8797911288345936,0.8255092132217406,-0.1847670406396246,-0.2766437782404794,0.09187673760085482
Tyk2,0.8360636020580889,0.7156993859803131,-0.25831539793583486,-0.48257435296296014,0.22425895502712528
S1pr5,0.9725878066047086,0.7718589976944583,-0.04009959035700916,-0.3735907731794939,0.33349118282248474
Slc44a2,1.0045749053855406,0.8045692186094935,0.006585141571690999,-0.31371155082005747,0.32029669239174846
Qtrt1,0.7872713703138589,0.719915963137888,-0.345067080345192,-0.4740995864437776,0.12903250609858558
Kank2,0.7860263088437852,0.7267649655710212,-0.3473504935952711,-0.46043922019038913,0.11308872659511804
Dock6,0.8054456324020158,0.8404652702830736,-0.31214088461616196,-0.2507398892576556,-0.06140099535850635
Rab3d,0.7916707261439475,0.7236164454609026,-0.3370275895014956,-0.4667028987644685,0.12967530926297294
Tbx20,1.0157263773939724,0.7965617602779201,0.022511812402754114,-0.32814187150159696,0.3506536839043511
Igsf9b,0.952706630189615,0.9088546800294227,-0.06989606577750791,-0.13787845961102782,0.06798239383351991
Opcml,0.9689032550874295,1.114426419047275,-0.045575475040155106,0.15630136457433105,-0.20187683961448616
Ntm,0.9914271887277497,1.1726368821886792,-0.012421271317334032,0.22975633871373868,-0.24217761003107272
Adamts8,0.8573240329432974,1.1123190110809813,-0.22208750855999404,0.15357060973482528,-0.3756581182948193
Zbtb44,0.7731710673675783,0.887500367825695,-0.3711404430421631,-0.17218037745569878,-0.1989600655864643
Barx2,0.9657742265720509,0.9006238520006835,-0.05024213178353943,-0.15100340856067268,0.10076127677713326
Fli1,1.0611511128412556,0.8425008857364711,0.085630117348962,-0.24724989186059007,0.3328800092095521
Kirrel3,1.0635920667197485,0.9667467593144213,0.08894492135789699,-0.048790071709457934,0.13773499306735493
St3gal4,0.9057134971402732,0.6625080963835172,-0.1428733377979985,-0.5939900093189167,0.45111667152091817
Tirap,0.9862672997504545,0.8237866408533094,-0.01994939375843104,-0.27965736432449717,0.25970797056606615
