gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type
Pisd-ps2,chr17,3076578,3084183,-,3084183,3094183,3.5592816219329833,4.372537443919977,0.8132558219869934,Mixed,NSC
Scaf8,chr17,3114972,3198859,+,3104972,3114972,4.097154730117321,4.820706453073025,0.7235517229557038,Mixed,NSC
Tiam2,chr17,3326573,3531344,+,3316573,3326573,7.06776859934926,5.283166989401977,-1.7846016099472832,Mixed,NSC
Tfb1m,chr17,3519256,3557781,-,3557781,3567781,3.5971941092669963,5.363101947466533,1.7659078381995368,Mixed,NSC
Arid1b,chr17,4994332,5347656,+,4984332,4994332,5.241611044859885,5.5290765402595206,0.2874654953996352,Mixed,NSC
Zdhhc14,chr17,5492557,5753811,+,5482557,5492557,6.100131335532665,5.158083530636628,-0.9420478048960366,Mixed,NSC
Snx9,chr17,5841329,5931954,+,5831329,5841329,6.334358321452141,5.658918290519715,-0.6754400309324264,Mixed,NSC
Synj2,chr17,5941280,6044290,+,5931280,5941280,7.216600217223167,5.733487449268501,-1.4831127679546663,Mixed,NSC
Serac1,chr17,6042196,6079741,-,6079741,6089741,5.118156925082207,5.235666819858551,0.11750989477634377,Mixed,NSC
Tulp4,chr17,6106437,6251128,+,6096437,6106437,4.50333336224556,5.055488390477499,0.5521550282319385,Mixed,NSC
Tmem181a,chr17,6256860,6308314,+,6246860,6256860,0.5320105670690537,0.3538492220640183,-0.1781613450050354,Mixed,NSC
Dynlt1a,chr17,6306340,6317500,-,6317500,6327500,1.3308048941493034,0.9817224829395612,-0.34908241120974215,Mixed,NSC
Dynlt1f,chr17,6646602,6655900,-,6655900,6665900,1.3693969413042066,1.358459620654583,-0.010937320649623716,Mixed,NSC
Ezr,chr17,6738041,6782784,-,6782784,6792784,6.4941114295959474,5.870101203072071,-0.6240102265238763,Mixed,NSC
Rsph3b,chr17,6904413,6948682,-,6948682,6958682,1.4059371030807495,1.5560736198425291,0.15013651676177964,Mixed,NSC
Tagap1,chr17,6955011,6961156,-,6961156,6971156,1.6808771822452544,1.2201455078124999,-0.46073167443275453,Mixed,NSC
Rps6ka2,chr17,7170115,7303315,+,7160115,7170115,7.270491177976131,6.151203971564769,-1.1192872064113626,Mixed,NSC
Fndc1,chr17,7738569,7827302,-,7827302,7837302,5.990687415754795,4.994698164788883,-0.9959892509659127,Mixed,NSC
Rsph3a,chr17,7945614,7979824,+,7935614,7945614,3.57762172781229,3.4946911336938538,-0.0829305941184364,Mixed,NSC
Mpc1,chr17,8282904,8297661,+,8272904,8282904,6.201722838973998,5.848783452657859,-0.3529393863161392,Mixed,NSC
Sft2d1,chr17,8311102,8327442,+,8301102,8311102,4.945466584920883,4.797322473053138,-0.14814411186774468,Mixed,NSC
Prr18,chr17,8337459,8344113,+,8327459,8337459,3.4223974880456924,2.8567670622944825,-0.5656304257512099,Mixed,NSC
T,chr17,8434423,8442496,+,8424423,8434423,7.245471240413189,5.671655673786005,-1.573815566627184,Mixed,NSC
Pde10a,chr17,8525372,8986648,+,8515372,8525372,7.584625916993618,6.66815036128362,-0.9164755557099982,Mixed,NSC
Prkn,chr17,10840384,12063361,+,10830384,10840384,3.748539018917084,4.826563505963485,1.0780244870464006,Mixed,NSC
4732491K20Rik,chr17,12318853,12327250,+,12308853,12318853,5.286304024088382,5.27887328086694,-0.007430743221441993,Mixed,NSC
Igf2r,chr17,12682406,12769664,-,12769664,12779664,5.603455398082734,5.807466053493818,0.20401065541108387,Mixed,NSC
Airn,chr17,12741311,12860136,+,12731311,12741311,6.164249803817272,6.05132389097015,-0.11292591284712206,Mixed,NSC
Tcp1,chr17,12915701,12925067,+,12905701,12915701,5.609806675422191,5.158007521839936,-0.45179915358225475,Mixed,NSC
Acat2,chr17,12942890,12960747,-,12960747,12970747,4.160654248774052,4.738559380308787,0.5779051315347346,Mixed,NSC
Wtap,chr17,12966796,12994169,-,12994169,13004169,6.177547073638439,5.453354074517886,-0.7241929991205529,Mixed,NSC
Afdn,chr17,13760539,13906150,+,13750539,13760539,6.229163526523114,5.752642953389883,-0.4765205731332305,Mixed,NSC
Dact2,chr17,14195052,14204304,-,14204304,14214304,6.900638066780568,5.187843811055025,-1.7127942557255427,Mixed,NSC
Smoc2,chr17,14279506,14404790,+,14269506,14279506,5.844283832967281,5.167693308492502,-0.6765905244747792,Mixed,NSC
1600012H06Rik,chr17,14943184,14959570,+,14933184,14943184,5.204948897016049,4.933567594011625,-0.2713813030044241,Mixed,NSC
Phf10,chr17,14945009,14961273,-,14961273,14971273,0.21646408975124362,0.33018128738005953,0.11371719762881591,Mixed,NSC
Dll1,chr17,15367354,15376872,-,15376872,15386872,7.872680729007721,5.521806102534136,-2.350874626473585,Euchromatin,NSC
Fam120b,chr17,15396202,15433583,+,15386202,15396202,4.228476978898048,5.274743470557531,1.046266491659483,Mixed,NSC
Psmb1,chr17,15475021,15499751,-,15499751,15509751,4.993843177354336,5.580497924029827,0.5866547466754914,Mixed,NSC
Tbp,chr17,15499888,15528379,+,15489888,15499888,4.594489721250534,5.466436530407269,0.8719468091567348,Mixed,NSC
Pdcd2,chr17,15519208,15527301,-,15527301,15537301,5.719924511432647,5.200753362182776,-0.5191711492498712,Mixed,NSC
Prdm9,chr17,15543079,15564354,-,15564354,15574354,4.786839741826058,5.238529052372773,0.45168931054671546,Mixed,NSC
Rgmb,chr17,15803188,15831039,-,15831039,15841039,4.379129690945148,4.706149540861448,0.32701984991629995,Mixed,NSC
Riok2,chr17,17374309,17394899,+,17364309,17374309,4.452964351415634,4.63595523257653,0.18299088116089557,Mixed,NSC
Lnpep,chr17,17521410,17625050,-,17625050,17635050,3.5272283707857133,4.22102853411436,0.693800163328647,Mixed,NSC
Spaca6,chr17,17827158,17843009,+,17817158,17827158,5.26870960085392,4.8349937748909,-0.43371582596302005,Mixed,NSC
Ppp2r1a,chr17,20945311,20965916,+,20935311,20945311,3.353490123796463,3.8970749149481456,0.5435847911516825,Mixed,NSC
Zfp160,chr17,21008903,21043070,+,20998903,21008903,3.8726459681332113,4.586035335763295,0.713389367630084,Mixed,NSC
Zfp53,chr17,21488998,21510473,+,21478998,21488998,3.5086263555407524,3.9313541611035663,0.42272780556281386,Mixed,NSC
Zfp52,chr17,21535539,21562601,+,21525539,21535539,3.5461819881439207,4.578061431837082,1.0318794436931609,Mixed,NSC
Zfp942,chr17,21926960,21962464,-,21962464,21972464,4.386171814322472,3.732543530583382,-0.6536282837390899,Mixed,NSC
Zfp758,chr17,22361453,22377281,+,22351453,22361453,3.5193229229450225,3.890552910737197,0.3712299877921743,Mixed,NSC
Zfp213,chr17,23556767,23564238,-,23564238,23574238,6.713673808813095,5.528038355120024,-1.185635453693071,Mixed,NSC
Zscan10,chr17,23600856,23611019,+,23590856,23600856,6.621553915667533,5.682634318049748,-0.9389195976177858,Mixed,NSC
Mmp25,chr17,23628311,23645277,-,23645277,23655277,7.176928826856614,5.808226082030932,-1.3687027448256819,Mixed,NSC
Bicdl2,chr17,23660506,23668621,+,23650506,23660506,6.465667822933198,5.2094521287838615,-1.2562156941493363,Mixed,NSC
Hcfc1r1,chr17,23673596,23675227,+,23663596,23673596,8.168026854503154,6.892448901267845,-1.2755779532353086,Mixed,NSC
Tnfrsf12a,chr17,23675445,23677468,-,23677468,23687468,6.718449018919467,5.63694992519617,-1.0814990937232976,Mixed,NSC
Pkmyt1,chr17,23726336,23736735,+,23716336,23726336,7.965384440779685,6.082475422994296,-1.8829090177853889,Mixed,NSC
Paqr4,chr17,23736186,23740867,-,23740867,23750867,10.647756691646576,7.486724418965976,-3.1610322726805995,Euchromatin,NSC
Kremen2,chr17,23741197,23745833,-,23745833,23755833,9.91025835428238,7.289681581445535,-2.620576772836845,Euchromatin,NSC
Flywch1,chr17,23752793,23771602,-,23771602,23781602,7.543338425695896,5.389472645902633,-2.1538657797932625,Euchromatin,NSC
Flywch2,chr17,23776916,23786081,-,23786081,23796081,5.610766797780991,5.424190114837885,-0.18657668294310614,Mixed,NSC
Srrm2,chr17,23790532,23824741,+,23780532,23790532,6.497453322660924,5.622837486902873,-0.8746158357580507,Mixed,NSC
Elob,chr17,23824738,23829136,-,23829136,23839136,7.627667841029167,6.125416302438577,-1.5022515385905901,Mixed,NSC
Kctd5,chr17,24047734,24073485,-,24073485,24083485,4.451431922018528,5.005133323013783,0.553701400995255,Mixed,NSC
Pdpk1,chr17,24073680,24150924,-,24150924,24160924,9.324196042835712,6.353806710656484,-2.970389332179228,Euchromatin,NSC
Amdhd2,chr17,24155833,24163766,-,24163766,24173766,6.631097666800022,5.439524221316973,-1.1915734454830487,Mixed,NSC
Atp6v0c,chr17,24163866,24169702,-,24169702,24179702,5.088727969586849,5.382592182540893,0.29386421295404475,Mixed,NSC
Tbc1d24,chr17,24175431,24205562,-,24205562,24215562,11.04538219562769,7.4258203944444645,-3.6195618011832256,Euchromatin,NSC
Ntn3,chr17,24203848,24209531,-,24209531,24219531,8.808593162000179,6.398176234587034,-2.410416927413145,Euchromatin,NSC
Tedc2,chr17,24215054,24220851,-,24220851,24230851,7.467644619202614,5.442149493358532,-2.025495125844081,Euchromatin,NSC
Ccnf,chr17,24222198,24251484,-,24251484,24261484,3.0064974476695063,3.791159626924991,0.7846621792554846,Mixed,NSC
Abca3,chr17,24351950,24410201,+,24341950,24351950,6.393233698964119,5.4324425006508825,-0.9607911983132364,Mixed,NSC
Rnps1,chr17,24414565,24425901,+,24404565,24414565,7.485619078218936,6.048463649908702,-1.4371554283102341,Mixed,NSC
Eci1,chr17,24426641,24439348,+,24416641,24426641,4.914511539709568,4.905015356429417,-0.00949618328015056,Mixed,NSC
E4f1,chr17,24443778,24470313,-,24470313,24480313,9.712682962822914,7.6900865202705075,-2.0225964425524063,Euchromatin,NSC
Mlst8,chr17,24473551,24479078,-,24479078,24489078,8.334527091622352,6.036322560942172,-2.29820453068018,Euchromatin,NSC
Caskin1,chr17,24488601,24508671,+,24478601,24488601,8.291840431189538,5.9849488452235855,-2.3068915859659525,Euchromatin,NSC
Traf7,chr17,24508562,24527938,-,24527938,24537938,8.658261257529258,6.614781617558002,-2.043479639971256,Euchromatin,NSC
Rab26,chr17,24527241,24534210,-,24534210,24544210,5.694754780590534,5.167176825324694,-0.5275779552658397,Mixed,NSC
Pkd1,chr17,24549834,24596508,+,24539834,24549834,5.341429997301102,5.079620480831464,-0.2618095164696381,Mixed,NSC
Nthl1,chr17,24632680,24638837,+,24622680,24632680,7.869262338638305,6.940948169469833,-0.9283141691684715,Mixed,NSC
Npw,chr17,24657330,24658457,-,24658457,24668457,7.477451434862614,5.68006114625732,-1.7973902886052935,Mixed,NSC
Zfp598,chr17,24669687,24682016,+,24659687,24669687,6.3227502577543255,5.346035074226061,-0.9767151835282641,Mixed,NSC
Syngr3,chr17,24685092,24689955,-,24689955,24699955,7.7924396677017205,6.45675962493817,-1.335680042763551,Mixed,NSC
Gfer,chr17,24693187,24696156,-,24696156,24706156,9.75442428959608,7.367373743327459,-2.387050546268622,Euchromatin,NSC
Tbl3,chr17,24697949,24707660,-,24707660,24717660,5.216102574706078,5.0309646656513225,-0.18513790905475513,Mixed,NSC
Snora78,chr17,24719676,24719803,-,24719803,24729803,7.403719610571861,6.262697232472896,-1.141022378098965,Mixed,NSC
Ndufb10,chr17,24722060,24724478,-,24724478,24734478,8.428067910265922,6.459935843261083,-1.9681320670048388,Mixed,NSC
Meiob,chr17,24804289,24839788,+,24794289,24804289,5.800466535145045,5.911862604169052,0.111396069024007,Mixed,NSC
Hagh,chr17,24840143,24864450,+,24830143,24840143,4.572914101648331,5.159059395666918,0.5861452940185874,Mixed,NSC
Nubp2,chr17,24882611,24886349,-,24886349,24896349,10.131087526535987,7.511646698196729,-2.6194408283392585,Euchromatin,NSC
Eme2,chr17,24888486,24895087,-,24895087,24905087,9.536284244823456,6.916110396591822,-2.6201738482316337,Euchromatin,NSC
Mapk8ip3,chr17,24892153,24936977,-,24936977,24946977,6.241427737575769,4.920811950353781,-1.3206157872219881,Mixed,NSC
Nme3,chr17,24896500,24897522,+,24886500,24896500,10.233195045590401,7.534821363190811,-2.6983736823995903,Euchromatin,NSC
Jpt2,chr17,24937419,24960689,-,24960689,24970689,6.556681996357441,5.453998759456475,-1.1026832369009663,Mixed,NSC
