gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
Fbxo5,chr10,5800600,5810600,63.58364483245214,32.64803657325109,1.9475488116962887,Neither,,
Mtrf1l,chr10,5818910,5828910,86.15123486383756,43.8191048090458,1.9660656062981217,Neither,,
Katna1,chr10,7721000,7731000,16.76519984984398,13.04917632230123,1.284770734624224,Neither,,
Sash1,chr10,8881070,8891070,61.17014826138816,35.47252924243609,1.7244371790723563,Neither,,
Shprh,chr10,11144427,11154427,48.314551084582014,9.985104474925995,4.838662550392604,Neurons,intermediate,1.0
Fbxo30,chr10,11276330,11286330,32.25422387464841,14.278353475968041,2.2589596152620564,Neurons,intermediate,1.0
Epm2a,chr10,11338404,11348404,9.849010900624593,8.57426566553116,1.1486710681496555,Neither,,
Sf3b5,chr10,13000343,13010343,24.640391109832127,16.335439486225447,1.5084008685906294,Neither,,
Plagl1,chr10,13055504,13065504,4.36370448937416,9.908212192646662,0.440412902401572,NSCs,,
Ltv1,chr10,13188168,13198168,14.305069919904073,13.093720173597339,1.0925137951817043,Neither,,
Cited2,chr10,17718218,17728218,70.33759635680518,32.8825769917965,2.1390536506415816,Neurons,intermediate,1.0
Heca,chr10,17943067,17953067,18.6460587632974,10.141009651382765,1.838678731634472,Neither,,
Perp,chr10,18840020,18850020,14.756539333581921,8.679140263716379,1.7002305395699666,Neither,,
Tnfaip3,chr10,19010657,19020657,33.94019171210925,16.512901234893004,2.0553742331112033,Neurons,intermediate,1.0
Ifngr1,chr10,19586949,19596949,49.72060859431426,18.817332297007244,2.64227722663015,Neurons,intermediate,1.0
Map3k5,chr10,19929472,19939472,27.23270609936714,13.104899401640893,2.078055333714143,Neurons,intermediate,1.0
Bclaf1,chr10,20307469,20317469,87.20468230643273,21.7355741751194,4.012071712660597,Neurons,intermediate,1.0
Ahi1,chr10,20947547,20957547,39.40630920297305,32.545377781033515,1.210811239251857,Neither,,
Hbs1l,chr10,21290979,21300979,14.63865070730845,13.049348431317012,1.121791695911597,Neither,,
H60b,chr10,22153586,22163586,0.6311714833577474,10.044531973910331,0.06283732134032251,NSCs,,
Eya4,chr10,23345786,23355786,21.796764654938382,11.299641840060552,1.9289783661693103,Neither,,
Rps12,chr10,23782275,23792275,42.12115848406156,20.95752119843165,2.009834945900648,Neurons,intermediate,1.0
Gm15270,chr10,24592108,24602108,44.717704990657175,9.32302459983031,4.796480424547103,Neurons,intermediate,1.0
Med23,chr10,24864986,24874986,36.57964890727997,13.48210050623417,2.7132010246003886,Neurons,intermediate,1.0
Rspo3,chr10,29530867,29540867,11.701715294202168,9.154691360870997,1.2782206229494166,Neither,,
Hint3,chr10,30624632,30634632,1.6108566715558368,3.4987518974860508,0.46040894546231803,NSCs,,
Hey2,chr10,30837801,30847801,29.991706041208904,17.797891533573466,1.6851269143107965,Neither,,
Hddc2,chr10,31308383,31318383,21.722530645720166,13.2318465366443,1.6416855036492262,Neither,,
Tpd52l1,chr10,31440958,31450958,14.862146732076011,10.719689395268759,1.3864344557068573,Neither,,
Amd2,chr10,35706892,35716892,0.5054970620473226,1.2033776326974233,0.42006519675309983,NSCs,,
Cd164,chr10,41514414,41524414,40.56982242703438,20.55138092126846,1.974067951076173,Neither,,
Armc2,chr10,42013442,42023442,22.63718930823008,8.924735499294599,2.536454924632702,Neurons,intermediate,1.0
Foxo3,chr10,42271755,42281755,85.23775110348066,36.96715968688329,2.3057695485792156,Neurons,intermediate,1.0
Afg1l,chr10,42473565,42483565,37.091690007011096,16.579625748217108,2.2371849986420687,Neurons,intermediate,1.0
Snx3,chr10,42497030,42507030,49.316733311255774,29.48977174011866,1.6723335041676162,Neither,,
Pdss2,chr10,43216486,43226486,32.662378297980624,19.898408832112946,1.6414567905182755,Neither,,
Bend3,chr10,43473831,43483831,15.040878775135676,16.016063681864736,0.9391120735968802,Neither,,
Cd24a,chr10,43573284,43583284,34.19668086806933,19.96008048613866,1.7132536560570144,Neither,,
Crybg1,chr10,44143853,44153853,9.938533675352732,6.331417004919053,1.569717121401293,Neither,,
Bves,chr10,45330772,45340772,6.63131805361112,5.622313379923503,1.1794643246480412,Neither,,
Hace1,chr10,45572829,45582829,6.176806864500047,3.64469683418274,1.6947381759078703,Neither,,
Grik2,chr10,49783766,49793766,16.97744124129613,5.874602359294891,2.889972836107647,Neurons,intermediate,1.0
Ascc3,chr10,50587669,50597669,27.06432691388925,17.428167490204174,1.5529072077773671,Neither,,
Mcm9,chr10,53625439,53635439,33.154862818892795,22.444649562501905,1.477183358402011,Neither,,
Asf1a,chr10,53591757,53601757,39.506516114354135,23.991646453181904,1.6466779881676092,Neither,,
Tbc1d32,chr10,56223689,56233689,33.27552764848073,9.667771302453678,3.441902648238629,Neurons,intermediate,1.0
Serinc1,chr10,57527530,57537530,13.418855692386629,8.602413581530252,1.5598942744624,Neither,,
Pkib,chr10,57626981,57636981,5.880669658168157,4.082716188335419,1.440381693679714,Neither,,
Gcc2,chr10,58250497,58260497,7.4758876841068265,7.9599564719597495,0.9391870056628909,Neither,,
Lims1,chr10,58318466,58328466,85.25810207478206,40.572730301070216,2.101364671347571,Neurons,intermediate,1.0
Ranbp2,chr10,58441920,58451920,19.284968573570254,11.884958427151043,1.6226366033821353,Neither,,
P4ha1,chr10,59318296,59328296,44.68428932259877,22.025486807680128,2.028753766614488,Neurons,intermediate,1.0
Micu1,chr10,59697477,59707477,30.95840613269806,14.199021955251695,2.1803196185106035,Neurons,intermediate,1.0
Dnajb12,chr10,59874556,59884556,29.091241987959545,21.19645783891678,1.3724577101060684,Neither,,
Ddit4,chr10,59946834,59956834,66.73154752345086,26.691116772691412,2.5001407056795077,Neurons,intermediate,1.0
Anapc16,chr10,59998135,60008135,45.042178392171856,17.299714185078937,2.603637141648322,Neurons,intermediate,1.0
Chst3,chr10,60214260,60224260,19.68103268122673,16.074339688380558,1.2243758103142048,Neither,,
Psap,chr10,60272627,60282627,27.22831590156555,17.475128546675045,1.5581182037568602,Neither,,
Pcbd1,chr10,61084331,61094331,11.007072137562433,12.218156235309442,0.9008783261219825,Neither,,
Sgpl1,chr10,61142703,61152703,16.551060786994295,14.701676653452713,1.1257940966282407,Neither,,
Nodal,chr10,61412972,61422972,12.9125594013532,11.72596456814607,1.1011937931682438,Neither,,
Eif4ebp2,chr10,61447661,61457661,27.934071460501354,13.560983178822198,2.05988541480718,Neurons,intermediate,1.0
Sar1a,chr10,61675299,61685299,20.133531443707145,11.987892369151114,1.6794888395492693,Neither,,
