gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type
Rab10os,chr12,3235504,3250377,+,3225504,3235504,4.1874733497142795,3.8551309512654943,-0.3323423984487852,Mixed,NSC
Rab10,chr12,3247428,3309969,-,3309969,3319969,5.775694006752968,5.6156426739494,-0.16005133280356798,Mixed,NSC
Kif3c,chr12,3365132,3406494,+,3355132,3365132,6.9818649361252785,6.168056382524967,-0.8138085536003112,Mixed,NSC
1110002L01Rik,chr12,3403878,3427011,-,3427011,3437011,6.123958781003952,5.401167465047042,-0.7227913159569104,Mixed,NSC
Dtnb,chr12,3572381,3781796,+,3562381,3572381,6.623178838336468,6.2418466850717875,-0.3813321532646805,Mixed,NSC
Dnmt3a,chr12,3806007,3914443,+,3796007,3806007,6.507276996302604,5.606862025002639,-0.9004149712999654,Mixed,NSC
Efr3b,chr12,3962554,4038915,-,4038915,4048915,7.094046466588974,5.627968844075998,-1.4660776225129766,Mixed,NSC
Dnajc27,chr12,4082583,4110606,+,4072583,4082583,6.724687747108936,6.152372490084171,-0.5723152570247647,Mixed,NSC
Adcy3,chr12,4133103,4213525,+,4123103,4133103,7.134228438824415,5.596058308452368,-1.5381701303720474,Mixed,NSC
Itsn2,chr12,4592638,4713962,+,4582638,4592638,4.652798805940152,4.945761435377597,0.29296262943744544,Mixed,NSC
Fam228b,chr12,4739888,4769267,-,4769267,4779267,5.67892585823536,5.5832637545625365,-0.09566210367282313,Mixed,NSC
Sf3b6,chr12,4817544,4827659,+,4807544,4817544,5.5502279410362245,4.838978599500656,-0.7112493415355683,Mixed,NSC
Fkbp1b,chr12,4833174,4841591,-,4841591,4851591,8.531694887721539,6.677647471803426,-1.8540474159181128,Mixed,NSC
Wdcp,chr12,4843303,4860043,+,4833303,4843303,7.053322394657135,6.673487619924544,-0.37983477473259075,Mixed,NSC
Mfsd2b,chr12,4862440,4874359,-,4874359,4884359,5.019859449207782,5.4730492922743155,0.4531898430665331,Mixed,NSC
Ubxn2a,chr12,4879032,4907705,-,4907705,4917705,4.631654945015907,5.390411982337633,0.7587570373217263,Mixed,NSC
Atad2b,chr12,4917353,5047394,+,4907353,4917353,4.536959926533699,5.34676226477623,0.8098023382425312,Mixed,NSC
Klhl29,chr12,5077472,5375682,-,5375682,5385682,5.2889516264915475,5.585094463209312,0.2961428367177641,Mixed,NSC
Ldah,chr12,8208107,8285759,+,8198107,8208107,3.1638801474690434,3.5175618769248325,0.353681729455789,Mixed,NSC
Gdf7,chr12,8297918,8301954,-,8301954,8311954,8.533923671460151,6.009970439334711,-2.5239532321254403,Euchromatin,NSC
Hs1bp3,chr12,8313432,8343824,+,8303432,8313432,8.065615665471553,6.202597048723697,-1.8630186167478557,Mixed,NSC
Rhob,chr12,8497661,8500009,-,8500009,8510009,6.457607103717327,5.551466054443519,-0.906141049273808,Mixed,NSC
Pum2,chr12,8674134,8752581,+,8664134,8674134,5.747585019743442,5.928237615017095,0.18065259527365285,Mixed,NSC
Sdc1,chr12,8771323,8793715,+,8761323,8771323,7.711325877082348,6.460889194436867,-1.2504366826454802,Mixed,NSC
Laptm4a,chr12,8921664,8938742,+,8911664,8921664,6.031916076934338,5.793107946666081,-0.2388081302682572,Mixed,NSC
Wdr35,chr12,8973892,9028847,+,8963892,8973892,4.587422911381721,4.218453123346964,-0.36896978803475733,Mixed,NSC
Ttc32,chr12,9029997,9041988,+,9019997,9029997,4.347623576498032,4.9749033014973,0.6272797249992683,Mixed,NSC
Rdh14,chr12,10390772,10395562,+,10380772,10390772,3.2086284147620203,3.6294807864983873,0.420852371736367,Mixed,NSC
Gen1,chr12,11238920,11265801,-,11265801,11275801,3.539218963444233,4.531525043121973,0.9923060796777401,Mixed,NSC
Vsnl1,chr12,11325242,11436613,-,11436613,11446613,4.791837465333939,4.538899011282126,-0.2529384540518125,Mixed,NSC
Rad51ap2,chr12,11456079,11462928,+,11446079,11456079,4.285058055913448,4.0934799583395325,-0.19157809757391586,Mixed,NSC
Mycn,chr12,12936093,12941914,-,12941914,12951914,6.405579966390133,5.0559580065846434,-1.3496219598054893,Mixed,NSC
Ddx1,chr12,13216973,13249213,-,13249213,13259213,4.439753251999616,4.940802473421891,0.5010492214222744,Mixed,NSC
Lratd1,chr12,14146830,14152054,-,14152054,14162054,3.900741882920266,4.161672374435266,0.26093049151500036,Mixed,NSC
Trib2,chr12,15791727,15816922,-,15816922,15826922,5.327071205258369,5.35237053942283,0.02529933416446095,Mixed,NSC
Lpin1,chr12,16535669,16646966,-,16646966,16656966,8.915091048145294,6.265236307513714,-2.6498547406315804,Euchromatin,NSC
Ntsr2,chr12,16653382,16660227,+,16643382,16653382,8.066831308817864,6.018108748642604,-2.0487225601752606,Euchromatin,NSC
Greb1,chr12,16670615,16800886,-,16800886,16810886,6.491452302062512,6.002052058164279,-0.489400243898233,Mixed,NSC
E2f6,chr12,16810963,16839742,+,16800963,16810963,6.554532641458511,5.973301345105966,-0.581231296352545,Mixed,NSC
Rock2,chr12,16894895,16987823,+,16884895,16894895,5.888274166405202,5.325762487252554,-0.5625116791526477,Mixed,NSC
Kcnf1,chr12,17172100,17176888,-,17176888,17186888,6.503912193369866,5.438308503313859,-1.0656036900560064,Mixed,NSC
Pdia6,chr12,17266545,17284770,+,17256545,17266545,6.281326256245375,5.707468522687752,-0.5738577335576229,Mixed,NSC
Atp6v1c2,chr12,17284721,17329359,-,17329359,17339359,6.3254556983113295,5.41224467856884,-0.9132110197424899,Mixed,NSC
Nol10,chr12,17348458,17430095,+,17338458,17348458,4.756956456756592,5.317188167059421,0.5602317103028289,Mixed,NSC
Odc1,chr12,17544794,17551505,+,17534794,17544794,7.312066997671128,5.698740832114219,-1.6133261655569084,Mixed,NSC
Hpcal1,chr12,17690856,17791933,+,17680856,17690856,7.550599148082734,6.412249663329124,-1.1383494847536095,Mixed,NSC
Asap2,chr12,20990459,21270171,+,20980459,20990459,0.5328544050455093,0.37415193655093515,-0.15870246849457414,Mixed,NSC
Itgb1bp1,chr12,21267420,21286284,-,21286284,21296284,7.042021960091591,6.196443061967692,-0.8455788981238994,Mixed,NSC
Iah1,chr12,21316389,21323819,+,21306389,21316389,6.931666495764254,5.758421791116397,-1.1732447046478578,Mixed,NSC
Adam17,chr12,21323509,21373632,-,21373632,21383632,5.56197500294447,4.440145923475424,-1.1218290794690455,Mixed,NSC
Ywhaq,chr12,21390071,21417637,-,21417637,21427637,5.275830059319735,4.848556145707766,-0.42727391361196876,Mixed,NSC
Taf1b,chr12,24498359,24558539,+,24488359,24498359,5.062450482487678,4.249156810170412,-0.8132936723172666,Mixed,NSC
Grhl1,chr12,24572283,24617391,+,24562283,24572283,6.537533308005333,5.976190413224697,-0.561342894780636,Mixed,NSC
Klf11,chr12,24651274,24662789,+,24641274,24651274,7.312977384436131,5.919666662383079,-1.3933107220530516,Mixed,NSC
Cys1,chr12,24665833,24681813,-,24681813,24691813,6.251578826999664,5.492671170314153,-0.7589076566855111,Mixed,NSC
Rrm2,chr12,24708241,24714146,+,24698241,24708241,7.452239137113094,5.828296194867292,-1.6239429422458018,Mixed,NSC
Mboat2,chr12,24830879,24964397,+,24820879,24830879,4.886656734263897,4.8300108387589455,-0.05664589550495158,Mixed,NSC
Kidins220,chr12,24974925,25063152,+,24964925,24974925,6.276386229783297,5.238341571847598,-1.038044657935699,Mixed,NSC
Id2,chr12,25093799,25097140,-,25097140,25107140,6.715851984322072,5.255677203317483,-1.4601747810045884,Mixed,NSC
Mir6538,chr12,26414901,26415010,-,26415010,26425010,5.313746613740921,5.047589099685351,-0.2661575140555703,Mixed,NSC
Cmpk2,chr12,26469204,26479837,+,26459204,26469204,5.641721198081969,4.891431854108969,-0.7502893439729998,Mixed,NSC
Sox11,chr12,27334264,27342574,-,27342574,27352574,6.323900874567032,5.4862791705290475,-0.8376217040379847,Mixed,NSC
Dcdc2c,chr12,28437795,28552399,-,28552399,28562399,4.950363307571411,4.16740073688825,-0.7829625706831616,Mixed,NSC
Rps7,chr12,28630854,28635953,-,28635953,28645953,5.2730757706642155,4.280701132853826,-0.9923746378103893,Mixed,NSC
Rnaseh1,chr12,28649602,28659589,+,28639602,28649602,5.108265990614891,4.828763514502843,-0.2795024761120475,Mixed,NSC
Adi1,chr12,28675231,28682175,+,28665231,28675231,5.424266533845663,4.898541443538665,-0.5257250903069979,Mixed,NSC
Trappc12,chr12,28690628,28750472,-,28750472,28760472,4.476352198457718,3.670094971752167,-0.8062572267055512,Mixed,NSC
Eipr1,chr12,28751803,28869865,+,28741803,28751803,5.720257589811086,6.06487699855566,0.344619408744574,Mixed,NSC
Pxdn,chr12,29937608,30017658,+,29927608,29937608,5.552523476302624,5.107575519712766,-0.444947956589858,Mixed,NSC
Sntg2,chr12,30174482,30373375,-,30373375,30383375,4.226386674821377,4.570900790949662,0.344514116128285,Mixed,NSC
Tmem18,chr12,30584426,30591215,+,30574426,30584426,5.704609826004505,4.834350519919394,-0.8702593060851109,Mixed,NSC
