gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
Reln,1.2688178550011264,1.3105337724116857,0.34348497812515855,0.3901545323485537,-0.04666955422339514
2700038G22Rik,0.9373827645678232,1.0309619099793934,-0.09328982631442485,0.04399103173709772,-0.13728085805152257
Kcnh2,0.8015095541114637,0.9601784655038217,-0.31920837726851614,-0.05862551471175585,-0.2605828625567603
Fastk,0.7066404056721389,0.9732628221769754,-0.5009518500513964,-0.0390986485135895,-0.4618532015378069
Agap3,0.7207618395701777,0.9227115636866273,-0.4724054645908481,-0.11604835782002622,-0.3563571067708219
Cnpy1,0.85817838843585,1.152862836040264,-0.22065052482997527,0.20522087592468655,-0.4258714007546618
Rnf32,1.3625752657643977,1.46588831363643,0.446335923501287,0.5517751883960476,-0.10543926489476058
Gm9899,0.654740477812347,0.7228300997677823,-0.6110049219270709,-0.46827151137223055,-0.14273341055484035
Krtcap3,0.804769568863808,0.9646616503339432,-0.3133523420293622,-0.0519050809840274,-0.2614472610453348
Pisd,0.8826234696817995,0.9209293561878745,-0.18012998461927976,-0.11883760239955739,-0.06129238221972237
Haus3,0.9193677248213648,0.8402116217960374,-0.1212860748686823,-0.2511753535861998,0.1298892787175175
Mxd4,0.7547782750899193,0.9426395949900912,-0.4058751966854903,-0.08522181275315761,-0.3206533839323327
Adra2c,0.8800564623879826,1.0776708871086096,-0.18433200818969483,0.10791665672620633,-0.2922486649159012
Man2b2,1.0186383466966098,1.347032820678691,0.02664193370456315,0.4297850027330545,-0.40314306902849134
Bod1l,1.202632628482243,0.7879361170485781,0.26619600576449015,-0.3438494288519743,0.6100454346164644
Lcorl,0.7423160318886474,0.8132461427466613,-0.4298945676506814,-0.29823602035499797,-0.13165854729568344
Kctd8,2.1092913206290236,1.892716602807826,1.0767583638854783,0.9204584119231358,0.15629995196234248
Guf1,1.5431765174248682,1.5431438284969554,0.6259030951219638,0.6258725343577478,3.0560764216036596e-05
Gsx2,0.8685933166089685,1.2220544159429303,-0.20324724286943752,0.2893085272704937,-0.49255577013993124
Tmem165,0.8519164222304945,1.182056548228773,-0.23121619395274123,0.24129905404150276,-0.472515247994244
Art3,1.3357505536587162,1.8402880132393633,0.4176506151472264,0.8799315721276423,-0.4622809569804159
Shroom3,1.237725919496027,1.2157690830250358,0.30769188130442776,0.2818692366677203,0.02582264463670747
Bmp3,1.3255772526437022,1.3605700651249772,0.40662075074706105,0.4442112528063195,-0.03759050205925846
Pus1,0.802731352026898,0.7094133209188372,-0.31701084929421874,-0.4953016743364013,0.17829082504218258
Ttc28,0.7802173198856903,0.9841022621912962,-0.3580520700754538,-0.02311985504378872,-0.3349322150316651
Tpst2,0.9061682513391813,0.9710103962907741,-0.14214914965281203,-0.042441352696190135,-0.0997077969566219
Git2,0.7134698840815911,1.101470894272392,-0.48707556077582626,0.13943137316529058,-0.6265069339411169
Gm13830,0.6378964196535742,0.7600856756308338,-0.6486059138187408,-0.3957660489084334,-0.25283986491030735
Cox6a1,0.687088934031056,0.9458906495682948,-0.5414312471080467,-0.08025468557653342,-0.46117656153151326
Srrm4,0.9137092380985401,0.9373151431526748,-0.1301929531161935,-0.09339390396867837,-0.036799049147515125
Rfc5,1.3012921672200517,0.6830112253066343,0.3799449135370674,-0.5500188054479367,0.9299637189850041
Rasal1,0.8376506559622625,1.03545044711601,-0.2555794046533174,0.050258513084658424,-0.30583791773797586
Zcchc8,1.1276312514265483,1.3016543195721608,0.17329536675042478,0.3803463627473808,-0.20705099599695603
Dnah10,0.705246998534396,0.7106435580610716,-0.5037994740393044,-0.4928019752123493,-0.010997498826955054
Aacs,0.881546565714269,0.616263930056925,-0.18189131620894947,-0.698379742286211,0.5164884260772615
Tmem132d,0.8251939985721382,0.8158207088805881,-0.2771947659820377,-0.2936759657660851,0.01648119978404744
Tpst1,0.8030405298417228,0.8371238159565665,-0.3164552917947394,-0.2564870725230814,-0.05996821927165802
Cldn3,0.7886043278808594,1.1369197275028553,-0.3426264668723705,0.18513039598758715,-0.5277568628599577
Vps37d,1.031605455884706,0.6631202219653504,0.0448913082872587,-0.5926576439916899,0.6375489522789486
Mlxipl,1.0004980457735302,0.61993817873305,0.0007183492970372122,-0.6898037401655138,0.690522089462551
Fzd9,0.9158375032223175,0.7797687952339641,-0.12683645081384204,-0.358881672726812,0.23204522191296995
Mdh2,0.9159307434963159,0.9102143464720495,-0.12668957930729013,-0.13572176916029158,0.009032189853001443
Rasa4,0.8896586525575896,0.9198663539939292,-0.16867619108335,-0.12050382549606406,-0.04817236558728594
4933404O12Rik,0.8210893006186843,0.8304832730846731,-0.28438895868990477,-0.267976983991477,-0.016411974698427756
Vgf,0.9180968358247041,1.3131220830467243,-0.12328176565330527,0.3930010521168271,-0.5162828177701324
Actl6b,0.7743159334387644,0.9635995614749051,-0.3690057654599074,-0.05349435786776958,-0.3155114075921378
Ppp1r35,0.8888546715054579,0.8442569752026206,-0.16998053841681635,-0.24424590114183645,0.0742653627250201
Adap1,1.1096089229902848,0.8000293596861127,0.15005129434415468,-0.32187514951694757,0.4719264438611023
3110082I17Rik,0.8242120639076738,0.9887467877515123,-0.27891251453466237,-0.01632699233352967,-0.2625855222011327
Snx8,1.007274355296847,1.206986782814475,0.010456689419177712,0.27140987785563875,-0.26095318843646104
Gna12,1.0857546655523562,1.0029579549763257,0.11869815215149766,0.004261127965490391,0.11443702418600728
Papolb,0.8850759390386826,0.9481556942147771,-0.17612685192401822,-0.07680411505869374,-0.09932273686532449
Rbak,0.9968574507797763,1.0964319050884312,-0.0045408788863493844,0.13281621489174766,-0.13735709377809704
