gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Osbp2,chr11,3703731,3863903,-,3863903,3873903,3.904411677996318,4.830706268517177,1.2372430642345118,Mixed,Neu,Mecp2
Mrps24,chr11,5703983,5715680,-,5715680,5725680,4.63170939429601,4.10886631321907,0.8871166050009904,Mixed,Neu,Mecp2
Pold2,chr11,5872180,5878292,-,5878292,5888292,5.488784299437206,3.9834909544706343,0.7257510474366943,Mixed,Neu,Mecp2
Camk2b,chr11,5969644,6066362,-,6066362,6076362,5.2974687674840295,4.220745800137519,0.7967476516415806,Mixed,Neu,Mecp2
Grb10,chr11,11930508,12038683,-,12038683,12048683,4.194047132428487,4.777186248898506,1.1390397146377234,Mixed,Neu,Mecp2
Cobl,chr11,12236608,12464960,-,12464960,12474960,4.025934150536854,5.239528478264808,1.3014441573929176,Mixed,Neu,Mecp2
Npm1,chr11,33152287,33163206,-,33163206,33173206,4.179364972527822,4.623714025441806,1.1063197533201379,Mixed,Neu,Mecp2
Trim7,chr11,48826140,48852209,+,48816140,48826140,3.8693731336593626,4.183895352562269,1.0812850578216153,Mixed,Neu,Mecp2
Grm6,chr11,50850685,50866208,+,50840685,50850685,5.445715957164765,4.200303842087586,0.7713042463335555,Mixed,Neu,Mecp2
Kif3a,chr11,53567379,53601967,+,53557379,53567379,4.431869727770487,2.3162096465905506,0.5226258416570723,Mixed,Neu,Mecp2
Gm12216,chr11,53783418,53859256,-,53859256,53869256,2.4790877526919046,2.5790332256793977,1.0403154236387833,Mixed,Neu,Mecp2
Lyrm7,chr11,54826866,54860916,-,54860916,54870916,4.248443797779083,4.943121345082919,1.1635134134684766,Mixed,Neu,Mecp2
Gpx3,chr11,54902453,54910377,+,54892453,54902453,3.0851446714878086,3.9089106338938073,1.2670104809084166,Mixed,Neu,Mecp2
Pld6,chr11,59783897,59787645,-,59787645,59797645,6.010769553740819,4.445095981121063,0.7395219433016934,Mixed,Neu,Mecp2
Srebf1,chr11,60199089,60222581,-,60222581,60232581,5.678917983086904,4.146386609363556,0.7301367305730473,Mixed,Neu,Mecp2
Myh10,chr11,68691559,68816632,+,68681559,68691559,6.145266700649262,5.098998762440681,0.8297440958749537,Mixed,Neu,Mecp2
Chd3,chr11,69343273,69369406,-,69369406,69379406,3.9388767334620156,4.291163602836927,1.0894384092759548,Mixed,Neu,Mecp2
Zmynd15,chr11,70459433,70466202,+,70449433,70459433,5.2141544419924415,5.1758739567120875,0.992658352239807,Mixed,Neu,Mecp2
Fbxo39,chr11,72314444,72319416,+,72304444,72314444,6.045231168969472,4.612461082323392,0.7629916794579216,Mixed,Neu,Mecp2
Atp2a3,chr11,72961169,72993044,+,72951169,72961169,5.699563025633494,4.444562477564811,0.7798075848228396,Mixed,Neu,Mecp2
Rap1gap2,chr11,74383356,74610915,-,74610915,74620915,4.985468334674835,4.29344794178009,0.8611925005958581,Mixed,Neu,Mecp2
Gm12339,chr11,75794768,75825241,+,75784768,75794768,6.795614535490672,3.8827091447194415,0.5713551179869995,Mixed,Neu,Mecp2
Dbil5,chr11,76217608,76218666,+,76207608,76217608,4.838869324525198,4.402640677920977,0.9098490541182315,Mixed,Neu,Mecp2
Slc13a2os,chr11,78394485,78405657,+,78384485,78394485,5.854302715619405,4.360014833052953,0.7447539091923518,Mixed,Neu,Mecp2
Rab11fip4,chr11,79591212,79698023,+,79581212,79591212,6.5453968982696535,4.458766839782396,0.6812064889389854,Mixed,Neu,Mecp2
Ddx52,chr11,83942062,83963088,+,83932062,83942062,4.81283331305186,4.1422234964052835,0.8606621561507317,Mixed,Neu,Mecp2
Dusp14,chr11,84048041,84069261,-,84069261,84079261,3.93655297199885,4.663011508552233,1.1845417911865446,Mixed,Neu,Mecp2
Hlf,chr11,90336536,90390895,-,90390895,90400895,5.242993483543397,4.055615179240704,0.7735304634595461,Mixed,Neu,Mecp2
Sgca,chr11,94962791,94976327,-,94976327,94986327,5.079486269696553,5.237537206292152,1.0311155357459094,Mixed,Neu,Mecp2
Dlx3,chr11,95120119,95125296,+,95110119,95120119,4.170237676938375,3.5771710436264677,0.8577858915352485,Mixed,Neu,Mecp2
Cbx1,chr11,96789127,96808640,+,96779127,96789127,4.42172213602066,3.8837434955159824,0.8783327798637223,Mixed,Neu,Mecp2
D030028A08Rik,chr11,96916270,96965060,+,96906270,96916270,6.225117291768392,3.747305754502614,0.6019654857680767,Mixed,Neu,Mecp2
Epop,chr11,97627389,97629702,-,97629702,97639702,3.9630065916379293,3.3359441421826674,0.8417710304145384,Mixed,Neu,Mecp2
Fbxl20,chr11,98082556,98150403,-,98150403,98160403,6.161450218995412,4.771479079508781,0.7744084444273482,Mixed,Neu,Mecp2
Ppp1r1b,chr11,98348404,98357796,+,98338404,98348404,6.670624435615539,3.574898657814662,0.5359166435345545,Mixed,Neu,Mecp2
Pgap3,chr11,98388677,98400490,-,98400490,98410490,6.158420955181122,3.47372187825044,0.5640604797124129,Mixed,Neu,Mecp2
Nt5c3b,chr11,100422321,100441808,-,100441808,100451808,6.204522268899282,4.486714907908439,0.7231362405448193,Mixed,Neu,Mecp2
Rab5c,chr11,100715009,100738215,-,100738215,100748215,5.949382137139637,5.032715499798457,0.8459223804739667,Mixed,Neu,Mecp2
Stat5a,chr11,100859351,100885169,+,100849351,100859351,4.821197237968445,4.23216062245369,0.8778235806500705,Mixed,Neu,Mecp2
Hsd17b1,chr11,101078411,101080527,+,101068411,101078411,4.6982345930735265,4.465210394446054,0.9504017532519528,Mixed,Neu,Mecp2
Hrob,chr11,102248882,102265187,+,102238882,102248882,5.159012654368082,4.3618792569478355,0.8454872180347683,Mixed,Neu,Mecp2
Kansl1,chr11,104333229,104468861,-,104468861,104478861,4.807326607481639,4.22107431678772,0.878050247349216,Mixed,Neu,Mecp2
2610035D17Rik,chr11,113043895,113201838,-,113201838,113211838,4.289026531600952,3.66788706753254,0.8551793840649053,Mixed,Neu,Mecp2
Kif19a,chr11,114765388,114790739,+,114755388,114765388,4.23514874941508,4.304641904155413,1.0164086691760073,Mixed,Neu,Mecp2
Grin2c,chr11,115249169,115267243,-,115267243,115277243,7.004395406341552,3.694011387785276,0.527384759638332,Mixed,Neu,Mecp2
Jpt1,chr11,115497353,115514387,-,115514387,115524387,4.333903940677643,4.291259164810181,0.990160193568851,Mixed,Neu,Mecp2
Mif4gd,chr11,115607918,115612969,-,115612969,115622969,6.810902625211081,4.03366440718174,0.5922363934922252,Mixed,Neu,Mecp2
Llgl2,chr11,115824049,115855780,+,115814049,115824049,5.395370897960663,3.910792587296168,0.7248422140495226,Mixed,Neu,Mecp2
Galr2,chr11,116280939,116283938,+,116270939,116280939,5.603864767710367,5.505353040893873,0.9824207523022108,Mixed,Neu,Mecp2
St6galnac2,chr11,116677483,116681290,-,116681290,116691290,5.156481899738311,4.410603223880131,0.8553512471563155,Mixed,Neu,Mecp2
