gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Pitrm1,chr13,6548149,6580515,+,6538149,6548149,3.452732874552409,5.621297130695979,1.6280718303250405,Mixed,Neu,Mecp2
Larp4b,chr13,9093881,9174451,+,9083881,9093881,3.42746907081604,3.6311033959786094,1.0594124471892277,Mixed,Neu,Mecp2
Sfrp4,chr13,19623104,19632994,+,19613104,19623104,3.436930094782511,4.813323714319865,1.400471811058017,Mixed,Neu,Mecp2
H4c9,chr13,22040636,22041362,-,22041362,22051362,3.185441187063853,3.8046505113204323,1.1943873039537514,Mixed,Neu,Mecp2
H2ac11,chr13,22042460,22042944,-,22042944,22052944,3.957678900082906,3.901194004448255,0.9857277719944718,Mixed,Neu,Mecp2
Tubb2b,chr13,34126748,34130466,-,34130466,34140466,3.6231685676574705,4.114659562579791,1.1356522573389651,Mixed,Neu,Mecp2
Nrn1,chr13,36725361,36735131,-,36735131,36745131,5.011464532216389,4.652160777521133,0.9283036421019328,Mixed,Neu,Mecp2
Rreb1,chr13,37778400,37952005,+,37768400,37778400,4.360469812552134,3.557255811214447,0.815796454082645,Mixed,Neu,Mecp2
Sirt5,chr13,43365496,43395203,+,43355496,43365496,6.219183948421478,4.641628641676903,0.7463404652719778,Mixed,Neu,Mecp2
Auh,chr13,52835119,52929681,-,52929681,52939681,4.791779997698466,4.542643359382947,0.9480074964970885,Mixed,Neu,Mecp2
Unc5a,chr13,54949411,55006018,+,54939411,54949411,5.317357491811117,4.52587472328345,0.8511511084694657,Mixed,Neu,Mecp2
Uimc1,chr13,55027880,55100300,-,55100300,55110300,6.127149628003438,3.6379910124142967,0.5937493342397375,Mixed,Neu,Mecp2
Lman2,chr13,55343833,55362783,-,55362783,55372783,7.262536187012991,5.017716869028409,0.6909042158029022,Mixed,Neu,Mecp2
Ahrr,chr13,74211118,74292331,-,74292331,74302331,4.294912626616161,3.9747787900924685,0.9254620840154514,Mixed,Neu,Mecp2
Polk,chr13,96480690,96542579,-,96542579,96552579,3.496328782399496,5.083232929086686,1.4538772653978247,Mixed,Neu,Mecp2
Arhgef28,chr13,97899469,98206439,-,98206439,98216439,4.556324737548828,4.099988895225525,0.8998456280864653,Mixed,Neu,Mecp2
Mccc2,chr13,99948530,100015639,-,100015639,100025639,4.775362325445811,4.449863745625814,0.9318379302685458,Mixed,Neu,Mecp2
Ccdc125,chr13,100669717,100697240,+,100659717,100669717,4.829615918159485,4.2998501721302675,0.890308928286143,Mixed,Neu,Mecp2
Slc30a5,chr13,100802648,100833427,-,100833427,100843427,4.278689029439291,5.794393574929237,1.3542450818606404,Mixed,Neu,Mecp2
Ipo11,chr13,106794439,106936958,-,106936958,106946958,4.229816707452138,4.236166337982813,1.0015011597357133,Mixed,Neu,Mecp2
Gpbp1,chr13,111425680,111490111,-,111490111,111500111,3.9254005331993103,4.244016223867734,1.0811676892520172,Mixed,Neu,Mecp2
Map3k1,chr13,111746428,111808993,-,111808993,111818993,2.9181034499486294,3.800251234022777,1.3023017515330642,Mixed,Neu,Mecp2
Pitrm1,chr13,6548149,6580515,+,6538149,6548149,4.218300306558609,4.723983264648914,1.1198783683807598,Mixed,Neu,GFP
Larp4b,chr13,9093881,9174451,+,9083881,9093881,3.9165134170055387,4.09291471238931,1.045040390929809,Mixed,Neu,GFP
Sfrp4,chr13,19623104,19632994,+,19613104,19623104,3.111438545036316,4.555832395513852,1.4642205942912745,Mixed,Neu,GFP
H4c9,chr13,22040636,22041362,-,22041362,22051362,3.1314874153137207,4.2106624583721155,1.3446205907713284,Mixed,Neu,GFP
H2ac11,chr13,22042460,22042944,-,22042944,22052944,3.189451704978943,4.011041218280793,1.2575958469662027,Mixed,Neu,GFP
Tubb2b,chr13,34126748,34130466,-,34130466,34140466,3.1257618034839627,4.508087574807803,1.4422364397002692,Mixed,Neu,GFP
Nrn1,chr13,36725361,36735131,-,36735131,36745131,4.983885012626648,4.120796777335802,0.826824207800899,Mixed,Neu,GFP
Rreb1,chr13,37778400,37952005,+,37768400,37778400,4.1200055282115935,4.072091086387634,0.988370296715413,Mixed,Neu,GFP
Sirt5,chr13,43365496,43395203,+,43355496,43365496,5.726814866685867,4.267625484848022,0.7452005319176165,Mixed,Neu,GFP
Auh,chr13,52835119,52929681,-,52929681,52939681,5.228782185757161,4.4140961672544465,0.8441920145914928,Mixed,Neu,GFP
Unc5a,chr13,54949411,55006018,+,54939411,54949411,3.8278413928270343,3.7349443355957668,0.9757312156649576,Mixed,Neu,GFP
