gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
2810429I04Rik,1.0710108072384785,1.1219544961662988,0.0989730379506279,0.16601416481794337,-0.06704112686731548
Tubal3,0.8138105040038901,0.9998298007346734,-0.29723519322171693,-0.0002455665342643002,-0.29698962668745266
Pitrm1,1.041954888361937,1.419154460164833,0.05929281720819108,0.5050316202557816,-0.44573880304759056
Pfkp,1.1736111274522911,0.9588324042223424,0.23095445492773495,-0.06064942847341986,0.2916038834011548
Idi1,1.1530829693074234,1.2298345372852821,0.2054963248733078,0.29846422751939083,-0.09296790264608304
Zmynd11,0.9495235050866994,0.919752187902516,-0.074724380713442,-0.12068289180832378,0.04595851109488178
Chrm3,1.0668558581738072,0.929307995835857,0.09336526824730446,-0.10577127392688365,0.1991365421741881
Gng4,0.9171489512227207,1.0020037248227414,-0.12477203855938397,0.0028878715803358893,-0.12765991013971986
Yae1d1,0.8219192860825659,1.2824140254252514,-0.28293136921131096,0.35886210906798616,-0.6417934782792971
Epdr1,1.0964100187698311,1.1402378454386837,0.13278741638788358,0.18933479162185013,-0.05654737523396655
Trim27,0.7378678261751975,0.9528907698219757,-0.438565684562856,-0.0696172478747723,-0.3689484366880837
Nkapl,0.9826391478467138,1.1585464309389368,-0.02526637841265363,0.21231586409314568,-0.23758224250579932
H3c11,1.209929016040551,1.2999462958877515,0.2749224101360212,0.37845202305617964,-0.10352961292015844
H4c4,1.0172117806233487,1.1497604397135335,0.024620075505252324,0.20133329730868393,-0.1767132218034316
Carmil1,0.8499592414893147,0.8819876237267749,-0.2345344342383172,-0.18116968322393184,-0.05336475101438537
Mrs2,0.8773046579429415,1.0603911477807166,-0.18885016649558073,0.08459653164922439,-0.2734466981448051
Foxc1,0.7818891173977165,0.7817918000018245,-0.3549640667957242,-0.3551436422104583,0.0001795754147341233
1110046J04Rik,1.1044273466878192,1.02800152492531,0.1432985160035339,0.03984240461014788,0.10345611139338604
Cdyl,1.170635310016894,1.118267057107019,0.22729170062506968,0.16126476416950083,0.06602693645556884
Lyrm4,1.0466640191761831,1.2290016163966933,0.06579840916687155,0.29748681316050135,-0.2316884039936298
Rreb1,0.8916368803976198,1.0103972277190976,-0.16547180347324994,0.014922585844004708,-0.18039438931725466
Dsp,0.926888162140857,0.9572784737136765,-0.10953282039303683,-0.06298942701529392,-0.04654339337774291
Snrnp48,0.80066801346082,0.8157099313211941,-0.3207239229353795,-0.29387187779113344,-0.02685204514424605
Bmp6,0.9227940998244343,1.0353141458756463,-0.11591931516343412,0.050068591811627976,-0.1659879069750621
Slc35b3,1.0185887568112648,1.2589621186224487,0.02657169795955819,0.33223487392449236,-0.30566317596493414
Mylip,0.8560963134160696,0.9671169907138508,-0.22415498158892525,-0.04823767394052917,-0.17591730764839608
Gmpr,1.143116194435298,0.949113422471632,0.19297205675937676,-0.07534759008615047,0.2683196468455272
Kif13a,0.8666764740136708,0.784541034589146,-0.20643455177800554,-0.3500791870820943,0.14364463530408875
Dek,0.8901324418701734,1.0571658254549485,-0.16790808575910482,0.08020169346369867,-0.24810977922280347
Wnk2,0.8553916714462184,0.8371244838074319,-0.2253429344602718,-0.2564859215526648,0.03114298709239302
Spin1,0.8881197254420692,0.73844014410656,-0.1711739186965229,-0.4374471099844178,0.26627319128789495
Cks2,0.7489679993077855,1.245139771461573,-0.41702401602473577,0.31630769914171636,-0.7333317151664521
Diras2,0.8502713135295655,0.8327048480509188,-0.23400482984014082,-0.26412287145643365,0.030118041616292834
Ror2,0.8404669473326758,0.9995332732050058,-0.25073701053224473,-0.0006735016154420768,-0.2500635089168027
Sptlc1,0.9776564304474512,0.8313136031044711,-0.032600534795066555,-0.26653527577945957,0.233934740984393
Drd1,1.0967120968178625,0.8999472630985739,0.13318484660986243,-0.15208763288433347,0.2852724794941959
Hrh2,0.8955684477504032,0.8888099983596099,-0.1591243941598792,-0.170053048971908,0.010928654812028815
Thoc3,0.9616902289831644,0.8709784533669624,-0.05635583402988555,-0.19929106562134832,0.14293523159146276
Gprin1,0.8342430034606176,0.8230443481776717,-0.26146041286843685,-0.2809579252705658,0.019497512402128936
Tspan17,0.8155400652387115,0.7709317254789629,-0.2941723405727003,-0.37532499567363076,0.08115265510093045
Uimc1,0.8760181141531712,0.8975981178048241,-0.1909673929504579,-0.15585844415956612,-0.03510894879089177
Rab24,0.759816014260683,0.6903574301977372,-0.3962779756048841,-0.5345845891423865,0.1383066135375024
Pfn3,0.8384982882774398,0.8095417965274315,-0.25412025623330387,-0.3048225262975149,0.05070227006421102
Dbn1,0.8121187672891985,0.7859230828060595,-0.30023736692337627,-0.3475399700424426,0.04730260311906631
B230219D22Rik,0.9521410561170734,0.7517500561971301,-0.07075277567568403,-0.41167502423930746,0.3409222485636234
Txndc15,0.8844685549902452,0.8768167956873558,-0.17711724237982804,-0.18965266107024278,0.012535418690414746
Pitx1,0.763429305999467,0.8545133672875814,-0.38943352608528176,-0.22682503450301666,-0.1626084915822651
Macroh2a1,0.9535363264006583,0.8059230768036634,-0.0686401936647045,-0.31128595093552236,0.24264575727081786
Tgfbi,0.81925762718555,0.9814565336253326,-0.2876108957472831,-0.027003719311828028,-0.26060717643545506
Kif27,0.842341028215123,0.8389072994980712,-0.24752365719380023,-0.2534166953585008,0.005893038164700576
Agtpbp1,0.7845416526498894,0.960057905491447,-0.350078050528646,-0.05880667088069237,-0.29127137964795363
Fbp1,0.8736160857211063,0.9562913167256862,-0.19492867432509053,-0.06447791896850386,-0.13045075535658668
Aopep,0.9292053776254846,0.9049870761523103,-0.10593059135281517,-0.14403090523749004,0.03810031388467487
Mfsd14b,1.1040783158910112,1.4830671471391843,0.1428425108300841,0.5685839185286712,-0.4257414076985871
Zfp369,1.0351315251586866,1.2212780458294614,0.0498140900808262,0.28839169309600776,-0.23857760301518155
Zfp748,1.1398562140595059,0.8010227493039114,0.18885184864760285,-0.32008487866801044,0.5089367273156133
Med10,0.855226429634078,0.8768728712859278,-0.22562165657073396,-0.18956039846583123,-0.03606125810490274
Irx2,0.8993186906389234,0.971612118525108,-0.15309564218433164,-0.041547610649438196,-0.11154803153489344
Mrpl36,0.9795360729335908,0.9329470366258809,-0.02982947193597851,-0.10013291323803034,0.07030344130205182
Brd9,0.750577381079409,0.9452412898303225,-0.4139272801437599,-0.08124544469918035,-0.3326818354445795
Tppp,0.877600764120225,1.0530629955961832,-0.18836331300225084,0.07459174283635028,-0.2629550558386011
Cep72,0.7451897643784887,0.7880368123929313,-0.42432023674013897,-0.3436650694998271,-0.08065516724031185
Exoc3,0.910377293560279,0.8499993851300475,-0.1354635201915777,-0.23446629724896664,0.09900277705738894
Ahrr,0.9122420021388059,0.8664269763840963,-0.13251149750211935,-0.20684993263170431,0.07433843512958496
Pdcd6,1.014082254797847,1.28637602657605,0.020174677761428093,0.363312425231682,-0.3431377474702539
Ell2,0.9320809132736687,1.2778239836947511,-0.10147289525270414,0.3536891231867288,-0.45516201843943294
Ccnh,0.9945010725231606,1.1307949834683535,-0.007955167947990558,0.17733738808595106,-0.18529255603394162
Cox7c,1.192614055527878,1.358337591152888,0.2541272448269882,0.44184208087448235,-0.18771483604749417
Rasgrf2,1.1736028509799112,1.2036552260481093,0.23094428080149995,0.267422206963266,-0.03647792616176607
Thbs4,1.0866047150957059,0.7890559757053722,0.11982721241124823,-0.34180044609594357,0.4616276585071918
Mtx3,0.9879656522341427,1.7377885036854124,-0.01746720916328764,0.7972525106615421,-0.8147197198248297
Arsb,0.8937264739979419,0.9913409598241385,-0.162094734381105,-0.012546754482665758,-0.14954797989843924
Lhfpl2,0.8119958487045349,1.010196679089303,-0.30045574317726814,0.014636204187961193,-0.31509194736522933
Ap3b1,1.119510418677328,0.9613749641486528,0.16286795463461126,-0.0568288611732353,0.21969681580784656
Tbca,0.8502718338022708,0.9649109943527823,-0.23400394706941788,-0.05153222393462092,-0.18247172313479695
