gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Pitrm1,chr13,6548149,6580515,+,6538149,6548149,4.218300306558609,4.723983264648914,1.1198783683807598,Mixed,Neu,GFP
Larp4b,chr13,9093881,9174451,+,9083881,9093881,3.9165134170055387,4.09291471238931,1.045040390929809,Mixed,Neu,GFP
Sfrp4,chr13,19623104,19632994,+,19613104,19623104,3.111438545036316,4.555832395513852,1.4642205942912745,Mixed,Neu,GFP
H4c9,chr13,22040636,22041362,-,22041362,22051362,3.1314874153137207,4.2106624583721155,1.3446205907713284,Mixed,Neu,GFP
H2ac11,chr13,22042460,22042944,-,22042944,22052944,3.189451704978943,4.011041218280793,1.2575958469662027,Mixed,Neu,GFP
Tubb2b,chr13,34126748,34130466,-,34130466,34140466,3.1257618034839627,4.508087574807803,1.4422364397002692,Mixed,Neu,GFP
Nrn1,chr13,36725361,36735131,-,36735131,36745131,4.983885012626648,4.120796777335802,0.826824207800899,Mixed,Neu,GFP
Rreb1,chr13,37778400,37952005,+,37768400,37778400,4.1200055282115935,4.072091086387634,0.988370296715413,Mixed,Neu,GFP
Sirt5,chr13,43365496,43395203,+,43355496,43365496,5.726814866685867,4.267625484848022,0.7452005319176165,Mixed,Neu,GFP
Auh,chr13,52835119,52929681,-,52929681,52939681,5.228782185757161,4.4140961672544465,0.8441920145914928,Mixed,Neu,GFP
Unc5a,chr13,54949411,55006018,+,54939411,54949411,3.8278413928270343,3.7349443355957668,0.9757312156649576,Mixed,Neu,GFP
Uimc1,chr13,55027880,55100300,-,55100300,55110300,4.0450689219236375,4.720898146152496,1.1670748353794347,Mixed,Neu,GFP
Lman2,chr13,55343833,55362783,-,55362783,55372783,5.11858165204525,4.190597315319379,0.8187028360961922,Mixed,Neu,GFP
Ahrr,chr13,74211118,74292331,-,74292331,74302331,4.736309816861153,4.7625949718117715,1.005549711899556,Mixed,Neu,GFP
Polk,chr13,96480690,96542579,-,96542579,96552579,3.5534233895540237,4.332056461016338,1.2191219525799422,Mixed,Neu,GFP
Arhgef28,chr13,97899469,98206439,-,98206439,98216439,4.664965325713157,4.244811513106028,0.9099342045928502,Mixed,Neu,GFP
Mccc2,chr13,99948530,100015639,-,100015639,100025639,3.0151317839622496,5.6016693176547685,1.8578522330103575,Mixed,Neu,GFP
Ccdc125,chr13,100669717,100697240,+,100659717,100669717,5.4426244700431825,4.38052866991361,0.8048559466162938,Mixed,Neu,GFP
Slc30a5,chr13,100802648,100833427,-,100833427,100843427,3.6841735768079755,4.377280109532674,1.1881308028177155,Mixed,Neu,GFP
Ipo11,chr13,106794439,106936958,-,106936958,106946958,4.073882818055153,4.055544766759873,0.9954986306395444,Mixed,Neu,GFP
Gpbp1,chr13,111425680,111490111,-,111490111,111500111,3.6346918122768397,3.754062979141871,1.0328421701289316,Mixed,Neu,GFP
Map3k1,chr13,111746428,111808993,-,111808993,111818993,3.2532935477018357,3.774712914721171,1.1602743064448249,Mixed,Neu,GFP
