chrom,start,end,gfp_s2s,gfp_s3,gfp_diff,m2_s2s,m2_s3,m2_diff,condition_diff,abs_condition_diff,is_significant,change_type
chrY,0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,10000,20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,20000,30000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,30000,40000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,40000,50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,50000,60000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,60000,70000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,70000,80000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,80000,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,90000,100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,100000,110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,110000,120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,120000,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,130000,140000,0.14834907341003417,0.1080776600042979,-0.04027141340573627,0.0,0.04997993675867716,0.04997993675867716,0.09025135016441344,0.09025135016441344,True,S2S to S3
chrY,140000,150000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,150000,160000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,160000,170000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,170000,180000,0.11098536849021912,0.07792460028330485,-0.03306076820691427,0.20487499952316282,0.020918333371480306,-0.18395666615168252,-0.15089589794476826,0.15089589794476826,True,S3 to S2S
chrY,180000,190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,190000,200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,200000,210000,0.0560518741607666,0.01960714371999105,-0.03644473044077555,0.06829166634877523,0.04183666674296061,-0.02645499960581462,0.009989730834960929,0.009989730834960929,True,S2S to S3
chrY,210000,220000,0.0,0.0,0.0,0.0,0.03164829222361246,0.03164829222361246,0.03164829222361246,0.03164829222361246,True,S2S to S3
chrY,220000,230000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,230000,240000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,240000,250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chrY,250000,260000,0.0,0.01960714371999105,0.01960714371999105,0.0,0.0,0.0,-0.01960714371999105,0.01960714371999105,True,S3 to S2S
