gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type
Gm15772,chr5,3236431,3236868,+,3226431,3236431,2.1527321856260295,3.2556263640165333,1.1028941783905037,Mixed,Neu
Cdk6,chr5,3341485,3531008,+,3331485,3341485,1.7318249204158784,2.4264624003569284,0.69463747994105,Mixed,Neu
Fam133b,chr5,3543833,3570238,+,3533833,3543833,3.964703543663025,5.175852339704831,1.2111487960418064,Mixed,Neu
Rbm48,chr5,3583978,3596585,-,3596585,3606585,4.556204457044601,5.176022203524908,0.6198177464803063,Mixed,Neu
Gatad1,chr5,3632932,3657185,-,3657185,3667185,3.1812366409301758,4.647213216304778,1.4659765753746026,Mixed,Neu
Ankib1,chr5,3690000,3802925,-,3802925,3812925,3.0693514419794083,5.138667670011521,2.0693162280321125,Heterochromatin,Neu
Akap9,chr5,3928054,4081310,+,3918054,3928054,3.35959100151062,3.6319091998815534,0.2723181983709333,Mixed,Neu
Cyp51,chr5,4081145,4104746,-,4104746,4114746,2.1784815287351607,3.928582838431994,1.7501013096968334,Mixed,Neu
Fzd1,chr5,4753839,4758035,-,4758035,4768035,3.5092999829053877,4.1667491865158075,0.6574492036104198,Mixed,Neu
Cdk14,chr5,4803391,5420312,-,5420312,5430312,3.0373082903862,4.346352988243103,1.309044697856903,Mixed,Neu
Cldn12,chr5,5489537,5514958,-,5514958,5524958,1.4209405018091203,1.9054888621886568,0.4845483603795364,Mixed,Neu
Gtpbp10,chr5,5537454,5559538,-,5559538,5569538,1.8893710393905638,4.688656515725454,2.7992854763348904,Heterochromatin,Neu
Cfap69,chr5,5579278,5664239,-,5664239,5674239,2.324379922890663,4.355214514279366,2.030834591388703,Heterochromatin,Neu
Steap2,chr5,5664829,5694578,-,5694578,5704578,2.7080001777410505,4.217947087605794,1.5099469098647438,Mixed,Neu
Steap1,chr5,5736317,5749326,-,5749326,5759326,3.0999182981014255,3.489090805196762,0.3891725070953367,Mixed,Neu
Zfp804b,chr5,6769010,7344756,-,7344756,7354756,2.5658678612709043,4.033673897322019,1.4678060360511145,Mixed,Neu
Sri,chr5,8046078,8069379,+,8036078,8046078,2.1394907639980314,3.1723809558153153,1.032890191817284,Mixed,Neu
Adam22,chr5,8072352,8368160,-,8368160,8378160,2.9963926684856417,3.075333367824554,0.07894069933891235,Mixed,Neu
Dbf4,chr5,8396973,8422716,-,8422716,8432716,3.7617160088300707,3.782875120997429,0.02115911216735844,Mixed,Neu
Rundc3b,chr5,8490334,8622952,-,8622952,8632952,3.0469819183349607,3.653829051152865,0.6068471328179044,Mixed,Neu
Gm5106,chr5,8773577,8798523,-,8798523,8808523,2.6904226773738857,2.768291539041201,0.07786886166731533,Mixed,Neu
Abcb4,chr5,8893717,8959231,+,8883717,8893717,3.0567350871562957,3.9961785940170294,0.9394435068607336,Mixed,Neu
Crot,chr5,8966033,8997324,-,8997324,9007324,1.5968839032649993,3.7608052670478824,2.163921363782883,Heterochromatin,Neu
Tmem243,chr5,9100668,9160986,+,9090668,9100668,4.066682055687904,4.977766322938601,0.9110842672506969,Mixed,Neu
Dmtf1,chr5,9118801,9161776,-,9161776,9171776,2.911824687957764,3.958701885898908,1.0468771979411442,Mixed,Neu
Sema3d,chr5,12383385,12588948,+,12373385,12383385,1.9071901247501375,4.704827795306842,2.7976376705567043,Heterochromatin,Neu
Sema3e,chr5,14025276,14256689,+,14015276,14025276,2.8348179228067396,4.830775994944572,1.9959580721378325,Mixed,Neu
Pclo,chr5,14514918,14863459,+,14504918,14514918,4.44722800848484,4.5501202124277755,0.10289220394293519,Mixed,Neu
Cacna2d1,chr5,15934691,16374511,+,15924691,15934691,2.2777051501750947,5.108650967025756,2.8309458168506616,Heterochromatin,Neu
Sema3c,chr5,17574281,17730268,+,17564281,17574281,2.6982572696447376,4.971138913671176,2.2728816440264383,Heterochromatin,Neu
Gnai1,chr5,18265135,18360355,-,18360355,18370355,3.4688925083875657,5.356241476257641,1.8873489678700754,Mixed,Neu
4921504A21Rik,chr5,19202368,19226555,-,19226555,19236555,2.2270650726556775,3.981643784562747,1.7545787119070693,Mixed,Neu
Magi2,chr5,19227036,20704792,+,19217036,19227036,3.189343999743462,4.881705084188779,1.692361084445317,Mixed,Neu
Tmem60,chr5,20882191,20886870,+,20872191,20882191,4.741402973413468,4.918316018462181,0.17691304504871308,Mixed,Neu
Rsbn1l,chr5,20893028,20956398,-,20956398,20966398,6.432580823731423,4.64531026058197,-1.7872705631494537,Mixed,Neu
Ptpn12,chr5,20986645,21055911,-,21055911,21065911,3.1252559554576878,4.664706239998341,1.5394502845406532,Mixed,Neu
Gsap,chr5,21186255,21315132,+,21176255,21186255,4.496905570864677,5.033159300684928,0.5362537298202508,Mixed,Neu
Fam185a,chr5,21424958,21482124,+,21414958,21424958,4.936019610524178,4.681567025430997,-0.2544525850931807,Mixed,Neu
Napepld,chr5,21662901,21701396,-,21701396,21711396,3.321084748291969,4.814428773887952,1.4933440255959831,Mixed,Neu
Pmpcb,chr5,21737141,21757152,+,21727141,21737141,5.310622151088714,4.3645746819973,-0.9460474690914147,Mixed,Neu
Psmc2,chr5,21785283,21803787,+,21775283,21785283,5.436358893632889,3.935540431972344,-1.5008184616605447,Mixed,Neu
Reln,chr5,21884454,22344702,-,22344702,22354702,3.8722077130556105,5.074658981752395,1.2024512686967848,Mixed,Neu
Lhfpl3,chr5,22746059,23275597,+,22736059,22746059,3.2645731726884843,4.193801072748502,0.9292279000600177,Mixed,Neu
5031425E22Rik,chr5,23382308,23434269,-,23434269,23444269,3.428094917058945,3.9541135690450666,0.5260186519861216,Mixed,Neu
Srpk2,chr5,23503264,23684617,-,23684617,23694617,3.9673484976291657,4.77401039686203,0.8066618992328642,Mixed,Neu
AI506816,chr5,23698296,23712667,-,23712667,23722667,3.284996861338615,2.2831647748947144,-1.0018320864439008,Mixed,Neu
Pus7,chr5,23740648,23783711,-,23783711,23793711,4.0175372021198275,4.729014858476321,0.711477656356494,Mixed,Neu
Rint1,chr5,23787711,23820369,+,23777711,23787711,3.2664126475811006,3.975951250998179,0.7095386034170783,Mixed,Neu
Tomm7,chr5,23838944,23844161,-,23844161,23854161,1.812663236761093,1.793601444005966,-0.019061792755127094,Mixed,Neu
2700038G22Rik,chr5,23850597,23855038,+,23840597,23850597,2.9137192468523976,3.0039335598786674,0.09021431302626981,Mixed,Neu
Klhl7,chr5,24100605,24160792,+,24090605,24100605,3.791833037018776,3.51112529138724,-0.2807077456315361,Mixed,Neu
Nupl2,chr5,24164963,24184013,+,24154963,24164963,3.6784344074487687,4.957353589296341,1.2789191818475723,Mixed,Neu
Kcnh2,chr5,24319589,24351604,-,24351604,24361604,5.304090671825408,5.092873642166455,-0.21121702965895306,Mixed,Neu
Atg9b,chr5,24384181,24392143,-,24392143,24402143,5.338917961478233,4.890125104967753,-0.4487928565104804,Mixed,Neu
