gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type
Zfhx4,chr3,5218526,5415857,+,5208526,5218526,2.9140475506305696,3.941324683674176,1.0272771330436066,Mixed,Neu
Pex2,chr3,5560188,5576239,-,5576239,5586239,2.6876813360214236,3.174402977728844,0.48672164170742027,Mixed,Neu
Pkia,chr3,7366669,7445366,+,7356669,7366669,3.0861493070363997,4.2629461173931755,1.1767968103567759,Mixed,Neu
Zc2hc1a,chr3,7503483,7553836,+,7493483,7503483,3.3707527341842654,3.98754289162159,0.6167901574373245,Mixed,Neu
Il7,chr3,7569994,7613760,-,7613760,7623760,2.7200507439374926,4.632064888397853,1.9120141444603602,Mixed,Neu
Hey1,chr3,8663359,8667256,-,8667256,8677256,4.797930764222145,5.093470973189672,0.29554020896752675,Mixed,Neu
Mrps28,chr3,8802146,8923918,-,8923918,8933918,4.024908892703056,4.714310992415746,0.68940209971269,Mixed,Neu
Tpd52,chr3,8925593,9004723,-,9004723,9014723,3.93217414059639,4.3344574630657835,0.4022833224693936,Mixed,Neu
Zbtb10,chr3,9250602,9285333,+,9240602,9250602,3.673632230854034,3.724283685326576,0.050651454472542046,Mixed,Neu
Zfp704,chr3,9427020,9610085,-,9610085,9620085,4.9365550664067275,4.428278376062711,-0.5082766903440161,Mixed,Neu
Pag1,chr3,9687479,9833679,-,9833679,9843679,3.038530646109581,4.736082507570584,1.6975518614610032,Mixed,Neu
Fabp5,chr3,10012548,10016607,+,10002548,10012548,3.3887078011989598,4.648727877815564,1.2600200766166045,Mixed,Neu
Impa1,chr3,10311956,10331439,-,10331439,10341439,3.639989911818504,4.837572311004003,1.1975823991854986,Mixed,Neu
Chmp4c,chr3,10366907,10428856,+,10356907,10366907,4.190344407010079,4.848827999631564,0.6584835926214856,Mixed,Neu
Snx16,chr3,10417817,10440102,-,10440102,10450102,3.04917990128994,4.731276503276825,1.6820966019868848,Mixed,Neu
Ralyl,chr3,13471655,14182287,+,13461655,13471655,3.0524148225784304,5.662679988384247,2.6102651658058167,Heterochromatin,Neu
Lrrcc1,chr3,14533788,14572658,+,14523788,14533788,3.3480925313711167,5.7496369464079535,2.401544415036837,Heterochromatin,Neu
E2f5,chr3,14578641,14606309,+,14568641,14578641,2.7039355038404462,4.745886090326309,2.0419505864858625,Heterochromatin,Neu
Rbis,chr3,14606284,14611285,-,14611285,14621285,3.0002423642873763,5.0955973345836005,2.095354970296224,Heterochromatin,Neu
Car13,chr3,14641727,14663002,+,14631727,14641727,3.8447787820100783,3.593460032606125,-0.2513187494039535,Mixed,Neu
Car2,chr3,14886273,14900770,+,14876273,14886273,2.7983694328069686,4.8565498246431344,2.058180391836166,Heterochromatin,Neu
Ythdf3,chr3,16183212,16217037,+,16173212,16183212,2.7207676858901975,5.770467154971759,3.0496994690815615,Heterochromatin,Neu
Mir124-2hg,chr3,17789921,17808970,+,17779921,17789921,2.820645496606827,4.538063738059997,1.7174182414531702,Mixed,Neu
Bhlhe22,chr3,18054174,18057517,+,18044174,18054174,2.290678501749039,4.288501637045543,1.9978231352965037,Mixed,Neu
