gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
Prr18,0.4862836249527137,0.7297327992306983,-1.0401300836053615,-0.45455979499337246,-0.5855702886119891
Tcp1,0.7101175692909351,0.7794286335397066,-0.49387019338118754,-0.3595111627299832,-0.13435903065120436
Zscan10,0.8115032024243691,1.0957006697689944,-0.3013313068144976,0.13185372784119018,-0.4331850346556878
Mmp25,0.7164761903667307,0.9507108185243313,-0.48100933263384177,-0.07292151734013952,-0.40808781529370225
Flywch1,0.6048517177568496,0.6898456822739297,-0.7253465926277198,-0.5356544262106028,-0.18969216641711706
Pdpk1,0.6999607500028753,0.8378676678520954,-0.5146540690637726,-0.2552056910691963,-0.2594483779945763
Baiap3,0.5755428165791496,0.7928824708491816,-0.7970048355678007,-0.3348210641274515,-0.46218377144034917
Ciao3,0.6553912685524779,0.9201759969507256,-0.6095716421775015,-0.12001827106064168,-0.4895533711168598
Mcrip2,0.6411063653770869,0.8958748647628961,-0.641364361956398,-0.1586308632671172,-0.48273349868928084
Kifc5b,0.5750015372456811,1.0797040295246219,-0.7983622818325126,0.11063589233681696,-0.9089981741693295
Itpr3,0.48978379830781515,0.622892103575986,-1.0297830434998934,-0.6829458114403522,-0.3468372320595412
Fkbp5,0.9358446032941549,0.7259368833223591,-0.09565910425518655,-0.4620839765234235,0.36642487226823695
Brpf3,1.0789012980538373,1.208922118489599,0.10956288769752018,0.27372130588730587,-0.1641584181897857
Cdkn1a,0.7098840768731973,0.8146173588618355,-0.494344641220176,-0.2958055375101219,-0.19853910371005412
Pi16,0.7669638311494877,0.8578299048382177,-0.38276955086401515,-0.2212364841951102,-0.16153306666890496
Akap8l,0.7462264024826482,0.924830902953208,-0.4223146893602152,-0.11273848901194009,-0.30957620034827515
Kifc1,0.5849853334719517,1.0824563263041025,-0.7735276404349601,0.11430881793532127,-0.8878364583702814
Atf6b,1.2200670776576883,0.9040030658125392,0.2869604674142586,-0.14560042952007798,0.43256089693433664
Msh5,0.7539086064805675,0.7646764687106098,-0.4075384533151115,-0.38707861598962695,-0.020459837325484564
Rnf39,1.0095033939853935,1.5562827083896387,0.013645761068261809,0.6381041586172784,-0.6244583975490167
Tmem151b,0.647592954903219,0.8705611353276027,-0.6268408040916557,-0.1999824799093608,-0.42685832418229486
Slc29a1,0.6912365663010372,0.8559417314682224,-0.5327485570361459,-0.2244155068860617,-0.30833305015008416
Mrps18a,0.7641386339408329,0.7699406268247319,-0.3880936917641132,-0.37718089672674104,-0.010912795037372136
Abcc10,0.7217256207854327,0.9109573276142352,-0.47047762448843294,-0.13454462009298976,-0.33593300439544316
Ttbk1,0.6787621000313812,1.1716559251369472,-0.55902208337048,0.22854896226994598,-0.7875710456404259
Gnmt,0.6324401373863349,0.6648598622836706,-0.6609991646188177,-0.5888778103547393,-0.0721213542640784
Gm20517,0.8807362509456904,0.644305474888574,-0.18321804670819025,-0.6341832409924657,0.45096519428427545
Safb,0.9470387620447914,0.8098745132171659,-0.07850461886070596,-0.3042297093397427,0.22572509047903672
Nrtn,0.6983624573418922,0.7118892150793731,-0.5179520904195627,-0.4902753498913534,-0.027676740528209287
Rab31,0.7833170075684267,0.9629283763290247,-0.35233181203153574,-0.05449960207072738,-0.29783220996080834
Mtcl1,0.8888044984068109,1.14144798983846,-0.1700619763908088,0.19086512455465415,-0.360927100945463
Ehd3,0.7064850212914445,0.7393507171854157,-0.5012691216425594,-0.43566921371249545,-0.06559990793006398
Fam98a,0.9404664901946432,1.0584242632282503,-0.08855155495737194,0.08191803932734741,-0.17046959428471936
Mta3,0.8778193263821187,0.9264957146999755,-0.18800406145363882,-0.11014379148467737,-0.07786026996896145
Pigf,1.176210600517068,0.9031891804010064,0.23414639786081595,-0.14689989118932176,0.3810462890501377
Kcnk12,0.5906296842354164,0.8297909570781065,-0.7596742287252827,-0.2691801598393539,-0.4904940688859288
Nrxn1,1.2342513872694958,1.2311430024267165,0.30363626663517507,0.29999834663924535,0.003637919995929717
