gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Prr18,chr17,8337459,8344113,+,8327459,8337459,2.4277202801465987,1.7715871157805125,0.7297327992306983,Mixed,Neu,GFP
Tcp1,chr17,12915701,12925067,+,12905701,12915701,5.9485740400552745,4.636488935550054,0.7794286335397066,Mixed,Neu,GFP
Zscan10,chr17,23600856,23611019,+,23590856,23600856,4.343276345419884,4.758930800668398,1.0957006697689944,Mixed,Neu,GFP
Mmp25,chr17,23628311,23645277,-,23645277,23655277,5.257733361577987,4.998583987768492,0.9507108185243313,Mixed,Neu,GFP
Flywch1,chr17,23752793,23771602,-,23771602,23781602,5.031114452338219,3.470692581971487,0.6898456822739297,Mixed,Neu,GFP
Pdpk1,chr17,24073680,24150924,-,24150924,24160924,6.354541423201562,5.324264802527428,0.8378676678520954,Mixed,Neu,GFP
Baiap3,chr17,25242659,25256364,-,25256364,25266364,4.582945602536202,3.633737233106295,0.7928824708491816,Mixed,Neu,GFP
Ciao3,chr17,25773776,25783332,+,25763776,25773776,4.408668331623077,4.056750777276357,0.9201759969507256,Mixed,Neu,GFP
Mcrip2,chr17,25863698,25868764,-,25868764,25878764,4.8882401897192,4.379251518893242,0.8958748647628961,Mixed,Neu,GFP
Kifc5b,chr17,26917091,26932583,+,26907091,26917091,2.7606613704442977,2.980697205821673,1.0797040295246219,Mixed,Neu,GFP
Itpr3,chr17,27057304,27122223,+,27047304,27057304,6.745640997028351,4.201806510607401,0.622892103575986,Mixed,Neu,GFP
Fkbp5,chr17,28399094,28517527,-,28517527,28527527,6.666219981622697,4.839254957000414,0.7259368833223591,Mixed,Neu,GFP
Brpf3,chr17,28801090,28839949,+,28791090,28801090,3.794486010074616,4.587238065878551,1.208922118489599,Mixed,Neu,GFP
Cdkn1a,chr17,29090976,29100727,+,29080976,29090976,3.938619318366051,3.2084676666895553,0.8146173588618355,Mixed,Neu,GFP
Pi16,chr17,29317680,29330593,+,29307680,29317680,5.30461502802372,4.550457404692968,0.8578299048382177,Mixed,Neu,GFP
Akap8l,chr17,32321424,32350607,-,32350607,32360607,5.200281776118278,4.809381290618579,0.924830902953208,Mixed,Neu,GFP
Kifc1,chr17,33875659,33890661,-,33890661,33900661,2.19519033575058,2.3761976663748423,1.0824563263041025,Mixed,Neu,GFP
Atf6b,chr17,34647146,34655074,+,34637146,34647146,5.18000500216484,4.682740402881304,0.9040030658125392,Mixed,Neu,GFP
Msh5,chr17,35028605,35046745,-,35046745,35056745,4.850835395038128,3.709319680174192,0.7646764687106098,Mixed,Neu,GFP
Rnf39,chr17,36942918,36947986,+,36932918,36942918,3.0464494313716886,4.741136572027206,1.5562827083896387,Mixed,Neu,GFP
Tmem151b,chr17,45541952,45549677,-,45549677,45559677,5.211311146616936,4.5367649483442305,0.8705611353276027,Mixed,Neu,GFP
Slc29a1,chr17,45585200,45599606,-,45599606,45609606,4.9793973657608035,4.262074002917608,0.8559417314682224,Mixed,Neu,GFP
Mrps18a,chr17,46110986,46128910,+,46100986,46110986,5.43186819922924,4.182216006143888,0.7699406268247319,Mixed,Neu,GFP
Abcc10,chr17,46303221,46328352,-,46328352,46338352,4.519322395539284,4.1169098520676295,0.9109573276142352,Mixed,Neu,GFP
Ttbk1,chr17,46442448,46487675,-,46487675,46497675,4.1269727348089225,4.835392057617505,1.1716559251369472,Mixed,Neu,GFP
Gnmt,chr17,46725664,46729168,-,46729168,46739168,6.248192579507827,4.154172457933426,0.6648598622836706,Mixed,Neu,GFP
Gm20517,chr17,47611589,47683861,+,47601589,47611589,5.964994391489029,3.8432785441160195,0.644305474888574,Mixed,Neu,GFP
Safb,chr17,56584825,56606294,+,56574825,56584825,5.753888617932796,4.659927743554115,0.8098745132171659,Mixed,Neu,GFP
Nrtn,chr17,56751325,56757530,-,56757530,56767530,5.439491167426109,3.8723150976101555,0.7118892150793731,Mixed,Neu,GFP
Rab31,chr17,65651729,65772752,-,65772752,65782752,4.49288513636589,4.326326589393616,0.9629283763290247,Mixed,Neu,GFP
Mtcl1,chr17,66336982,66449750,-,66449750,66459750,3.878825174808502,4.427477198719978,1.14144798983846,Mixed,Neu,GFP
Ehd3,chr17,73804134,73832094,+,73794134,73804134,6.125652029705048,4.529005221390724,0.7393507171854157,Mixed,Neu,GFP
Fam98a,chr17,75537086,75551946,-,75551946,75561946,3.8292171469211578,4.052936337471009,1.0584242632282503,Mixed,Neu,GFP
Mta3,chr17,83706163,83821516,+,83696163,83706163,4.29922005673647,3.983208959118525,0.9264957146999755,Mixed,Neu,GFP
Pigf,chr17,86997256,87025406,-,87025406,87035406,4.269685096621513,3.8563333829879762,0.9031891804010064,Mixed,Neu,GFP
Kcnk12,chr17,87745801,87797994,-,87797994,87807994,3.6281663889169695,3.0106196602980297,0.8297909570781065,Mixed,Neu,GFP
Nrxn1,chr17,90033631,91093071,-,91093071,91103071,3.8043016881942746,4.683639402540526,1.2311430024267165,Mixed,Neu,GFP
