gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Ptprg,chr14,11553532,12242041,+,11543532,11553532,4.940215093457699,4.733500427513123,0.9581567478269667,Mixed,NSC,Mecp2
Cadps,chr14,12372563,12823079,-,12823079,12833079,3.082282255077362,3.559845404458046,1.1549381626533413,Mixed,NSC,Mecp2
Il3ra,chr14,14346275,14356011,+,14336275,14346275,2.685562176167965,2.1079548144936564,0.7849212478489335,Mixed,NSC,Mecp2
Slc4a7,chr14,14702279,14799940,+,14692279,14702279,4.817334981060028,5.122797377326489,1.0634090005090837,Mixed,NSC,Mecp2
Oxsm,chr14,16238652,16249808,-,16249808,16259808,3.390205803751945,4.654545475974083,1.3729389144525952,Mixed,NSC,Mecp2
Ube2e1,chr14,18282722,18331859,-,18331859,18341859,4.476757999432087,5.392264798755646,1.2045021865018608,Mixed,NSC,Mecp2
Nid2,chr14,19751265,19811787,+,19741265,19751265,6.658891120910644,5.464628627645969,0.8206514460772033,Mixed,NSC,Mecp2
Kcnk5,chr14,20140057,20181809,-,20181809,20191809,5.610774618804455,5.311091599664687,0.9465879420400557,Mixed,NSC,Mecp2
Usp54,chr14,20548912,20641063,-,20641063,20651063,5.539892304718494,5.270861562650204,0.9514375501777989,Mixed,NSC,Mecp2
Comtd1,chr14,21845855,21848977,-,21848977,21858977,7.5521761067390445,7.028388443553448,0.9306441407373691,Mixed,NSC,Mecp2
Lrmda,chr14,22019712,23056085,+,22009712,22019712,5.701186023700237,5.605511521596908,0.9832184914322031,Mixed,NSC,Mecp2
Dennd6a,chr14,26573856,26634322,+,26563856,26573856,4.960944241142273,4.988427514014244,1.0055399277911745,Mixed,NSC,Mecp2
Mir7672,chr14,26669547,26669608,-,26669608,26679608,5.352857760512829,5.216706109647751,0.9745646798483145,Mixed,NSC,Mecp2
Arhgef3,chr14,27114899,27403911,+,27104899,27114899,7.002130596590042,5.581463670308589,0.7971093359822078,Mixed,NSC,Mecp2
Ccdc66,chr14,27481090,27508460,-,27508460,27518460,6.616523935258389,5.598669936203957,0.8461648428972723,Mixed,NSC,Mecp2
Erc2,chr14,27622428,28478537,+,27612428,27622428,6.119215741312504,5.766044578185083,0.9422848975983856,Mixed,NSC,Mecp2
Chdh,chr14,30009023,30040527,+,29999023,30009023,6.011761665189266,5.080296354665757,0.8450595079447175,Mixed,NSC,Mecp2
Nt5dc2,chr14,31131053,31139124,+,31121053,31131053,6.234391973733902,5.561729915785789,0.8921046253135665,Mixed,NSC,Mecp2
Hacl1,chr14,31598730,31641286,-,31641286,31651286,5.815875557661057,5.664383881306648,0.9739520430152853,Mixed,NSC,Mecp2
Parg,chr14,32201949,32297550,+,32191949,32201949,5.418591950881481,5.011666689743995,0.9249020290093465,Mixed,NSC,Mecp2
Ogdhl,chr14,32322019,32348151,+,32312019,32322019,6.027120350503922,4.907087130627632,0.8141677692262035,Mixed,NSC,Mecp2
