gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Tasor,chr14,27428834,27483555,+,27418834,27428834,5.839596522204082,4.472625144084295,0.7659133858097714,Mixed,Neu,Mecp2
Ncoa4,chr14,32159865,32179855,+,32149865,32159865,6.81773258415858,5.277647242665291,0.7741059329502347,Mixed,Neu,Mecp2
Arhgap22,chr14,33214026,33369934,+,33204026,33214026,4.574845970630645,4.773766657384237,1.0434813954460134,Mixed,Neu,Mecp2
Gm15217,chr14,46379414,46383608,+,46369414,46379414,2.989077280044556,4.5875118508736294,1.5347585294968509,Mixed,Neu,Mecp2
Cdkn3,chr14,46760541,46771669,+,46750541,46760541,3.0793133198420204,2.9730553147713343,0.9654929544239631,Mixed,Neu,Mecp2
Lgals3,chr14,47367751,47386160,+,47357751,47367751,5.012667788346609,3.839071029305458,0.765873820369761,Mixed,Neu,Mecp2
Pnp,chr14,50931082,50965237,+,50921082,50931082,5.9380667613665254,4.335355409081777,0.7300954306017406,Mixed,Neu,Mecp2
Zfp219,chr14,52006077,52020733,-,52020733,52030733,4.303351776536306,4.24119885776043,0.9855570908437558,Mixed,Neu,Mecp2
Mettl3,chr14,52294841,52305128,-,52305128,52315128,5.082715428956349,4.136270700208346,0.8137915171571312,Mixed,Neu,Mecp2
Nrl,chr14,55518978,55524981,-,55524981,55534981,2.951199069341024,4.358793881996473,1.4769569180467896,Mixed,Neu,Mecp2
Sdr39u1,chr14,55897283,55900293,-,55900293,55910293,5.658908922195434,5.047268993997574,0.8919155730181697,Mixed,Neu,Mecp2
Cenpj,chr14,56526761,56575425,-,56575425,56585425,5.622046799023946,5.001924551208814,0.8896981348638379,Mixed,Neu,Mecp2
Gjb2,chr14,57098600,57104702,-,57104702,57114702,4.949275946966807,5.106474252144495,1.0317618792853989,Mixed,Neu,Mecp2
Gjb6,chr14,57123303,57133611,-,57133611,57143611,4.697314837376276,5.974907238372167,1.2719835576764322,Mixed,Neu,Mecp2
Fgf9,chr14,58070547,58112720,+,58060547,58070547,3.9065936511675514,5.462963290087383,1.3983955788323887,Mixed,Neu,Mecp2
Mtmr6,chr14,60265228,60302370,+,60255228,60265228,5.052621450551351,4.926246254825592,0.9749881923744813,Mixed,Neu,Mecp2
Fam124a,chr14,62555737,62608486,+,62545737,62555737,5.6458008556365975,4.453208810913563,0.7887647695663252,Mixed,Neu,Mecp2
Fzd3,chr14,65192449,65262463,-,65262463,65272463,4.493040932178498,4.132605182417234,0.919779108358467,Mixed,Neu,Mecp2
Esco2,chr14,65819038,65833994,-,65833994,65843994,3.986569001706441,4.380705226469041,1.0988660235390109,Mixed,Neu,Mecp2
Scara3,chr14,65919394,65953935,-,65953935,65963935,5.743874622344971,4.539802872339885,0.7903729051952187,Mixed,Neu,Mecp2
Nefl,chr14,68083863,68089095,+,68073863,68083863,2.8058215107282005,4.312190125505129,1.5368725733327127,Mixed,Neu,Mecp2
1700092C10Rik,chr14,69164797,69171857,-,69171857,69181857,5.04819802757899,4.410085696911812,0.8735960183849596,Mixed,Neu,Mecp2
Tnfrsf10b,chr14,69767472,69784411,+,69757472,69767472,4.651112720044454,4.96940414522489,1.0684333931123033,Mixed,Neu,Mecp2
Med4,chr14,73510025,73518849,+,73500025,73510025,4.218389039039612,4.338700862288475,1.0285207983747877,Mixed,Neu,Mecp2
Serp2,chr14,76532814,76556889,-,76556889,76566889,4.685133220386505,4.728023628290495,1.0091545759504468,Mixed,Neu,Mecp2
Tnfsf11,chr14,78277445,78308043,-,78308043,78318043,4.823679972044627,4.609486616627375,0.9555954464934245,Mixed,Neu,Mecp2
Dgkh,chr14,78558750,78732776,-,78732776,78742776,4.72241156797409,3.1890420965035755,0.6752994842996438,Mixed,Neu,Mecp2
Pcca,chr14,122534324,122891100,+,122524324,122534324,3.1253386483828223,3.6841144316037493,1.1787888757303342,Mixed,Neu,Mecp2
Tasor,chr14,27428834,27483555,+,27418834,27428834,4.163125777006149,4.599315804656347,1.1047746455462313,Mixed,Neu,GFP
Ncoa4,chr14,32159865,32179855,+,32149865,32159865,4.7339258344173425,4.648502653638522,0.9819551079237947,Mixed,Neu,GFP
Arhgap22,chr14,33214026,33369934,+,33204026,33214026,4.4970527075529105,3.890952166048686,0.8652227178733609,Mixed,Neu,GFP
Gm15217,chr14,46379414,46383608,+,46369414,46379414,3.352459550070763,4.651957788546881,1.3876253297220806,Mixed,Neu,GFP
Cdkn3,chr14,46760541,46771669,+,46750541,46760541,3.0474554117202763,3.510074903273582,1.1518051715454498,Mixed,Neu,GFP
Lgals3,chr14,47367751,47386160,+,47357751,47367751,3.04475695669651,3.811214229957263,1.2517301985549418,Mixed,Neu,GFP
Pnp,chr14,50931082,50965237,+,50921082,50931082,4.727134814977646,4.704212623079618,0.99515093332532,Mixed,Neu,GFP
Zfp219,chr14,52006077,52020733,-,52020733,52030733,3.3297388941287993,4.17838191754818,1.254867739003728,Mixed,Neu,GFP
Mettl3,chr14,52294841,52305128,-,52305128,52315128,4.048523009896279,4.816542145895958,1.189703537344933,Mixed,Neu,GFP
Nrl,chr14,55518978,55524981,-,55524981,55534981,5.166736071109772,4.312896607836088,0.8347429689610049,Mixed,Neu,GFP
Sdr39u1,chr14,55897283,55900293,-,55900293,55910293,4.8341201327085495,5.474105305147172,1.1323891742177372,Mixed,Neu,GFP
Cenpj,chr14,56526761,56575425,-,56575425,56585425,4.879804400086403,5.642668229182561,1.1563308211867367,Mixed,Neu,GFP
Gjb2,chr14,57098600,57104702,-,57104702,57114702,3.868489347076416,4.695247395801544,1.2137159946814755,Mixed,Neu,GFP
Gjb6,chr14,57123303,57133611,-,57133611,57143611,4.178889660263062,4.855017289348443,1.1617959994289055,Mixed,Neu,GFP
Fgf9,chr14,58070547,58112720,+,58060547,58070547,4.441943788051605,4.7433183048566185,1.0678474404866811,Mixed,Neu,GFP
Mtmr6,chr14,60265228,60302370,+,60255228,60265228,4.746596308422089,4.373348126920065,0.9213650883181799,Mixed,Neu,GFP
Fam124a,chr14,62555737,62608486,+,62545737,62555737,4.049503897547722,4.008129407525062,0.9897828249905586,Mixed,Neu,GFP
Fzd3,chr14,65192449,65262463,-,65262463,65272463,4.080933592677116,4.109048177572091,1.0068892532202494,Mixed,Neu,GFP
Esco2,chr14,65819038,65833994,-,65833994,65843994,3.6280428582191466,4.7937383396228155,1.3213014638906055,Mixed,Neu,GFP
Scara3,chr14,65919394,65953935,-,65953935,65963935,4.312203957438469,4.789788146575292,1.1107517626370615,Mixed,Neu,GFP
Nefl,chr14,68083863,68089095,+,68073863,68083863,3.6341626849174498,4.849463134535154,1.3344100292101562,Mixed,Neu,GFP
1700092C10Rik,chr14,69164797,69171857,-,69171857,69181857,5.103585343503952,4.359585307391485,0.8542201244739719,Mixed,Neu,GFP
Tnfrsf10b,chr14,69767472,69784411,+,69757472,69767472,4.239757669568062,4.153167477401097,0.9795766176004614,Mixed,Neu,GFP
Med4,chr14,73510025,73518849,+,73500025,73510025,3.808018172264099,4.546920149862766,1.1940384588972022,Mixed,Neu,GFP
Serp2,chr14,76532814,76556889,-,76556889,76566889,3.786841150462627,4.872889723936717,1.2867953870579996,Mixed,Neu,GFP
Tnfsf11,chr14,78277445,78308043,-,78308043,78318043,4.974784090995788,5.341710692532858,1.0737572917387903,Mixed,Neu,GFP
Dgkh,chr14,78558750,78732776,-,78732776,78742776,4.393508631467819,3.7376859581788384,0.8507291715346242,Mixed,Neu,GFP
Pcca,chr14,122534324,122891100,+,122524324,122534324,2.702403912210465,3.811171205790837,1.4102892571205028,Mixed,Neu,GFP
Ptprg,chr14,11553532,12242041,+,11543532,11553532,4.940215093457699,4.733500427513123,0.9581567478269667,Mixed,NSC,Mecp2
Cadps,chr14,12372563,12823079,-,12823079,12833079,3.082282255077362,3.559845404458046,1.1549381626533413,Mixed,NSC,Mecp2
Il3ra,chr14,14346275,14356011,+,14336275,14346275,2.685562176167965,2.1079548144936564,0.7849212478489335,Mixed,NSC,Mecp2
Slc4a7,chr14,14702279,14799940,+,14692279,14702279,4.817334981060028,5.122797377326489,1.0634090005090837,Mixed,NSC,Mecp2
Oxsm,chr14,16238652,16249808,-,16249808,16259808,3.390205803751945,4.654545475974083,1.3729389144525952,Mixed,NSC,Mecp2
Ube2e1,chr14,18282722,18331859,-,18331859,18341859,4.476757999432087,5.392264798755646,1.2045021865018608,Mixed,NSC,Mecp2
Nid2,chr14,19751265,19811787,+,19741265,19751265,6.658891120910644,5.464628627645969,0.8206514460772033,Mixed,NSC,Mecp2
Kcnk5,chr14,20140057,20181809,-,20181809,20191809,5.610774618804455,5.311091599664687,0.9465879420400557,Mixed,NSC,Mecp2
Usp54,chr14,20548912,20641063,-,20641063,20651063,5.539892304718494,5.270861562650204,0.9514375501777989,Mixed,NSC,Mecp2
Comtd1,chr14,21845855,21848977,-,21848977,21858977,7.5521761067390445,7.028388443553448,0.9306441407373691,Mixed,NSC,Mecp2
Lrmda,chr14,22019712,23056085,+,22009712,22019712,5.701186023700237,5.605511521596908,0.9832184914322031,Mixed,NSC,Mecp2
Dennd6a,chr14,26573856,26634322,+,26563856,26573856,4.960944241142273,4.988427514014244,1.0055399277911745,Mixed,NSC,Mecp2
Mir7672,chr14,26669547,26669608,-,26669608,26679608,5.352857760512829,5.216706109647751,0.9745646798483145,Mixed,NSC,Mecp2
Arhgef3,chr14,27114899,27403911,+,27104899,27114899,7.002130596590042,5.581463670308589,0.7971093359822078,Mixed,NSC,Mecp2
Ccdc66,chr14,27481090,27508460,-,27508460,27518460,6.616523935258389,5.598669936203957,0.8461648428972723,Mixed,NSC,Mecp2
Erc2,chr14,27622428,28478537,+,27612428,27622428,6.119215741312504,5.766044578185083,0.9422848975983856,Mixed,NSC,Mecp2
Chdh,chr14,30009023,30040527,+,29999023,30009023,6.011761665189266,5.080296354665757,0.8450595079447175,Mixed,NSC,Mecp2
Nt5dc2,chr14,31131053,31139124,+,31121053,31131053,6.234391973733902,5.561729915785789,0.8921046253135665,Mixed,NSC,Mecp2
Hacl1,chr14,31598730,31641286,-,31641286,31651286,5.815875557661057,5.664383881306648,0.9739520430152853,Mixed,NSC,Mecp2
Parg,chr14,32201949,32297550,+,32191949,32201949,5.418591950881481,5.011666689743995,0.9249020290093465,Mixed,NSC,Mecp2
Ogdhl,chr14,32322019,32348151,+,32312019,32322019,6.027120350503922,4.907087130627632,0.8141677692262035,Mixed,NSC,Mecp2
Grid1,chr14,34820108,35583379,+,34810108,34820108,7.08716966842413,5.557907670154572,0.7842210544100608,Mixed,NSC,Mecp2
Dydc1,chr14,41072911,41092197,+,41062911,41072911,4.65633024519682,4.916109432315826,1.0557905417870603,Mixed,NSC,Mecp2
Styx,chr14,45351093,45422820,+,45341093,45351093,3.9377477418661115,4.371606912379265,1.1101795236653598,Mixed,NSC,Mecp2
