gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Zfp597,chr16,3858321,3884561,-,3884561,3894561,5.629821226775646,5.389992077279091,0.95740021932563,Mixed,NSC,Mecp2
Crebbp,chr16,4081328,4213997,-,4213997,4223997,6.295255431395769,5.093944519879818,0.8091720146056728,Mixed,NSC,Mecp2
Hmox2,chr16,4726361,4766742,+,4716361,4726361,6.7426089677095415,6.288027997817994,0.9325808493316841,Mixed,NSC,Mecp2
Nagpa,chr16,5195289,5204012,-,5204012,5214012,6.172627395033836,6.222045081567765,1.0080059403186539,Mixed,NSC,Mecp2
Abat,chr16,8513429,8621568,+,8503429,8513429,6.736469369316102,5.6472782711315155,0.8383142506153541,Mixed,NSC,Mecp2
Pmm2,chr16,8637674,8662467,+,8627674,8637674,6.556386629903317,5.920428013210296,0.9030016604279485,Mixed,NSC,Mecp2
Usp7,chr16,8689595,8792308,-,8792308,8802308,6.549764354765415,5.6840599683427815,0.867826636267796,Mixed,NSC,Mecp2
Atf7ip2,chr16,10192712,10251478,+,10182712,10192712,5.443309724783897,5.064919389009477,0.9304852461267134,Mixed,NSC,Mecp2
Tekt5,chr16,10357948,10395490,-,10395490,10405490,3.8390261670351027,2.7764027345657345,0.7232049519240352,Mixed,NSC,Mecp2
Nubp1,chr16,10411948,10424428,+,10401948,10411948,2.4565177756547927,2.5052246949911114,1.019827627472932,Mixed,NSC,Mecp2
Dexi,chr16,10502531,10543054,-,10543054,10553054,6.504867001593112,5.665434408650398,0.8709531505045179,Mixed,NSC,Mecp2
Zc3h7a,chr16,11136592,11176393,-,11176393,11186393,6.117420729327201,5.800301634607315,0.9481613070685817,Mixed,NSC,Mecp2
Cpped1,chr16,11803721,11909445,-,11909445,11919445,4.9006186759173875,4.995086638951301,1.019276742240352,Mixed,NSC,Mecp2
Mir193b,chr16,13449523,13449601,+,13439523,13449523,6.679224874138832,6.298728682250976,0.9430328819499562,Mixed,NSC,Mecp2
A930007A09Rik,chr16,13754566,13758537,+,13744566,13754566,6.18895620867014,4.880308777880669,0.7885511891397485,Mixed,NSC,Mecp2
Rrn3,chr16,13780708,13814839,+,13770708,13780708,4.321572927570344,4.558511686177253,1.0548269721645354,Mixed,NSC,Mecp2
Marf1,chr16,14109173,14163351,-,14163351,14173351,6.045473180437088,5.370075703201294,0.8882804609205193,Mixed,NSC,Mecp2
Myh11,chr16,14194535,14291372,-,14291372,14301372,6.266612022447586,6.175403419542312,0.9854453087922858,Mixed,NSC,Mecp2
Spidr,chr16,15889224,16146851,-,16146851,16156851,3.7356062927842144,4.107043412261009,1.0994315488209427,Mixed,NSC,Mecp2
Pkp2,chr16,16213318,16272712,+,16203318,16213318,5.026275310790539,5.076840065279007,1.0100600845281822,Mixed,NSC,Mecp2
Spag6l,chr16,16753016,16829456,-,16829456,16839456,3.702870235443115,3.9854077086210253,1.0763022885526798,Mixed,NSC,Mecp2
Mapk1,chr16,16983382,17047453,+,16973382,16983382,4.783218828344345,4.564025641870499,0.9541745434737475,Mixed,NSC,Mecp2
Ypel1,chr16,17069696,17087045,+,17059696,17069696,6.1281698475599296,5.683126165394784,0.9273773910913468,Mixed,NSC,Mecp2
Ydjc,chr16,17144621,17160701,+,17134621,17144621,6.981542112720014,6.129035324325562,0.8778913348039213,Mixed,NSC,Mecp2
Lztr1,chr16,17508688,17526333,+,17498688,17508688,8.037480264484882,6.763845750136376,0.8415380850169798,Mixed,NSC,Mecp2
Smpd4,chr16,17619354,17644828,+,17609354,17619354,4.993723317062854,4.299152927484512,0.8609113189741424,Mixed,NSC,Mecp2
Slc25a1,chr16,17925223,17928219,-,17928219,17938219,6.226046665990353,5.75012004108429,0.9235587764695369,Mixed,NSC,Mecp2
Dgcr6,chr16,18052860,18071632,+,18042860,18052860,7.103558445334434,6.583862776994705,0.9268400939699368,Mixed,NSC,Mecp2
Rtn4r,chr16,18127642,18152408,+,18117642,18127642,7.788283531892299,6.246477101144791,0.8020351436315905,Mixed,NSC,Mecp2
Comt,chr16,18406886,18426852,-,18426852,18436852,7.108112225580215,6.022397763833999,0.8472569892975217,Mixed,NSC,Mecp2
Gnb1l,chr16,18498713,18566679,+,18488713,18498713,4.934553965353966,5.557273105912208,1.1261956288107133,Mixed,NSC,Mecp2
B3gnt5,chr16,19760208,19772753,+,19750208,19760208,3.982994205868244,4.761568220810889,1.1954745537403877,Mixed,NSC,Mecp2
Map6d1,chr16,20233303,20241358,-,20241358,20251358,6.818259223520757,5.4164560033130655,0.7944045284503221,Mixed,NSC,Mecp2
Eif2b5,chr16,20498817,20509323,+,20488817,20498817,5.603526145386696,4.995681476192475,0.8915246126415148,Mixed,NSC,Mecp2
Gm15760,chr16,20545212,20548456,-,20548456,20558456,6.880849247372151,5.264027164034843,0.7650257947513115,Mixed,NSC,Mecp2
Ece2,chr16,20629828,20646485,+,20619828,20629828,7.989319862532616,6.623275518574715,0.8290161906817354,Mixed,NSC,Mecp2
Chrd,chr16,20733127,20742384,+,20723127,20733127,6.980423018836974,6.332991963357925,0.9072504554907449,Mixed,NSC,Mecp2
2510009E07Rik,chr16,21649045,21694665,-,21694665,21704665,4.770689756035805,4.8650131003975865,1.0197714270231983,Mixed,NSC,Mecp2
Dgkg,chr16,22468461,22657221,-,22657221,22667221,7.623608904266357,6.2773012383079525,0.8234028420312881,Mixed,NSC,Mecp2
BC106179,chr16,23220656,23225484,-,23225484,23235484,5.727935945379734,5.233186535758972,0.9136251846496579,Mixed,NSC,Mecp2
Plaat1,chr16,29209695,29230531,+,29199695,29209695,4.822265384078026,4.719063849210739,0.9785989516031129,Mixed,NSC,Mecp2
Lrrc15,chr16,30269302,30283256,-,30283256,30293256,6.418923548781872,5.331390700588226,0.8305739521699043,Mixed,NSC,Mecp2
Pak2,chr16,32016290,32079342,-,32079342,32089342,5.385243754565716,5.513132439098358,1.0237479843738209,Mixed,NSC,Mecp2
