gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Srl,chr16,4480216,4541816,-,4541816,4551816,5.213939150309562,4.212298538271586,0.8078917718135421,Mixed,Neu,GFP
Alg1,chr16,5233621,5244912,+,5223621,5233621,2.283059834599495,2.4703529667854305,1.0820360155908009,Mixed,Neu,GFP
Rbfox1,chr16,5885355,7411526,+,5875355,5885355,3.787240193128586,3.3725262585481004,0.8904970602781082,Mixed,Neu,GFP
Tmem114,chr16,8409275,8425136,-,8425136,8435136,3.36775211057663,3.8426073504527403,1.141000650963828,Mixed,Neu,GFP
Grin2a,chr16,9567898,9995560,-,9995560,10005560,4.3116446933746335,5.539996777455012,1.2848917690198107,Mixed,Neu,GFP
Tekt5,chr16,10357948,10395490,-,10395490,10405490,1.6883499599695206,2.552704304814339,1.5119521220946528,Mixed,Neu,GFP
Txndc11,chr16,11074911,11134650,-,11134650,11144650,61.11419507217408,11.861576767325401,0.19408873426733717,Mixed,Neu,GFP
Shisa9,chr16,11984113,12270902,+,11974113,11984113,4.337240163993836,4.440686395398775,1.0238507040176636,Mixed,Neu,GFP
Parn,chr16,13537960,13668170,-,13668170,13678170,4.851269501328469,4.603265150030454,0.9488784634145555,Mixed,Neu,GFP
Mpv17l,chr16,13903161,13949619,+,13893161,13903161,4.835608485746383,5.25812719570001,1.0873765341423025,Mixed,Neu,GFP
Spag6l,chr16,16753016,16829456,-,16829456,16839456,8.438769507956506,3.51503284060955,0.416533813051227,Mixed,Neu,GFP
Slc7a4,chr16,17572018,17583214,-,17583214,17593214,8.333508754897117,4.122809573785465,0.49472673456576494,Mixed,Neu,GFP
Tbx1,chr16,18580979,18590671,-,18590671,18600671,4.522638739514351,3.7708304568608604,0.8337677789550308,Mixed,Neu,GFP
Eef1akmt4,chr16,20611593,20619011,+,20601593,20611593,4.584373420119285,4.341868742624919,0.9471018926097742,Mixed,Neu,GFP
Ephb3,chr16,21204755,21223305,+,21194755,21204755,5.300373687386513,5.538725327809652,1.0449688370067856,Mixed,Neu,GFP
Dlg1,chr16,31663443,31875129,+,31653443,31663443,3.54176476944685,4.412509667086601,1.2458505728983642,Mixed,Neu,GFP
Lsamp,chr16,39984361,42181679,+,39974361,39984361,2.300497000217438,4.544499473404884,1.9754424687253875,Mixed,Neu,GFP
Sidt1,chr16,44240180,44333196,-,44333196,44343196,2.710916942000389,4.367642385355632,1.6111310227500897,Mixed,Neu,GFP
Boc,chr16,44485049,44558897,-,44558897,44568897,3.230529686498642,3.968047144714992,1.228296140196036,Mixed,Neu,GFP
Mir3081,chr16,44558046,44558129,-,44558129,44568129,3.449662540483475,4.013250833678246,1.1633749059743632,Mixed,Neu,GFP
Eva1c,chr16,90826719,90905109,+,90816719,90826719,4.97157911157608,5.625456036019326,1.1315229849044794,Mixed,Neu,GFP
Paxbp1,chr16,91014037,91044543,-,91044543,91054543,4.62990449655056,4.696935614633561,1.0144778619370964,Mixed,Neu,GFP
Olig1,chr16,91269772,91271933,+,91259772,91269772,3.9366967104673387,4.604669143780073,1.1696784086863112,Mixed,Neu,GFP
Son,chr16,91647506,91679221,+,91637506,91647506,3.0416160186052323,3.7416376685857773,1.2301479363925587,Mixed,Neu,GFP
Hlcs,chr16,94128882,94313571,-,94313571,94323571,4.638416225874424,4.359880014618238,0.939950147271728,Mixed,Neu,GFP
