gene,chrom,start,end,s2s_signal,s3_signal,ratio,state
Nmt2,chr2,3279212,3289212,64.29093016828298,64.29093016828298,1.0,intermediate
Rpp38,chr2,3327643,3337643,67.8553387610972,67.8553387610972,1.0,intermediate
Sec61a2,chr2,5890432,5900432,18.418130215394495,18.418130215394495,1.0,intermediate
Upf2,chr2,5946469,5956469,44.19154966433049,44.19154966433049,1.0,intermediate
Rbm17,chr2,11599153,11609153,11.212744884792963,11.212744884792963,1.0,intermediate
Vim,chr2,13568927,13578927,54.75515804813703,54.75515804813703,1.0,intermediate
Plxdc2,chr2,16351304,16361304,12.821509316376845,12.821509316376845,1.0,intermediate
A930004D18Rik,chr2,18032737,18042737,20.937838715822497,20.937838715822497,1.0,intermediate
Mllt10,chr2,18050237,18060237,38.546238783826425,38.546238783826425,1.0,intermediate
Mir7655,chr2,18052846,18062846,36.34767018689315,36.34767018689315,1.0,intermediate
Commd3,chr2,18667384,18677384,23.09187362457315,23.09187362457315,1.0,intermediate
Mastl,chr2,23151024,23161024,29.99718378307223,29.99718378307223,1.0,intermediate
Cacna1b,chr2,24758152,24768152,12.9492518198212,12.9492518198212,1.0,intermediate
Mrpl41,chr2,24970098,24980098,28.05044486803214,28.05044486803214,1.0,intermediate
Tor4a,chr2,25191886,25201886,15.181482780184348,15.181482780184348,1.0,intermediate
Tubb4b,chr2,25219702,25229702,118.2358036584477,118.2358036584477,1.0,intermediate
Man1b1,chr2,25327338,25337338,19.559957999434072,19.559957999434072,1.0,intermediate
Fbxw5,chr2,25495750,25505750,19.326831546068192,19.326831546068192,1.0,intermediate
Tmem250-ps,chr2,26135521,26145521,19.88443624885877,19.88443624885877,1.0,intermediate
0610009E02Rik,chr2,26440696,26450696,68.41873714005548,68.41873714005548,1.0,intermediate
Rexo4,chr2,26959386,26969386,20.883456751525404,20.883456751525404,1.0,intermediate
Barhl1,chr2,28911668,28921668,9.195192776679994,9.195192776679994,1.0,intermediate
Zer1,chr2,30119585,30129585,20.402057751377424,20.402057751377424,1.0,intermediate
Lrrc8a,chr2,30232715,30242715,26.593798828591904,26.593798828591904,1.0,intermediate
Miga2,chr2,30359233,30369233,51.64314142896731,51.64314142896731,1.0,intermediate
Dolpp1,chr2,30387254,30397254,37.6746847914358,37.6746847914358,1.0,intermediate
Ptpa,chr2,30411039,30421039,23.82624305920203,23.82624305920203,1.0,intermediate
Ier5l,chr2,30469219,30479219,21.19440018830796,21.19440018830796,1.0,intermediate
BC005624,chr2,30977201,30987201,50.35712489197652,50.35712489197652,1.0,intermediate
Swi5,chr2,32283075,32293075,24.2009715697219,24.2009715697219,1.0,intermediate
Slc25a25,chr2,32446445,32456445,81.59825072466334,81.59825072466334,1.0,intermediate
Mir2861,chr2,32707888,32717888,23.121564022825165,23.121564022825165,1.0,intermediate
Tor2a,chr2,32752234,32762234,18.26660809600353,18.26660809600353,1.0,intermediate
Garnl3,chr2,33126654,33136654,39.60327622352441,39.60327622352441,1.0,intermediate
C130021I20Rik,chr2,33636193,33646193,13.753460881020628,13.753460881020628,1.0,intermediate
Hspa5,chr2,34766970,34776970,47.12984002408385,47.12984002408385,1.0,intermediate
Rab14,chr2,35196120,35206120,26.10301025241613,26.10301025241613,1.0,intermediate
Gsn,chr2,35251380,35261380,11.37630590279897,11.37630590279897,1.0,intermediate
Stom,chr2,35331976,35341976,23.590797696560625,23.590797696560625,1.0,intermediate
Crb2,chr2,37771249,37781249,37.00593497292996,37.00593497292996,1.0,intermediate
Nek6,chr2,38506643,38516643,36.65118194027742,36.65118194027742,1.0,intermediate
Nr6a1,chr2,38922688,38932688,36.935287166235845,36.935287166235845,1.0,intermediate
Ppp6c,chr2,39221451,39231451,12.596242184244595,12.596242184244595,1.0,intermediate
Rnd3,chr2,51144111,51154111,26.225222164537513,26.225222164537513,1.0,intermediate
Prpf40a,chr2,53186702,53196702,34.311591039949654,34.311591039949654,1.0,intermediate
Galnt13,chr2,54431317,54441317,5.984872306883333,5.984872306883333,1.0,intermediate
Ttc21b,chr2,66251617,66261617,31.005469639496013,31.005469639496013,1.0,intermediate
Bbs5,chr2,69642171,69652171,14.474249168090024,14.474249168090024,1.0,intermediate
Erich2,chr2,70503819,70513819,11.689721252159279,11.689721252159279,1.0,intermediate
Gpr155,chr2,73381572,73391572,48.899631860081364,48.899631860081364,1.0,intermediate
Atf2,chr2,73887639,73897639,47.0931758319517,47.0931758319517,1.0,intermediate
Haglr,chr2,74757896,74767896,3.809211966180801,3.809211966180801,1.0,intermediate
Hnrnpa3,chr2,75654261,75664261,26.15451280196905,26.15451280196905,1.0,intermediate
Nfe2l2,chr2,75699641,75709641,25.916282571202515,25.916282571202515,1.0,intermediate
Rtn4rl2,chr2,84881710,84891710,14.255042204340299,14.255042204340299,1.0,intermediate
Fnbp4,chr2,90740370,90750370,38.61908784530561,38.61908784530561,1.0,intermediate
Slc39a13,chr2,91065417,91075417,26.41393470524549,26.41393470524549,1.0,intermediate
Mybpc3,chr2,91113144,91123144,11.710917097973821,11.710917097973821,1.0,intermediate
Ddb2,chr2,91231982,91241982,23.681045045236747,23.681045045236747,1.0,intermediate
Arfgap2,chr2,91259974,91269974,34.47502579198281,34.47502579198281,1.0,intermediate
Ckap5,chr2,91521762,91531762,6.443130719131232,6.443130719131232,1.0,intermediate
Mir7000,chr2,92382446,92392446,28.64658260468046,28.64658260468046,1.0,intermediate
Cry2,chr2,92429043,92439043,32.1251087440451,32.1251087440451,1.0,intermediate
Tspan18,chr2,93329505,93339505,14.923091045086581,14.923091045086581,1.0,intermediate
Alx4,chr2,93637384,93647384,10.547728152805568,10.547728152805568,1.0,intermediate
Mir129b,chr2,94236378,94246378,19.791022495551903,19.791022495551903,1.0,intermediate
A930018P22Rik,chr2,104117769,104127769,13.042721536477407,13.042721536477407,1.0,intermediate
Hipk3,chr2,104489446,104499446,11.494807547245422,11.494807547245422,1.0,intermediate
Cstf3,chr2,104585523,104595523,26.383550912886857,26.383550912886857,1.0,intermediate
Dnajc24,chr2,105998549,106008549,10.802009145984053,10.802009145984053,1.0,intermediate
Arl14ep,chr2,106969424,106979424,17.338936015363537,17.338936015363537,1.0,intermediate
Kif18a,chr2,109275738,109285738,17.967105957559745,17.967105957559745,1.0,intermediate
Bdnf,chr2,109669700,109679700,17.62625159307321,17.62625159307321,1.0,intermediate
Fsip1,chr2,118251966,118261966,16.607842252155148,16.607842252155148,1.0,intermediate
Gpr176,chr2,118368419,118378419,10.392096531029543,10.392096531029543,1.0,intermediate
Knl1,chr2,119042119,119052119,26.33338665808836,26.33338665808836,1.0,intermediate
Vps18,chr2,119283740,119293740,16.182068305204314,16.182068305204314,1.0,intermediate
Ino80,chr2,119472687,119482687,25.98730675200224,25.98730675200224,1.0,intermediate
Mga,chr2,119892228,119902228,19.520730109415453,19.520730109415453,1.0,intermediate
AV039307,chr2,120845705,120855705,25.487211110919716,25.487211110919716,1.0,intermediate
Serf2,chr2,121444195,121454195,27.193604388664166,27.193604388664166,1.0,intermediate
Snrnp200,chr2,127203386,127213386,14.565397450598079,14.565397450598079,1.0,intermediate
Tmem87b,chr2,128813118,128823118,42.60854810808897,42.60854810808897,1.0,intermediate
Zc3h6,chr2,128962402,128972402,24.35231322347919,24.35231322347919,1.0,intermediate
Sirpa,chr2,129587835,129597835,18.728383379856748,18.728383379856748,1.0,intermediate
Ap5s1,chr2,131202078,131212078,28.13377850773732,28.13377850773732,1.0,intermediate
Pcna,chr2,132248314,132258314,18.79179496187965,18.79179496187965,1.0,intermediate
Crls1,chr2,132841666,132851666,13.615206066073974,13.615206066073974,1.0,intermediate
Tmx4,chr2,134639145,134649145,19.136219471593698,19.136219471593698,1.0,intermediate
Plcb4,chr2,135654011,135664011,11.838529843258856,11.838529843258856,1.0,intermediate
Mkks,chr2,136886389,136896389,91.75647945588429,91.75647945588429,1.0,intermediate
Dstn,chr2,143910320,143920320,19.63832890413205,19.63832890413205,1.0,intermediate
Rrbp1,chr2,144006263,144016263,34.52654321324328,34.52654321324328,1.0,intermediate
Ralgapa2,chr2,146507344,146517344,34.739113659258685,34.739113659258685,1.0,intermediate
Foxa2,chr2,148041969,148051969,8.59892323872447,8.59892323872447,1.0,intermediate
Thbd,chr2,148403188,148413188,8.266497214776278,8.266497214776278,1.0,intermediate
Gzf1,chr2,148676023,148686023,29.618129045240085,29.618129045240085,1.0,intermediate
Entpd6,chr2,150744042,150754042,20.62362116093437,20.62362116093437,1.0,intermediate
Abhd12,chr2,150899741,150909741,18.695732033061983,18.695732033061983,1.0,intermediate
Rbck1,chr2,152327653,152337653,17.55948654248317,17.55948654248317,1.0,intermediate
Sox12,chr2,152393063,152403063,26.829675999144715,26.829675999144715,1.0,intermediate
Mcts2,chr2,152682035,152692035,22.295430331677196,22.295430331677196,1.0,intermediate
Cdk5rap1,chr2,154368010,154378010,13.062833341668048,13.062833341668048,1.0,intermediate
Snta1,chr2,154403099,154413099,19.731120430958267,19.731120430958267,1.0,intermediate
Eif2s2,chr2,154887935,154897935,18.61812546852728,18.61812546852728,1.0,intermediate
6430550D23Rik,chr2,156002977,156012977,18.011045057655377,18.011045057655377,1.0,intermediate
Rbm39,chr2,156175238,156185238,51.439825126415485,51.439825126415485,1.0,intermediate
Rab5if,chr2,156858128,156868128,19.158694720611972,19.158694720611972,1.0,intermediate
Vstm2l,chr2,157909653,157919653,11.066798204410077,11.066798204410077,1.0,intermediate
Dhx35,chr2,158789807,158799807,32.87739476486445,32.87739476486445,1.0,intermediate
