gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
Nmt2,chr2,3279212,3289212,104.26616586907706,34.557537253268556,3.0171758220188347,Neurons,intermediate,1.0
Rpp38,chr2,3327643,3337643,111.66798069754441,34.34078355196317,3.2517598361893127,Neurons,intermediate,1.0
Cdnf,chr2,3508030,3518030,67.50582311256727,34.02594653276602,1.983951366277528,Neither,,
Mcm10,chr2,5007791,5017791,16.07418910651207,10.79079019134442,1.489621132603023,Neither,,
Camk1d,chr2,5709515,5719515,23.369794548749923,14.469112198948858,1.61515055156236,Neither,,
Nudt5,chr2,5840019,5850019,32.82790781420072,17.384020286162695,1.8883956227507988,Neither,,
Sec61a2,chr2,5890432,5900432,27.018368603054682,12.68915165411631,2.1292494044934855,Neurons,intermediate,1.0
Upf2,chr2,5946469,5956469,59.02404622654915,24.030582692623142,2.4562053688639116,Neurons,intermediate,1.0
Gata3,chr2,9885034,9895034,8.089087767235439,15.197301656325658,0.5322713169853066,Neither,,
Sfmbt2,chr2,10365510,10375510,11.5914550391833,6.629004631201426,1.748596612019939,Neither,,
Pfkfb3,chr2,11549077,11559077,17.12425599652926,9.567857096219063,1.7897692058231374,Neither,,
Rbm17,chr2,11599153,11609153,20.736955048672357,8.403500113169352,2.4676569012208276,Neurons,intermediate,1.0
Fbh1,chr2,11772582,11782582,62.31867493646939,32.00728004465898,1.9470156429886472,Neither,,
Ankrd16,chr2,11772876,11782876,61.55231328341166,32.05627946269512,1.920132788804826,Neither,,
Rsu1,chr2,13266415,13276415,53.02432757214705,30.06475845925013,1.7636704995989374,Neither,,
Vim,chr2,13568927,13578927,93.47342399745781,30.08583873214722,3.106891080207111,Neurons,intermediate,1.0
Stam,chr2,14069098,14079098,29.536299134016037,17.841125544659295,1.6555177003873316,Neither,,
Plxdc2,chr2,16351304,16361304,24.937946666717533,11.681734562953315,2.134781143358975,Neurons,intermediate,1.0
A930004D18Rik,chr2,18032737,18042737,34.78702924091021,10.920622134093444,3.185443907294206,Neurons,intermediate,1.0
Mllt10,chr2,18050237,18060237,53.7047530485789,22.61227882218361,2.3750261294271784,Neurons,intermediate,1.0
Mir7655,chr2,18052846,18062846,50.50486106219292,18.301795839897792,2.7595576687667265,Neurons,intermediate,1.0
Commd3,chr2,18667384,18677384,27.77505465488434,13.789247779822352,2.014254519055583,Neurons,intermediate,1.0
Spag6,chr2,18689032,18699032,21.082507877254486,21.684515175890922,0.972237917529936,Neither,,
Otud1,chr2,19652752,19662752,32.56174351255099,17.449246690678596,1.866083051593597,Neither,,
Etl4,chr2,19904780,19914780,10.031609916210174,6.51877434806029,1.5388797618366945,Neither,,
Thnsl1,chr2,21200724,21210724,30.455835355615616,17.744583060503007,1.7163455039643112,Neither,,
Pdss1,chr2,22890522,22900522,14.03162597834269,12.083502059555054,1.1612217972228633,Neither,,
Mastl,chr2,23151024,23161024,44.611366037654875,19.91554217716058,2.240027694993702,Neurons,intermediate,1.0
Pax8,chr2,24470599,24480599,25.0802893879652,22.180259034514425,1.1307482635319124,Neither,,
Cacna1b,chr2,24758152,24768152,21.700309823115663,7.770876781654358,2.792517554048237,Neurons,intermediate,1.0
Arrdc1,chr2,24930252,24940252,12.730104781834285,7.885331693728765,1.6144032079156019,Neither,,
Mrpl41,chr2,24970098,24980098,46.83631569094658,15.36390936703682,3.0484634198268328,Neurons,intermediate,1.0
Tor4a,chr2,25191886,25201886,25.152975611146292,8.55035408906142,2.9417466632551306,Neurons,intermediate,1.0
Nelfb,chr2,25206489,25216489,10.21364598534902,8.375770784219107,1.2194275904245944,Neither,,
Tubb4b,chr2,25219702,25229702,165.58868680629732,67.76243765345414,2.4436648464911968,Neurons,intermediate,1.0
Grin1,chr2,25314187,25324187,12.721386241229377,7.0434662732442215,1.8061258118823793,Neither,,
Grin1os,chr2,25286220,25296220,25.604605700413387,12.929949707190195,1.9802556297782785,Neither,,
Man1b1,chr2,25327338,25337338,31.2945301527977,13.33007272863388,2.3476638717487996,Neurons,intermediate,1.0
Uap1l1,chr2,25360682,25370682,11.482742669582366,5.855199426809946,1.9611189700909029,Neither,,
Abca2,chr2,25423703,25433703,24.718035814611117,14.28664954966704,1.7301492367877944,Neither,,
Fbxw5,chr2,25495750,25505750,27.26271277983983,11.947610509673757,2.281854832626635,Neurons,intermediate,1.0
Traf2,chr2,25541940,25551940,27.608957591613137,15.636197038133938,1.765707961103313,Neither,,
Rabl6,chr2,25603521,25613521,8.823686586523058,8.895880698557695,0.9918845458385764,Neither,,
Kcnt1,chr2,25858734,25868734,25.136329357512793,14.327403841416043,1.7544231764342069,Neither,,
Ubac1,chr2,26016747,26026747,35.280633400662744,19.796968669017158,1.7821230103716827,Neither,,
Tmem250-ps,chr2,26135521,26145521,39.13792177724839,12.038780917565028,3.250987126125429,Neurons,intermediate,1.0
Qsox2,chr2,26232525,26242525,12.029360526879628,10.537885972301165,1.1415345125672078,Neither,,
Dnlz,chr2,26347110,26357110,17.669327017386752,12.881146349986395,1.3717200734549075,Neither,,
Inpp5e,chr2,26404203,26414203,16.34298196858565,13.415708520849547,1.2181974543637994,Neither,,
0610009E02Rik,chr2,26440696,26450696,111.49260205648739,30.760360383033753,3.6245544807720287,Neurons,intermediate,1.0
Notch1,chr2,26511663,26521663,9.742150322119395,15.126356349865596,0.644051356241251,Neither,,
Dipk1b,chr2,26623457,26633457,12.711603761291505,9.42229695169131,1.349098189800711,Neither,,
Surf6,chr2,26897879,26907879,16.70785407648881,10.046527617700894,1.6630476431529817,Neither,,
Surf1,chr2,26911530,26921530,18.14032089972496,15.744464723070463,1.1521713325156004,Neither,,
