gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
Arhgef18,chr8,3348415,3358415,9.695841116507848,14.398784437735875,0.6733791424154735,Neither,,
Mcoln1,chr8,3495457,3505457,30.00401386378606,20.657650584657986,1.4524407672027053,Neither,,
Pnpla6,chr8,3510384,3520384,31.45200764424006,21.3614917377313,1.4723694407860874,Neither,,
Pet100,chr8,3616548,3626548,52.987200118033094,20.566003955197335,2.5764460725313847,Neurons,intermediate,1.0
Trappc5,chr8,3671299,3681299,41.79618528308074,34.50468700432777,1.211319067402015,Neither,,
Evi5l,chr8,4161567,4171567,268.0708066467444,163.10096321709156,1.643588127005328,Neither,,
Map2k7,chr8,4233740,4243740,46.57723535370827,28.13722470855713,1.65535996659767,Neither,,
Timm44,chr8,4270913,4280913,11.547121502343813,10.340013739768663,1.1167414079859972,Neither,,
Cers4,chr8,4488026,4498026,12.42164781589508,8.240150714755059,1.507453958779238,Neither,,
Lig4,chr8,9972686,9982686,43.50755480264028,25.815535625131925,1.6853245051512635,Neither,,
Naxd,chr8,11492506,11502506,13.669156749534608,7.499438321463266,1.8226907354399744,Neither,,
Ing1,chr8,11550571,11560571,155.00538348302047,63.173677213207874,2.4536387672967868,Neurons,intermediate,1.0
Ankrd10,chr8,11630757,11640757,88.09017682958444,24.72353085605303,3.563009561315043,Neurons,intermediate,1.0
Sox1,chr8,12390295,12400295,55.20148672199249,25.906922963142392,2.130761989778843,Neurons,intermediate,1.0
Tubgcp3,chr8,12667248,12677248,23.37808480366071,11.825397690852483,1.9769385702558475,Neither,,
Atp11a,chr8,12752014,12762014,31.586811175171533,15.870834085265797,1.9902426681214047,Neither,,
Mcf2l,chr8,12868806,12878806,38.75315924592018,25.525042037725445,1.5182407609219164,Neither,,
Pcid2,chr8,13100459,13110459,25.29371664659182,17.926263282628852,1.4109865646736472,Neither,,
Tfdp1,chr8,13333751,13343751,13.150268325614931,8.263305850505828,1.5914052515446895,Neither,,
Upf3a,chr8,13780615,13790615,25.56200509270032,10.21730364481608,2.5018347287417293,Neurons,intermediate,1.0
Tdrp,chr8,13970032,13980032,17.078026250775654,9.257808552646637,1.8447158583651377,Neither,,
Cln8,chr8,14876335,14886335,8.01968378674984,16.477505784193674,0.48670495958452986,NSCs,,
Mcph1,chr8,18590131,18600131,18.689520130077998,13.918156339764595,1.3428157921090074,Neither,,
Agpat5,chr8,18841277,18851277,19.70099023824533,16.689094674388567,1.1804708776970916,Neither,,
Nek3,chr8,22161435,22171435,25.40598104782899,13.368165377815565,1.9004837485022552,Neither,,
Ank1,chr8,22969844,22979844,8.186942117738724,10.79967360821565,0.7580731061641215,Neither,,
Gins4,chr8,23232659,23242659,29.578120260540643,12.267397851729394,2.4111160832996767,Neurons,intermediate,1.0
Golga7,chr8,23252074,23262074,19.673826878849667,12.695859581708907,1.5496254312070377,Neither,,
Sfrp1,chr8,23406502,23416502,13.277333475859962,9.07582859047254,1.4629334769277158,Neither,,
Adam9,chr8,25011927,25021927,60.29695523444811,35.44215388236046,1.7012779594204595,Neither,,
Fgfr1,chr8,25508654,25518654,12.81797638467153,10.201116991813977,1.2565267504487485,Neither,,
Nsd3,chr8,25596601,25606601,44.523187075455986,28.948938468639057,1.5379903178034944,Neither,,
Gm17484,chr8,25749480,25759480,17.887077639023463,15.505631338993709,1.153585897146985,Neither,,
Lsm1,chr8,25780288,25790288,15.393421101903913,12.366861365397773,1.2447314356554844,Neither,,
Hook3,chr8,26114224,26124224,26.311156986411415,17.38154431556066,1.5137410409992516,Neither,,
Thap1,chr8,26153141,26163141,36.4049783671697,13.427729091326393,2.711179092128497,Neurons,intermediate,1.0
Zfp703,chr8,26972325,26982325,68.4938045018514,50.669995421489084,1.351762595044626,Neither,,
Brf2,chr8,27123680,27133680,20.546982623497644,14.73053963037332,1.3948560703866704,Neither,,
Nrg1,chr8,32879797,32889797,11.507272640101116,11.393941174427667,1.0099466430393556,Neither,,
Saraf,chr8,34149563,34159563,21.070771607724826,14.09051831026872,1.4953865531241046,Neither,,
Tnks,chr8,34960690,34970690,22.410907668511072,12.572809900601705,1.782489980019386,Neither,,
Dlc1,chr8,36948143,36958143,8.51269853700002,5.948142822186152,1.431152343089049,Neither,,
Tusc3,chr8,39000845,39010845,21.346690346916517,9.93401210252444,2.1488488363620855,Neurons,intermediate,1.0
Mtmr7,chr8,40629797,40639797,7.300659612925847,3.4406707205454503,2.1218710553529725,Neurons,intermediate,1.0
Pcm1,chr8,41234752,41244752,81.62081476343474,30.428247274041173,2.6824027696484105,Neurons,intermediate,1.0
Fat1,chr8,44930447,44940447,52.77470315051079,29.88745161100228,1.7657812997038251,Neither,,
Cyp4v3,chr8,45328216,45338216,17.433770956277847,10.527454184969265,1.6560291453150355,Neither,,
Ufsp2,chr8,45970528,45980528,67.25798340717951,26.497526246118543,2.5382740555651573,Neurons,intermediate,1.0
Ankrd37,chr8,46000707,46010707,5.022560441184043,8.316331219069163,0.6039394426315565,Neither,,
Cfap97,chr8,46146771,46156771,17.227352716811495,16.72586353923877,1.0299828571718426,Neither,,
Acsl1,chr8,46466037,46476037,33.69780704177221,12.728441685064633,2.6474416802579,Neurons,intermediate,1.0
Cenpu,chr8,46547028,46557028,55.73737081975937,18.43557746784687,3.023359095584059,Neurons,intermediate,1.0
Rwdd4a,chr8,47528664,47538664,43.863397939205164,28.973262488683066,1.5139267783991595,Neither,,
Ing2,chr8,47670556,47680556,48.22385306099256,26.95104309129715,1.7893130480194543,Neither,,
Tenm3,chr8,48838951,48848951,28.933116776426633,9.45622585173448,3.0596896933378197,Neurons,intermediate,1.0
Hand2,chr8,57315983,57325983,4.037959981950124,6.3456475450197845,0.636335370551617,Neither,,
Hmgb2,chr8,57506907,57516907,66.75462434748015,33.44997814435164,1.9956552455551402,Neither,,
Msmo1,chr8,64728792,64738792,33.7593221628348,25.00763355716069,1.3499606864308098,Neither,,
Naf1,chr8,66855217,66865217,9.671745024140677,8.13366894475619,1.189099911716482,Neither,,
Ints10,chr8,68788929,68798929,33.05841701280276,10.859284046173094,3.0442538267016626,Neurons,intermediate,1.0
Zfp869,chr8,69711983,69721983,148.4768092452685,45.81522367533048,3.2407745141101834,Neurons,intermediate,1.0
Zfp963,chr8,69744970,69754970,40.59535915549596,18.543067180991173,2.1892472674159853,Neurons,intermediate,1.0
Zfp866,chr8,69786178,69796178,7.194011537949244,7.471767163221042,0.9628259795568819,Neither,,
Pbx4,chr8,69827491,69837491,51.06415531346003,13.56289174393813,3.7649902600072664,Neurons,intermediate,1.0
Cilp2,chr8,69882687,69892687,28.29449376118978,20.73902380108039,1.3643117454600633,Neither,,
Yjefn3,chr8,69897712,69907712,38.773881859223046,14.725774362977345,2.633062337061608,Neurons,intermediate,1.0
Gatad2a,chr8,69991384,70001384,69.65759390292168,19.385334993545214,3.593313911062963,Neurons,intermediate,1.0
Sugp1,chr8,70037813,70047813,36.305055534044904,11.070553237040839,3.2794255857577403,Neurons,intermediate,1.0
Hapln4,chr8,70078457,70088457,19.438233488670985,9.945670369458199,1.9544417587338463,Neither,,
Nr2c2ap,chr8,70126333,70136333,137.9727819691499,65.56347650184631,2.1044152831838394,Neurons,intermediate,1.0
Slc25a42,chr8,70207305,70217305,234.1789941008091,112.18905503598849,2.087360429461574,Neurons,intermediate,1.0
Sugp2,chr8,70229226,70239226,18.108842509031295,10.969351248423258,1.6508581135674976,Neither,,
Gdf1,chr8,70324817,70334817,24.86751746292909,13.604287265753745,1.827917698086869,Neither,,
Upf1,chr8,70348278,70358278,19.777739212067925,9.426970183730125,2.097995307782138,Neurons,intermediate,1.0
Crtc1,chr8,70434579,70444579,18.06162978752454,14.771886637767155,1.2227029783282068,Neither,,
Tmem59l,chr8,70482358,70492358,8.866474912436802,10.27135432393551,0.8632235470423901,Neither,,
Uba52,chr8,70505801,70515801,33.36369638764064,17.866882276177407,1.8673485318770875,Neither,,
Ell,chr8,70534457,70544457,97.68273251048724,30.672054097406072,3.1847470078226108,Neurons,intermediate,1.0
Isyna1,chr8,70589373,70599373,36.34139325919151,13.652745751035212,2.661837693449755,Neurons,intermediate,1.0
Ssbp4,chr8,70603872,70613872,42.54209855925242,25.082197888056438,1.696107284900658,Neither,,
Gdf15,chr8,70627456,70637456,45.36381797324816,16.412707518895466,2.763944822694375,Neurons,intermediate,1.0
Lsm4,chr8,70668248,70678248,82.59198276386262,24.274289749821026,3.4024469352176028,Neurons,intermediate,1.0
Jund,chr8,70693949,70703949,96.8336581111749,41.0989432823658,2.3561106534026877,Neurons,intermediate,1.0
Gm3336,chr8,70713543,70723543,18.24681449446678,11.177222535022098,1.632499884232707,Neither,,
Pde4c,chr8,70718720,70728720,13.155230542182922,6.834700964212417,1.9247704634139524,Neither,,
Rab3a,chr8,70749679,70759679,43.04150422463417,20.648725099408626,2.084463036696966,Neurons,intermediate,1.0
Mpv17l2,chr8,70755946,70765946,86.0209026227633,28.822752022639907,2.984479155744565,Neurons,intermediate,1.0
Pik3r2,chr8,70771713,70781713,64.13020060927867,24.81533614115715,2.584297075183131,Neurons,intermediate,1.0
Mast3,chr8,70800054,70810054,17.026381562455494,7.721901890635491,2.2049466314903245,Neurons,intermediate,1.0
Arrdc2,chr8,70834720,70844720,177.46505633672078,37.85023144944509,4.688612183884612,Neurons,intermediate,1.0
Kcnn1,chr8,70858258,70868258,56.351758654069904,23.099505127271016,2.439522333642622,Neurons,intermediate,1.0
Ccdc124,chr8,70868935,70878935,33.924459704081215,18.462646916429204,1.8374645768637397,Neither,,
Slc5a5,chr8,70887757,70897757,38.267707904720304,16.400952010742824,2.3332613789525443,Neurons,intermediate,1.0
Rpl18a,chr8,70892412,70902412,36.43529543851216,24.129441105159128,1.5099933429756032,Neither,,
Myo9b,chr8,71267714,71277714,41.72380480484963,22.954058982332544,1.817709226806637,Neither,,
Use1,chr8,71361848,71371848,36.00064433747928,19.31639322970708,1.8637353210491254,Neither,,
Ocel1,chr8,71366298,71376298,45.929192571926116,19.11001033841769,2.4034101373348107,Neurons,intermediate,1.0
Nr2f6,chr8,71376960,71386960,11.835409125645954,13.86982993463675,0.8533204214775344,Neither,,
Babam1,chr8,71391861,71401861,22.23828622454802,12.604477656324704,1.764316366842004,Neither,,
Abhd8,chr8,71458655,71468655,89.09195727209249,34.605186940590535,2.574526108616136,Neurons,intermediate,1.0
Mrpl34,chr8,71459959,71469959,106.01966881029607,35.72402124957244,2.9677417351655215,Neurons,intermediate,1.0
Dda1,chr8,71464199,71474199,97.32322064526875,28.607402745286624,3.402029240886043,Neurons,intermediate,1.0
Ano8,chr8,71480963,71490963,24.940374843017263,20.793055769026278,1.1994569302396096,Neither,,
Ccdc194,chr8,71520711,71530711,15.770849133094151,6.777975478728611,2.3267787236156234,Neurons,intermediate,1.0
Mvb12a,chr8,71537922,71547922,39.848864604441324,16.892846215287847,2.358919515195641,Neurons,intermediate,1.0
Slc27a1,chr8,71563882,71573882,88.11390209393501,46.99134160721302,1.875109309081948,Neither,,
Colgalt1,chr8,71605998,71615998,51.12352916412353,18.719086499476433,2.7310910265601605,Neurons,intermediate,1.0
Jak3,chr8,71671296,71681296,20.49554483583768,11.010863529841105,1.8613930488096284,Neither,,
Fcho1,chr8,71720716,71730716,12.952491651169458,8.413709563302994,1.5394507682631084,Neither,,
Zfp882,chr8,71903608,71913608,16.374971935431162,5.948516799290975,2.7527823301067174,Neurons,intermediate,1.0
Zfp617,chr8,71903635,71913635,16.374971935431162,5.948516799290975,2.7527823301067174,Neurons,intermediate,1.0
Zfp961,chr8,71946038,71956038,17.930774845679604,11.121417530735334,1.6122742263857837,Neither,,
Rab8a,chr8,72156200,72166200,100.61647643494605,30.25890453664462,3.325185692466027,Neurons,intermediate,1.0
Fam32a,chr8,72214730,72224730,13.385407642761868,10.448427567561467,1.281093021529732,Neither,,
Ap1m1,chr8,72235018,72245018,53.122975546201076,24.40935849106312,2.176336406614321,Neurons,intermediate,1.0
Klf2,chr8,72314033,72324033,29.33805212505659,16.593599885781604,1.7680342015595543,Neither,,
1700030K09Rik,chr8,72438880,72448880,26.231500903924303,13.14803851644198,1.9950885351545857,Neither,,
Cherp,chr8,72470226,72480226,22.473195472017924,12.186849609080951,1.8440529089053637,Neither,,
Slc35e1,chr8,72487614,72497614,31.453596387894947,12.300494353286425,2.5571001851231476,Neurons,intermediate,1.0
Med26,chr8,72543270,72553270,23.324062950134277,14.163543609539667,1.64676747522595,Neither,,
Smim7,chr8,72566088,72576088,58.70771917168299,29.408415787315366,1.9962897558393877,Neither,,
Tmem38a,chr8,72567055,72577055,58.98131147964796,29.388388538042705,2.006959701220017,Neurons,intermediate,1.0
Large1,chr8,73348540,73358540,43.447863438765204,22.230692715644835,1.9544088884008908,Neither,,
Tom1,chr8,75028705,75038705,56.76926464414597,24.560232591867447,2.3114302534310607,Neurons,intermediate,1.0
Hmox1,chr8,75088621,75098621,31.215207059319813,10.04900977358818,3.1062968155691086,Neurons,intermediate,1.0
Mcm5,chr8,75104569,75114569,15.430903349606197,9.581192222793897,1.6105410465407104,Neither,,
Gm10649,chr8,76895621,76905621,41.56052312520345,24.225038294911382,1.715601957745243,Neither,,
Nr3c2,chr8,76894442,76904442,41.813471073547994,24.69444737191995,1.693233723508795,Neither,,
Tmem184c,chr8,77605698,77615698,20.783582520977657,12.04241165403525,1.7258654759583274,Neither,,
Rbmxl1,chr8,78503898,78513898,19.911983187278114,17.17882202108701,1.159100616028046,Neither,,
Zfp827,chr8,79023437,79033437,25.646795670143764,14.06376874812444,1.823607606856025,Neither,,
Otud4,chr8,79634618,79644618,36.452200281254456,16.544037719957036,2.2033436394600483,Neurons,intermediate,1.0
Abce1,chr8,79706740,79716740,27.92689502763748,17.73862240493298,1.5743553467754756,Neither,,
