gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
Epha7,1.9474223998912203,2.2588034687777374,0.9615658414974122,1.1755587519376827,-0.21399291044027047
Srsf12,0.9762630402818626,1.3928953984545216,-0.03465818092920882,0.4780869206835133,-0.5127451016127221
Smu1,0.6330702389322501,0.712344708596737,-0.6595625198189347,-0.4893525544851514,-0.17020996533378324
Tesk1,1.4436621982657076,1.177230718836412,0.5297332062838073,0.23539709378470122,0.2943361124991061
Nans,0.7585714689426878,0.6889701321344306,-0.39864298424778016,-0.5374866535478358,0.1388436693000556
Tbc1d2,1.12811434174034,1.2914320848671421,0.17391330169200261,0.36897177554907035,-0.19505847385706773
Nr4a3,1.162390488890649,1.1226669570614847,0.2170948034667096,0.16693001085813175,0.05016479260857784
Tal2,0.7645847488773403,1.1304937651203497,-0.38725167177270164,0.1769530353846595,-0.5642047071573612
Actl7b,0.9728522991730506,0.9718641396478123,-0.039707306762241254,-0.041173446442971835,0.0014661396807305813
Frrs1l,1.2529334145591564,1.323972558334915,0.32530974663279005,0.40487322005720394,-0.07956347342441389
Svep1,1.1043834750862287,1.3690705841431288,0.14324120612309071,0.45319682845716375,-0.30995562233407303
Prpf4,0.7740338526777067,1.0844749878593931,-0.36953143029773583,0.11699677932891431,-0.4865282096266501
Wdr31,0.9447339029242809,1.3409019628462866,-0.08202006289898535,0.4232037615631804,-0.5052238244621657
Tnc,1.259028498324162,1.616013317540037,0.3323109390741042,0.6924390873655744,-0.36012814829147016
Brinp1,1.1521891765652033,2.063080167058951,0.20437761060462145,1.0447998824804678,-0.8404222718758464
Adamtsl1,1.5722683501923738,1.2179663315916338,0.6528474736087809,0.2844742531809147,0.36837322042786624
Ak4,0.7313622895415783,0.6809298779085217,-0.4513418544453469,-0.5544218575933697,0.10308000314802279
Pde4b,1.2061961567302566,1.1178104034843797,0.2704645434982475,0.16067550736819988,0.10978903613004762
Usp24,1.0873183192002738,1.567088604912592,0.12077436014698117,0.6480867536803759,-0.5273123935333948
Ttc4,1.0126050845598564,0.7923837088732715,0.018071633534639014,-0.33572887565106346,0.3538005091857025
Glis1,0.751372673404024,0.8067701887403198,-0.4123994471820901,-0.30977031950255873,-0.10262912767953136
Dmrtb1,1.2200671866741593,1.1657997212602178,0.2869605963231669,0.22131996181233565,0.06564063451083124
Osbpl9,1.2632130626665026,1.1926770235685353,0.33709799504633614,0.25420341471737024,0.0828945803289659
Elavl4,1.7378176396984042,1.650038757569947,0.7972766988921537,0.7224999121663999,0.07477678672575383
Faah,0.9264663588455088,0.8498138136153186,-0.11018950374859081,-0.2347813002214001,0.12459179647280928
Mycl,0.9529093506821867,0.8566796019436332,-0.0695891163675966,-0.22317235742763428,0.15358324106003768
Akirin1,1.022469969797488,0.9812511980548707,0.03205847146975325,-0.027305584541706777,0.059364056011460026
Epha10,0.7679717866453583,1.0336186255991806,-0.38087478395979446,0.04770397245239391,-0.42857875641218834
