gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Epha7,chr4,28813131,28967499,+,28803131,28813131,2.538945169766744,4.944398695699374,1.9474223998912203,Mixed,Neu,Mecp2
Srsf12,chr4,33208991,33233340,+,33198991,33208991,5.042273812150955,4.922585561784109,0.9762630402818626,Mixed,Neu,Mecp2
Smu1,chr4,40736542,40757923,-,40757923,40767923,6.801940929126739,4.306106369205316,0.6330702389322501,Mixed,Neu,Mecp2
Tesk1,chr4,43441939,43448064,+,43431939,43441939,1.8732844835917153,2.7043899955590565,1.4436621982657076,Mixed,Neu,Mecp2
Nans,chr4,46489248,46503632,+,46479248,46489248,5.530489444128673,4.195271501604716,0.7585714689426878,Mixed,Neu,Mecp2
Tbc1d2,chr4,46604390,46650209,-,46650209,46660209,4.620835517406463,5.212830818009376,1.12811434174034,Mixed,Neu,Mecp2
Nr4a3,chr4,48045153,48086447,+,48035153,48045153,3.2127551984786984,3.7344760858456287,1.162390488890649,Mixed,Neu,Mecp2
Tal2,chr4,53779705,53788712,+,53769705,53779705,5.822466171423595,4.451768835524718,0.7645847488773403,Mixed,Neu,Mecp2
Actl7b,chr4,56740005,56741443,-,56741443,56751443,4.239431047026317,4.124340241285165,0.9728522991730506,Mixed,Neu,Mecp2
Frrs1l,chr4,56957173,56990391,-,56990391,57000391,3.7158829421997073,4.655753902872403,1.2529334145591564,Mixed,Neu,Mecp2
Svep1,chr4,58042442,58206859,-,58206859,58216859,4.252915694713592,4.696849814176559,1.1043834750862287,Mixed,Neu,Mecp2
Prpf4,chr4,62408797,62426990,+,62398797,62408797,5.96850467300415,4.619824666770299,0.7740338526777067,Mixed,Neu,Mecp2
Wdr31,chr4,62448653,62470896,-,62470896,62480896,5.105483486620585,4.823323340630531,0.9447339029242809,Mixed,Neu,Mecp2
Tnc,chr4,63959785,64047015,-,64047015,64057015,4.195415553728739,5.2821477444569265,1.259028498324162,Mixed,Neu,Mecp2
Brinp1,chr4,68761514,68954397,-,68954397,68964397,2.5223248999913532,2.906195449550946,1.1521891765652033,Mixed,Neu,Mecp2
Adamtsl1,chr4,85514172,86428385,+,85504172,85514172,2.717901781590779,4.273270950126648,1.5722683501923738,Mixed,Neu,Mecp2
Ak4,chr4,101419277,101466995,+,101409277,101419277,3.5088108553886417,2.5662119407653807,0.7313622895415783,Mixed,Neu,Mecp2
Pde4b,chr4,102087543,102607259,+,102077543,102087543,3.8610020958900453,4.657125889190039,1.2061961567302566,Mixed,Neu,Mecp2
Usp24,chr4,106316213,106441322,+,106306213,106316213,4.235961580530803,4.605838625939687,1.0873183192002738,Mixed,Neu,Mecp2
Ttc4,chr4,106662256,106678944,-,106678944,106688944,3.7345372063318885,3.7816113636096316,1.0126050845598564,Mixed,Neu,Mecp2
