gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Lyn,chr4,3678115,3813122,+,3668115,3678115,5.253536770641804,5.342293592941762,1.0168946799413217,Mixed,NSC,Mecp2
Rps20,chr4,3831334,3835665,-,3835665,3845665,4.884054009318351,4.674410201239586,0.9570758620443625,Mixed,NSC,Mecp2
Nsmaf,chr4,6396207,6454271,-,6454271,6464271,3.5912808504223825,4.772932770724297,1.3290335592001767,Mixed,NSC,Mecp2
Tox,chr4,6686353,6991557,-,6991557,7001557,3.1862496461272243,4.306370530021191,1.3515483745146695,Mixed,NSC,Mecp2
Rab2a,chr4,8535644,8607778,+,8525644,8535644,4.21269221162796,4.422306211218834,1.0497577295137521,Mixed,NSC,Mecp2
Gdf6,chr4,9844372,9862345,+,9834372,9844372,5.305297259986401,4.635476493368149,0.8737449130946587,Mixed,NSC,Mecp2
Ccne2,chr4,11191351,11204779,+,11181351,11191351,6.075916672754288,5.349546909103394,0.8804509997794914,Mixed,NSC,Mecp2
Cpne3,chr4,19519254,19570108,-,19570108,19580108,4.03544346628189,4.370691270771027,1.0830758273013354,Mixed,NSC,Mecp2
Rmdn1,chr4,19575162,19606932,+,19565162,19575162,5.572483067500591,5.0596360800409315,0.9079679594809993,Mixed,NSC,Mecp2
Ggh,chr4,20042052,20066750,+,20032052,20042052,4.682953515017033,4.538965982670784,0.9692528375768588,Mixed,NSC,Mecp2
Nkain3,chr4,20118874,20778866,-,20778866,20788866,4.023100123536587,4.665368146758079,1.1596450507070388,Mixed,NSC,Mecp2
Faxc,chr4,21931329,21996839,+,21921329,21931329,5.64440979322195,5.229847770738603,0.9265535215070368,Mixed,NSC,Mecp2
Fbxl4,chr4,22357543,22434091,+,22347543,22357543,4.680775376093388,4.693957029693126,1.002816126077543,Mixed,NSC,Mecp2
Ndufaf4,chr4,24898083,24905001,+,24888083,24898083,5.446846370369196,5.237389725055694,0.9615453363155341,Mixed,NSC,Mecp2
Manea,chr4,26324506,26346891,-,26346891,26356891,3.274110100209713,4.129382794511318,1.2612229485645041,Mixed,NSC,Mecp2
Epha7,chr4,28813131,28967499,+,28803131,28813131,2.660667897188663,3.809200721223354,1.431670869276193,Mixed,NSC,Mecp2
Ankrd6,chr4,32804035,32950841,-,32950841,32960841,6.091151505774259,5.079223105607032,0.8338691133839071,Mixed,NSC,Mecp2
Rragd,chr4,32983037,33022180,+,32973037,32983037,4.741433351480961,4.3426089975404745,0.9158852767980139,Mixed,NSC,Mecp2
Pm20d2,chr4,33174230,33189737,-,33189737,33199737,4.802530310451984,4.858032918174267,1.0115569510517175,Mixed,NSC,Mecp2
Srsf12,chr4,33208991,33233340,+,33198991,33208991,5.087785104990006,5.033779988245963,0.9893853384862745,Mixed,NSC,Mecp2
Nfx1,chr4,40970906,41025993,+,40960906,40970906,4.847341006219387,5.16221085398674,1.0649572306473505,Mixed,NSC,Mecp2
Phf24,chr4,42916660,42944752,+,42906660,42916660,4.277826063454151,4.920080938386917,1.1501358085639821,Mixed,NSC,Mecp2
Gba2,chr4,43566928,43578873,-,43578873,43588873,7.035854964077473,5.998944059643746,0.8526247471376516,Mixed,NSC,Mecp2
Reck,chr4,43875530,43944806,+,43865530,43875530,6.448713904500007,5.808481640815735,0.9007193879019026,Mixed,NSC,Mecp2
Clta,chr4,44004452,44032846,+,43994452,44004452,3.871382896006107,4.323760798950195,1.1168517594606262,Mixed,NSC,Mecp2
Pax5,chr4,44524757,44710487,-,44710487,44720487,6.788338184249401,5.361935006253718,0.7898744671699938,Mixed,NSC,Mecp2
Fbxo10,chr4,45034247,45084604,-,45084604,45094604,5.733946935963631,5.459734138603211,0.9521773046693993,Mixed,NSC,Mecp2
Shb,chr4,45423278,45532470,-,45532470,45542470,5.683466776132583,5.266988979768753,0.9267211698830005,Mixed,NSC,Mecp2
Igfbpl1,chr4,45809468,45826923,-,45826923,45836923,6.4275438469290735,6.221570551638604,0.9679545872893767,Mixed,NSC,Mecp2
Foxe1,chr4,46343609,46346412,+,46333609,46343609,5.859850532341003,5.037735672066211,0.859703783272718,Mixed,NSC,Mecp2
Anks6,chr4,47015669,47057427,-,47057427,47067427,4.10390888800621,4.88587496058464,1.1905417722269,Mixed,NSC,Mecp2
Tgfbr1,chr4,47353222,47414931,+,47343222,47353222,6.521977349877358,5.547793606572151,0.8506306153725717,Mixed,NSC,Mecp2
Plppr1,chr4,49059273,49340259,+,49049273,49059273,5.063275831627846,5.381829465680122,1.0629145329319065,Mixed,NSC,Mecp2
Zfp189,chr4,49521176,49531517,+,49511176,49521176,4.856028379321098,5.001784044408798,1.030015406357258,Mixed,NSC,Mecp2
Grin3a,chr4,49661611,49845744,-,49845744,49855744,5.088756096827983,4.8283676855468745,0.9488306363428543,Mixed,NSC,Mecp2
Fktn,chr4,53713998,53777890,+,53703998,53713998,4.222055566275119,4.792934960718155,1.1352136146674852,Mixed,NSC,Mecp2
Tal2,chr4,53779705,53788712,+,53769705,53779705,6.084340671122074,4.658949669337273,0.7657279434483194,Mixed,NSC,Mecp2
Actl7b,chr4,56740005,56741443,-,56741443,56751443,6.0369142263531685,5.555754061026573,0.9202970015333051,Mixed,NSC,Mecp2
Frrs1l,chr4,56957173,56990391,-,56990391,57000391,5.530555076444149,4.859143417854309,0.87859958913536,Mixed,NSC,Mecp2
Ptpn3,chr4,57190841,57301837,-,57301837,57311837,5.751952819812297,5.80993387913227,1.0100802390312138,Mixed,NSC,Mecp2
Ecpas,chr4,58798911,58912749,-,58912749,58922749,5.893096726930141,5.125035370283126,0.8696676141192211,Mixed,NSC,Mecp2
Gng10,chr4,59035088,59041903,+,59025088,59035088,3.605992386174202,3.2178721384334565,0.8923679791369377,Mixed,NSC,Mecp2
Ugcg,chr4,59189257,59222833,+,59179257,59189257,4.427428487086296,5.235400979251862,1.1824924997709665,Mixed,NSC,Mecp2
Zfp37,chr4,62189540,62231047,-,62231047,62241047,2.247884204316139,1.7038783952569965,0.7579920673784696,Mixed,NSC,Mecp2
Slc31a2,chr4,62262562,62298411,+,62252562,62262562,4.920687200987339,5.682206489582062,1.1547587272854742,Mixed,NSC,Mecp2
Col27a1,chr4,63214004,63334991,+,63204004,63214004,6.01754417746067,5.661607221336365,0.9408501299487749,Mixed,NSC,Mecp2
Whrn,chr4,63414910,63495991,-,63495991,63505991,6.527912882459163,5.765384760267734,0.8831895988930273,Mixed,NSC,Mecp2
Tmem268,chr4,63558781,63586357,+,63548781,63558781,5.052779897391797,4.712844410333633,0.9327230764131176,Mixed,NSC,Mecp2
Psip1,chr4,83455680,83486459,-,83486459,83496459,4.7791786160528655,5.308402851526737,1.1107353957636676,Mixed,NSC,Mecp2
Bnc2,chr4,84275095,84675275,-,84675275,84685275,5.173810618698597,5.122921477723121,0.9901640889615175,Mixed,NSC,Mecp2
Acer2,chr4,86874396,86934822,+,86864396,86874396,6.194171099102497,4.711442452859879,0.7606251712263071,Mixed,NSC,Mecp2
Dmrta1,chr4,89679436,89694772,+,89669436,89679436,3.56434616369009,3.4492552411937707,0.9677105092460582,Mixed,NSC,Mecp2
Tusc1,chr4,93334138,93335511,-,93335511,93345511,3.8293695458412174,4.753246272759437,1.2412607913283196,Mixed,NSC,Mecp2
9530080O11Rik,chr4,95959715,95967655,-,95967655,95977655,3.9196288440823555,4.1571657829642295,1.0606018958250332,Mixed,NSC,Mecp2
Itgb3bp,chr4,99765402,99929813,-,99929813,99939813,6.905834108138084,5.975473604793549,0.8652790540901982,Mixed,NSC,Mecp2
Efcab7,chr4,99829198,99912788,+,99819198,99829198,3.6279973155021668,4.419486959543228,1.2181615848112908,Mixed,NSC,Mecp2
Cachd1,chr4,100776675,101029220,+,100766675,100776675,5.060574575185776,4.612066667032242,0.9113721373946814,Mixed,NSC,Mecp2
Dnajc6,chr4,101496631,101642799,+,101486631,101496631,4.903767848348617,3.8900248482370374,0.7932726361724146,Mixed,NSC,Mecp2
Dab1,chr4,103619359,104744844,+,103609359,103619359,5.942127996385098,5.717918420567512,0.9622677976721498,Mixed,NSC,Mecp2
Prkaa2,chr4,105029874,105109890,-,105109890,105119890,5.00276860255003,4.816102415013313,0.9626874232316944,Mixed,NSC,Mecp2
Pars2,chr4,106651069,106655282,+,106641069,106651069,7.919435214281082,6.330056360180378,0.7993065400377815,Mixed,NSC,Mecp2
Glis1,chr4,107434591,107635061,+,107424591,107434591,6.830938208961487,6.241474624328613,0.913706790106876,Mixed,NSC,Mecp2
Zyg11a,chr4,108181738,108218048,-,108218048,108228048,5.518776936829091,5.120935919146538,0.9279113792355704,Mixed,NSC,Mecp2
Tut4,chr4,108459426,108559421,+,108449426,108459426,4.963491497385502,4.737342717041969,0.9544375606440233,Mixed,NSC,Mecp2
Zfyve9,chr4,108637466,108780798,-,108780798,108790798,4.666466686439514,5.601095802707673,1.2002862506195828,Mixed,NSC,Mecp2
Kti12,chr4,108847785,108849413,+,108837785,108847785,5.619062726318836,5.286018681478501,0.9407296090003752,Mixed,NSC,Mecp2
Rab3b,chr4,108879063,108943324,+,108869063,108879063,6.223555137193204,5.978548034443856,0.9606322917772293,Mixed,NSC,Mecp2
Ttc39a,chr4,109406623,109444745,+,109396623,109406623,5.860182419461012,5.339545073695183,0.9111568022120181,Mixed,NSC,Mecp2
Faf1,chr4,109676588,109963960,+,109666588,109676588,5.468123277413845,5.968283424658774,1.0914683378318932,Mixed,NSC,Mecp2
Dmrta2,chr4,109978053,109983687,+,109968053,109978053,5.382812729537487,5.500864767065048,1.0219312919581551,Mixed,NSC,Mecp2
Elavl4,chr4,110203722,110351909,-,110351909,110361909,4.123669145810604,4.302963872394562,1.0434794160841228,Mixed,NSC,Mecp2
Trabd2b,chr4,114406724,114615098,+,114396724,114406724,4.863615829312802,4.5354051221466065,0.9325171397814598,Mixed,NSC,Mecp2
Foxe3,chr4,114925147,114926013,-,114926013,114936013,5.084027596771717,5.492964774527549,1.0804356723034905,Mixed,NSC,Mecp2
Efcab14,chr4,115737744,115777327,+,115727744,115737744,4.450408047413826,5.727641266059875,1.2869923847518343,Mixed,NSC,Mecp2
Atpaf1,chr4,115784812,115822655,+,115774812,115784812,7.104214740478993,5.6138668951272965,0.7902163856534534,Mixed,NSC,Mecp2
Mob3c,chr4,115828092,115836185,+,115818092,115828092,6.067679892289638,5.970330186495781,0.9839560247867457,Mixed,NSC,Mecp2
Mast2,chr4,116306762,116464183,-,116464183,116474183,5.288912658429146,5.171079660530091,0.9777207517860481,Mixed,NSC,Mecp2
Ipp,chr4,116507549,116538243,+,116497549,116507549,5.668360178369284,5.637414722921848,0.9945406688224357,Mixed,NSC,Mecp2
Hpdl,chr4,116819904,116821707,-,116821707,116831707,5.739972847497463,4.880320568990707,0.8502340862323851,Mixed,NSC,Mecp2
Ptch2,chr4,117096075,117116101,+,117086075,117096075,6.28405106151104,5.75833874477148,0.9163418133312958,Mixed,NSC,Mecp2
Armh1,chr4,117213334,117252125,-,117252125,117262125,5.549762650549412,5.220434394764901,0.940659037778506,Mixed,NSC,Mecp2
Rnf220,chr4,117271463,117497052,-,117497052,117507052,5.856992431855202,5.418081862463952,0.9250621245463646,Mixed,NSC,Mecp2
Ccdc24,chr4,117866524,117872557,-,117872557,117882557,8.109093207418919,6.798328872361184,0.8383587040461526,Mixed,NSC,Mecp2
Atp6v0b,chr4,117884326,117887333,-,117887333,117897333,7.639791389048099,6.275269128067493,0.8213927329302873,Mixed,NSC,Mecp2
Artn,chr4,117926162,117929763,-,117929763,117939763,6.759114647555352,5.275281596312523,0.7804693175637278,Mixed,NSC,Mecp2
Tmem125,chr4,118540941,118544044,-,118544044,118554044,8.66404274238348,7.0296919945383065,0.8113639560144226,Mixed,NSC,Mecp2
Slc2a1,chr4,119108711,119137983,+,119098711,119108711,6.085509042644501,6.551488190555572,1.0765719259713031,Mixed,NSC,Mecp2
Ybx1,chr4,119277981,119294604,-,119294604,119304604,6.817029655885697,6.556319580721855,0.9617560597028136,Mixed,NSC,Mecp2
Ppih,chr4,119300010,119320546,-,119320546,119330546,6.012725912499429,5.560825262174606,0.9248426326260111,Mixed,NSC,Mecp2
Rimkla,chr4,119465283,119492628,-,119492628,119502628,6.577436408674717,5.9313426496315005,0.9017711888189281,Mixed,NSC,Mecp2
Hivep3,chr4,119733784,120138045,+,119723784,119733784,5.896004702198505,5.410559663658142,0.9176654254771286,Mixed,NSC,Mecp2
Foxo6,chr4,120267079,120287349,-,120287349,120297349,5.48057068990469,5.835490507361889,1.0647596459454427,Mixed,NSC,Mecp2
Scmh1,chr4,120405281,120530186,+,120395281,120405281,5.204962876856327,4.747092044210435,0.9120318735255927,Mixed,NSC,Mecp2
Nfyc,chr4,120757438,120831572,-,120831572,120841572,4.114211948180198,4.56282318661213,1.1090394087816409,Mixed,NSC,Mecp2
Smap2,chr4,120968317,121017247,-,121017247,121027247,5.702121661496163,5.884776767587661,1.0320328321517385,Mixed,NSC,Mecp2
Rlf,chr4,121145373,121215084,-,121215084,121225084,5.092681536436081,5.135727459440232,1.0084525063458563,Mixed,NSC,Mecp2
Trit1,chr4,123016597,123054949,+,123006597,123016597,5.318078376996517,5.553712225093841,1.0443080811137655,Mixed,NSC,Mecp2
