gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
Lyn,1.0168946799413217,1.1743797070664328,0.024170266614716787,0.2318989441660677,-0.20772867755135094
Rps20,0.9570758620443625,1.2093605979844748,-0.06329481128630063,0.2742444806140752,-0.3375392919003758
Nsmaf,1.3290335592001767,1.4596236435201573,0.4103775343209331,0.5455964255287373,-0.13521889120780423
Tox,1.3515483745146695,1.14995205975724,0.43461314962580855,0.20157371804605315,0.2330394315797554
Rab2a,1.0497577295137521,1.2936114964493288,0.0700564109784591,0.3714044053502591,-0.3013479943718
Gdf6,0.8737449130946587,0.9316236780397865,-0.194715943683377,-0.10218078750209918,-0.09253515618127782
Ccne2,0.8804509997794914,0.9050509610745033,-0.18368537969201945,-0.14392906598485763,-0.03975631370716182
Cpne3,1.0830758273013354,1.2809177530103901,0.11513425111065109,0.3571778440375487,-0.24204359292689762
Rmdn1,0.9079679594809993,1.222025980665559,-0.13928670652695677,0.2892749576434808,-0.4285616641704376
Ggh,0.9692528375768588,1.173438624920828,-0.04505504128225568,0.23074238567195612,-0.27579742695421183
Nkain3,1.1596450507070388,1.5189147589501704,0.21368328643290507,0.603040908490084,-0.3893576220571789
Faxc,0.9265535215070368,0.9379173029907655,-0.11005378028338322,-0.09246737025401093,-0.017586410029372293
Fbxl4,1.002816126077543,1.049444951210882,0.00405710114990604,0.06962649183446129,-0.06556939068455525
Ndufaf4,0.9615453363155341,1.107094788471583,-0.05657321346818064,0.14677874967454704,-0.2033519631427277
Manea,1.2612229485645041,1.5590850143471542,0.33482332591012826,0.6406995979735023,-0.30587627206337403
Epha7,1.431670869276193,1.4737158335418423,0.5176998656193162,0.5594583663170773,-0.0417585006977611
Ankrd6,0.8338691133839071,0.8179401594000952,-0.2621071432207842,-0.28993279560135227,0.027825652380568056
Rragd,0.9158852767980139,0.7518104872862018,-0.12676119630315935,-0.4115590546723431,0.28479785836918375
Pm20d2,1.0115569510517175,0.8516700717353296,0.0165775464774498,-0.23163344149659193,0.24821098797404173
Srsf12,0.9893853384862745,1.0266731986022557,-0.015395574256671407,0.037977028992303694,-0.0533726032489751
Nfx1,1.0649572306473505,0.8805914588575693,0.09079549207367578,-0.183455243712246,0.2742507357859218
Phf24,1.1501358085639821,1.0844645672171989,0.20180422532055453,0.1169829165093798,0.08482130881117474
Gba2,0.8526247471376516,0.7811242673940411,-0.23001716525448576,-0.3563760129839512,0.12635884772946546
Reck,0.9007193879019026,0.9141384861239777,-0.1508503792345656,-0.12951535399150957,-0.021335025243056027
Clta,1.1168517594606262,1.0218997743276044,0.159437708575326,0.03125370687134039,0.1281840017039856
Pax5,0.7898744671699938,0.900226455251079,-0.34030470739748536,-0.1516401325870032,-0.18866457481048216
Fbxo10,0.9521773046693993,1.1836369925130803,-0.07069785249922035,0.24322669127034732,-0.3139245437695677
Shb,0.9267211698830005,0.833101086253048,-0.10979276610950042,-0.26343653592570715,0.15364376981620673
Igfbpl1,0.9679545872893767,0.8432110647004172,-0.04698873150865093,-0.246034296598565,0.19904556508991406
Foxe1,0.859703783272718,1.00653138397822,-0.21808843974501427,0.009392156664468927,-0.2274805964094832
Anks6,1.1905417722269,0.862692779412642,0.2516182409588051,-0.21308121396381008,0.46469945492261516
Tgfbr1,0.8506306153725717,1.0952726379057705,-0.23339531439896294,0.1312900336582363,-0.3646853480571992
Plppr1,1.0629145329319065,1.1513098498879997,0.08802559698900914,0.20327615557158227,-0.11525055858257313
Zfp189,1.030015406357258,1.0320167592899074,0.04266591654343225,0.04546639939306164,-0.0028004828496293946
Grin3a,0.9488306363428543,1.0122782716628653,-0.07577750175477325,0.017605936240587292,-0.09338343799536054
Fktn,1.1352136146674852,1.0322411148573105,0.18296379692079293,0.0457800003920613,0.13718379652873164
Tal2,0.7657279434483194,0.8509602466954752,-0.3850961888398443,-0.23283635808176056,-0.15225983075808375
Actl7b,0.9202970015333051,0.875409857170255,-0.1198285668795887,-0.1919694659817072,0.07214089910211849
Frrs1l,0.87859958913536,1.018118580325298,-0.18672227011240972,0.025905601967926413,-0.21262787208033612
Ptpn3,1.0100802390312138,0.8969447949264111,0.014469902733892651,-0.15690890186859136,0.171378804602484
Ecpas,0.8696676141192211,0.9791475201160358,-0.20146398483214928,-0.030401859668588695,-0.1710621251635606
Gng10,0.8923679791369377,1.0023548861321923,-0.16428934863965144,0.003393388589229831,-0.16768273722888127
Ugcg,1.1824924997709665,1.2061888751996115,0.2418310329705496,0.2704558342515785,-0.0286248012810289
Zfp37,0.7579920673784696,0.6989169442239206,-0.3997453446620077,-0.5168070717267581,0.11706172706475043
Slc31a2,1.1547587272854742,0.8963775642766405,0.2075914496412865,-0.1578215552669672,0.3654130049082537
Col27a1,0.9408501299487749,0.7445678366370004,-0.08796316364405508,-0.4255247979653333,0.3375616343212782
Whrn,0.8831895988930273,0.9794918692970382,-0.17920491293637061,-0.029894578069362025,-0.1493103348670086
Tmem268,0.9327230764131176,0.8172056586832701,-0.10047928346458203,-0.29122890094100545,0.19074961747642344
Psip1,1.1107353957636676,1.0942069086763144,0.15151517254499505,0.12988556984573535,0.021629602699259703
Bnc2,0.9901640889615175,0.9938393627500359,-0.014260467963185402,-0.008915411401779826,-0.005345056561405576
Acer2,0.7606251712263071,0.8936632034384597,-0.3947424122921334,-0.16219687229047042,-0.232545540001663
Dmrta1,0.9677105092460582,1.211592158841634,-0.047352565299095394,0.2769041464706713,-0.32425671176976667
Tusc1,1.2412607913283196,1.4877947199735169,0.31180626037453585,0.5731754828259777,-0.2613692224514419
9530080O11Rik,1.0606018958250332,1.1914117560771544,0.08488323240982304,0.25267209984170297,-0.16778886743187993
Itgb3bp,0.8652790540901982,0.8822858455389339,-0.20876261528587517,-0.180681954829123,-0.02808066045675217
Efcab7,1.2181615848112908,1.1348307220366536,0.2847055143149653,0.18247711276577394,0.10222840154919138
Cachd1,0.9113721373946814,1.0241049229664587,-0.13388782994061754,0.03436353183092595,-0.16825136177154348
Dnajc6,0.7932726361724146,0.7394529988185418,-0.33411131060357957,-0.4354696453674563,0.10135833476387673
Dab1,0.9622677976721498,0.9647636295147227,-0.05548964516624258,-0.051752574577007576,-0.003737070589235003
Prkaa2,0.9626874232316944,1.1313516243669235,-0.05486065212079331,0.17804738900043615,-0.23290804112122945
Pars2,0.7993065400377815,0.8061311881198989,-0.32317920127153577,-0.31091345582529345,-0.012265745446242315
Glis1,0.913706790106876,0.7769734838067105,-0.13019681836130392,-0.3640627310463015,0.23386591268499757
Zyg11a,0.9279113792355704,1.0295797737080108,-0.10794106845961873,0.04205561692904812,-0.14999668538866684
Tut4,0.9544375606440233,0.7808187252873698,-0.06727727535737402,-0.3569404434270152,0.2896631680696412
Zfyve9,1.2002862506195828,0.9612195601789097,0.26337850841837074,-0.0570620882360757,0.32044059665444646
Kti12,0.9407296090003752,0.9145656782934671,-0.0881479817213527,-0.12884131600588922,0.04069333428453652
Rab3b,0.9606322917772293,0.8124258053915417,-0.05794378911877755,-0.2996920296512103,0.2417482405324327
Ttc39a,0.9111568022120181,0.7988643091450904,-0.13422874414488783,-0.32397761945370096,0.18974887530881313
Faf1,1.0914683378318932,1.1606116029939206,0.12627028010841176,0.2148852571454811,-0.08861497703706933
Dmrta2,1.0219312919581551,0.889438634672448,0.031298202064754185,-0.16903302228723885,0.20033122435199302
Elavl4,1.0434794160841228,1.3648171599915673,0.06140214184297614,0.44870769104133584,-0.3873055491983597
Trabd2b,0.9325171397814598,0.8226718482939562,-0.10079785236081079,-0.28161101934024513,0.18081316697943434
Foxe3,1.0804356723034905,0.8146703286662529,0.11161317861903843,-0.2957117305357469,0.4073249091547853
Efcab14,1.2869923847518343,1.0513520767154818,0.3640035170292692,0.07224587983538869,0.2917576371938805
Atpaf1,0.7902163856534534,0.8380228587061059,-0.33968033303661427,-0.2549384981081238,-0.08474183492849047
Mob3c,0.9839560247867457,0.929925073466248,-0.023334255176266135,-0.10481361575632193,0.0814793605800558
Mast2,0.9777207517860481,1.0668820622786848,-0.032505621059656625,0.09340070327594342,-0.12590632433560006
Ipp,0.9945406688224357,0.9011310477134359,-0.007897727841609711,-0.15019116849517636,0.14229344065356664
Hpdl,0.8502340862323851,0.9036143643486492,-0.2340679965164055,-0.14622089010385747,-0.08784710641254803
Ptch2,0.9163418133312958,0.8275782520569067,-0.12604224283966178,-0.2730323617990426,0.14699011895938083
Armh1,0.940659037778506,0.751794611655617,-0.08825621321519334,-0.41158951971071345,0.3233333064955201
Rnf220,0.9250621245463646,0.7760102086410822,-0.11237783870127697,-0.3658524632752329,0.2534746245739559
Ccdc24,0.8383587040461526,0.6897153644814662,-0.25436044067318303,-0.5359269894783584,0.28156654880517534
Atp6v0b,0.8213927329302873,0.7212238757081384,-0.28385591140264865,-0.4714809377239082,0.18762502632125955
Artn,0.7804693175637278,0.6648621415470991,-0.3575861779548243,-0.5888728645359353,0.23128668658111107
Tmem125,0.8113639560144226,0.7222231787435722,-0.30157888112092174,-0.46948337257672035,0.1679044914557986
Slc2a1,1.0765719259713031,0.7316244663014986,0.10644470945004084,-0.4508247737350648,0.5572694831851056
Ybx1,0.9617560597028136,1.0054821478745581,-0.05625708039858127,0.007887467121651915,-0.06414454752023319
Ppih,0.9248426326260111,0.8350477651192666,-0.11272019136053411,-0.26006937211528386,0.14734918075474973
Rimkla,0.9017711888189281,0.9326298858057271,-0.14916667762877367,-0.10062343379963877,-0.0485432438291349
Hivep3,0.9176654254771286,0.8858212402910715,-0.12395984210537442,-0.17491250419471605,0.05095266208934163
Foxo6,1.0647596459454427,0.7929772421842544,0.09052779971179548,-0.33464863256346516,0.42517643227526064
Scmh1,0.9120318735255927,0.9419851596524963,-0.13284385056995232,-0.08622376356777377,-0.046620087002178554
Nfyc,1.1090394087816409,0.9671513971715838,0.14931063136408107,-0.048186349081722514,0.19749698044580358
Smap2,1.0320328321517385,0.9100890083116119,0.04548886807613315,-0.1359204445539374,0.18140931263007054
Rlf,1.0084525063458563,1.190577055171574,0.012143140993264913,0.25166099609452286,-0.23951785510125795
Trit1,1.0443080811137655,0.9696339730565123,0.06254738386900391,-0.044487847498203975,0.10703523136720788
Nt5c1a,0.7969338720399591,0.7064209674422547,-0.32746807762024505,-0.501399930304107,0.17393185268386196
Pou3f1,0.9159726930333251,0.7747655519089776,-0.12662350553089502,-0.36816828549307606,0.24154477996218104
Utp11,0.999727063443975,0.8222241106422977,-0.00039381796195880854,-0.28239641722770537,0.28200259926574656
Fhl3,1.0766530281496485,0.8770164610914969,0.10655338895455384,-0.18932417341211163,0.29587756236666546
1700125G02Rik,0.8631266934541574,0.784269720192944,-0.21235575494692074,-0.3505781942907479,0.13822243934382714
Zc3h12a,0.8608767514347156,0.9447469743563022,-0.2161213878361308,-0.0820001017653413,-0.1341212860707895
Oscp1,0.8465915370159075,0.8371125847788793,-0.24026202811409964,-0.25650642840895965,0.016244400294860017
Col8a2,0.7122628760228887,0.8602475711832956,-0.48951829759908483,-0.21717618121398846,-0.27234211638509637
Ago4,0.9399181941969417,0.8456853106540776,-0.08939289763135536,-0.24180717529839071,0.15241427766703536
Dlgap3,0.8775475748231772,0.9132625756968072,-0.18845075397051556,-0.13089838014019534,-0.05755237383032022
Smim12,0.9803722800901823,0.8886619664420369,-0.02859840213691239,-0.17029335083668992,0.14169494869977753
Gjb3,0.837485809787169,0.8325878788725792,-0.2558633489945066,-0.2643255395532512,0.008462190558744642
Phc2,0.8650131444980492,0.8229360059512105,-0.20920603918069622,-0.28114784830660694,0.07194180912591072
Azin2,0.9222335962827137,0.8301443548711411,-0.11679587187488427,-0.26856586451410225,0.15176999263921798
Zbtb8a,0.8670424880417078,0.8010543931267622,-0.20582540272611566,-0.3200278871722847,0.11420248444616904
Eif3i,0.7894572341401566,0.7680638222518349,-0.3410669792325224,-0.38070189823704315,0.03963491900452076
Sdc3,0.9849156493405065,0.8349549027644714,-0.021927921068617514,-0.26022981743847146,0.23830189636985394
Ptpru,0.977240345028874,0.8590872442335478,-0.03321466888804028,-0.2191234438126878,0.18590877492464752
Rcc1,0.9767295464895959,0.7828334252996213,-0.03396895536860011,-0.3532227376394435,0.3192537822708434
Themis2,0.9716250700864351,0.849388527091986,-0.041528379694608666,-0.23550347292123905,0.19397509322663037
Ppp1r8,0.8302400490533166,1.0184504047589742,-0.2683995686588858,0.026375727431539923,-0.29477529609042574
Cd164l2,0.85228127919949,0.7663851472914359,-0.23059845183584443,-0.3838584932817279,0.15326004144588345
Mir5122,1.0378006008932794,0.9834490756069945,0.05352927631932755,-0.02407774525225527,0.07760702157158282
Nudc,0.8400751409456593,0.833511711525854,-0.25140971863723255,-0.262725624480028,0.01131590584279546
Sfn,0.7176413878114312,0.7612256865348973,-0.4786649991278544,-0.39360385065420633,-0.08506114847364804
Zdhhc18,0.9277945699948147,0.8202703143121368,-0.10812269218363683,-0.28582867679959917,0.17770598461596232
