gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Lyn,chr4,3678115,3813122,+,3668115,3678115,4.639130667328835,5.448100914140542,1.1743797070664328,Mixed,NSC,GFP
Rps20,chr4,3831334,3835665,-,3835665,3845665,4.159402792930603,5.030217848916848,1.2093605979844748,Mixed,NSC,GFP
Nsmaf,chr4,6396207,6454271,-,6454271,6464271,3.764341204810143,5.494521424818039,1.4596236435201573,Mixed,NSC,GFP
Tox,chr4,6686353,6991557,-,6991557,7001557,3.76488852057457,4.329441308991115,1.14995205975724,Mixed,NSC,GFP
Rab2a,chr4,8535644,8607778,+,8525644,8535644,4.150834997832775,5.369567873060703,1.2936114964493288,Mixed,NSC,GFP
Gdf6,chr4,9844372,9862345,+,9834372,9844372,5.426784211587906,5.055720667127768,0.9316236780397865,Mixed,NSC,GFP
Ccne2,chr4,11191351,11204779,+,11181351,11191351,6.703929544329643,6.067397877071301,0.9050509610745033,Mixed,NSC,GFP
Cpne3,chr4,19519254,19570108,-,19570108,19580108,3.09480203435421,3.9641868678569794,1.2809177530103901,Mixed,NSC,GFP
Rmdn1,chr4,19575162,19606932,+,19565162,19575162,3.9897543083906175,4.8755834213256835,1.222025980665559,Mixed,NSC,GFP
Ggh,chr4,20042052,20066750,+,20032052,20042052,3.5039105256080627,4.111623949015141,1.173438624920828,Mixed,NSC,GFP
Nkain3,chr4,20118874,20778866,-,20778866,20788866,2.9656740519642835,4.504606087764104,1.5189147589501704,Mixed,NSC,GFP
Faxc,chr4,21931329,21996839,+,21921329,21931329,5.4690597972273824,5.129525814910729,0.9379173029907655,Mixed,NSC,GFP
Fbxl4,chr4,22357543,22434091,+,22347543,22357543,5.147210255813599,5.401713815784454,1.049444951210882,Mixed,NSC,GFP
Ndufaf4,chr4,24898083,24905001,+,24888083,24898083,4.229177213895321,4.682100053026279,1.107094788471583,Mixed,NSC,GFP
Manea,chr4,26324506,26346891,-,26346891,26356891,2.6826841027975084,4.1825325828989355,1.5590850143471542,Mixed,NSC,GFP
Epha7,chr4,28813131,28967499,+,28803131,28813131,2.772416595208645,4.0857542335331445,1.4737158335418423,Mixed,NSC,GFP
Ankrd6,chr4,32804035,32950841,-,32950841,32960841,5.8588051296830175,4.792152001667023,0.8179401594000952,Mixed,NSC,GFP
Rragd,chr4,32983037,33022180,+,32973037,32983037,6.135779565167427,4.6129434247692425,0.7518104872862018,Mixed,NSC,GFP
Pm20d2,chr4,33174230,33189737,-,33189737,33199737,6.395609947538376,5.446949582811197,0.8516700717353296,Mixed,NSC,GFP
Srsf12,chr4,33208991,33233340,+,33198991,33208991,5.131199335074425,5.268064834006627,1.0266731986022557,Mixed,NSC,GFP
Nfx1,chr4,40970906,41025993,+,40960906,40970906,6.430483534455299,5.66262887676557,0.8805914588575693,Mixed,NSC,GFP
Phf24,chr4,42916660,42944752,+,42906660,42916660,3.99441880774498,4.331805663625399,1.0844645672171989,Mixed,NSC,GFP
Gba2,chr4,43566928,43578873,-,43578873,43588873,8.034255144631862,6.275751663907369,0.7811242673940411,Mixed,NSC,GFP
Reck,chr4,43875530,43944806,+,43865530,43875530,5.959474687457084,5.447785168886185,0.9141384861239777,Mixed,NSC,GFP
Clta,chr4,44004452,44032846,+,43994452,44004452,3.800910630822181,3.8841497158765796,1.0218997743276044,Mixed,NSC,GFP
Pax5,chr4,44524757,44710487,-,44710487,44720487,6.856904783964158,6.172767087662219,0.900226455251079,Mixed,NSC,GFP
Fbxo10,chr4,45034247,45084604,-,45084604,45094604,4.956027990710735,5.866138065735499,1.1836369925130803,Mixed,NSC,GFP
Shb,chr4,45423278,45532470,-,45532470,45542470,6.483880544722081,5.40172792494297,0.833101086253048,Mixed,NSC,GFP
Igfbpl1,chr4,45809468,45826923,-,45826923,45836923,7.035338205349445,5.932275018660228,0.8432110647004172,Mixed,NSC,GFP
Foxe1,chr4,46343609,46346412,+,46333609,46343609,4.541094431459904,4.570754062873125,1.00653138397822,Mixed,NSC,GFP
Anks6,chr4,47015669,47057427,-,47057427,47067427,4.82818125436306,4.165237105834485,0.862692779412642,Mixed,NSC,GFP
Tgfbr1,chr4,47353222,47414931,+,47343222,47353222,4.853237451839447,5.315618186259271,1.0952726379057705,Mixed,NSC,GFP
Plppr1,chr4,49059273,49340259,+,49049273,49059273,3.751657835960388,4.319320619950692,1.1513098498879997,Mixed,NSC,GFP
Zfp189,chr4,49521176,49531517,+,49511176,49521176,4.218160221219063,4.353212041668097,1.0320167592899074,Mixed,NSC,GFP
Grin3a,chr4,49661611,49845744,-,49845744,49855744,4.2243601304531095,4.27622797173659,1.0122782716628653,Mixed,NSC,GFP
Fktn,chr4,53713998,53777890,+,53703998,53713998,4.248183127307891,4.3851492874503135,1.0322411148573105,Mixed,NSC,GFP
Tal2,chr4,53779705,53788712,+,53769705,53779705,5.064056058168411,4.309310392538707,0.8509602466954752,Mixed,NSC,GFP
Actl7b,chr4,56740005,56741443,-,56741443,56751443,6.370718779981137,5.576990017255148,0.875409857170255,Mixed,NSC,GFP
Frrs1l,chr4,56957173,56990391,-,56990391,57000391,6.098105235815048,6.208594245362282,1.018118580325298,Mixed,NSC,GFP
Ptpn3,chr4,57190841,57301837,-,57301837,57311837,6.807906273281574,6.106316096166769,0.8969447949264111,Mixed,NSC,GFP
Ecpas,chr4,58798911,58912749,-,58912749,58922749,5.085846855628491,4.979794336378575,0.9791475201160358,Mixed,NSC,GFP
Gng10,chr4,59035088,59041903,+,59025088,59035088,2.778220661056042,2.784763054362933,1.0023548861321923,Mixed,NSC,GFP
Ugcg,chr4,59189257,59222833,+,59179257,59189257,4.083789507448673,4.92582147254149,1.2061888751996115,Mixed,NSC,GFP
Zfp37,chr4,62189540,62231047,-,62231047,62241047,3.371441440343857,2.356357549115022,0.6989169442239206,Mixed,NSC,GFP
Slc31a2,chr4,62262562,62298411,+,62252562,62262562,6.026780342566967,5.4022706839005155,0.8963775642766405,Mixed,NSC,GFP
Col27a1,chr4,63214004,63334991,+,63204004,63214004,7.3830876712441444,5.497209615079562,0.7445678366370004,Mixed,NSC,GFP
Whrn,chr4,63414910,63495991,-,63495991,63505991,5.1812015052795415,5.074944747610886,0.9794918692970382,Mixed,NSC,GFP
Tmem268,chr4,63558781,63586357,+,63548781,63558781,5.957518550050258,4.868517870811622,0.8172056586832701,Mixed,NSC,GFP
Psip1,chr4,83455680,83486459,-,83486459,83496459,4.131419284236431,4.520627523450057,1.0942069086763144,Mixed,NSC,GFP
Bnc2,chr4,84275095,84675275,-,84675275,84685275,4.97159672537446,4.940968521396319,0.9938393627500359,Mixed,NSC,GFP
Acer2,chr4,86874396,86934822,+,86864396,86874396,5.920075965237618,5.290554051693281,0.8936632034384597,Mixed,NSC,GFP
Dmrta1,chr4,89679436,89694772,+,89669436,89679436,3.320128711271286,4.022641912921269,1.211592158841634,Mixed,NSC,GFP
Tusc1,chr4,93334138,93335511,-,93335511,93345511,2.8025895329594612,4.169677909390131,1.4877947199735169,Mixed,NSC,GFP
9530080O11Rik,chr4,95959715,95967655,-,95967655,95977655,3.6983081107735636,4.406207760771115,1.1914117560771544,Mixed,NSC,GFP
Itgb3bp,chr4,99765402,99929813,-,99929813,99939813,6.451933942312002,5.692449993654091,0.8822858455389339,Mixed,NSC,GFP
Efcab7,chr4,99829198,99912788,+,99819198,99829198,3.681919108688831,4.178354920593898,1.1348307220366536,Mixed,NSC,GFP
Cachd1,chr4,100776675,101029220,+,100766675,100776675,4.187329756259918,4.288265017469723,1.0241049229664587,Mixed,NSC,GFP
Dnajc6,chr4,101496631,101642799,+,101486631,101496631,6.843245320904254,5.060258274193605,0.7394529988185418,Mixed,NSC,GFP
Dab1,chr4,103619359,104744844,+,103609359,103619359,5.183775540030002,5.001118104588986,0.9647636295147227,Mixed,NSC,GFP
Prkaa2,chr4,105029874,105109890,-,105109890,105119890,4.336838148772717,4.906488884230455,1.1313516243669235,Mixed,NSC,GFP
Pars2,chr4,106651069,106655282,+,106641069,106651069,7.595551241827011,6.123010746999582,0.8061311881198989,Mixed,NSC,GFP
Glis1,chr4,107434591,107635061,+,107424591,107434591,7.529441488099099,5.850176384127139,0.7769734838067105,Mixed,NSC,GFP
Zyg11a,chr4,108181738,108218048,-,108218048,108228048,4.890427377200126,5.035085112353166,1.0295797737080108,Mixed,NSC,GFP
Tut4,chr4,108459426,108559421,+,108449426,108459426,5.601157204353809,4.373488428437709,0.7808187252873698,Mixed,NSC,GFP
Zfyve9,chr4,108637466,108780798,-,108780798,108790798,5.1193493596315385,4.920818739867211,0.9612195601789097,Mixed,NSC,GFP
Kti12,chr4,108847785,108849413,+,108837785,108847785,6.249190045893192,5.71529473310709,0.9145656782934671,Mixed,NSC,GFP
Rab3b,chr4,108879063,108943324,+,108869063,108879063,6.187057682079076,5.026525320367019,0.8124258053915417,Mixed,NSC,GFP
Ttc39a,chr4,109406623,109444745,+,109396623,109406623,8.283240551263093,6.617185240467389,0.7988643091450904,Mixed,NSC,GFP
