gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type
Insr,chr8,3122061,3279617,-,3279617,3289617,5.668821810913086,4.666221882541975,0.8231378650073283,Mixed,NSC
Arhgef18,chr8,3353415,3456601,+,3343415,3353415,5.040789660573006,4.112122552851836,0.8157695182195709,Mixed,NSC
Zfp358,chr8,3493138,3497208,+,3483138,3493138,5.596186210203171,5.075873240661621,0.9070236496789731,Mixed,NSC
Mcoln1,chr8,3500457,3515232,+,3490457,3500457,7.524638882386684,5.798318058439096,0.7705775850601313,Mixed,NSC
Pnpla6,chr8,3515384,3544267,+,3505384,3515384,7.986622084724903,5.909610657604535,0.7399386868332195,Mixed,NSC
Pet100,chr8,3621548,3625848,+,3611548,3621548,6.7131524376869205,5.512858244387309,0.8212026012456848,Mixed,NSC
Stxbp2,chr8,3630955,3643644,+,3620955,3630955,5.461613238483667,5.3783300545116255,0.9847511750950779,Mixed,NSC
Trappc5,chr8,3676299,3681255,+,3666299,3676299,6.9801847910285,6.253082492856184,0.8958333740523823,Mixed,NSC
Evi5l,chr8,4166567,4211257,+,4156567,4166567,5.6699251718223085,5.8907850507676605,1.038952873671588,Mixed,NSC
Prr36,chr8,4209543,4217459,-,4217459,4227459,5.551201717424393,5.21717809949716,0.9398285929911748,Mixed,NSC
Map2k7,chr8,4238740,4247897,+,4228740,4238740,7.8807569754123685,6.3034348119695975,0.7998514396061254,Mixed,NSC
Tgfbr3l,chr8,4248214,4251423,+,4238214,4248214,7.144100204002857,6.132568696606159,0.8584102296283674,Mixed,NSC
Snapc2,chr8,4253080,4256220,+,4243080,4253080,7.571016823291778,6.4407682043711345,0.8507137620611934,Mixed,NSC
Ctxn1,chr8,4257660,4259274,-,4259274,4269274,8.239505869472026,6.583649494965871,0.7990345051344372,Mixed,NSC
Elavl1,chr8,4285382,4325413,-,4325413,4335413,6.522117758679389,6.016245913449922,0.9224374867264131,Mixed,NSC
Cers4,chr8,4493026,4531680,+,4483026,4493026,5.806131240320205,4.475034883058071,0.7707429780404473,Mixed,NSC
Shcbp1,chr8,4735976,4779567,-,4779567,4789567,3.899028124928474,4.286358393983046,1.0993402090582964,Mixed,NSC
Efnb2,chr8,8617434,8661242,-,8661242,8671242,4.309961489593983,4.81157385386626,1.1163844190913017,Mixed,NSC
Mir7654,chr8,8690093,8690162,-,8690162,8700162,5.9262220376849175,4.863061267638206,0.8206005844387775,Mixed,NSC
Lig4,chr8,9969049,9977686,-,9977686,9987686,5.223497481155396,5.28481836476326,1.0117394301096323,Mixed,NSC
Myo16,chr8,10153911,10634742,+,10143911,10153911,5.357475023281574,5.127928417758147,0.9571539569431675,Mixed,NSC
Irs2,chr8,10984681,11008458,-,11008458,11018458,6.825317881369591,5.918358556433518,0.8671183759203785,Mixed,NSC
Col4a1,chr8,11198423,11312826,-,11312826,11322826,8.83515157033205,7.167498631076018,0.811247953588491,Mixed,NSC
Rab20,chr8,11453518,11478710,-,11478710,11488710,7.943603964149951,6.166152543067933,0.7762411835857147,Mixed,NSC
Naxd,chr8,11497506,11514960,+,11487506,11497506,6.092647423112392,5.046198162221908,0.828243916278367,Mixed,NSC
Cars2,chr8,11513977,11550783,-,11550783,11560783,8.242016528224946,5.876612893650929,0.7130066863523452,Mixed,NSC
Ing1,chr8,11555571,11563251,+,11545571,11555571,7.27038335916996,5.637644183264175,0.775425985777428,Mixed,NSC
Ankrd10,chr8,11611583,11635757,-,11635757,11645757,7.135492793035508,6.2146925405502325,0.8709549180143509,Mixed,NSC
Arhgef7,chr8,11727721,11835219,+,11717721,11727721,7.645316313695908,5.9948983635783195,0.7841269239362915,Mixed,NSC
Sox1ot,chr8,12385771,12436768,+,12375771,12385771,5.440021043658256,4.575205369472504,0.8410271454383585,Mixed,NSC
Sox1,chr8,12395295,12400126,+,12385295,12395295,8.041388474404812,6.312691953917344,0.7850251202277082,Mixed,NSC
Tubgcp3,chr8,12614277,12672248,-,12672248,12682248,7.78625358428955,6.665900127339363,0.8561113576867387,Mixed,NSC
Atp11a,chr8,12757014,12868728,+,12747014,12757014,7.709976885890961,5.949333980456988,0.7716409619001713,Mixed,NSC
