gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Dlx6,chr6,6863334,6868568,+,6853334,6863334,4.724579967570305,4.365518930280208,0.9240014901314603,Mixed,NSC,GFP
Dlx5,chr6,6877805,6882085,-,6882085,6892085,4.627265755772591,4.042642608503501,0.8736568898080335,Mixed,NSC,GFP
Umad1,chr6,8259288,8459470,+,8249288,8259288,3.5619307442069057,4.303548955726623,1.2082068026521513,Mixed,NSC,GFP
Nxph1,chr6,8948431,9249032,+,8938431,8948431,4.024171752059459,5.336061127889156,1.3260023320720118,Mixed,NSC,GFP
Phf14,chr6,11907809,12081205,+,11897809,11907809,4.412804637277127,5.019364254220327,1.1374544460498643,Mixed,NSC,GFP
Thsd7a,chr6,12311610,12749410,-,12749410,12759410,2.3615408353805543,4.48641800514857,1.899784216276573,Mixed,NSC,GFP
Tes,chr6,17065149,17105828,+,17055149,17065149,5.416846961557865,4.98286494003733,0.9198829088950811,Mixed,NSC,GFP
Cttnbp2,chr6,18366478,18514843,-,18514843,18524843,3.402057294672727,4.660019790335497,1.3697652293018727,Mixed,NSC,GFP
Lsm8,chr6,18848579,18855751,+,18838579,18848579,1.8385450161814691,1.7680342556238173,0.9616486080367519,Mixed,NSC,GFP
Fam3c,chr6,22306520,22356243,-,22356243,22366243,4.266569824028015,4.832558363676071,1.132656574951752,Mixed,NSC,GFP
Fezf1,chr6,23245044,23248362,-,23248362,23258362,4.54472724673748,4.576119553228219,1.006907412653482,Mixed,NSC,GFP
Ndufa5,chr6,24518666,24528013,-,24528013,24538013,3.9272092502713205,4.663757881891727,1.1875501366700847,Mixed,NSC,GFP
Gpr37,chr6,25665878,25690729,-,25690729,25700729,2.1883555948734283,4.042269287172953,1.847172048565879,Mixed,NSC,GFP
Grm8,chr6,27275119,28135178,-,28135178,28145178,5.7485772776007655,5.069209414800008,0.881819826020622,Mixed,NSC,GFP
Zfp800,chr6,28239927,28398005,-,28398005,28408005,5.3969968900680545,4.761106283883254,0.8821769552331941,Mixed,NSC,GFP
Lep,chr6,29060220,29073877,+,29050220,29060220,6.593795629441738,5.807410360693932,0.8807386044486208,Mixed,NSC,GFP
Hilpda,chr6,29272488,29275446,+,29262488,29272488,5.118354470908642,5.811540785129865,1.1354314786443784,Mixed,NSC,GFP
Ccdc136,chr6,29396309,29426994,+,29386309,29396309,6.328964195013046,5.692288042896987,0.8994027881185152,Mixed,NSC,GFP
Kcp,chr6,29473162,29507952,-,29507952,29517952,7.491225501191616,5.680723319383463,0.7583169560814637,Mixed,NSC,GFP
Nrf1,chr6,30047988,30153458,+,30037988,30047988,5.636987390577794,5.1641094676335655,0.9161115875947067,Mixed,NSC,GFP
Podxl,chr6,31519488,31563981,-,31563981,31573981,7.351804218685627,5.744855962467194,0.7814212391382578,Mixed,NSC,GFP
Chchd3,chr6,32790976,33060260,-,33060260,33070260,4.814042634785175,4.907257525523503,1.0193631211457868,Mixed,NSC,GFP
Nup205,chr6,35177421,35247596,+,35167421,35177421,4.782822230964899,4.376821741827329,0.9151127787043712,Mixed,NSC,GFP
Mtpn,chr6,35508906,35539888,-,35539888,35549888,3.82475600233078,5.0335428003033,1.3160428527299242,Mixed,NSC,GFP
Clec2l,chr6,38663067,38680865,+,38653067,38663067,6.9124217688679686,5.758790114835899,0.8331074560253581,Mixed,NSC,GFP
Mrps33,chr6,39801804,39810988,-,39810988,39820988,4.962203241252899,4.397435137180487,0.8861860192711868,Mixed,NSC,GFP
Tmem178b,chr6,39871461,40255150,+,39861461,39871461,4.508223453557491,6.077332154244185,1.3480547752016354,Mixed,NSC,GFP
Agk,chr6,40325172,40396762,+,40315172,40325172,5.317686737191677,4.547432667950789,0.8551524173370794,Mixed,NSC,GFP
Dennd11,chr6,40401375,40436135,-,40436135,40446135,5.153364220708609,5.076963083664577,0.985174512459838,Mixed,NSC,GFP
