gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
Ndufa5,1.4139110031293693,1.158667124211096,0.4996913143590011,0.21246615113508285,0.2872251632239182
Tnpo3,0.8625999668988364,0.776874165467389,-0.21323643417651328,-0.36424715849112926,0.15101072431461598
Mkln1os,1.2373281469220097,1.538638049041234,0.3072281625253809,0.621653890361302,-0.31442572783592115
Slc37a3,0.738164777843487,1.3406740969923066,-0.43798519507524114,0.4229585766935512,-0.8609437717687923
Zfp786,0.9286374477486589,1.0428650385730251,-0.10681263544309118,0.06055246487603412,-0.1673651003191253
AI854703,0.8119982133918039,0.8154358265626245,-0.3004515417793987,-0.29435675117253846,-0.006094790606860245
Igf2bp3,1.563916567693325,1.2911973232244423,0.6451635493551561,0.3687094928866134,0.27645405646854265
9130019P16Rik,0.9038865968647635,1.1687379435866492,-0.1457863138437454,0.22495148258960776,-0.37073779643335314
Prr15,1.159743562930053,1.431978383925466,0.2138058386389988,0.5180097149213676,-0.3042038762823688
Ggct,0.901353386519257,0.9532243699127246,-0.14983525186356478,-0.06911225928153915,-0.08072299258202563
Pde1c,1.2518765329502357,1.2806149476266377,0.32409228265074297,0.3568367546363318,-0.03274447198558883
Lsm5,1.085460520025702,1.4353866834659699,0.1183072537292512,0.521439441548554,-0.4031321878193028
Qrfprl,1.5000088238273168,1.7950396346227655,0.5849709874241356,0.8440156992251677,-0.25904471180103217
Eif2ak3,0.8555274678818903,1.2853988982087625,-0.22511391972752118,0.362216140868657,-0.5873300605961782
Tmem150a,1.017967622549714,0.9691944476696124,0.02569167582441643,-0.045141954999527174,0.0708336308239436
Tgoln1,0.8066013505244893,0.9819278949106183,-0.3100722735802801,-0.026311006675494613,-0.2837612669047855
Aup1,0.817987771594236,0.7533460929939777,-0.28984881894799164,-0.4086152924923207,0.11876647354432907
Mrpl53,0.4875200214494109,0.8421974292935392,-1.036466626276093,-0.24776962302690342,-0.7886970032491897
Mthfd2,0.9654289823215768,1.2947756449884915,-0.05075795753514004,0.3727021335074315,-0.42346009104257154
Vax2,0.727980511607162,0.8243295082054333,-0.45802826559530807,-0.2787069555010157,-0.17932131009429236
Exoc6b,1.2583531072091119,0.9154608495660145,0.3315368145364654,-0.1274299055820572,0.4589667201185226
Egr4,0.9074667367841862,0.9265165431587871,-0.1400833328324185,-0.11011135876426698,-0.029971974068151525
Zxdc,1.0215795097698852,1.1488895157532577,0.030801493730181952,0.20024006627051125,-0.1694385725403293
Iqsec1,1.0409591288452689,1.202318548908566,0.05791342524655773,0.2658191822761595,-0.2079057570296018
Fbln2,0.8207224254624107,0.9913541781577719,-0.28503372077679084,-0.012527518016083743,-0.2725062027607071
Ccdc174,0.9220013715498592,1.100442761932631,-0.11715919810833648,0.13808410731627202,-0.2552433054246085
Uba3,1.177124649449102,1.1010716971933203,0.23526710000277073,0.13890841424058972,0.09635868576218101
Mtmr14,1.0577004681919568,1.2176522240477656,0.08093112628323702,0.28410214122002697,-0.20317101493678996
Creld1,1.0045656406366041,1.2049911852852562,0.006571836173646751,0.26902259293510333,-0.26245075676145657
Tamm41,0.8302627733404865,1.0101655458772005,-0.2683600815638112,0.01459174114053748,-0.28295182270434865
Hnrnpf,0.8229377345932359,0.9425236141600414,-0.28114481781500106,-0.08539933050626251,-0.19574548730873853
Ankrd26,0.9055772992234862,1.0790784427786866,-0.14309030136883183,0.10979974424607626,-0.2528900456149081
Rad52,0.7640276409189174,0.7101858325762457,-0.38830326199898446,-0.4937315144156386,0.10542825241665416
Eno2,0.7958943177308473,0.730181041863484,-0.32935121865084943,-0.45367388320111096,0.12432266455026153
Tuba3a,0.6806300123634739,0.8337514813028529,-0.5550573265798747,-0.2623106753920809,-0.2927466511877938
Tnfrsf1a,0.7925779388009284,0.8000964703221443,-0.3353752840607095,-0.3217541338067644,-0.013621150253945113
Tigar,1.2318224504235968,0.9374134135142117,0.3007943271751256,-0.09324265629830894,0.3940369834734345
Plbd1,0.893289190441126,0.9806164454101662,-0.16280079067823366,-0.028239138370081317,-0.13456165230815234
Recql,0.9461902835223254,1.0077023812312973,-0.07979774907279796,0.011069610542381583,-0.09086735961517954
Kcnj8,1.4638056053176558,1.1171703563625264,0.5497239751618993,0.15984919794266436,0.3898747772192349
Klhl42,0.8210665007691695,1.7073857585714116,-0.2844290197240677,0.7717890508103693,-1.056218070534437
Ergic2,1.2860060616591644,1.2883348589867731,0.3628974429030343,0.3655076218776199,-0.002610178974585653
