gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type
Rab10os,chr12,3235504,3250377,+,3225504,3235504,5.166746373558045,3.859964733719826,0.7470784231782772,Mixed,Neu
Rab10,chr12,3247428,3309969,-,3309969,3319969,5.370797513604164,4.273189520629247,0.7956340766534784,Mixed,Neu
Kif3c,chr12,3365132,3406494,+,3355132,3365132,5.363333890008926,4.832472550312677,0.9010202701187106,Mixed,Neu
1110002L01Rik,chr12,3403878,3427011,-,3427011,3437011,6.3550109388828275,5.0688423122406014,0.7976134677010758,Mixed,Neu
Dtnb,chr12,3572381,3781796,+,3562381,3572381,3.981245394158363,5.1224939614057545,1.2866561726945875,Mixed,Neu
Dnmt3a,chr12,3806007,3914443,+,3796007,3806007,3.721813437342644,5.345214211479823,1.4361854245161412,Mixed,Neu
Efr3b,chr12,3962554,4038915,-,4038915,4048915,4.443867842555046,4.1406398471593855,0.9317648485195913,Mixed,Neu
Dnajc27,chr12,4082583,4110606,+,4072583,4082583,3.845414335656166,4.251348046819369,1.1055630618004486,Mixed,Neu
Adcy3,chr12,4133103,4213525,+,4123103,4133103,5.081940381073952,4.257341336290041,0.8377393312493661,Mixed,Neu
Itsn2,chr12,4592638,4713962,+,4582638,4592638,3.813345763850212,4.638199078480403,1.2163069822961354,Mixed,Neu
Fam228b,chr12,4739888,4769267,-,4769267,4779267,3.7973303856372835,4.853588336873053,1.2781580331358247,Mixed,Neu
Sf3b6,chr12,4817544,4827659,+,4807544,4817544,2.960255660533905,3.6179513853470486,1.2221753119440106,Mixed,Neu
Fkbp1b,chr12,4833174,4841591,-,4841591,4851591,5.102434748959541,4.387096812756856,0.8598045891035544,Mixed,Neu
Wdcp,chr12,4843303,4860043,+,4833303,4843303,5.85565500509739,4.900825023706754,0.836938825706185,Mixed,Neu
Mfsd2b,chr12,4862440,4874359,-,4874359,4884359,3.8970067502260206,4.6509288526852925,1.1934618415571248,Mixed,Neu
Ubxn2a,chr12,4879032,4907705,-,4907705,4917705,5.89204617881775,5.177207578102747,0.878677359440106,Mixed,Neu
Atad2b,chr12,4917353,5047394,+,4907353,4917353,5.8273909194469455,5.097767528168361,0.874794157219878,Mixed,Neu
Klhl29,chr12,5077472,5375682,-,5375682,5385682,3.8022040521621707,4.152068600972494,1.0920162474213788,Mixed,Neu
Ldah,chr12,8208107,8285759,+,8198107,8208107,5.201695337104797,3.3069974999825162,0.635753785192493,Mixed,Neu
Gdf7,chr12,8297918,8301954,-,8301954,8311954,5.469240524768829,5.1437425115505855,0.9404857014892389,Mixed,Neu
Hs1bp3,chr12,8313432,8343824,+,8303432,8313432,5.659144590115547,5.117425772682825,0.904275494501606,Mixed,Neu
Rhob,chr12,8497661,8500009,-,8500009,8510009,4.467833525300025,3.9045642829537393,0.8739278804466061,Mixed,Neu
Pum2,chr12,8674134,8752581,+,8664134,8674134,5.032307474088668,4.800292769885064,0.9538949665937053,Mixed,Neu
Sdc1,chr12,8771323,8793715,+,8761323,8771323,5.292654924273491,4.715176308373611,0.8908905598112181,Mixed,Neu
Laptm4a,chr12,8921664,8938742,+,8911664,8921664,4.1400055500030515,4.705821347681681,1.136670299313539,Mixed,Neu
Wdr35,chr12,8973892,9028847,+,8963892,8973892,3.132772809743881,3.8086439744075142,1.215742157414501,Mixed,Neu
Ttc32,chr12,9029997,9041988,+,9019997,9029997,5.065489582204819,5.2538120554248495,1.0371775462497468,Mixed,Neu
Osr1,chr12,9570116,9581500,+,9560116,9570116,4.067827847170831,5.5804450286865235,1.3718488683260566,Mixed,Neu
Rdh14,chr12,10390772,10395562,+,10380772,10390772,4.003008321380615,4.689781997323036,1.1715643887808749,Mixed,Neu
Kcns3,chr12,11090202,11151056,-,11151056,11161056,3.9054365442752834,4.12414089808464,1.0559999762715235,Mixed,Neu
