gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Stx11,chr10,12938209,12964298,-,12964298,12974298,4.92309530699253,4.538784889427821,0.9219372379366995,Mixed,Neu,GFP
Gm9767,chr10,26078255,26079447,+,26068255,26078255,3.6857307208776477,5.231088011582693,1.4192811162116217,Mixed,Neu,GFP
9330159F19Rik,chr10,29211606,29230779,+,29201606,29211606,3.0314755452394486,4.833167214989662,1.5943282876154299,Mixed,Neu,GFP
Trmt11,chr10,30534225,30600749,-,30600749,30610749,4.719678193092346,4.806189575099945,1.018329932353061,Mixed,Neu,GFP
Amd2,chr10,35708675,35711892,-,35711892,35721892,3.4918637171268463,5.342746335816383,1.5300558007494256,Mixed,Neu,GFP
Armc2,chr10,41914990,42018442,-,42018442,42028442,4.817006184434891,4.578853206682205,0.9505599601424168,Mixed,Neu,GFP
Psap,chr10,60277627,60302597,+,60267627,60277627,4.567013221883774,3.7963905021508535,0.8312633044195439,Mixed,Neu,GFP
Cdh23,chr10,60302748,60696490,-,60696490,60706490,5.642755154490471,4.337592841267585,0.7687012323786111,Mixed,Neu,GFP
Kifbp,chr10,62538626,62578457,-,62578457,62588457,4.329436150407791,4.422702036436399,1.0215422708150628,Mixed,Neu,GFP
Stox1,chr10,62659043,62726128,-,62726128,62736128,3.9120897232294083,2.7981591783682505,0.7152594588394015,Mixed,Neu,GFP
Ccar1,chr10,62743928,62792286,-,62792286,62802286,5.297384486842155,5.21250630376339,0.9839773414050672,Mixed,Neu,GFP
Dna2,chr10,62947026,62974185,+,62937026,62947026,3.8543436534166333,5.296461355360349,1.3741538979445616,Mixed,Neu,GFP
Ube2d1,chr10,71254980,71285262,-,71285262,71295262,4.5668185113668445,4.0321260485887525,0.8829179523015337,Mixed,Neu,GFP
Cabin1,chr10,75646112,75764341,-,75764341,75774341,4.154979316949844,4.083204886809985,0.9827256829301021,Mixed,Neu,GFP
Gstt2,chr10,75831114,75837424,-,75837424,75847424,4.03090163640976,4.688111743942897,1.1630429533672522,Mixed,Neu,GFP
Pfkl,chr10,77986947,78010083,-,78010083,78020083,4.975487909555435,4.7183477040449775,0.9483185950433888,Mixed,Neu,GFP
Slc1a6,chr10,78780496,78814765,+,78770496,78780496,3.4472237065076827,4.583327869415283,1.3295707675608224,Mixed,Neu,GFP
Bsg,chr10,79704491,79711969,+,79694491,79704491,4.171339618611336,4.227668795283636,1.0135038577105961,Mixed,Neu,GFP
Mbd3,chr10,80392539,80399550,-,80399550,80409550,6.580499304175377,5.318299717505773,0.8081909094848275,Mixed,Neu,GFP
Rexo1,chr10,80540922,80561560,-,80561560,80571560,5.491542018175125,4.757574534575144,0.8663458312490736,Mixed,Neu,GFP
Btbd2,chr10,80642617,80657071,-,80657071,80667071,6.219382395482063,4.138011992879709,0.6653413039670433,Mixed,Neu,GFP
Ap3d1,chr10,80706956,80742264,-,80742264,80752264,6.246035034132004,4.567494411659241,0.7312630151287607,Mixed,Neu,GFP
Thop1,chr10,81070035,81082559,+,81060035,81070035,5.267822970628738,4.088093716899554,0.7760499431535798,Mixed,Neu,GFP
Pias4,chr10,81153266,81167923,-,81167923,81177923,4.350627304959297,4.02469102717638,0.9250829236943875,Mixed,Neu,GFP
Atcayos,chr10,81194609,81210877,+,81184609,81194609,7.175060746276379,4.767544596362114,0.6644605202591928,Mixed,Neu,GFP
Matk,chr10,81252935,81263365,+,81242935,81252935,7.579031738996506,4.829292253772418,0.6371911901258029,Mixed,Neu,GFP
Pip5k1c,chr10,81292963,81319973,+,81282963,81292963,4.3725347859025,5.699922853410244,1.303574044004722,Mixed,Neu,GFP
Cactin,chr10,81321103,81326242,+,81311103,81321103,6.489313386702538,5.139276291362445,0.791959947857273,Mixed,Neu,GFP
S1pr4,chr10,81497747,81500132,-,81500132,81510132,5.975360713148117,4.942972658348084,0.8272258187646516,Mixed,Neu,GFP
Slc41a2,chr10,83230848,83337882,-,83337882,83347882,4.560568054342269,4.93267661678791,1.0815925906623285,Mixed,Neu,GFP
Ascl4,chr10,85927681,85946206,+,85917681,85927681,3.7865574943542484,5.032286017775536,1.3289870879495866,Mixed,Neu,GFP
Slc5a8,chr10,88885992,88929515,+,88875992,88885992,3.3529497996091844,4.360789867234231,1.300583106774375,Mixed,Neu,GFP
Kcnc2,chr10,112271121,112467024,+,112261121,112271121,3.6963959761500362,4.459903023235004,1.2065544525021896,Mixed,Neu,GFP
Lgr5,chr10,115450311,115587780,-,115587780,115597780,3.9488986471891403,4.299126506567002,1.0886900097137608,Mixed,Neu,GFP
Nup107,chr10,117750621,117792705,-,117792705,117802705,2.83941023349762,4.3186546783447275,1.5209689066397976,Mixed,Neu,GFP
Kif5a,chr10,127225696,127263348,-,127263348,127273348,5.410515497922898,4.740488103103638,0.8761620043272246,Mixed,Neu,GFP
Baz2a,chr10,128091577,128129303,+,128081577,128091577,4.532403526210785,5.122450104109446,1.1301840346929473,Mixed,Neu,GFP
Coq10a,chr10,128363100,128368997,-,128368997,128378997,6.272967560505867,4.010820281871159,0.6393816392616124,Mixed,Neu,GFP
