gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
Stx11,0.8777917582884572,0.9219372379366995,-0.18804937029494506,-0.11725955421045517,-0.07078981608448989
Gm9767,0.7418835343001292,1.4192811162116217,-0.430735373911547,0.5051603714962486,-0.9358957454077956
9330159F19Rik,0.9119262163673697,1.5943282876154299,-0.13301099372879777,0.6729487247801168,-0.8059597185089146
Trmt11,0.7878698874259656,1.018329932353061,-0.34397069904372113,0.026205061071883265,-0.3701757601156044
Amd2,1.343816425070471,1.5300558007494256,0.4263360691216298,0.6135842686019047,-0.18724819948027493
Armc2,0.7760701919660793,0.9505599601424168,-0.3657409514675731,-0.07315046173076843,-0.2925904897368047
Psap,0.9962239479551848,0.8312633044195439,-0.0054580029082644255,-0.2666225687798633,0.26116456587159886
Cdh23,0.7791506370348337,0.7687012323786111,-0.3600258162876042,-0.3795051134990298,0.019479297211425606
Kifbp,0.7891988600307605,1.0215422708150628,-0.3415392227452476,0.03074890317393935,-0.372288125919187
Stox1,0.7620439644731285,0.7152594588394015,-0.3920538616075162,-0.48346142351266785,0.09140756190515165
Ccar1,0.6519039651945583,0.9839773414050672,-0.6172686444527662,-0.023303000683537387,-0.5939656437692288
Dna2,0.9917851460167479,1.3741538979445616,-0.011900476642705963,0.4585435873932693,-0.4704440640359752
Ube2d1,0.6126158222022674,0.8829179523015337,-0.7069454665760714,-0.1796487173844606,-0.5272967491916107
Cabin1,1.0622092998757395,0.9827256829301021,0.08706806571064762,-0.025139334584665177,0.1122074002953128
Gstt2,0.6364670102636624,1.1630429533672522,-0.6518423574495851,0.21790437924071115,-0.8697467366902962
Pfkl,0.7842637325194224,0.9483185950433888,-0.35058920889407846,-0.07655626965472073,-0.27403293923935773
Slc1a6,1.5029968057889755,1.3295707675608224,0.5878419432015155,0.4109605679379135,0.17688137526360198
Bsg,0.9447895944132217,1.0135038577105961,-0.08193501941045388,0.019351580160859454,-0.10128659957131333
Mbd3,0.7901749806338522,0.8081909094848275,-0.33975592800344917,-0.3072319706796698,-0.032523957323779384
Rexo1,0.9098804615727241,0.8663458312490736,-0.13625107575658388,-0.20698505442431248,0.0707339786677286
Btbd2,0.7820000200725692,0.6653413039670433,-0.3547594503232825,-0.5878334967922046,0.23307404646892216
Ap3d1,0.7489415374901338,0.7312630151287607,-0.4170749888400695,-0.45153769777285097,0.03446270893278147
Thop1,0.9530112441351185,0.7760499431535798,-0.06943485896591522,-0.3657785939937122,0.296343735027797
Pias4,1.1733956385966673,0.9250829236943875,0.2306895347675155,-0.11234540143076444,0.34303493619827996
Atcayos,0.556812907276178,0.6644605202591928,-0.8447354407274714,-0.5897446123435296,-0.2549908283839418
Matk,0.5041357698835381,0.6371911901258029,-0.988115773543879,-0.6502017747436613,-0.3379139988002178
Pip5k1c,0.6165325629412922,1.303574044004722,-0.6977510004972273,0.382472531384824,-1.0802235318820512
Cactin,0.5248906389345617,0.791959947857273,-0.9299112265882666,-0.3365006247956189,-0.5934106017926477
S1pr4,0.6105573874163188,0.8272258187646516,-0.7118011917305417,-0.2736468801938587,-0.438154311536683
Slc41a2,1.0581182094640376,1.0815925906623285,0.08150080957018503,0.11315717373409566,-0.03165636416391063
Ascl4,0.8171258516932081,1.3289870879495866,-0.2913697990980211,0.4103270878785031,-0.7016968869765241
Slc5a8,1.2572276306909884,1.300583106774375,0.3302458843944033,0.3791585899002531,-0.04891270550584981
Kcnc2,1.9051919382490394,1.2065544525021896,0.9299363491154656,0.2708930266868216,0.659043322428644
Lgr5,1.0324079222665292,1.0886900097137608,0.04601311722524687,0.12259322392361952,-0.07658010669837265
Nup107,0.7638172817228881,1.5209689066397976,-0.38870053290827256,0.6049906601662316,-0.9936911930745042
Kif5a,0.7181557668364635,0.8761620043272246,-0.47763129865296866,-0.19073044283463747,-0.2869008558183312
Baz2a,1.1111690850598919,1.1301840346929473,0.1520783663368931,0.176557714517211,-0.02447934818031791
Coq10a,0.7609264753423729,0.6393816392616124,-0.3941710350921419,-0.6452507791807977,0.25107974408865574
