gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Plekhg1,chr10,3740364,3967303,+,3730364,3740364,6.320622371780873,5.7870235292959205,0.9155781169798619,Mixed,NSC,Mecp2
Akap12,chr10,4266380,4359470,+,4256380,4266380,6.288612837016583,5.437672365307807,0.8646855047746149,Mixed,NSC,Mecp2
Rmnd1,chr10,4401915,4432388,-,4432388,4442388,6.062495009922982,5.5826922953271865,0.9208572190475269,Mixed,NSC,Mecp2
Esr1,chr10,4611593,5005614,+,4601593,4611593,5.24311111214161,4.718554984974861,0.8999532689757384,Mixed,NSC,Mecp2
Rgs17,chr10,5825663,5922400,-,5922400,5932400,5.306247929215432,4.722612119340897,0.8900096984422607,Mixed,NSC,Mecp2
Pcmt1,chr10,7629373,7681136,-,7681136,7691136,5.299977588546276,5.228316610250473,0.9864790035243415,Mixed,NSC,Mecp2
Lats1,chr10,7681214,7716460,+,7671214,7681214,5.553028381741047,4.933803627457619,0.8884888187642791,Mixed,NSC,Mecp2
Samd5,chr10,9622936,9675208,-,9675208,9685208,5.8604586730480195,5.608788758854866,0.9570562769513976,Mixed,NSC,Mecp2
Rab32,chr10,10545002,10558265,-,10558265,10568265,3.4618673991560933,4.107622070193291,1.1865336237877322,Mixed,NSC,Mecp2
B230208H11Rik,chr10,12916648,12923090,-,12923090,12933090,5.661724698722362,5.273805375552177,0.9314838951357484,Mixed,NSC,Mecp2
Stx11,chr10,12938209,12964298,-,12964298,12974298,4.6923565657496455,4.6291600974655145,0.9865320404793162,Mixed,NSC,Mecp2
Plagl1,chr10,13060504,13131694,+,13050504,13060504,4.960741939580441,5.49642041200161,1.1079835393466315,Mixed,NSC,Mecp2
Phactr2,chr10,13207717,13474412,-,13474412,13484412,5.006326470541954,4.600821171865464,0.9190014272815507,Mixed,NSC,Mecp2
Pex3,chr10,13523842,13553142,-,13553142,13563142,5.024578019976616,4.7639929644107815,0.9481379223230676,Mixed,NSC,Mecp2
Tnfaip3,chr10,19000910,19015657,-,19015657,19025657,5.708320445442199,5.156230819611549,0.9032833508372038,Mixed,NSC,Mecp2
Myb,chr10,21124935,21160984,-,21160984,21170984,6.174016370451451,5.570412980513572,0.9022348899451099,Mixed,NSC,Mecp2
E030030I06Rik,chr10,22113050,22149270,-,22149270,22159270,4.187351835250855,4.185361088848114,0.9995245810524013,Mixed,NSC,Mecp2
Tbpl1,chr10,22703879,22731938,-,22731938,22741938,1.7303325907826423,1.3258071285438537,0.7662151979372829,Mixed,NSC,Mecp2
Eya4,chr10,23102963,23350786,-,23350786,23360786,4.775230102300644,4.706837884664536,0.9856777126607662,Mixed,NSC,Mecp2
Epb41l2,chr10,25359798,25523519,+,25349798,25359798,5.411018094658851,5.557517567820549,1.0270742900132428,Mixed,NSC,Mecp2
Ptprk,chr10,28074820,28597397,+,28064820,28074820,4.219454772174359,4.8221388144493105,1.1428345781188165,Mixed,NSC,Mecp2
Rspo3,chr10,29452416,29535867,-,29535867,29545867,3.572937962472439,3.8207126487636565,1.0693476038189478,Mixed,NSC,Mecp2
Cenpw,chr10,30194569,30200560,-,30200560,30210560,4.367833101570606,3.937368019628525,0.9014465360896475,Mixed,NSC,Mecp2
Hey2,chr10,30832359,30842801,-,30842801,30852801,3.6224151755571365,3.915092851705552,1.0807962814763221,Mixed,NSC,Mecp2
Tpd52l1,chr10,31332376,31445958,-,31445958,31455958,3.8661220421314235,4.484285850906373,1.1598924715874077,Mixed,NSC,Mecp2
Rnf217,chr10,31493193,31609184,-,31609184,31619184,4.192377731883526,4.2885951619005205,1.0229505631816642,Mixed,NSC,Mecp2
Nkain2,chr10,31689310,32890462,-,32890462,32900462,2.5833771507501604,3.1511375742959977,1.2197745007464247,Mixed,NSC,Mecp2
Zup1,chr10,33919142,33951269,-,33951269,33961269,4.157795547091961,3.9971456813573836,0.961361768775057,Mixed,NSC,Mecp2
Tspyl1,chr10,34282190,34285275,+,34272190,34282190,4.700114950180054,5.131230492353439,1.0917244677509153,Mixed,NSC,Mecp2
Hs3st5,chr10,36506814,36834397,+,36496814,36506814,4.726443211996555,4.5452625552845,0.9616665960881142,Mixed,NSC,Mecp2
Slc16a10,chr10,40033532,40142258,-,40142258,40152258,4.291584585916996,4.646762777047157,1.0827615497305336,Mixed,NSC,Mecp2
Sesn1,chr10,41809935,41908424,+,41799935,41809935,6.502434042572975,5.558123288369179,0.8547758042571182,Mixed,NSC,Mecp2
Armc2,chr10,41914990,42018442,-,42018442,42028442,6.797443190407753,5.828415888142585,0.8574423830959534,Mixed,NSC,Mecp2
Sobp,chr10,43002500,43174530,-,43174530,43184530,6.292751476764678,5.326356382846832,0.8464272588094162,Mixed,NSC,Mecp2
Crybg1,chr10,43950636,44148853,-,44148853,44158853,6.4463061352133755,5.121719800767899,0.7945201008667838,Mixed,NSC,Mecp2
Prep,chr10,45067203,45167198,+,45057203,45067203,4.832945910710096,5.128581826689244,1.06117095482571,Mixed,NSC,Mecp2
Sim1,chr10,50894754,50989152,+,50884754,50894754,4.665321261548995,4.299795444097519,0.9216504508566012,Mixed,NSC,Mecp2
Vgll2,chr10,52022502,52028471,+,52012502,52022502,4.277291614055634,4.121527620210648,0.9635834991158589,Mixed,NSC,Mecp2
Dcbld1,chr10,52233619,52321378,+,52223619,52233619,6.097181968784332,4.475380489039422,0.7340080240268329,Mixed,NSC,Mecp2
Gopc,chr10,52335850,52382124,-,52382124,52392124,4.328289437770843,4.885731310043335,1.1287903409157372,Mixed,NSC,Mecp2
Slc35f1,chr10,52690533,53111622,+,52680533,52690533,4.553168170332908,4.652928369288444,1.0219100624496025,Mixed,NSC,Mecp2
Cep85l,chr10,53273443,53379947,-,53379947,53389947,4.055495809960365,4.920794203279018,1.2133643909071403,Mixed,NSC,Mecp2
Mcm9,chr10,53536315,53630439,-,53630439,53640439,4.497004565382004,4.5232073381090165,1.0058267169503723,Mixed,NSC,Mecp2
Serinc1,chr10,57515774,57532530,-,57532530,57542530,2.8132957085967067,4.0168299452304845,1.427802250917345,Mixed,NSC,Mecp2
Cdh23,chr10,60302748,60696490,-,60696490,60706490,6.422171858131885,5.585764636445045,0.8697625600554797,Mixed,NSC,Mecp2
Slc29a3,chr10,60712072,60752794,-,60752794,60762794,6.8182707795619955,5.78760082139492,0.8488370451263766,Mixed,NSC,Mecp2
Adamts14,chr10,61197112,61273438,-,61273438,61283438,7.897948814213276,6.003181016898155,0.7600936848431753,Mixed,NSC,Mecp2
Pald1,chr10,61319656,61383530,-,61383530,61393530,7.039521914303303,5.942590563964844,0.8441753056965912,Mixed,NSC,Mecp2
Ppa1,chr10,61648552,61674168,+,61638552,61648552,5.651493928837776,5.016246687402725,0.8875965807565347,Mixed,NSC,Mecp2
Macroh2a2,chr10,61738665,61784147,-,61784147,61794147,7.8531467537164685,5.714949092860222,0.7277272757134771,Mixed,NSC,Mecp2
Neurog3,chr10,62133090,62134763,+,62123090,62133090,7.199738638460635,6.209332388448715,0.862438582878381,Mixed,NSC,Mecp2
Sirt1,chr10,63319005,63381704,-,63381704,63391704,4.4167647909402845,4.42070809700489,1.0008928041793608,Mixed,NSC,Mecp2
Zfp365,chr10,67886103,67912662,-,67912662,67922662,4.939321370315552,5.234929530024528,1.0598479300183885,Mixed,NSC,Mecp2
A930033H14Rik,chr10,69209762,69213098,-,69213098,69223098,5.993602573084831,5.1774258459043505,0.8638253509090436,Mixed,NSC,Mecp2
Cdk1,chr10,69335146,69352938,-,69352938,69362938,5.549507722365856,5.5035183046483995,0.9917128833730408,Mixed,NSC,Mecp2
Phyhipl,chr10,70557682,70655965,-,70655965,70665965,3.267113967299461,2.78130687391758,0.8513039036151405,Mixed,NSC,Mecp2
