gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Stx11,chr10,12938209,12964298,-,12964298,12974298,5.10098462413152,4.4776022622187925,0.8777917582884572,Mixed,Neu,Mecp2
Gm9767,chr10,26078255,26079447,+,26068255,26078255,5.363210346221924,3.97887744685014,0.7418835343001292,Mixed,Neu,Mecp2
9330159F19Rik,chr10,29211606,29230779,+,29201606,29211606,4.348043885485331,3.965095209089915,0.9119262163673697,Mixed,Neu,Mecp2
Trmt11,chr10,30534225,30600749,-,30600749,30610749,5.298670622793833,4.174663027087848,0.7878698874259656,Mixed,Neu,Mecp2
Amd2,chr10,35708675,35711892,-,35711892,35721892,3.492906470457713,4.693825086236,1.343816425070471,Mixed,Neu,Mecp2
Armc2,chr10,41914990,42018442,-,42018442,42028442,5.5752433544158935,4.32678018031915,0.7760701919660793,Mixed,Neu,Mecp2
Psap,chr10,60277627,60302597,+,60267627,60277627,4.773039866511027,4.755016619563103,0.9962239479551848,Mixed,Neu,Mecp2
Cdh23,chr10,60302748,60696490,-,60696490,60706490,5.624494687398275,4.382328618685404,0.7791506370348337,Mixed,Neu,Mecp2
Kifbp,chr10,62538626,62578457,-,62578457,62588457,5.899292069689433,4.655714576387406,0.7891988600307605,Mixed,Neu,Mecp2
Stox1,chr10,62659043,62726128,-,62726128,62736128,3.9780303653081255,3.0314340303738914,0.7620439644731285,Mixed,Neu,Mecp2
Ccar1,chr10,62743928,62792286,-,62792286,62802286,6.578380945809681,4.28847262313366,0.6519039651945583,Mixed,Neu,Mecp2
Dna2,chr10,62947026,62974185,+,62937026,62947026,5.060438717269897,5.01886795211633,0.9917851460167479,Mixed,Neu,Mecp2
Ube2d1,chr10,71254980,71285262,-,71285262,71295262,6.814591325441996,4.174726467808088,0.6126158222022674,Mixed,Neu,Mecp2
Cabin1,chr10,75646112,75764341,-,75764341,75774341,4.1594108346303305,4.418164870548249,1.0622092998757395,Mixed,Neu,Mecp2
Gstt2,chr10,75831114,75837424,-,75837424,75847424,5.5454304603258775,3.5294835457086564,0.6364670102636624,Mixed,Neu,Mecp2
Pfkl,chr10,77986947,78010083,-,78010083,78020083,5.71600525894165,4.482855619478226,0.7842637325194224,Mixed,Neu,Mecp2
Slc1a6,chr10,78780496,78814765,+,78770496,78780496,3.296708548863729,4.954942418559393,1.5029968057889755,Mixed,Neu,Mecp2
Bsg,chr10,79704491,79711969,+,79694491,79704491,4.949217546049754,4.675969237995147,0.9447895944132217,Mixed,Neu,Mecp2
Mbd3,chr10,80392539,80399550,-,80399550,80409550,6.294511042277018,4.973765140930811,0.7901749806338522,Mixed,Neu,Mecp2
Rexo1,chr10,80540922,80561560,-,80561560,80571560,5.30081548945109,4.823108444253603,0.9098804615727241,Mixed,Neu,Mecp2
Btbd2,chr10,80642617,80657071,-,80657071,80667071,4.950093886375427,3.870973518506686,0.7820000200725692,Mixed,Neu,Mecp2
Ap3d1,chr10,80706956,80742264,-,80742264,80752264,5.111685075569152,3.8283532796621316,0.7489415374901338,Mixed,Neu,Mecp2
Thop1,chr10,81070035,81082559,+,81060035,81070035,4.990916895866395,4.756399920304617,0.9530112441351185,Mixed,Neu,Mecp2
Pias4,chr10,81153266,81167923,-,81167923,81177923,3.933623403517405,4.615696545569102,1.1733956385966673,Mixed,Neu,Mecp2
Atcayos,chr10,81194609,81210877,+,81184609,81194609,8.637351639874776,4.809388877765338,0.556812907276178,Mixed,Neu,Mecp2
Matk,chr10,81252935,81263365,+,81242935,81252935,6.7091900904973345,3.3823427115678784,0.5041357698835381,Mixed,Neu,Mecp2
Pip5k1c,chr10,81292963,81319973,+,81282963,81292963,6.699148748874664,4.130243347668648,0.6165325629412922,Mixed,Neu,Mecp2
Cactin,chr10,81321103,81326242,+,81311103,81321103,7.771123452536265,4.078989954241117,0.5248906389345617,Mixed,Neu,Mecp2
S1pr4,chr10,81497747,81500132,-,81500132,81510132,6.871026794719697,4.1951561686515815,0.6105573874163188,Mixed,Neu,Mecp2
Slc41a2,chr10,83230848,83337882,-,83337882,83347882,4.394064116477966,4.649439255197843,1.0581182094640376,Mixed,Neu,Mecp2
Ascl4,chr10,85927681,85946206,+,85917681,85927681,5.6674282849629725,4.631002164260546,0.8171258516932081,Mixed,Neu,Mecp2
Slc5a8,chr10,88885992,88929515,+,88875992,88885992,4.072607555739085,5.120194748036067,1.2572276306909884,Mixed,Neu,Mecp2
Kcnc2,chr10,112271121,112467024,+,112261121,112271121,3.017957100232442,5.749787537344297,1.9051919382490394,Mixed,Neu,Mecp2
Lgr5,chr10,115450311,115587780,-,115587780,115597780,4.259958972930908,4.398015392184257,1.0324079222665292,Mixed,Neu,Mecp2
Nup107,chr10,117750621,117792705,-,117792705,117802705,4.929817828178406,3.7654800529082615,0.7638172817228881,Mixed,Neu,Mecp2
Kif5a,chr10,127225696,127263348,-,127263348,127273348,6.828187644195556,4.903702333720525,0.7181557668364635,Mixed,Neu,Mecp2
Baz2a,chr10,128091577,128129303,+,128081577,128091577,4.951645093568167,5.502114948161442,1.1111690850598919,Mixed,Neu,Mecp2
Coq10a,chr10,128363100,128368997,-,128368997,128378997,5.531733563995362,4.209242523384094,0.7609264753423729,Mixed,Neu,Mecp2
