gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Fam171a1,chr2,3114224,3227806,+,3104224,3114224,5.859137448179721,4.251863792351881,0.7256808412427366,Mixed,NSC,GFP
Frmd4a,chr2,4017717,4614043,+,4007717,4017717,4.796846871823073,5.182842285740376,1.0804685711742563,Mixed,NSC,GFP
Optn,chr2,5020642,5064051,-,5064051,5074051,4.5076894733011725,3.7756780507047973,0.8376082853683592,Mixed,NSC,GFP
Dhtkd1,chr2,5896115,5942792,-,5942792,5952792,6.582919598901272,5.793542029050986,0.8800870103317018,Mixed,NSC,GFP
Proser2,chr2,6097607,6130211,-,6130211,6140211,3.1140741566658017,3.7671505035479864,1.2097176605394089,Mixed,NSC,GFP
Taf3,chr2,9914552,10048596,-,10048596,10058596,5.940993683552741,5.410729266901811,0.9107448273983301,Mixed,NSC,GFP
Rbm17,chr2,11585437,11604153,-,11604153,11614153,5.216048726493121,5.180460844373703,0.993177233575549,Mixed,NSC,GFP
Cacnb2,chr2,14603088,14987908,+,14593088,14603088,4.152290975034237,4.295500517098109,1.0344892838495479,Mixed,NSC,GFP
Carlr,chr2,18799245,18801818,-,18801818,18811818,5.509301838982106,4.840409370116393,0.8785885238429236,Mixed,NSC,GFP
Msrb2,chr2,19371440,19394976,+,19361440,19371440,4.727379926919937,4.509939123908679,0.9540039501007636,Mixed,NSC,GFP
Otud1,chr2,19657752,19660583,+,19647752,19657752,4.1385040538191795,4.593435507051151,1.1099265452723532,Mixed,NSC,GFP
Etl4,chr2,19909780,20810713,+,19899780,19909780,4.2006403385996816,4.343544490814209,1.0340196114628957,Mixed,NSC,GFP
Spopl,chr2,23506220,23572106,-,23572106,23582106,4.368688384962082,4.619609266968568,1.0574362050793567,Mixed,NSC,GFP
Psd4,chr2,24367580,24414954,+,24357580,24367580,5.791370337843895,5.483013740042845,0.9467558488211186,Mixed,NSC,GFP
Cacna1b,chr2,24603887,24763152,-,24763152,24773152,5.578470017409325,5.182020806384087,0.9289322682047234,Mixed,NSC,GFP
Tor4a,chr2,25192966,25196886,-,25196886,25206886,8.492254963815212,6.038385891783238,0.711046231832687,Mixed,NSC,GFP
Tmem203,chr2,25255439,25256292,+,25245439,25255439,8.468488760638238,7.003695772345861,0.8270301786192628,Mixed,NSC,GFP
Tprn,chr2,25262618,25269885,+,25252618,25262618,6.668892342805862,6.16091855096817,0.9238293609004389,Mixed,NSC,GFP
Grin1os,chr2,25291220,25298925,+,25281220,25291220,10.143507348179817,6.624228306949139,0.6530510679955105,Mixed,NSC,GFP
Edf1,chr2,25557847,25562082,+,25547847,25557847,7.6476630365490905,5.789759437173604,0.7570625705530769,Mixed,NSC,GFP
Bmyc,chr2,25706739,25707721,+,25696739,25706739,8.239339091444016,5.940630283921958,0.7210081073239104,Mixed,NSC,GFP
Kcnt1,chr2,25863734,25918273,+,25853734,25863734,8.253828287935256,5.829069694232941,0.7062261887315222,Mixed,NSC,GFP
Gpsm1,chr2,26315515,26348237,+,26305515,26315515,7.545054087758064,5.946245984196662,0.7880985232225854,Mixed,NSC,GFP
