gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Etl4,chr2,19909780,20810713,+,19899780,19909780,3.374275092482567,6.137128793199857,1.8187991864897317,Mixed,Neu,GFP
Pdss1,chr2,22895522,22940266,+,22885522,22895522,7.152300898790359,5.210535539825757,0.7285117913183706,Mixed,Neu,GFP
Zmynd19,chr2,24949792,24962075,+,24939792,24949792,4.941750823688507,4.797781794571876,0.9708667971629593,Mixed,Neu,GFP
Lrrc26,chr2,25289915,25291180,+,25279915,25289915,5.441491426825523,4.519688677589099,0.8305974085170638,Mixed,Neu,GFP
Grin1os,chr2,25291220,25298925,+,25281220,25291220,5.446311905980109,4.070459484259287,0.7473790621117161,Mixed,Neu,GFP
Tmem250-ps,chr2,26136814,26140521,-,26140521,26150521,4.895301284909248,4.1339559541861215,0.8444742649303063,Mixed,Neu,GFP
Notch1,chr2,26457903,26516663,-,26516663,26526663,4.366850845873356,4.811702208065986,1.1018700610333445,Mixed,Neu,GFP
Surf1,chr2,26913381,26916530,-,26916530,26926530,6.2355210350751875,5.42356459891796,0.8697853103870675,Mixed,Neu,GFP
Ppp1r26,chr2,28446800,28455508,+,28436800,28446800,4.915660187125206,4.435369348128637,0.9022937264348505,Mixed,Neu,GFP
Barhl1,chr2,28907679,28916668,-,28916668,28926668,6.036139441418648,4.928197815060616,0.8164486362333544,Mixed,Neu,GFP
Gle1,chr2,29935426,29960371,+,29925426,29935426,6.252664874744415,4.747030372007688,0.7592011513653575,Mixed,Neu,GFP
1700001O22Rik,chr2,30794769,30803661,-,30803661,30813661,4.85190946712494,4.090024915623665,0.8429722243039423,Mixed,Neu,GFP
Fnbp1,chr2,31026206,31142008,-,31142008,31152008,3.7886550614356995,3.935380304749806,1.0387275275618535,Mixed,Neu,GFP
Fubp3,chr2,31572651,31617526,+,31562651,31572651,4.01513492538929,4.727671557561557,1.1774626869116191,Mixed,Neu,GFP
Prdm12,chr2,31640037,31655795,+,31630037,31640037,6.961424297189712,3.853753931911786,0.5535869913097418,Mixed,Neu,GFP
