gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Fam171a1,chr2,3114224,3227806,+,3104224,3114224,3.882163062000275,4.31811800587654,1.1122969171860702,Mixed,NSC,Mecp2
Frmd4a,chr2,4017717,4614043,+,4007717,4017717,3.4629691409587853,4.405499062058925,1.272173930154972,Mixed,NSC,Mecp2
Optn,chr2,5020642,5064051,-,5064051,5074051,4.142857421731948,3.975402998049259,0.9595799694181405,Mixed,NSC,Mecp2
Dhtkd1,chr2,5896115,5942792,-,5942792,5952792,5.193916656148433,5.241216270833015,1.0091067334760926,Mixed,NSC,Mecp2
Proser2,chr2,6097607,6130211,-,6130211,6140211,4.968145543885232,4.205936445436478,0.846580763040069,Mixed,NSC,Mecp2
Taf3,chr2,9914552,10048596,-,10048596,10058596,6.415136841213703,4.945666916723251,0.770937088192738,Mixed,NSC,Mecp2
Rbm17,chr2,11585437,11604153,-,11604153,11614153,4.408085636293888,4.680350435185432,1.0617648615194446,Mixed,NSC,Mecp2
Cacnb2,chr2,14603088,14987908,+,14593088,14603088,3.4951732892632483,4.652022728338242,1.3309848592139037,Mixed,NSC,Mecp2
Carlr,chr2,18799245,18801818,-,18801818,18811818,4.737137434983254,4.858726249170303,1.025667149382057,Mixed,NSC,Mecp2
Msrb2,chr2,19371440,19394976,+,19361440,19371440,4.058458983898163,4.722890074419975,1.1637151177720229,Mixed,NSC,Mecp2
Otud1,chr2,19657752,19660583,+,19647752,19657752,4.9971331452727314,5.149096787729263,1.030410164796247,Mixed,NSC,Mecp2
Etl4,chr2,19909780,20810713,+,19899780,19909780,4.440520990550518,4.338496912360191,0.977024299984746,Mixed,NSC,Mecp2
Spopl,chr2,23506220,23572106,-,23572106,23582106,4.015048570382595,4.062296763415337,1.0117677762060646,Mixed,NSC,Mecp2
Psd4,chr2,24367580,24414954,+,24357580,24367580,4.971071011066437,5.261777962398529,1.058479742229578,Mixed,NSC,Mecp2
Cacna1b,chr2,24603887,24763152,-,24763152,24773152,6.22329804545641,5.82561204179287,0.9360972267825276,Mixed,NSC,Mecp2
Tor4a,chr2,25192966,25196886,-,25196886,25206886,7.8083284472703935,6.304973214259148,0.8074677258822555,Mixed,NSC,Mecp2
Tmem203,chr2,25255439,25256292,+,25245439,25255439,9.185135379415751,7.245088971655369,0.7887841248254106,Mixed,NSC,Mecp2
Tprn,chr2,25262618,25269885,+,25252618,25262618,7.319296340358258,6.45839600487709,0.8823793578715753,Mixed,NSC,Mecp2
Grin1os,chr2,25291220,25298925,+,25281220,25291220,8.556350016593933,6.763181293869019,0.7904283112253128,Mixed,NSC,Mecp2
Edf1,chr2,25557847,25562082,+,25547847,25557847,7.068327365016937,6.125565650544166,0.8666216679297066,Mixed,NSC,Mecp2
Bmyc,chr2,25706739,25707721,+,25696739,25706739,7.020201553201675,6.347617010955811,0.9041929868895117,Mixed,NSC,Mecp2
Kcnt1,chr2,25863734,25918273,+,25853734,25863734,6.996107774043083,6.3009046863651275,0.9006300202725158,Mixed,NSC,Mecp2
Gpsm1,chr2,26315515,26348237,+,26305515,26315515,7.653130763590336,6.121871785366535,0.7999173115519279,Mixed,NSC,Mecp2
Snapc4,chr2,26362765,26380653,-,26380653,26390653,7.022289417088031,6.146053475990295,0.8752207593487241,Mixed,NSC,Mecp2
Notch1,chr2,26457903,26516663,-,26516663,26526663,7.086385353267192,5.968544904932975,0.8422551988625859,Mixed,NSC,Mecp2
Egfl7,chr2,26580014,26593120,+,26570014,26580014,8.952563461387157,6.767501839475632,0.7559289435550162,Mixed,NSC,Mecp2
Surf1,chr2,26913381,26916530,-,26916530,26926530,6.60325955337286,6.481125126481055,0.9815039184959162,Mixed,NSC,Mecp2
