gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
Fam171a1,1.1122969171860702,0.7256808412427366,0.15354195332522372,-0.4625929130514225,0.6161348663766463
Frmd4a,1.272173930154972,1.0804685711742563,0.34729592771185314,0.11165710748617973,0.2356388202256734
Optn,0.9595799694181405,0.8376082853683592,-0.05952505222342422,-0.255652381844137,0.1961273296207128
Dhtkd1,1.0091067334760926,0.8800870103317018,0.013078776736552288,-0.18428193117313288,0.19736070790968516
Proser2,0.846580763040069,1.2097176605394089,-0.2402803883973532,0.274670372070225,-0.5149507604675782
Taf3,0.770937088192738,0.9107448273983301,-0.3753149601109417,-0.134881198724377,-0.24043376138656467
Rbm17,1.0617648615194446,0.993177233575549,0.08646430222461303,-0.009876903634490834,0.09634120585910386
Cacnb2,1.3309848592139037,1.0344892838495479,0.41249415978379594,0.04891870057038327,0.36357545921341267
Carlr,1.025667149382057,0.8785885238429236,0.03656262193398954,-0.18674043987170436,0.2233030618056939
Msrb2,1.1637151177720229,0.9540039501007636,0.21873792381281695,-0.06793285509369866,0.2866707789065156
Otud1,1.030410164796247,1.1099265452723532,0.04321873054188015,0.1504642024511854,-0.10724547190930526
Etl4,0.977024299984746,1.0340196114628957,-0.03353365036870832,0.04826354841102278,-0.0817971987797311
Spopl,1.0117677762060646,1.0574362050793567,0.016878196592257828,0.08057062845929994,-0.06369243186704211
Psd4,1.058479742229578,0.9467558488211186,0.08199365851451963,-0.07893566614058428,0.1609293246551039
Cacna1b,0.9360972267825276,0.9289322682047234,-0.09526971324928651,-0.10635468653292603,0.011084973283639513
Tor4a,0.8074677258822555,0.711046231832687,-0.30852349779303745,-0.49198472875947336,0.1834612309664359
Tmem203,0.7887841248254106,0.8270301786192628,-0.34229757875232714,-0.27398812008576606,-0.06830945866656107
Tprn,0.8823793578715753,0.9238293609004389,-0.18052905355535243,-0.1143016966195146,-0.06622735693583783
Grin1os,0.7904283112253128,0.6530510679955105,-0.33929347320151687,-0.6147322812732121,0.27543880807169524
Edf1,0.8666216679297066,0.7570625705530769,-0.20652578647520922,-0.40151555227721447,0.19498976580200525
Bmyc,0.9041929868895117,0.7210081073239104,-0.14529736703246043,-0.471912613049225,0.32661524601676456
Kcnt1,0.9006300202725158,0.7062261887315222,-0.15099352773785216,-0.5017977738570383,0.35080424611918615
Gpsm1,0.7999173115519279,0.7880985232225854,-0.3220772203618069,-0.34355209708439444,0.02147487672258752
Snapc4,0.8752207593487241,0.7549106755237299,-0.1922811370879386,-0.4056221466122522,0.21334100952431362
Notch1,0.8422551988625859,0.8922952712363124,-0.24767066640512908,-0.16440690059540744,-0.08326376580972164
Egfl7,0.7559289435550162,0.7424205272808932,-0.4036774657302892,-0.42969149460919565,0.02601402887890647
