chrom,start,end,gfp_s2s,gfp_s3,gfp_diff,m2_s2s,m2_s3,m2_diff,condition_diff,abs_condition_diff,is_significant,change_type
chr3,0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,10000,20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,20000,30000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,30000,40000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,40000,50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,50000,60000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,60000,70000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,70000,80000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,80000,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,90000,100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,100000,110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,110000,120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,120000,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,130000,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,140000,150000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,150000,160000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,160000,170000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,170000,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,180000,190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,190000,200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,200000,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr3,210000,220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
