gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type
Xkr4,chr1,3205901,3671498,-,3671498,3681498,3.437091863846779,5.131668305166563,1.4930262292795458,Mixed,Neu
Sox17,chr1,4490931,4497354,-,4497354,4507354,3.0715891068458556,5.2009499827543895,1.6932440511534192,Mixed,Neu
Mrpl15,chr1,4773206,4785739,-,4785739,4795739,3.5328866971731188,4.977910600582759,1.4090207321298738,Mixed,Neu
Lypla1,chr1,4807788,4848410,+,4797788,4807788,4.026852775979042,5.150440027332306,1.2790236727937212,Mixed,Neu
Tcea1,chr1,4857814,4897909,+,4847814,4857814,4.525383585572243,4.763754518548647,1.0526741940144864,Mixed,Neu
Rgs20,chr1,4909576,5070285,-,5070285,5080285,2.29225247502327,2.8430758806864422,1.240297878032646,Mixed,Neu
Atp6v1h,chr1,5070018,5162529,+,5060018,5070018,4.841160369467735,4.381306551663081,0.9050116536719454,Mixed,Neu
Npbwr1,chr1,5913707,5917398,-,5917398,5927398,3.2192261209487913,4.689924736086527,1.4568484970867104,Mixed,Neu
Rb1cc1,chr1,6206197,6276648,+,6196197,6206197,5.976394377040863,5.266126173535983,0.881154395326809,Mixed,Neu
Alkal1,chr1,6359218,6394731,+,6349218,6359218,3.1912898709774016,5.063236656769116,1.5865799916252643,Mixed,Neu
Pcmtd1,chr1,7088920,7173628,+,7078920,7088920,6.146399343967438,3.3920035492579146,0.551868396346081,Mixed,Neu
Sntg1,chr1,8361475,9299878,-,9299878,9309878,3.618762067317963,3.767773662638664,1.0411775056079164,Mixed,Neu
Rrs1,chr1,9545408,9547455,+,9535408,9545408,5.355614294171333,4.152014056173961,0.7752638312084416,Mixed,Neu
Mybl1,chr1,9667415,9700209,-,9700209,9710209,2.819679427433014,5.577015128513177,1.9778897821694548,Mixed,Neu
Vcpip1,chr1,9718622,9748382,-,9748382,9758382,4.081873563599586,4.797093041618665,1.1752184301829194,Mixed,Neu
Sgk3,chr1,9798107,9900845,+,9788107,9798107,3.3033606469631196,5.0753106316486996,1.5364082744990584,Mixed,Neu
Snhg6,chr1,9941959,9944118,-,9944118,9954118,3.6899028722047804,4.599733271034558,1.246572994016544,Mixed,Neu
Cspp1,chr1,10037987,10136768,+,10027987,10037987,3.695561925280094,5.358798202141126,1.4500631596736056,Mixed,Neu
Arfgef1,chr1,10137571,10232670,-,10232670,10242670,3.9747331548929212,4.29554948802789,1.0807139298747748,Mixed,Neu
Prex2,chr1,10993465,11303681,+,10983465,10993465,4.1188817155361175,4.286274514834086,1.0406403511580766,Mixed,Neu
A830018L16Rik,chr1,11414105,11975901,+,11404105,11414105,2.2535852748155594,5.128582806090514,2.2757438395626073,Mixed,Neu
Slco5a1,chr1,12866549,12992650,-,12992650,13002650,4.15720990383625,5.048473460356395,1.21438983768842,Mixed,Neu
Prdm14,chr1,13113457,13127163,-,13127163,13137163,3.9758917664527895,3.9462740227540336,0.9925506665074084,Mixed,Neu
Ncoa2,chr1,13139105,13374083,-,13374083,13384083,3.549894698047638,3.5087415551185615,0.9884072215010462,Mixed,Neu
Tram1,chr1,13564698,13589910,-,13589910,13599910,4.661845035672188,4.744952223062515,1.0178271020924965,Mixed,Neu
Lactb2,chr1,13623330,13660546,-,13660546,13670546,4.178160781264305,5.052629941749573,1.209295239284845,Mixed,Neu
Eya1,chr1,14168954,14310235,-,14310235,14320235,2.134228544473648,4.716843794008096,2.21009310658029,Mixed,Neu
Msc,chr1,14753346,14755992,-,14755992,14765992,3.9676632867574693,4.522472335521379,1.1398326946280066,Mixed,Neu
Kcnb2,chr1,15287254,15723750,+,15277254,15287254,5.909619488310815,5.08720739326477,0.8608350170983479,Mixed,Neu
Terf1,chr1,15805646,15844052,+,15795646,15805646,3.2609907488822936,4.889947879870733,1.4995282895380078,Mixed,Neu
Sbspon,chr1,15853862,15892722,-,15892722,15902722,5.547226380920411,4.0245082431872685,0.7254991894741298,Mixed,Neu
4930444P10Rik,chr1,16065979,16093325,-,16093325,16103325,5.576298277139663,5.349337717731793,0.9592990639797181,Mixed,Neu
Rdh10,chr1,16105774,16133734,+,16095774,16105774,4.838330947637558,4.712982104031245,0.9740925445235371,Mixed,Neu
Stau2,chr1,16228674,16520112,-,16520112,16530112,5.668571797990799,3.2809356723070144,0.5787940576972013,Mixed,Neu
Ube2w,chr1,16540790,16619489,-,16619489,16629489,1.8279780156612395,2.389470960903168,1.3071661368087175,Mixed,Neu
Eloc,chr1,16641725,16657042,-,16657042,16667042,3.0977909322977064,4.673807852133115,1.5087550949303214,Mixed,Neu
Tmem70,chr1,16665207,16678275,+,16655207,16665207,2.834868693506718,4.513968237392108,1.5923024045986245,Mixed,Neu
Jph1,chr1,16964560,17097889,-,17097889,17107889,3.3024145323872567,5.081109472489357,1.5386043825383462,Mixed,Neu
