gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type
Sox17,chr1,4490931,4497354,-,4497354,4507354,4.5386638998866085,4.848430832250914,1.0682506876907198,Mixed,NSC
Mrpl15,chr1,4773206,4785739,-,4785739,4795739,4.784655128753185,5.471620011496544,1.1435766767420859,Mixed,NSC
Lypla1,chr1,4807788,4848410,+,4797788,4807788,4.18303912127018,4.682302945148945,1.1193543281343168,Mixed,NSC
Tcea1,chr1,4857814,4897909,+,4847814,4857814,3.9442726888537405,4.834382598869006,1.2256714938930713,Mixed,NSC
Rgs20,chr1,4909576,5070285,-,5070285,5080285,2.4022639604210854,2.328268891294797,0.9691977774526834,Mixed,NSC
Atp6v1h,chr1,5070018,5162529,+,5060018,5070018,3.2144880130887032,3.707809738488992,1.1534682112335117,Mixed,NSC
Npbwr1,chr1,5913707,5917398,-,5917398,5927398,2.8855109005808828,3.679227607067426,1.2750697307456922,Mixed,NSC
Rb1cc1,chr1,6206197,6276648,+,6196197,6206197,3.5438639624595645,4.376370990912119,1.2349150636907535,Mixed,NSC
Pcmtd1,chr1,7088920,7173628,+,7078920,7088920,3.9289185821413994,3.5575681681632996,0.9054827922202193,Mixed,NSC
Sntg1,chr1,8361475,9299878,-,9299878,9309878,4.0771197635293,4.273663741091887,1.0482065744844473,Mixed,NSC
Rrs1,chr1,9545408,9547455,+,9535408,9545408,5.081639075255394,5.452029263556004,1.0728879369068522,Mixed,NSC
Mybl1,chr1,9667415,9700209,-,9700209,9710209,4.849784217238427,4.3448787553668025,0.8958911491202121,Mixed,NSC
Vcpip1,chr1,9718622,9748382,-,9748382,9758382,4.325544939160347,4.89641124193271,1.1319755801411642,Mixed,NSC
Sgk3,chr1,9798107,9900845,+,9788107,9798107,4.85071549333334,4.996251932491859,1.030003087041188,Mixed,NSC
Snhg6,chr1,9941959,9944118,-,9944118,9954118,5.479390244364738,5.522467636581262,1.0078617127628073,Mixed,NSC
Tcf24,chr1,9960163,9967932,-,9967932,9977932,5.067217884457111,5.684284891394774,1.1217762924366086,Mixed,NSC
Cspp1,chr1,10037987,10136768,+,10027987,10037987,4.29557182431221,4.822967527973653,1.1227766000038626,Mixed,NSC
Arfgef1,chr1,10137571,10232670,-,10232670,10242670,3.491840933442116,4.2716022176543875,1.2233095089596806,Mixed,NSC
A830018L16Rik,chr1,11414105,11975901,+,11404105,11414105,3.6280916501283644,4.762304509699344,1.3126196824523026,Mixed,NSC
Slco5a1,chr1,12866549,12992650,-,12992650,13002650,4.900261861801147,4.675881777703762,0.9542105931426873,Mixed,NSC
Ncoa2,chr1,13139105,13374083,-,13374083,13384083,4.637158772981167,4.304273694912593,0.9282135690483232,Mixed,NSC
Tram1,chr1,13564698,13589910,-,13589910,13599910,5.422067945837974,4.968387633601824,0.916327069898783,Mixed,NSC
Lactb2,chr1,13623330,13660546,-,13660546,13670546,4.738372801077366,4.821365951164563,1.0175151161741276,Mixed,NSC
