gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Pnpla6,chr8,3515384,3544267,+,3505384,3515384,6.581008414649964,4.8707619357029595,0.740123948916426,Mixed,Neu,Mecp2
Tfdp1,chr8,13338751,13378448,+,13328751,13338751,5.95657586590449,4.566135225061576,0.7665704807351128,Mixed,Neu,Mecp2
Gas6,chr8,13465374,13494490,-,13494490,13504490,5.258635002772014,4.571819728930792,0.8693928607938796,Mixed,Neu,Mecp2
Dlgap2,chr8,14095865,14847680,+,14085865,14095865,5.032910662810007,5.383832724531492,1.069725470057431,Mixed,Neu,Mecp2
Gins4,chr8,23226616,23237659,-,23237659,23247659,3.6641139274597165,4.6550899022976555,1.270454465788123,Mixed,Neu,Mecp2
Zmat4,chr8,23636019,24156585,+,23626019,23636019,5.699310350227356,4.434412454287211,0.7780612357967687,Mixed,Neu,Mecp2
Mak16,chr8,31159463,31168764,-,31168764,31178764,2.773511966164907,2.434315934729576,0.8777016160112854,Mixed,Neu,Mecp2
Helt,chr8,46292039,46294671,-,46294671,46304671,6.0922015414237976,4.800002182841301,0.7878928742267941,Mixed,Neu,Mecp2
Cenpu,chr8,46552028,46580007,+,46542028,46552028,3.8929883719762173,3.967150457398097,1.0190501687484446,Mixed,Neu,Mecp2
Mfap3l,chr8,60632827,60676729,+,60622827,60632827,4.2067409299532565,4.141274284497897,0.9844376807258994,Mixed,Neu,Mecp2
Zfp866,chr8,69761326,69791178,-,69791178,69801178,7.268880292129516,5.078958561062812,0.6987264003456113,Mixed,Neu,Mecp2
Cilp2,chr8,69880369,69887687,-,69887687,69897687,4.77792354110082,4.188299325410525,0.8765940453801303,Mixed,Neu,Mecp2
Yjefn3,chr8,69887788,69902712,-,69902712,69912712,5.33049827041626,4.0229734050591786,0.7547086971937098,Mixed,Neu,Mecp2
Tmem59l,chr8,70483867,70487358,-,70487358,70497358,6.475018846925099,3.6336509856541954,0.5611799859671093,Mixed,Neu,Mecp2
Lsm4,chr8,70673248,70678752,+,70663248,70673248,5.112549128913879,4.164524066058795,0.8145690067810684,Mixed,Neu,Mecp2
Mpv17l2,chr8,70758649,70760946,-,70760946,70770946,6.82588268327713,4.551623543183009,0.6668183082510523,Mixed,Neu,Mecp2
Dda1,chr8,71469199,71476098,+,71459199,71469199,5.147303586641947,4.157274291610718,0.8076605977544224,Mixed,Neu,Mecp2
Fcho1,chr8,71708387,71725716,-,71725716,71735716,4.403305126984914,3.344211901609102,0.7594776662454443,Mixed,Neu,Mecp2
Rab8a,chr8,72161200,72183904,+,72151200,72161200,3.747701287110646,4.909969750006994,1.3101283623894204,Mixed,Neu,Mecp2
Cacna1a,chr8,84338639,84640246,+,84328639,84338639,4.408088592656454,3.9135064099073413,0.8878012153446622,Mixed,Neu,Mecp2
Trmt1,chr8,84686307,84699808,+,84676307,84686307,4.681157930437724,4.385226527031263,0.9367824354990756,Mixed,Neu,Mecp2
Klf1,chr8,84901928,84905295,+,84891928,84901928,6.162359637578329,3.8753085191726693,0.6288676330314892,Mixed,Neu,Mecp2
