gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Pnpla6,chr8,3515384,3544267,+,3505384,3515384,5.70661713051796,4.847672145930925,0.8494826330658226,Mixed,Neu,GFP
Tfdp1,chr8,13338751,13378448,+,13328751,13338751,4.2086918673992155,4.884224030065536,1.1605088193552573,Mixed,Neu,GFP
Gas6,chr8,13465374,13494490,-,13494490,13504490,3.517817410469055,4.787714111208916,1.3609899413655289,Mixed,Neu,GFP
Dlgap2,chr8,14095865,14847680,+,14085865,14095865,5.202114421129227,5.291331647992135,1.017150185413173,Mixed,Neu,GFP
Gins4,chr8,23226616,23237659,-,23237659,23247659,3.4590807268619534,4.560090601595244,1.3182955130775789,Mixed,Neu,GFP
Zmat4,chr8,23636019,24156585,+,23626019,23636019,5.575555117845536,4.586488009421031,0.8226065230242594,Mixed,Neu,GFP
Mak16,chr8,31159463,31168764,-,31168764,31178764,1.9381647967815399,2.386489265974363,1.2313139057820561,Mixed,Neu,GFP
Helt,chr8,46292039,46294671,-,46294671,46304671,5.254690378069878,4.393932934180896,0.8361925476177817,Mixed,Neu,GFP
Cenpu,chr8,46552028,46580007,+,46542028,46552028,5.299863122344017,4.335778239814441,0.8180924940372456,Mixed,Neu,GFP
Mfap3l,chr8,60632827,60676729,+,60622827,60632827,5.15711295056343,4.168348733282089,0.8082717546115961,Mixed,Neu,GFP
Zfp866,chr8,69761326,69791178,-,69791178,69801178,7.648999216079712,5.060019203066826,0.6615269606028541,Mixed,Neu,GFP
Cilp2,chr8,69880369,69887687,-,69887687,69897687,5.919351128220558,4.353261440253258,0.7354288241998427,Mixed,Neu,GFP
Yjefn3,chr8,69887788,69902712,-,69902712,69912712,6.193446016311645,4.8899528260231016,0.7895366833172452,Mixed,Neu,GFP
Tmem59l,chr8,70483867,70487358,-,70487358,70497358,5.991052241325378,4.234121391932169,0.7067408564268287,Mixed,Neu,GFP
Lsm4,chr8,70673248,70678752,+,70663248,70673248,3.8385212686061854,4.174578831712405,1.0875487041988559,Mixed,Neu,GFP
Mpv17l2,chr8,70758649,70760946,-,70760946,70770946,5.57699508292675,4.342389569385847,0.7786253179027379,Mixed,Neu,GFP
Dda1,chr8,71469199,71476098,+,71459199,71469199,6.765175435757637,4.4328958242019025,0.6552521610558144,Mixed,Neu,GFP
Fcho1,chr8,71708387,71725716,-,71725716,71735716,4.9686816313266755,4.020334768629074,0.8091351120751149,Mixed,Neu,GFP
Rab8a,chr8,72161200,72183904,+,72151200,72161200,3.433552423477173,4.527810525139173,1.3186956151244198,Mixed,Neu,GFP
Cacna1a,chr8,84338639,84640246,+,84328639,84338639,4.322231098890304,4.565363529364268,1.0562516036073095,Mixed,Neu,GFP
Trmt1,chr8,84686307,84699808,+,84676307,84686307,4.178573518800736,5.072487689093749,1.2139280704936763,Mixed,Neu,GFP
Klf1,chr8,84901928,84905295,+,84891928,84901928,4.942345716929436,4.262809947323799,0.8625074390733198,Mixed,Neu,GFP
Rtbdn,chr8,84946991,84956603,+,84936991,84946991,3.9897866441726686,3.4542125260432566,0.8657637197438486,Mixed,Neu,GFP
Wdr83,chr8,85075035,85081306,-,85081306,85091306,3.9159131670951846,2.86840481309096,0.7324995960568594,Mixed,Neu,GFP
Cyld,chr8,88697028,88751945,+,88687028,88697028,5.097408755207062,3.9036747114181516,0.7658155150752827,Mixed,Neu,GFP
Aktip,chr8,91111784,91199976,-,91199976,91209976,4.1352146723032,4.181536873873075,1.0112018855708098,Mixed,Neu,GFP
Gins3,chr8,95633453,95645060,+,95623453,95633453,3.675007645368576,4.350752011330923,1.1838756354191406,Mixed,Neu,GFP
Got2,chr8,95864134,95888547,-,95888547,95898547,5.586887125134468,4.40137392214934,0.7878043396202328,Mixed,Neu,GFP
Car7,chr8,104534689,104550343,+,104524689,104534689,4.292258793234825,4.948882612375418,1.1529786181987722,Mixed,Neu,GFP
E2f4,chr8,105297663,105305370,+,105287663,105297663,5.685399156033993,5.181847990655899,0.9114308157513148,Mixed,Neu,GFP
Zdhhc1,chr8,105472423,105496902,-,105496902,105506902,5.044302346205711,4.322576480142275,0.8569225600431518,Mixed,Neu,GFP
Edc4,chr8,105880881,105894908,+,105870881,105880881,4.485425095438957,5.401745673044522,1.2042884583085187,Mixed,Neu,GFP
Atxn1l,chr8,109726451,109737739,-,109737739,109747739,1.4510015156030658,1.1751289477348328,0.8098743764898311,Mixed,Neu,GFP
Rfwd3,chr8,111270944,111300222,-,111300222,111310222,4.051913712096214,5.1007644445498785,1.2588531758024661,Mixed,Neu,GFP
Cdh13,chr8,118283733,119324921,+,118273733,118283733,3.712082235336304,4.010609675192833,1.0804204812637948,Mixed,Neu,GFP
Hsbp1,chr8,119344488,119348922,+,119334488,119344488,4.139066867971421,3.3498373583316803,0.8093218749987129,Mixed,Neu,GFP
Usp10,chr8,119910360,119957560,+,119900360,119910360,4.913166798472404,4.889434928655625,0.9951697406601059,Mixed,Neu,GFP
Jph3,chr8,121729623,121794276,+,121719623,121729623,5.830561496973038,4.945125341145197,0.8481387845257239,Mixed,Neu,GFP
Klhdc4,chr8,121796313,121829569,-,121829569,121839569,1.0238342187404634,1.371642793726921,1.3397118094122085,Mixed,Neu,GFP
Fanca,chr8,123268300,123318576,-,123318576,123328576,4.803843519926071,4.498853328982988,0.9365112144727444,Mixed,Neu,GFP
Rab4a,chr8,123805985,123835287,+,123795985,123805985,5.243725463867188,4.080454546670119,0.7781594545304115,Mixed,Neu,GFP
Pgbd5,chr8,124369049,124439658,-,124439658,124449658,4.10700319442749,4.945928528904915,1.2042670275045573,Mixed,Neu,GFP
Map3k21,chr8,125910450,125947440,+,125900450,125910450,5.064352683186531,4.857236054778099,0.9591030401385646,Mixed,Neu,GFP
